Date/Time,Electricity:Facility [J](Hourly),InteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly) 
 02/07  14:00:00,4081507322.851181,766134049.2768176,1950440010.7550895 
 02/07  15:00:00,4152980142.44144,766134049.2768176,1950440010.7550895 
 02/07  16:00:00,4213424538.241167,766134049.2768176,1950440010.7550895 
 02/07  17:00:00,4369766296.225954,770814439.7144562,1950440010.7550895 
 02/07  18:00:00,3448678722.943319,451388128.36417407,1483642324.0297346 
 02/07  19:00:00,3248284007.6842794,296653033.108991,1366942902.3483958 
 02/07  20:00:00,3099140205.484742,296653033.108991,1366942902.3483958 
 02/07  21:00:00,2956086139.4180713,197765105.62937143,1366942902.3483958 
 02/07  22:00:00,2849472573.097341,197765105.62937143,1366942902.3483958 
 02/07  23:00:00,2348473936.833255,98887927.4796197,1366942902.3483958 
 02/07  24:00:00,2231007160.0750675,49438589.07487582,1366942902.3483958 
 02/08  01:00:00,2054148043.8723686,38694479.62202592,1262579853.8292506 
 02/08  02:00:00,2034679995.8260071,36545657.73145594,1262579853.8292506 
 02/08  03:00:00,2020409295.017085,36545657.73145594,1262579853.8292506 
 02/08  04:00:00,1997719521.607332,36545657.73145594,1262579853.8292506 
 02/08  05:00:00,1978655115.4237046,36545657.73145594,1262579853.8292506 
 02/08  06:00:00,2116949460.999898,38137022.65685523,1262579853.8292506 
 02/08  07:00:00,2695621670.1664486,88762776.67582561,1366942902.3483958 
 02/08  08:00:00,2781112892.1632996,277041606.80076516,1366942902.3483958 
 02/08  09:00:00,3964716523.2017217,770484643.5925653,1950440010.7550895 
 02/08  10:00:00,3959154972.1334476,766134049.2768176,1950440010.7550895 
 02/08  11:00:00,3940617603.9350767,766134049.2768176,1950440010.7550895 
 02/08  12:00:00,4074649853.4766665,766134049.2768176,1950440010.7550895 
 02/08  13:00:00,3936655622.4019346,766134049.2768176,1833740589.0737503 
 02/08  14:00:00,4183064783.721047,766134049.2768176,1950440010.7550895 
 02/08  15:00:00,4225615353.8516173,766134049.2768176,1950440010.7550895 
 02/08  16:00:00,4293813790.692593,766134049.2768176,1950440010.7550895 
 02/08  17:00:00,4443921190.256296,770455204.7567153,1950440010.7550895 
 02/08  18:00:00,3488834393.269524,449518496.0959224,1483642324.0297346 
 02/08  19:00:00,3261869542.361761,296653033.108991,1366942902.3483958 
 02/08  20:00:00,3116905412.857399,296653033.108991,1366942902.3483958 
 02/08  21:00:00,2993331012.9022946,197765105.62937143,1366942902.3483958 
 02/08  22:00:00,2866726710.173852,197765105.62937143,1366942902.3483958 
 02/08  23:00:00,2346850976.3479834,98887927.4796197,1366942902.3483958 
 02/08  24:00:00,2231561032.394529,49438589.07487582,1366942902.3483958 
 02/09  01:00:00,2062064443.4126174,38694479.62202592,1262579853.8292506 
 02/09  02:00:00,2033046972.8858252,36545657.73145594,1262579853.8292506 
 02/09  03:00:00,2037833580.485879,36545657.73145594,1262579853.8292506 
 02/09  04:00:00,2020452105.1941352,36545657.73145594,1262579853.8292506 
 02/09  05:00:00,2002420412.1068215,36545657.73145594,1262579853.8292506 
 02/09  06:00:00,2151426913.668762,38137022.65685523,1262579853.8292506 
 02/09  07:00:00,2692706342.9659185,88762776.67582561,1366942902.3483958 
 02/09  08:00:00,2797077940.1378875,276840493.33691615,1366942902.3483958 
 02/09  09:00:00,4038999327.897499,769871957.7396452,1950440010.7550895 
 02/09  10:00:00,4008579813.6986046,766134049.2768176,1950440010.7550895 
 02/09  11:00:00,3930928852.9584208,766134049.2768176,1950440010.7550895 
 02/09  12:00:00,4055513408.591035,766134049.2768176,1950440010.7550895 
 02/09  13:00:00,3927230535.768369,766134049.2768176,1833740589.0737503 
 02/09  14:00:00,4179332491.926702,766134049.2768176,1950440010.7550895 
 02/09  15:00:00,4264414833.47709,766134049.2768176,1950440010.7550895 
 02/09  16:00:00,4345947349.229683,766134049.2768176,1950440010.7550895 
 02/09  17:00:00,4490306155.270712,770356737.160979,1950440010.7550895 
 02/09  18:00:00,3520838700.6416693,449066006.8816555,1483642324.0297346 
 02/09  19:00:00,3269946573.1316366,296653033.108991,1366942902.3483958 
 02/09  20:00:00,3114407944.932118,296653033.108991,1366942902.3483958 
 02/09  21:00:00,2973645109.8363194,197765105.62937143,1366942902.3483958 
 02/09  22:00:00,2860367806.8342667,197765105.62937143,1366942902.3483958 
 02/09  23:00:00,2348575631.357504,98887927.4796197,1366942902.3483958 
 02/09  24:00:00,2231138387.9658217,49438589.07487582,1366942902.3483958 
 02/10  01:00:00,2055761051.816318,38694479.62202592,1262579853.8292506 
 02/10  02:00:00,2049056353.884533,36545657.73145594,1262579853.8292506 
 02/10  03:00:00,2028671302.8014352,36545657.73145594,1262579853.8292506 
 02/10  04:00:00,2008954302.7617788,36545657.73145594,1262579853.8292506 
 02/10  05:00:00,2004968177.9613335,36545657.73145594,1262579853.8292506 
 02/10  06:00:00,2157149663.1404586,38137022.65685523,1262579853.8292506 
 02/10  07:00:00,2716808631.801838,88762776.67582561,1366942902.3483958 
 02/10  08:00:00,2787606439.513888,276419943.5936475,1366942902.3483958 
 02/10  09:00:00,4018508840.9491763,769679588.7344592,1950440010.7550895 
 02/10  10:00:00,4068709764.5565977,766134049.2768176,1950440010.7550895 
 02/10  11:00:00,4014899389.1985903,766134049.2768176,1950440010.7550895 
 02/10  12:00:00,4133138861.392299,766134049.2768176,1950440010.7550895 
 02/10  13:00:00,3989004718.594197,766134049.2768176,1833740589.0737503 
 02/10  14:00:00,4274748644.8968806,766134049.2768176,1950440010.7550895 
 02/10  15:00:00,4305468103.095001,766134049.2768176,1950440010.7550895 
 02/10  16:00:00,4410070046.260154,766134049.2768176,1950440010.7550895 
 02/10  17:00:00,4679513047.611616,769299273.2721692,1950440010.7550895 
 02/10  18:00:00,3568557030.499466,448943808.729303,1483642324.0297346 
 02/10  19:00:00,3312561047.273202,296653033.108991,1366942902.3483958 
 02/10  20:00:00,3144244374.717995,296653033.108991,1366942902.3483958 
 02/10  21:00:00,3003343282.66958,197765105.62937143,1366942902.3483958 
 02/10  22:00:00,2905011508.887869,197765105.62937143,1366942902.3483958 
 02/10  23:00:00,2356574059.031141,98887927.4796197,1366942902.3483958 
 02/10  24:00:00,2235684804.866926,49438589.07487582,1366942902.3483958 
 02/11  01:00:00,1977829366.5992262,38694479.62202592,1171971194.277698 
 02/11  02:00:00,1972171903.0859075,36545657.73145594,1171971194.277698 
 02/11  03:00:00,1968326417.6274698,36545657.73145594,1171971194.277698 
 02/11  04:00:00,1965425509.3596292,36545657.73145594,1171971194.277698 
 02/11  05:00:00,1957872816.1259494,36545657.73145594,1171971194.277698 
 02/11  06:00:00,2126017911.040891,36545657.73145594,1171971194.277698 
 02/11  07:00:00,2838603449.688071,88762776.67582561,1366942902.3483958 
 02/11  08:00:00,2749152692.550963,92169337.26947172,1366942902.3483958 
 02/11  09:00:00,3069188285.3890033,256556267.11574608,1483642324.0297346 
 02/11  10:00:00,3030934803.2743773,255377965.44577354,1483642324.0297346 
 02/11  11:00:00,2903175968.069684,255377965.44577354,1483642324.0297346 
 02/11  12:00:00,2956277651.415819,255377965.44577354,1483642324.0297346 
 02/11  13:00:00,2669016691.619286,127688982.72288677,1308593191.5077264 
 02/11  14:00:00,2700579536.633304,127688982.72288677,1308593191.5077264 
 02/11  15:00:00,2737588608.3209367,127688982.72288677,1308593191.5077264 
 02/11  16:00:00,2764231984.841385,127688982.72288677,1308593191.5077264 
 02/11  17:00:00,2910407416.217704,128208267.09784418,1308593191.5077264 
 02/11  18:00:00,2752880991.936653,44818369.08638631,1250243480.667057 
 02/11  19:00:00,2557760046.2819786,49438589.07487582,1250243480.667057 
 02/11  20:00:00,2280415076.78439,38694479.62202592,1171971194.277698 
 02/11  21:00:00,2269011372.1461134,36545657.73145594,1171971194.277698 
 02/11  22:00:00,2182922044.775438,36545657.73145594,1171971194.277698 
 02/11  23:00:00,2096281964.0671704,36545657.73145594,1171971194.277698 
 02/11  24:00:00,2028191548.7278275,36545657.73145594,1171971194.277698 
 02/12  01:00:00,1978309308.8404202,36545657.73145594,1171971194.277698 
 02/12  02:00:00,1958201958.8621027,36545657.73145594,1171971194.277698 
 02/12  03:00:00,1921659354.9032693,36545657.73145594,1171971194.277698 
 02/12  04:00:00,1915235251.61497,36545657.73145594,1171971194.277698 
 02/12  05:00:00,1911007859.8744013,36545657.73145594,1171971194.277698 
 02/12  06:00:00,1975278498.9039688,36545657.73145594,1171971194.277698 
 02/12  07:00:00,2328051256.949741,47289767.18430585,1250243480.667057 
 02/12  08:00:00,2253469525.510753,46039896.101592936,1250243480.667057 
 02/12  09:00:00,2260818991.3111176,42751483.636178,1250243480.667057 
 02/12  10:00:00,2262205367.0296316,42559924.65578557,1250243480.667057 
 02/12  11:00:00,2272149212.469716,42559924.65578557,1250243480.667057 
 02/12  12:00:00,2331424132.9951305,42559924.65578557,1250243480.667057 
 02/12  13:00:00,2387679903.832567,42559924.65578557,1250243480.667057 
 02/12  14:00:00,2380377623.224908,42559924.65578557,1250243480.667057 
 02/12  15:00:00,2430674517.706213,42559924.65578557,1250243480.667057 
 02/12  16:00:00,2397732111.706191,42559924.65578557,1250243480.667057 
 02/12  17:00:00,2584003625.5926785,42722629.15726255,1250243480.667057 
 02/12  18:00:00,2655228196.1761436,44825047.73711656,1250243480.667057 
 02/12  19:00:00,2631443913.728133,38694479.62202592,1171971194.277698 
 02/12  20:00:00,2327987313.5148973,36545657.73145594,1171971194.277698 
 02/12  21:00:00,2267436937.4185333,36545657.73145594,1171971194.277698 
 02/12  22:00:00,2183807005.9239283,36545657.73145594,1171971194.277698 
 02/12  23:00:00,2102591287.5356786,36545657.73145594,1171971194.277698 
 02/12  24:00:00,2037250318.6133435,36545657.73145594,1171971194.277698 
 02/13  01:00:00,2077839520.7466602,36545657.73145594,1262579853.8292506 
 02/13  02:00:00,2074978997.6862383,36545657.73145594,1262579853.8292506 
 02/13  03:00:00,2070506026.0927012,36545657.73145594,1262579853.8292506 
 02/13  04:00:00,2096790554.7403398,36545657.73145594,1262579853.8292506 
 02/13  05:00:00,2097043840.608661,36545657.73145594,1262579853.8292506 
 02/13  06:00:00,2254212397.8845963,38137022.65685523,1262579853.8292506 
 02/13  07:00:00,2908214993.518356,88762776.67582561,1366942902.3483958 
 02/13  08:00:00,2995111542.287611,277540200.4315997,1366942902.3483958 
 02/13  09:00:00,4224535215.073542,771945453.3277448,1950440010.7550895 
 02/13  10:00:00,4138461202.1294117,766152078.3248196,1950440010.7550895 
 02/13  11:00:00,4021257106.4502277,766134049.2768176,1950440010.7550895 
 02/13  12:00:00,4116593564.1713667,766134049.2768176,1950440010.7550895 
 02/13  13:00:00,3948687915.8322444,766134049.2768176,1833740589.0737503 
 02/13  14:00:00,4221211556.4000936,766134049.2768176,1950440010.7550895 
 02/13  15:00:00,4269910850.506734,766134049.2768176,1950440010.7550895 
 02/13  16:00:00,4340677342.585168,766134049.2768176,1950440010.7550895 
 02/13  17:00:00,4459014959.77141,770011436.3224399,1950440010.7550895 
 02/13  18:00:00,3490449627.6376343,448483850.87528,1483642324.0297346 
 02/13  19:00:00,3265990230.2553234,296653033.108991,1366942902.3483958 
 02/13  20:00:00,3108022493.4777884,296653033.108991,1366942902.3483958 
 02/13  21:00:00,2964715969.010103,197765105.62937143,1366942902.3483958 
 02/13  22:00:00,2849781975.9451904,197765105.62937143,1366942902.3483958 
 02/13  23:00:00,2348976585.506712,98887927.4796197,1366942902.3483958 
 02/13  24:00:00,2226819531.414218,49438589.07487582,1366942902.3483958 
 02/14  01:00:00,2048609645.0289764,38694479.62202592,1262579853.8292506 
 02/14  02:00:00,2035242583.04808,36545657.73145594,1262579853.8292506 
 02/14  03:00:00,2017477488.1216516,36545657.73145594,1262579853.8292506 
 02/14  04:00:00,2018681962.910127,36545657.73145594,1262579853.8292506 
 02/14  05:00:00,2013106732.6789365,36545657.73145594,1262579853.8292506 
 02/14  06:00:00,2157987006.840765,38137022.65685523,1262579853.8292506 
 02/14  07:00:00,2746847643.959923,88762776.67582561,1366942902.3483958 
 02/14  08:00:00,2836665273.0443344,275544223.4977471,1366942902.3483958 
 02/14  09:00:00,4096188001.311817,768830225.635287,1950440010.7550895 
 02/14  10:00:00,4096818606.4632664,766134049.2768176,1950440010.7550895 
 02/14  11:00:00,4016435471.8633037,766134049.2768176,1950440010.7550895 
 02/14  12:00:00,4131834751.7414694,766134049.2768176,1950440010.7550895 
 02/14  13:00:00,3975909741.7891574,766134049.2768176,1833740589.0737503 
 02/14  14:00:00,4230571117.7924457,766134049.2768176,1950440010.7550895 
 02/14  15:00:00,4324181799.70038,766134049.2768176,1950440010.7550895 
 02/14  16:00:00,4412767504.367203,766134049.2768176,1950440010.7550895 
 02/14  17:00:00,4535082944.515744,768915519.816871,1950440010.7550895 
 02/14  18:00:00,3545225442.6359434,446989967.89202243,1483642324.0297346 
 02/14  19:00:00,3300153002.3483753,296653033.108991,1366942902.3483958 
 02/14  20:00:00,3128513465.103653,296653033.108991,1366942902.3483958 
 02/14  21:00:00,3005831953.7168636,197765105.62937143,1366942902.3483958 
 02/14  22:00:00,2903972299.0069714,197765105.62937143,1366942902.3483958 
 02/14  23:00:00,2356900163.4096336,98887927.4796197,1366942902.3483958 
 02/14  24:00:00,2238367675.6583753,49438589.07487582,1366942902.3483958 
 02/15  01:00:00,2070916729.271492,38694479.62202592,1262579853.8292506 
 02/15  02:00:00,2069469139.6078565,36545657.73145594,1262579853.8292506 
 02/15  03:00:00,2068679023.695609,36545657.73145594,1262579853.8292506 
 02/15  04:00:00,2039461518.1376615,36545657.73145594,1262579853.8292506 
 02/15  05:00:00,2011600065.649091,36545657.73145594,1262579853.8292506 
 02/15  06:00:00,2184825309.780594,38137022.65685523,1262579853.8292506 
 02/15  07:00:00,2824717867.206711,88762776.67582561,1366942902.3483958 
 02/15  08:00:00,2913305386.4530826,274346921.49627733,1366942902.3483958 
 02/15  09:00:00,4155396922.777069,767284084.4053371,1950440010.7550895 
 02/15  10:00:00,4113321463.2072086,766134049.2768176,1950440010.7550895 
 02/15  11:00:00,4042487404.015649,766134049.2768176,1950440010.7550895 
 02/15  12:00:00,4145537629.6949635,766134049.2768176,1950440010.7550895 
 02/15  13:00:00,3969177509.893442,766134049.2768176,1833740589.0737503 
 02/15  14:00:00,4240290056.86648,766134049.2768176,1950440010.7550895 
 02/15  15:00:00,4295858793.5799055,766134049.2768176,1950440010.7550895 
 02/15  16:00:00,4334513467.97016,766134049.2768176,1950440010.7550895 
 02/15  17:00:00,4466465112.135653,768081347.7994555,1950440010.7550895 
 02/15  18:00:00,3501854272.9137297,443895649.13947785,1483642324.0297346 
 02/15  19:00:00,3274224024.9674025,296653033.108991,1366942902.3483958 
 02/15  20:00:00,3118474196.0747304,296653033.108991,1366942902.3483958 
 02/15  21:00:00,2987424270.675688,197765105.62937143,1366942902.3483958 
 02/15  22:00:00,2873423814.388518,197765105.62937143,1366942902.3483958 
 02/15  23:00:00,2352442731.550528,98887927.4796197,1366942902.3483958 
 02/15  24:00:00,2236996517.621628,49438589.07487582,1366942902.3483958 
 02/16  01:00:00,2071019069.040058,38694479.62202592,1262579853.8292506 
 02/16  02:00:00,2067799737.4579353,36545657.73145594,1262579853.8292506 
 02/16  03:00:00,2066474254.6782649,36545657.73145594,1262579853.8292506 
 02/16  04:00:00,2057203502.2565477,36545657.73145594,1262579853.8292506 
 02/16  05:00:00,2049156565.3121204,36545657.73145594,1262579853.8292506 
 02/16  06:00:00,2179732339.643987,38137022.65685523,1262579853.8292506 
 02/16  07:00:00,2745858066.0011096,88762776.67582561,1366942902.3483958 
 02/16  08:00:00,2809715823.4376845,274865031.08326495,1366942902.3483958 
 02/16  09:00:00,4108448614.659729,768166676.4287744,1950440010.7550895 
 02/16  10:00:00,4119264025.267915,766134049.2768176,1950440010.7550895 
 02/16  11:00:00,4042852847.6043773,766134049.2768176,1950440010.7550895 
 02/16  12:00:00,4160205360.094717,766134049.2768176,1950440010.7550895 
 02/16  13:00:00,3988000094.3402953,766134049.2768176,1833740589.0737503 
 02/16  14:00:00,4223513654.615723,766134049.2768176,1950440010.7550895 
 02/16  15:00:00,4326872171.826281,766134049.2768176,1950440010.7550895 
 02/16  16:00:00,4441726960.034095,766134049.2768176,1950440010.7550895 
 02/16  17:00:00,4645882257.766978,768637349.776275,1950440010.7550895 
 02/16  18:00:00,3567512204.1912007,446086933.9794229,1483642324.0297346 
 02/16  19:00:00,3306129840.7185464,296653033.108991,1366942902.3483958 
 02/16  20:00:00,3134162536.5914617,296653033.108991,1366942902.3483958 
 02/16  21:00:00,3004036505.3601646,197765105.62937143,1366942902.3483958 
 02/16  22:00:00,2885623951.063423,197765105.62937143,1366942902.3483958 
 02/16  23:00:00,2355195617.57142,98887927.4796197,1366942902.3483958 
 02/16  24:00:00,2240025864.6449327,49438589.07487582,1366942902.3483958 
 02/17  01:00:00,2075099825.7996194,38694479.62202592,1262579853.8292506 
 02/17  02:00:00,2073077505.2338982,36545657.73145594,1262579853.8292506 
 02/17  03:00:00,2070777312.1780233,36545657.73145594,1262579853.8292506 
 02/17  04:00:00,2067738833.8326702,36545657.73145594,1262579853.8292506 
 02/17  05:00:00,2066471781.5813184,36545657.73145594,1262579853.8292506 
 02/17  06:00:00,2221553123.734883,38137022.65685523,1262579853.8292506 
 02/17  07:00:00,2842696716.6196556,88762776.67582561,1366942902.3483958 
 02/17  08:00:00,2870413204.67566,275644045.7817467,1366942902.3483958 
 02/17  09:00:00,4124256091.5915046,769543237.3521862,1950440010.7550895 
 02/17  10:00:00,4130793151.710504,766134049.2768176,1950440010.7550895 
 02/17  11:00:00,4053087239.860257,766134049.2768176,1950440010.7550895 
 02/17  12:00:00,4159751787.0531187,766134049.2768176,1950440010.7550895 
 02/17  13:00:00,3997200152.804675,766134049.2768176,1833740589.0737503 
 02/17  14:00:00,4297648526.653189,766134049.2768176,1950440010.7550895 
 02/17  15:00:00,4406315743.521171,766134049.2768176,1950440010.7550895 
 02/17  16:00:00,4517074599.862368,766134049.2768176,1950440010.7550895 
 02/17  17:00:00,4694321298.731308,768716202.8999581,1950440010.7550895 
 02/17  18:00:00,3590490455.5159836,446600143.1344264,1483642324.0297346 
 02/17  19:00:00,3322400783.5714965,296653033.108991,1366942902.3483958 
 02/17  20:00:00,3145433259.7489038,296653033.108991,1366942902.3483958 
 02/17  21:00:00,3028332632.4572,197765105.62937143,1366942902.3483958 
 02/17  22:00:00,2940079309.3556976,197765105.62937143,1366942902.3483958 
 02/17  23:00:00,2363895566.5835204,98887927.4796197,1366942902.3483958 
 02/17  24:00:00,2246341810.8491917,49438589.07487582,1366942902.3483958 
 02/18  01:00:00,1988729751.184826,38694479.62202592,1171971194.277698 
 02/18  02:00:00,1983715669.7877135,36545657.73145594,1171971194.277698 
 02/18  03:00:00,1982596051.9736757,36545657.73145594,1171971194.277698 
 02/18  04:00:00,1979929117.1967468,36545657.73145594,1171971194.277698 
 02/18  05:00:00,1975936875.6021147,36545657.73145594,1171971194.277698 
 02/18  06:00:00,2139151819.0852613,36545657.73145594,1171971194.277698 
 02/18  07:00:00,2900717994.340764,88762776.67582561,1366942902.3483958 
 02/18  08:00:00,2789001950.5478125,91874298.41416769,1366942902.3483958 
 02/18  09:00:00,3091598478.162589,256093533.8539247,1483642324.0297346 
 02/18  10:00:00,3010911516.3073554,255377965.44577354,1483642324.0297346 
 02/18  11:00:00,2884470238.371606,255377965.44577354,1483642324.0297346 
 02/18  12:00:00,2896624354.570294,255377965.44577354,1483642324.0297346 
 02/18  13:00:00,2584083210.741194,127688982.72288677,1308593191.5077264 
 02/18  14:00:00,2596601533.5945644,127688982.72288677,1308593191.5077264 
 02/18  15:00:00,2599779341.9580026,127688982.72288677,1308593191.5077264 
 02/18  16:00:00,2588458833.514933,127688982.72288677,1308593191.5077264 
 02/18  17:00:00,2746383119.53084,128462779.18776028,1308593191.5077264 
 02/18  18:00:00,2722665362.502288,45636222.70001068,1250243480.667057 
 02/18  19:00:00,2478403520.119917,49438589.07487582,1250243480.667057 
 02/18  20:00:00,2257009959.1473613,38694479.62202592,1171971194.277698 
 02/18  21:00:00,2252744521.890817,36545657.73145594,1171971194.277698 
 02/18  22:00:00,2170154024.3973703,36545657.73145594,1171971194.277698 
 02/18  23:00:00,2087375813.7423134,36545657.73145594,1171971194.277698 
 02/18  24:00:00,2020967296.4354696,36545657.73145594,1171971194.277698 
 02/19  01:00:00,1970431329.2695632,36545657.73145594,1171971194.277698 
 02/19  02:00:00,1970096800.604058,36545657.73145594,1171971194.277698 
 02/19  03:00:00,1969001183.7157807,36545657.73145594,1171971194.277698 
 02/19  04:00:00,1966838309.9528747,36545657.73145594,1171971194.277698 
 02/19  05:00:00,1964556472.4758136,36545657.73145594,1171971194.277698 
 02/19  06:00:00,2030230428.3601847,36545657.73145594,1171971194.277698 
 02/19  07:00:00,2379332791.0257235,47289767.18430585,1250243480.667057 
 02/19  08:00:00,2311293748.8036237,45936979.62656583,1250243480.667057 
 02/19  09:00:00,2312157037.0530057,42693107.82981405,1250243480.667057 
 02/19  10:00:00,2193767505.998893,42559924.65578557,1250243480.667057 
 02/19  11:00:00,2040142248.7789037,42559924.65578557,1250243480.667057 
 02/19  12:00:00,2055498340.9296496,42559924.65578557,1250243480.667057 
 02/19  13:00:00,2107465377.476162,42559924.65578557,1250243480.667057 
 02/19  14:00:00,2276418656.307295,42559924.65578557,1250243480.667057 
 02/19  15:00:00,2342583015.692891,42559924.65578557,1250243480.667057 
 02/19  16:00:00,2502446477.8230186,42559924.65578557,1250243480.667057 
 02/19  17:00:00,2623780264.8305073,42671209.39592845,1250243480.667057 
 02/19  18:00:00,2442449439.4600163,44617307.84432327,1250243480.667057 
 02/19  19:00:00,2457152691.973875,38406205.597170554,1171971194.277698 
 02/19  20:00:00,2314726966.854388,36545657.73145594,1171971194.277698 
 02/19  21:00:00,2271268201.40191,36545657.73145594,1171971194.277698 
 02/19  22:00:00,2188753027.4327536,36545657.73145594,1171971194.277698 
 02/19  23:00:00,2106340546.7310421,36545657.73145594,1171971194.277698 
 02/19  24:00:00,2038967433.0899148,36545657.73145594,1171971194.277698 
 02/20  01:00:00,1987136729.8582175,36545657.73145594,1171971194.277698 
 02/20  02:00:00,1985774132.924851,36545657.73145594,1171971194.277698 
 02/20  03:00:00,1985899752.7765188,36545657.73145594,1171971194.277698 
 02/20  04:00:00,1985787443.7300558,36545657.73145594,1171971194.277698 
 02/20  05:00:00,1986964662.8278775,36545657.73145594,1171971194.277698 
 02/20  06:00:00,2057972271.2097178,36545657.73145594,1171971194.277698 
 02/20  07:00:00,2455881910.7546024,47289767.18430585,1250243480.667057 
 02/20  08:00:00,2362508409.621499,47629143.32375281,1250243480.667057 
 02/20  09:00:00,2360407829.8813543,44352617.524574436,1250243480.667057 
 02/20  10:00:00,2251940111.4935713,43151314.61682205,1250243480.667057 
 02/20  11:00:00,2084401822.3303823,42811741.60258082,1250243480.667057 
 02/20  12:00:00,2119549358.175872,42559924.65578557,1250243480.667057 
 02/20  13:00:00,2422602353.2082796,42559924.65578557,1250243480.667057 
 02/20  14:00:00,2457496438.751633,42559924.65578557,1250243480.667057 
 02/20  15:00:00,2557300587.682912,42559924.65578557,1250243480.667057 
 02/20  16:00:00,2534036285.6005163,42559924.65578557,1250243480.667057 
 02/20  17:00:00,2719191989.458401,42724479.55634357,1250243480.667057 
 02/20  18:00:00,2787763225.2431335,44550384.14352656,1250243480.667057 
 02/20  19:00:00,2734084140.8923473,38385391.77942062,1171971194.277698 
 02/20  20:00:00,2406006049.016522,36545657.73145594,1171971194.277698 
 02/20  21:00:00,2398709338.689229,36545657.73145594,1171971194.277698 
 02/20  22:00:00,2302612015.964795,36545657.73145594,1171971194.277698 
 02/20  23:00:00,2174041064.616681,36545657.73145594,1171971194.277698 
 02/20  24:00:00,2095001641.5765133,36545657.73145594,1171971194.277698 
 02/21  01:00:00,2100502706.0585637,36545657.73145594,1262579853.8292506 
 02/21  02:00:00,2113031744.7782116,36545657.73145594,1262579853.8292506 
 02/21  03:00:00,2093511468.7902536,36545657.73145594,1262579853.8292506 
 02/21  04:00:00,2109227906.2733657,36545657.73145594,1262579853.8292506 
 02/21  05:00:00,2089062709.379807,36545657.73145594,1262579853.8292506 
 02/21  06:00:00,2398919777.0185328,38137022.65685523,1262579853.8292506 
 02/21  07:00:00,2948542156.4196835,88762776.67582561,1366942902.3483958 
 02/21  08:00:00,3043528693.860836,273777876.81764495,1366942902.3483958 
 02/21  09:00:00,4303133339.267809,767810750.4294236,1950440010.7550895 
 02/21  10:00:00,4313237079.488774,766134049.2768176,1950440010.7550895 
 02/21  11:00:00,4247287654.2464657,766134049.2768176,1950440010.7550895 
 02/21  12:00:00,4381057832.099884,766134049.2768176,1950440010.7550895 
 02/21  13:00:00,4158056195.4396544,766134049.2768176,1833740589.0737503 
 02/21  14:00:00,4420815983.768761,766134049.2768176,1950440010.7550895 
 02/21  15:00:00,4488982487.374392,766134049.2768176,1950440010.7550895 
 02/21  16:00:00,4480133162.107752,766134049.2768176,1950440010.7550895 
 02/21  17:00:00,4825363516.34137,768100882.0194439,1950440010.7550895 
 02/21  18:00:00,3661742308.3509626,443640024.8156762,1483642324.0297346 
 02/21  19:00:00,3338526093.2152185,294596402.7584227,1366942902.3483958 
 02/21  20:00:00,3160018524.0937114,296653033.108991,1366942902.3483958 
 02/21  21:00:00,3021688176.7444525,197765105.62937143,1366942902.3483958 
 02/21  22:00:00,2920028987.531906,197765105.62937143,1366942902.3483958 
 02/21  23:00:00,2354866126.372541,98887927.4796197,1366942902.3483958 
 02/21  24:00:00,2242515831.9293957,49438589.07487582,1366942902.3483958 
 02/22  01:00:00,2075552206.0781963,38694479.62202592,1262579853.8292506 
 02/22  02:00:00,2066797711.162002,36545657.73145594,1262579853.8292506 
 02/22  03:00:00,2064057424.4169292,36545657.73145594,1262579853.8292506 
 02/22  04:00:00,2031876301.1747932,36545657.73145594,1262579853.8292506 
 02/22  05:00:00,2007875272.1240344,36545657.73145594,1262579853.8292506 
 02/22  06:00:00,2260382142.162325,38137022.65685523,1262579853.8292506 
 02/22  07:00:00,2758681460.0625668,88762776.67582561,1366942902.3483958 
 02/22  08:00:00,2845739946.1335015,273549636.51455903,1366942902.3483958 
 02/22  09:00:00,4173421865.00485,767782697.3159509,1950440010.7550895 
 02/22  10:00:00,4185505858.6244593,766134049.2768176,1950440010.7550895 
 02/22  11:00:00,4122528048.364071,766134049.2768176,1950440010.7550895 
 02/22  12:00:00,4241521148.0285206,766134049.2768176,1950440010.7550895 
 02/22  13:00:00,4078705649.303121,766134049.2768176,1833740589.0737503 
 02/22  14:00:00,4365376892.449241,766134049.2768176,1950440010.7550895 
 02/22  15:00:00,4439208326.505403,766134049.2768176,1950440010.7550895 
 02/22  16:00:00,4574207000.698398,766134049.2768176,1950440010.7550895 
 02/22  17:00:00,4828437857.614787,767863638.9943027,1950440010.7550895 
 02/22  18:00:00,3690837733.446783,443293461.4355084,1483642324.0297346 
 02/22  19:00:00,3348105876.438257,294510578.3125231,1366942902.3483958 
 02/22  20:00:00,3179830639.7676835,296653033.108991,1366942902.3483958 
 02/22  21:00:00,3040353285.2134233,197765105.62937143,1366942902.3483958 
 02/22  22:00:00,2941783074.2486105,197765105.62937143,1366942902.3483958 
 02/22  23:00:00,2361324633.1331534,98887927.4796197,1366942902.3483958 
 02/22  24:00:00,2246718989.082302,49438589.07487582,1366942902.3483958 
 02/23  01:00:00,2081320772.2233753,38694479.62202592,1262579853.8292506 
 02/23  02:00:00,2074292141.0785654,36545657.73145594,1262579853.8292506 
 02/23  03:00:00,2070533921.2511647,36545657.73145594,1262579853.8292506 
