Date/Time,Whole Building:Facility Total Electricity Demand Rate [W](Hourly) 
 08/02  03:00:00,1375.0 
 08/02  04:00:00,1375.0 
 08/02  05:00:00,1375.0 
 08/02  06:00:00,1375.0 
 08/02  07:00:00,1375.0 
 08/02  08:00:00,1375.0 
 08/02  09:00:00,1375.0 
 08/02  10:00:00,1375.0 
 08/02  11:00:00,1375.0 
 08/02  12:00:00,1375.0 
 08/02  13:00:00,1375.0 
 08/02  14:00:00,1375.0 
 08/02  15:00:00,1375.0 
 08/02  16:00:00,1375.0 
 08/02  17:00:00,1375.0 
 08/02  18:00:00,1375.0 
 08/02  19:00:00,1375.0 
 08/02  20:00:00,1375.0 
 08/02  21:00:00,1375.0 
 08/02  22:00:00,1375.0 
 08/02  23:00:00,1375.0 
 08/02  24:00:00,1375.0 
 08/03  01:00:00,1375.0 
 08/03  02:00:00,1375.0 
 08/03  03:00:00,1375.0 
 08/03  04:00:00,1375.0 
 08/03  05:00:00,1375.0 
 08/03  06:00:00,1375.0 
 08/03  07:00:00,1375.0 
 08/03  08:00:00,1375.0 
 08/03  09:00:00,1375.0 
 08/03  10:00:00,1375.0 
 08/03  11:00:00,1375.0 
 08/03  12:00:00,1375.0 
 08/03  13:00:00,1375.0 
 08/03  14:00:00,1375.0 
 08/03  15:00:00,1375.0 
 08/03  16:00:00,1375.0 
 08/03  17:00:00,1375.0 
 08/03  18:00:00,1375.0 
 08/03  19:00:00,1375.0 
 08/03  20:00:00,1375.0 
 08/03  21:00:00,1375.0 
 08/03  22:00:00,1375.0 
 08/03  23:00:00,1375.0 
 08/03  24:00:00,1375.0 
 08/04  01:00:00,475.0 
 08/04  02:00:00,475.0 
 08/04  03:00:00,475.0 
 08/04  04:00:00,475.0 
 08/04  05:00:00,475.0 
 08/04  06:00:00,475.0 
 08/04  07:00:00,2334.3762305457426 
 08/04  08:00:00,2616.5792682225165 
 08/04  09:00:00,11618.888542655886 
 08/04  10:00:00,15868.27105880814 
 08/04  11:00:00,16825.236338177216 
 08/04  12:00:00,16513.1787452149 
 08/04  13:00:00,14883.944634991847 
 08/04  14:00:00,16072.460290367968 
 08/04  15:00:00,17064.766495969325 
 08/04  16:00:00,16661.49928922613 
 08/04  17:00:00,14725.548384862912 
 08/04  18:00:00,14244.556052884147 
 08/04  19:00:00,8988.033141861739 
 08/04  20:00:00,5656.015481372339 
 08/04  21:00:00,1600.0 
 08/04  22:00:00,475.0 
 08/04  23:00:00,475.0 
 08/04  24:00:00,475.0 
 08/05  01:00:00,475.0 
 08/05  02:00:00,475.0 
 08/05  03:00:00,475.0 
 08/05  04:00:00,475.0 
 08/05  05:00:00,475.0 
 08/05  06:00:00,475.0 
 08/05  07:00:00,2458.275592938261 
 08/05  08:00:00,2643.944885166753 
 08/05  09:00:00,11644.518213060608 
 08/05  10:00:00,16045.238894075968 
 08/05  11:00:00,17169.62101448053 
 08/05  12:00:00,16786.187789660115 
 08/05  13:00:00,15052.362697100532 
 08/05  14:00:00,16306.159354869382 
 08/05  15:00:00,16999.765844809364 
 08/05  16:00:00,16782.594489585044 
 08/05  17:00:00,15440.987546047989 
 08/05  18:00:00,15141.201706141572 
 08/05  19:00:00,9298.834571366697 
 08/05  20:00:00,5415.603261172696 
 08/05  21:00:00,1600.0 
 08/05  22:00:00,475.0 
 08/05  23:00:00,475.0 
 08/05  24:00:00,475.0 
 08/06  01:00:00,475.0 
 08/06  02:00:00,475.0 
 08/06  03:00:00,475.0 
 08/06  04:00:00,475.0 
 08/06  05:00:00,475.0 
 08/06  06:00:00,475.0 
 08/06  07:00:00,2320.6504519104406 
 08/06  08:00:00,2471.5280569909974 
 08/06  09:00:00,11287.248288106344 
 08/06  10:00:00,15771.092215772458 
 08/06  11:00:00,17037.510334027542 
 08/06  12:00:00,16689.863432255726 
 08/06  13:00:00,15038.45219438383 
 08/06  14:00:00,16187.383261735067 
 08/06  15:00:00,16669.277331546822 
 08/06  16:00:00,15137.80445760202 
 08/06  17:00:00,13131.896328538043 
 08/06  18:00:00,12945.669873743824 
 08/06  19:00:00,8480.052476927927 
 08/06  20:00:00,5466.420460440629 
 08/06  21:00:00,1600.0 
 08/06  22:00:00,475.0 
 08/06  23:00:00,475.0 
 08/06  24:00:00,475.0 
 08/07  01:00:00,475.0 
 08/07  02:00:00,475.0 
 08/07  03:00:00,475.0 
 08/07  04:00:00,475.0 
 08/07  05:00:00,475.0 
 08/07  06:00:00,475.0 
 08/07  07:00:00,2235.477515188035 
 08/07  08:00:00,2359.0653748143714 
 08/07  09:00:00,11249.795387458782 
 08/07  10:00:00,15475.975530447118 
 08/07  11:00:00,16688.557038806437 
 08/07  12:00:00,16537.093268800214 
 08/07  13:00:00,14819.525064027883 
 08/07  14:00:00,16280.030374588467 
 08/07  15:00:00,16871.84272680981 
 08/07  16:00:00,16455.487008529715 
 08/07  17:00:00,14860.090515002401 
 08/07  18:00:00,14496.975987686033 
 08/07  19:00:00,9037.226848513286 
 08/07  20:00:00,5244.609343931477 
 08/07  21:00:00,1600.0 
 08/07  22:00:00,475.0 
 08/07  23:00:00,475.0 
 08/07  24:00:00,475.0 
 08/08  01:00:00,475.0 
 08/08  02:00:00,475.0 
 08/08  03:00:00,475.0 
 08/08  04:00:00,475.0 
 08/08  05:00:00,475.0 
 08/08  06:00:00,475.0 
 08/08  07:00:00,2197.7887259218714 
 08/08  08:00:00,2354.441726297836 
 08/08  09:00:00,11252.065591084733 
 08/08  10:00:00,15220.268260780038 
 08/08  11:00:00,16538.110436245406 
 08/08  12:00:00,16456.753129773213 
 08/08  13:00:00,14853.87894360627 
 08/08  14:00:00,16334.307823989071 
 08/08  15:00:00,16929.128571721056 
 08/08  16:00:00,16451.46992962447 
 08/08  17:00:00,15148.110620293899 
 08/08  18:00:00,14484.722012413618 
 08/08  19:00:00,8625.972967596394 
 08/08  20:00:00,5119.352198070126 
 08/08  21:00:00,1600.0 
 08/08  22:00:00,475.0 
 08/08  23:00:00,475.0 
 08/08  24:00:00,475.0 
 08/09  01:00:00,1375.0 
 08/09  02:00:00,1375.0 
 08/09  03:00:00,1375.0 
 08/09  04:00:00,1375.0 
 08/09  05:00:00,1375.0 
 08/09  06:00:00,1375.0 
 08/09  07:00:00,1375.0 
 08/09  08:00:00,1375.0 
 08/09  09:00:00,1375.0 
 08/09  10:00:00,1375.0 
 08/09  11:00:00,1375.0 
 08/09  12:00:00,1375.0 
 08/09  13:00:00,1375.0 
 08/09  14:00:00,1375.0 
 08/09  15:00:00,1375.0 
 08/09  16:00:00,1375.0 
 08/09  17:00:00,1375.0 
 08/09  18:00:00,1375.0 
 08/09  19:00:00,1375.0 
 08/09  20:00:00,1375.0 
 08/09  21:00:00,1375.0 
 08/09  22:00:00,1375.0 
 08/09  23:00:00,1375.0 
 08/09  24:00:00,1375.0 
 08/10  01:00:00,1375.0 
 08/10  02:00:00,1375.0 
 08/10  03:00:00,1375.0 
 08/10  04:00:00,1375.0 
 08/10  05:00:00,1375.0 
 08/10  06:00:00,1375.0 
 08/10  07:00:00,1375.0 
 08/10  08:00:00,1375.0 
 08/10  09:00:00,1375.0 
 08/10  10:00:00,1375.0 
 08/10  11:00:00,1375.0 
 08/10  12:00:00,1375.0 
 08/10  13:00:00,1375.0 
 08/10  14:00:00,1375.0 
 08/10  15:00:00,1375.0 
 08/10  16:00:00,1375.0 
 08/10  17:00:00,1375.0 
 08/10  18:00:00,1375.0 
 08/10  19:00:00,1375.0 
 08/10  20:00:00,1375.0 
 08/10  21:00:00,1375.0 
 08/10  22:00:00,1375.0 
 08/10  23:00:00,1375.0 
 08/10  24:00:00,1375.0 
 08/11  01:00:00,475.0 
 08/11  02:00:00,475.0 
 08/11  03:00:00,475.0 
 08/11  04:00:00,475.0 
 08/11  05:00:00,475.0 
 08/11  06:00:00,475.0 
 08/11  07:00:00,2032.0665044836558 
 08/11  08:00:00,2211.8875012056415 
 08/11  09:00:00,10774.755478568411 
 08/11  10:00:00,14647.60793809716 
 08/11  11:00:00,15698.662680101188 
 08/11  12:00:00,15399.900289752355 
 08/11  13:00:00,13922.497687249223 
 08/11  14:00:00,15311.274245269913 
 08/11  15:00:00,16085.862941162924 
 08/11  16:00:00,15594.23983813493 
 08/11  17:00:00,14201.826927077178 
 08/11  18:00:00,13879.703533410358 
 08/11  19:00:00,8533.726024699004 
 08/11  20:00:00,5030.299180335045 
 08/11  21:00:00,1600.0 
 08/11  22:00:00,475.0 
 08/11  23:00:00,475.0 
 08/11  24:00:00,475.0 
 08/12  01:00:00,475.0 
 08/12  02:00:00,475.0 
 08/12  03:00:00,475.0 
 08/12  04:00:00,475.0 
 08/12  05:00:00,475.0 
 08/12  06:00:00,475.0 
 08/12  07:00:00,2038.1859260337178 
 08/12  08:00:00,2251.4299265927966 
 08/12  09:00:00,10992.3569266347 
 08/12  10:00:00,14750.573727271927 
 08/12  11:00:00,16030.296289661 
 08/12  12:00:00,15879.773081129888 
 08/12  13:00:00,14241.34638443826 
 08/12  14:00:00,15521.313329961631 
 08/12  15:00:00,16144.577725718456 
 08/12  16:00:00,15730.324371594477 
 08/12  17:00:00,14533.737895693435 
 08/12  18:00:00,14320.77709230727 
 08/12  19:00:00,8855.135773963668 
 08/12  20:00:00,5309.949148298565 
 08/12  21:00:00,1600.0 
 08/12  22:00:00,475.0 
 08/12  23:00:00,475.0 
 08/12  24:00:00,475.0 
 08/13  01:00:00,475.0 
 08/13  02:00:00,475.0 
 08/13  03:00:00,475.0 
 08/13  04:00:00,475.0 
 08/13  05:00:00,475.0 
 08/13  06:00:00,475.0 
 08/13  07:00:00,2226.27952153361 
 08/13  08:00:00,2315.2478736312105 
 08/13  09:00:00,10917.193450762126 
 08/13  10:00:00,14952.650605060331 
 08/13  11:00:00,16463.13816179243 
 08/13  12:00:00,16392.63612495196 
 08/13  13:00:00,13950.48130851593 
 08/13  14:00:00,14945.16529948228 
 08/13  15:00:00,15592.581002839017 
 08/13  16:00:00,15055.588360601858 
 08/13  17:00:00,12972.217771305528 
 08/13  18:00:00,12603.433307306797 
 08/13  19:00:00,8075.533134366362 
 08/13  20:00:00,5053.656395181224 
 08/13  21:00:00,1600.0 
 08/13  22:00:00,475.0 
 08/13  23:00:00,475.0 
 08/13  24:00:00,475.0 
 08/14  01:00:00,475.0 
 08/14  02:00:00,475.0 
 08/14  03:00:00,475.0 
 08/14  04:00:00,475.0 
 08/14  05:00:00,475.0 
 08/14  06:00:00,475.0 
 08/14  07:00:00,2256.282760442218 
 08/14  08:00:00,2404.9830184250313 
 08/14  09:00:00,10845.743737532888 
 08/14  10:00:00,14414.01398334074 
 08/14  11:00:00,15639.928080742793 
 08/14  12:00:00,15250.852432853615 
 08/14  13:00:00,13624.539218621981 
 08/14  14:00:00,14521.391723330265 
 08/14  15:00:00,14767.927150502339 
 08/14  16:00:00,14113.216609476554 
 08/14  17:00:00,13185.166474100188 
 08/14  18:00:00,13206.065346743108 
 08/14  19:00:00,8147.648530141243 
 08/14  20:00:00,4841.1910358947025 
 08/14  21:00:00,1600.0 
 08/14  22:00:00,475.0 
 08/14  23:00:00,475.0 
 08/14  24:00:00,475.0 
 08/15  01:00:00,475.0 
 08/15  02:00:00,475.0 
 08/15  03:00:00,475.0 
 08/15  04:00:00,475.0 
 08/15  05:00:00,475.0 
 08/15  06:00:00,475.0 
 08/15  07:00:00,1985.7095036619182 
 08/15  08:00:00,2104.1091579659915 
 08/15  09:00:00,10787.927520000689 
 08/15  10:00:00,14545.387340694819 
 08/15  11:00:00,15531.380599094611 
 08/15  12:00:00,15189.7218780333 
 08/15  13:00:00,13675.465771070543 
 08/15  14:00:00,14171.405245111297 
 08/15  15:00:00,14250.145434157357 
 08/15  16:00:00,13962.75166331598 
 08/15  17:00:00,12496.43171292901 
 08/15  18:00:00,12339.64359034232 
 08/15  19:00:00,7863.161318290212 
 08/15  20:00:00,4735.48576379136 
 08/15  21:00:00,1600.0 
 08/15  22:00:00,475.0 
 08/15  23:00:00,475.0 
 08/15  24:00:00,475.0 
 08/16  01:00:00,1375.0 
 08/16  02:00:00,1375.0 
 08/16  03:00:00,1375.0 
 08/16  04:00:00,1375.0 
 08/16  05:00:00,1375.0 
 08/16  06:00:00,1375.0 
 08/16  07:00:00,1375.0 
 08/16  08:00:00,1375.0 
 08/16  09:00:00,1375.0 
 08/16  10:00:00,1375.0 
 08/16  11:00:00,1375.0 
 08/16  12:00:00,1375.0 
 08/16  13:00:00,1375.0 
 08/16  14:00:00,1375.0 
 08/16  15:00:00,1375.0 
 08/16  16:00:00,1375.0 
 08/16  17:00:00,1375.0 
 08/16  18:00:00,1375.0 
 08/16  19:00:00,1375.0 
 08/16  20:00:00,1375.0 
 08/16  21:00:00,1375.0 
 08/16  22:00:00,1375.0 
 08/16  23:00:00,1375.0 
 08/16  24:00:00,1375.0 
 08/17  01:00:00,1375.0 
 08/17  02:00:00,1375.0 
 08/17  03:00:00,1375.0 
 08/17  04:00:00,1375.0 
 08/17  05:00:00,1375.0 
 08/17  06:00:00,1375.0 
 08/17  07:00:00,1375.0 
 08/17  08:00:00,1375.0 
 08/17  09:00:00,1375.0 
 08/17  10:00:00,1375.0 
 08/17  11:00:00,1375.0 
 08/17  12:00:00,1375.0 
 08/17  13:00:00,1375.0 
 08/17  14:00:00,1375.0 
 08/17  15:00:00,1375.0 
 08/17  16:00:00,1375.0 
 08/17  17:00:00,1375.0 
 08/17  18:00:00,1375.0 
 08/17  19:00:00,1375.0 
 08/17  20:00:00,1375.0 
 08/17  21:00:00,1375.0 
 08/17  22:00:00,1375.0 
 08/17  23:00:00,1375.0 
 08/17  24:00:00,1375.0 
 08/18  01:00:00,475.0 
 08/18  02:00:00,475.0 
 08/18  03:00:00,475.0 
 08/18  04:00:00,475.0 
 08/18  05:00:00,475.0 
 08/18  06:00:00,475.0 
 08/18  07:00:00,1981.7968457133288 
 08/18  08:00:00,2198.6426092503307 
 08/18  09:00:00,10926.046382823111 
 08/18  10:00:00,14853.177142788287 
 08/18  11:00:00,16080.780902725068 
 08/18  12:00:00,15955.25094546615 
 08/18  13:00:00,14453.007294538209 
 08/18  14:00:00,15825.72023148751 
 08/18  15:00:00,16533.502028062252 
 08/18  16:00:00,16109.292160187053 
 08/18  17:00:00,14893.492737420114 
 08/18  18:00:00,14398.607255276329 
 08/18  19:00:00,8722.267847413797 
 08/18  20:00:00,5006.562726309398 
 08/18  21:00:00,1600.0 
 08/18  22:00:00,475.0 
 08/18  23:00:00,475.0 
 08/18  24:00:00,475.0 
 08/19  01:00:00,475.0 
 08/19  02:00:00,475.0 
 08/19  03:00:00,475.0 
 08/19  04:00:00,475.0 
 08/19  05:00:00,475.0 
 08/19  06:00:00,475.0 
 08/19  07:00:00,2170.3611626066404 
 08/19  08:00:00,2425.8855972220226 
 08/19  09:00:00,11430.75415240121 
 08/19  10:00:00,15598.286741177239 
 08/19  11:00:00,16712.98745055384 
 08/19  12:00:00,16643.72762364478 
 08/19  13:00:00,15295.812309102404 
 08/19  14:00:00,16646.443744718097 
 08/19  15:00:00,16759.485041193733 
 08/19  16:00:00,15486.809973650572 
 08/19  17:00:00,13653.502549323304 
 08/19  18:00:00,13463.374235126028 
 08/19  19:00:00,8331.683125398036 
 08/19  20:00:00,4992.0813804166855 
 08/19  21:00:00,1600.0 
 08/19  22:00:00,475.0 
 08/19  23:00:00,475.0 
 08/19  24:00:00,475.0 
 08/20  01:00:00,475.0 
 08/20  02:00:00,475.0 
 08/20  03:00:00,475.0 
 08/20  04:00:00,475.0 
 08/20  05:00:00,475.0 
 08/20  06:00:00,475.0 
 08/20  07:00:00,2201.0863110120667 
 08/20  08:00:00,2374.495978675406 
 08/20  09:00:00,11249.38781400652 
 08/20  10:00:00,15355.10686066929 
 08/20  11:00:00,16295.538300309065 
 08/20  12:00:00,16034.768016981148 
 08/20  13:00:00,14583.65022385387 
 08/20  14:00:00,15371.95256239004 
 08/20  15:00:00,15222.265585546475 
 08/20  16:00:00,14379.423610476413 
 08/20  17:00:00,13178.212297568822 
 08/20  18:00:00,12897.164680976388 
 08/20  19:00:00,8145.27985352058 
 08/20  20:00:00,4988.381072736889 
 08/20  21:00:00,1600.0 
 08/20  22:00:00,475.0 
 08/20  23:00:00,475.0 
 08/20  24:00:00,475.0 
 08/21  01:00:00,475.0 
 08/21  02:00:00,475.0 
 08/21  03:00:00,475.0 
 08/21  04:00:00,475.0 
 08/21  05:00:00,475.0 
 08/21  06:00:00,475.0 
 08/21  07:00:00,2140.1858121703162 
 08/21  08:00:00,2366.416341260076 
 08/21  09:00:00,11234.38298752969 
 08/21  10:00:00,15077.298036572307 
 08/21  11:00:00,15986.772691349472 
 08/21  12:00:00,15710.697457991897 
 08/21  13:00:00,14250.156936949907 
 08/21  14:00:00,15595.537608730288 
 08/21  15:00:00,16338.972788366824 
 08/21  16:00:00,16040.298059377772 
 08/21  17:00:00,14610.7908836094 
 08/21  18:00:00,13800.707460371796 
 08/21  19:00:00,8459.026492024594 
 08/21  20:00:00,5182.45375592818 
 08/21  21:00:00,1600.0 
 08/21  22:00:00,475.0 
 08/21  23:00:00,475.0 
 08/21  24:00:00,475.0 
 08/22  01:00:00,475.0 
 08/22  02:00:00,475.0 
 08/22  03:00:00,475.0 
 08/22  04:00:00,475.0 
 08/22  05:00:00,475.0 
 08/22  06:00:00,475.0 
 08/22  07:00:00,2162.005298786904 
 08/22  08:00:00,2259.1259341312316 
 08/22  09:00:00,10614.302170098032 
 08/22  10:00:00,14287.803071861093 
 08/22  11:00:00,15460.607266213867 
 08/22  12:00:00,15409.54173037265 
 08/22  13:00:00,14028.544545252284 
 08/22  14:00:00,15185.378456578534 
 08/22  15:00:00,15472.381943975646 
 08/22  16:00:00,14590.273446369703 
 08/22  17:00:00,12780.074879576063 
 08/22  18:00:00,12347.47804321518 
 08/22  19:00:00,7922.4927965560355 
 08/22  20:00:00,4806.329003055482 
 08/22  21:00:00,1600.0 
 08/22  22:00:00,475.0 
 08/22  23:00:00,475.0 
 08/22  24:00:00,475.0 
 08/23  01:00:00,1375.0 
 08/23  02:00:00,1375.0 
 08/23  03:00:00,1375.0 
 08/23  04:00:00,1375.0 
 08/23  05:00:00,1375.0 
 08/23  06:00:00,1375.0 
 08/23  07:00:00,1375.0 
 08/23  08:00:00,1375.0 
 08/23  09:00:00,1375.0 
 08/23  10:00:00,1375.0 
 08/23  11:00:00,1375.0 
 08/23  12:00:00,1375.0 
 08/23  13:00:00,1375.0 
 08/23  14:00:00,1375.0 
 08/23  15:00:00,1375.0 
 08/23  16:00:00,1375.0 
 08/23  17:00:00,1375.0 
 08/23  18:00:00,1375.0 
 08/23  19:00:00,1375.0 
 08/23  20:00:00,1375.0 
 08/23  21:00:00,1375.0 
 08/23  22:00:00,1375.0 
 08/23  23:00:00,1375.0 
 08/23  24:00:00,1375.0 
 08/24  01:00:00,1375.0 
 08/24  02:00:00,1375.0 
 08/24  03:00:00,1375.0 
 08/24  04:00:00,1375.0 
 08/24  05:00:00,1375.0 
 08/24  06:00:00,1375.0 
 08/24  07:00:00,1375.0 
 08/24  08:00:00,1375.0 
 08/24  09:00:00,1375.0 
 08/24  10:00:00,1375.0 
 08/24  11:00:00,1375.0 
 08/24  12:00:00,1375.0 
 08/24  13:00:00,1375.0 
 08/24  14:00:00,1375.0 
 08/24  15:00:00,1375.0 
 08/24  16:00:00,1375.0 
 08/24  17:00:00,1375.0 
 08/24  18:00:00,1375.0 
 08/24  19:00:00,1375.0 
 08/24  20:00:00,1375.0 
 08/24  21:00:00,1375.0 
 08/24  22:00:00,1375.0 
 08/24  23:00:00,1375.0 
 08/24  24:00:00,1375.0 
 08/25  01:00:00,475.0 
 08/25  02:00:00,475.0 
 08/25  03:00:00,475.0 
 08/25  04:00:00,475.0 
 08/25  05:00:00,475.0 
 08/25  06:00:00,475.0 
 08/25  07:00:00,2295.157886192506 
 08/25  08:00:00,2322.5976079549623 
 08/25  09:00:00,10609.98725505472 
 08/25  10:00:00,13667.381316686124 
 08/25  11:00:00,14404.736694819287 
 08/25  12:00:00,14387.959213121432 
 08/25  13:00:00,13269.900793646066 
 08/25  14:00:00,14542.890509964918 
 08/25  15:00:00,15145.642215590095 
 08/25  16:00:00,14862.711422084543 
 08/25  17:00:00,13771.489508204522 
 08/25  18:00:00,13588.27767592194 
 08/25  19:00:00,8202.858645133678 
 08/25  20:00:00,4816.972322537054 
 08/25  21:00:00,1600.0 
 08/25  22:00:00,475.0 
 08/25  23:00:00,475.0 
 08/25  24:00:00,475.0 
 08/26  01:00:00,475.0 
 08/26  02:00:00,475.0 
 08/26  03:00:00,475.0 
 08/26  04:00:00,475.0 
 08/26  05:00:00,475.0 
 08/26  06:00:00,475.0 
 08/26  07:00:00,1919.8887232628222 
 08/26  08:00:00,2110.756452117438 
 08/26  09:00:00,10911.991449180938 
 08/26  10:00:00,14913.490621672108 
 08/26  11:00:00,16106.794709279417 
 08/26  12:00:00,15989.541387986807 
 08/26  13:00:00,14550.24898541073 
 08/26  14:00:00,15935.619944351616 
 08/26  15:00:00,16662.861005347557 
 08/26  16:00:00,16322.937316277345 
 08/26  17:00:00,15128.703073676048 
 08/26  18:00:00,14573.369036386954 
 08/26  19:00:00,8888.788303946265 
 08/26  20:00:00,5086.927816866306 
 08/26  21:00:00,1600.0 
 08/26  22:00:00,475.0 
 08/26  23:00:00,475.0 
 08/26  24:00:00,475.0 
 08/27  01:00:00,475.0 
 08/27  02:00:00,475.0 
 08/27  03:00:00,475.0 
 08/27  04:00:00,475.0 
 08/27  05:00:00,475.0 
 08/27  06:00:00,475.0 
 08/27  07:00:00,2058.0532222529387 
 08/27  08:00:00,2236.9282745455334 
 08/27  09:00:00,11046.739777549694 
 08/27  10:00:00,15340.925314893075 
 08/27  11:00:00,16542.337873719 
 08/27  12:00:00,16395.75557575032 
 08/27  13:00:00,15054.102362262403 
 08/27  14:00:00,16050.611279867624 
 08/27  15:00:00,16587.51931598146 
 08/27  16:00:00,15811.699786252382 
 08/27  17:00:00,14140.101102796361 
 08/27  18:00:00,13961.657309755517 
 08/27  19:00:00,8481.179793851808 
 08/27  20:00:00,5103.122530204934 
 08/27  21:00:00,1600.0 
 08/27  22:00:00,475.0 
 08/27  23:00:00,475.0 
 08/27  24:00:00,475.0 
 08/28  01:00:00,475.0 
 08/28  02:00:00,475.0 
 08/28  03:00:00,475.0 
 08/28  04:00:00,475.0 
 08/28  05:00:00,475.0 
 08/28  06:00:00,475.0 
 08/28  07:00:00,2062.4300253287133 
 08/28  08:00:00,2147.6607734977433 
 08/28  09:00:00,10744.806788703889 
 08/28  10:00:00,14610.027649830527 
 08/28  11:00:00,15980.757412057528 
 08/28  12:00:00,15934.666480115564 
 08/28  13:00:00,14530.116756443596 
 08/28  14:00:00,15866.180151001205 
 08/28  15:00:00,16462.255561465827 
 08/28  16:00:00,15697.527680551513 
 08/28  17:00:00,13778.356016976919 
 08/28  18:00:00,13578.058342888493 
 08/28  19:00:00,8376.207722413199 
 08/28  20:00:00,4932.458772452204 
 08/28  21:00:00,1600.0 
 08/28  22:00:00,475.0 
 08/28  23:00:00,475.0 
 08/28  24:00:00,475.0 
 08/29  01:00:00,475.0 
 08/29  02:00:00,475.0 
 08/29  03:00:00,475.0 
 08/29  04:00:00,475.0 
 08/29  05:00:00,475.0 
 08/29  06:00:00,475.0 
 08/29  07:00:00,1987.036566649051 
 08/29  08:00:00,2209.5430338649267 
 08/29  09:00:00,11029.472021860083 
 08/29  10:00:00,15039.276171676644 
 08/29  11:00:00,16438.30071627313 
 08/29  12:00:00,16383.617071629084 
 08/29  13:00:00,14705.965624778717 
 08/29  14:00:00,15955.890994893834 
 08/29  15:00:00,16529.044937176015 
 08/29  16:00:00,15726.514845397527 
 08/29  17:00:00,13969.083855500827 
 08/29  18:00:00,13646.53582165904 
 08/29  19:00:00,8324.401608185344 
 08/29  20:00:00,4926.974909122202 
 08/29  21:00:00,1600.0 
 08/29  22:00:00,475.0 
 08/29  23:00:00,475.0 
 08/29  24:00:00,475.0 
 08/30  01:00:00,1375.0 
 08/30  02:00:00,1375.0 
 08/30  03:00:00,1375.0 
 08/30  04:00:00,1375.0 
 08/30  05:00:00,1375.0 
 08/30  06:00:00,1375.0 
 08/30  07:00:00,1375.0 
 08/30  08:00:00,1375.0 
 08/30  09:00:00,1375.0 
 08/30  10:00:00,1375.0 
 08/30  11:00:00,1375.0 
 08/30  12:00:00,1375.0 
 08/30  13:00:00,1375.0 
 08/30  14:00:00,1375.0 
 08/30  15:00:00,1375.0 
 08/30  16:00:00,1375.0 
 08/30  17:00:00,1375.0 
 08/30  18:00:00,1375.0 
 08/30  19:00:00,1375.0 
 08/30  20:00:00,1375.0 
 08/30  21:00:00,1375.0 
 08/30  22:00:00,1375.0 
 08/30  23:00:00,1375.0 
 08/30  24:00:00,1375.0 
 08/31  01:00:00,1375.0 
 08/31  02:00:00,1375.0 
 08/31  03:00:00,1375.0 
 08/31  04:00:00,1375.0 
 08/31  05:00:00,1375.0 
 08/31  06:00:00,1375.0 
 08/31  07:00:00,1375.0 
 08/31  08:00:00,1375.0 
 08/31  09:00:00,1375.0 
 08/31  10:00:00,1375.0 
 08/31  11:00:00,1375.0 
 08/31  12:00:00,1375.0 
 08/31  13:00:00,1375.0 
 08/31  14:00:00,1375.0 
 08/31  15:00:00,1375.0 
 08/31  16:00:00,1375.0 
 08/31  17:00:00,1375.0 
 08/31  18:00:00,1375.0 
 08/31  19:00:00,1375.0 
 08/31  20:00:00,1375.0 
 08/31  21:00:00,1375.0 
 08/31  22:00:00,1375.0 
 08/31  23:00:00,1375.0 
 08/31  24:00:00,1375.0 
