Date/Time,Electricity:Facility [J](Hourly),InteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly) 
 03/05  10:00:00,3073013115.6854467,42559924.65578557,1676092509.2785773 
 03/05  11:00:00,2924133692.0865393,42559924.65578557,1676092509.2785773 
 03/05  12:00:00,2962799605.158891,42559924.65578557,1676092509.2785773 
 03/05  13:00:00,2958830007.08961,42559924.65578557,1676092509.2785773 
 03/05  14:00:00,3015603977.297175,42559924.65578557,1676092509.2785773 
 03/05  15:00:00,3000851436.1645203,42559924.65578557,1676092509.2785773 
 03/05  16:00:00,3038922279.819394,42559924.65578557,1676092509.2785773 
 03/05  17:00:00,3157542317.93979,42617142.94652575,1676092509.2785773 
 03/05  18:00:00,3297225953.332159,43827359.69315354,1676092509.2785773 
 03/05  19:00:00,3269642587.229656,38327010.10310297,1597820222.8892183 
 03/05  20:00:00,3169803351.583856,36545657.73145594,1597820222.8892183 
 03/05  21:00:00,3120148114.5367827,36545657.73145594,1597820222.8892183 
 03/05  22:00:00,2854227135.03545,36545657.73145594,1597820222.8892183 
 03/05  23:00:00,2741007917.760316,36545657.73145594,1597820222.8892183 
 03/05  24:00:00,2684026341.3159404,36545657.73145594,1597820222.8892183 
 03/06  01:00:00,2697574867.9343143,36545657.73145594,1688428882.4407709 
 03/06  02:00:00,2714066216.5129094,36545657.73145594,1688428882.4407709 
 03/06  03:00:00,2677741941.926071,36545657.73145594,1688428882.4407709 
 03/06  04:00:00,2684224059.7042227,36545657.73145594,1688428882.4407709 
 03/06  05:00:00,2709143186.434809,36545657.73145594,1688428882.4407709 
 03/06  06:00:00,2938611852.833641,38137022.65685523,1688428882.4407709 
 03/06  07:00:00,3467224250.1637077,86926273.77145803,1792791930.9599159 
 03/06  08:00:00,3579913938.750309,261832022.0274999,1792791930.9599159 
 03/06  09:00:00,4911283089.788597,766469757.0670907,2376289039.36661 
 03/06  10:00:00,4929812236.780962,766134049.2768176,2376289039.36661 
 03/06  11:00:00,4880839097.018284,766134049.2768176,2376289039.36661 
 03/06  12:00:00,5096495279.516964,766134049.2768176,2376289039.36661 
 03/06  13:00:00,4889117436.750593,766134049.2768176,2259589617.685271 
 03/06  14:00:00,5169503784.0072365,766134049.2768176,2376289039.36661 
 03/06  15:00:00,5286355586.662778,766134049.2768176,2376289039.36661 
 03/06  16:00:00,5250570116.660681,766134049.2768176,2376289039.36661 
 03/06  17:00:00,5571812066.280606,767107369.1042811,2376289039.36661 
 03/06  18:00:00,4408619191.802914,438028905.4928149,1909491352.6412544 
 03/06  19:00:00,4020104025.818532,292315069.923388,1792791930.9599159 
 03/06  20:00:00,3853673778.1168566,296653033.108991,1792791930.9599159 
 03/06  21:00:00,3696220972.6025224,197765105.62937143,1792791930.9599159 
 03/06  22:00:00,3559898755.0444136,197765105.62937143,1792791930.9599159 
 03/06  23:00:00,2967457380.3289084,98887927.4796197,1792791930.9599159 
 03/06  24:00:00,2874894208.0036616,49438589.07487582,1792791930.9599159 
 03/07  01:00:00,2685003400.6589165,38694479.62202592,1688428882.4407709 
 03/07  02:00:00,2656074892.5282416,36545657.73145594,1688428882.4407709 
 03/07  03:00:00,2672429351.5191154,36545657.73145594,1688428882.4407709 
 03/07  04:00:00,2636154688.9285326,36545657.73145594,1688428882.4407709 
 03/07  05:00:00,2632977690.9416437,36545657.73145594,1688428882.4407709 
 03/07  06:00:00,2931821959.1843376,38137022.65685523,1688428882.4407709 
 03/07  07:00:00,3495176777.68065,86874654.73847148,1792791930.9599159 
 03/07  08:00:00,3643020230.4493923,261692231.87015063,1792791930.9599159 
 03/07  09:00:00,4997102607.164665,766473353.1000223,2376289039.36661 
 03/07  10:00:00,5025255217.779714,766134049.2768176,2376289039.36661 
 03/07  11:00:00,5015194696.261437,766134049.2768176,2376289039.36661 
 03/07  12:00:00,5151102483.786205,766134049.2768176,2376289039.36661 
 03/07  13:00:00,4897262396.91972,766134049.2768176,2259589617.685271 
 03/07  14:00:00,5172682633.235179,766134049.2768176,2376289039.36661 
 03/07  15:00:00,5175832991.337487,766134049.2768176,2376289039.36661 
 03/07  16:00:00,5339247869.081129,766134049.2768176,2376289039.36661 
 03/07  17:00:00,5501577523.387397,767044331.519675,2376289039.36661 
 03/07  18:00:00,4391771010.100435,436695394.72041476,1909491352.6412544 
 03/07  19:00:00,3973395091.368336,292085866.516803,1792791930.9599159 
 03/07  20:00:00,3814109800.2891674,296653033.108991,1792791930.9599159 
 03/07  21:00:00,3662529709.9013443,197765105.62937143,1792791930.9599159 
 03/07  22:00:00,3543110198.9495435,197765105.62937143,1792791930.9599159 
 03/07  23:00:00,2949409452.641142,98887927.4796197,1792791930.9599159 
 03/07  24:00:00,2873748902.942864,49438589.07487582,1792791930.9599159 
 03/08  01:00:00,2658974073.517555,38694479.62202592,1688428882.4407709 
 03/08  02:00:00,2690398976.3012404,36545657.73145594,1688428882.4407709 
 03/08  03:00:00,2637297105.6069646,36545657.73145594,1688428882.4407709 
 03/08  04:00:00,2634333238.3906302,36545657.73145594,1688428882.4407709 
 03/08  05:00:00,2629747293.1277914,36545657.73145594,1688428882.4407709 
 03/08  06:00:00,2900994655.8647556,38137022.65685523,1688428882.4407709 
 03/08  07:00:00,3469177997.246216,86828085.5668835,1792791930.9599159 
 03/08  08:00:00,3618219597.297419,261473506.9709955,1792791930.9599159 
 03/08  09:00:00,4908552101.244965,766448070.3216383,2376289039.36661 
 03/08  10:00:00,4889786040.648352,766134049.2768176,2376289039.36661 
 03/08  11:00:00,4809182430.674631,766134049.2768176,2376289039.36661 
 03/08  12:00:00,4909738336.904838,766134049.2768176,2376289039.36661 
 03/08  13:00:00,4723888161.616211,766134049.2768176,2259589617.685271 
 03/08  14:00:00,5075170195.746058,766134049.2768176,2376289039.36661 
 03/08  15:00:00,5070736568.468532,766134049.2768176,2376289039.36661 
 03/08  16:00:00,5319918403.0260315,766134049.2768176,2376289039.36661 
 03/08  17:00:00,5315497435.73526,767104890.5546297,2376289039.36661 
 03/08  18:00:00,4264395985.9748387,437927156.9986936,1909491352.6412544 
 03/08  19:00:00,3924131044.765047,292249110.98788536,1792791930.9599159 
 03/08  20:00:00,3778035988.2808046,296653033.108991,1792791930.9599159 
 03/08  21:00:00,3643425543.239876,197765105.62937143,1792791930.9599159 
 03/08  22:00:00,3542409748.4877977,197765105.62937143,1792791930.9599159 
 03/08  23:00:00,2958782704.6844788,98887927.4796197,1792791930.9599159 
 03/08  24:00:00,2862091486.7485666,49438589.07487582,1792791930.9599159 
 03/09  01:00:00,2674102874.905556,38694479.62202592,1688428882.4407709 
 03/09  02:00:00,2637871294.430284,36545657.73145594,1688428882.4407709 
 03/09  03:00:00,2635730274.03968,36545657.73145594,1688428882.4407709 
 03/09  04:00:00,2631580661.17913,36545657.73145594,1688428882.4407709 
 03/09  05:00:00,2629550326.009047,36545657.73145594,1688428882.4407709 
 03/09  06:00:00,2899188120.2944455,38137022.65685523,1688428882.4407709 
 03/09  07:00:00,3429506654.603521,86722100.46728045,1792791930.9599159 
 03/09  08:00:00,3570628861.696752,261122729.04006857,1792791930.9599159 
 03/09  09:00:00,4876885356.253172,766444571.10064,2376289039.36661 
 03/09  10:00:00,4899870313.38924,766134049.2768176,2376289039.36661 
 03/09  11:00:00,4852512563.167972,766134049.2768176,2376289039.36661 
 03/09  12:00:00,5036736733.200834,766134049.2768176,2376289039.36661 
 03/09  13:00:00,4847549889.332998,766134049.2768176,2259589617.685271 
 03/09  14:00:00,5109279217.427209,766134049.2768176,2376289039.36661 
 03/09  15:00:00,5068440112.470195,766134049.2768176,2376289039.36661 
 03/09  16:00:00,5282494318.110054,766134049.2768176,2376289039.36661 
 03/09  17:00:00,5549099772.539761,767029507.5298047,2376289039.36661 
 03/09  18:00:00,4409017122.788562,436783712.329774,1909491352.6412544 
 03/09  19:00:00,3980256212.0248604,292098851.26070386,1792791930.9599159 
 03/09  20:00:00,3819258037.533304,296653033.108991,1792791930.9599159 
 03/09  21:00:00,3672056375.200302,197765105.62937143,1792791930.9599159 
 03/09  22:00:00,3549745090.5328045,197765105.62937143,1792791930.9599159 
 03/09  23:00:00,2954206416.769293,98887927.4796197,1792791930.9599159 
 03/09  24:00:00,2867832888.593361,49438589.07487582,1792791930.9599159 
 03/10  01:00:00,2655873760.648491,38694479.62202592,1688428882.4407709 
 03/10  02:00:00,2632731413.533386,36545657.73145594,1688428882.4407709 
 03/10  03:00:00,2630541303.6307254,36545657.73145594,1688428882.4407709 
 03/10  04:00:00,2627754353.257717,36545657.73145594,1688428882.4407709 
 03/10  05:00:00,2623232922.205101,36545657.73145594,1688428882.4407709 
 03/10  06:00:00,2880138363.6836786,38137022.65685523,1688428882.4407709 
 03/10  07:00:00,3434369775.4689217,86719663.29270999,1792791930.9599159 
 03/10  08:00:00,3583885369.4009027,260162230.76918328,1792791930.9599159 
 03/10  09:00:00,4893876089.142495,766408462.741904,2376289039.36661 
 03/10  10:00:00,4901794046.081213,766134049.2768176,2376289039.36661 
 03/10  11:00:00,4816715631.254672,766134049.2768176,2376289039.36661 
 03/10  12:00:00,4920396729.975525,766134049.2768176,2376289039.36661 
 03/10  13:00:00,4735589304.589021,766134049.2768176,2259589617.685271 
 03/10  14:00:00,5100426600.005496,766134049.2768176,2376289039.36661 
 03/10  15:00:00,5113363132.227004,766134049.2768176,2376289039.36661 
 03/10  16:00:00,5360297689.183271,766134049.2768176,2376289039.36661 
 03/10  17:00:00,5502687459.449225,767026224.7395914,2376289039.36661 
 03/10  18:00:00,4301633703.839062,436850618.2964345,1909491352.6412544 
 03/10  19:00:00,3935391022.218522,292115075.5172316,1792791930.9599159 
 03/10  20:00:00,3797183671.8053417,296653033.108991,1792791930.9599159 
 03/10  21:00:00,3652457291.7026896,197765105.62937143,1792791930.9599159 
 03/10  22:00:00,3543799184.785123,197765105.62937143,1792791930.9599159 
 03/10  23:00:00,2958514424.9753876,98887927.4796197,1792791930.9599159 
 03/10  24:00:00,2872130420.170945,49438589.07487582,1792791930.9599159 
 03/11  01:00:00,2570978610.5027833,38694479.62202592,1597820222.8892183 
 03/11  02:00:00,2547841672.996085,36545657.73145594,1597820222.8892183 
 03/11  03:00:00,2543644374.4966984,36545657.73145594,1597820222.8892183 
 03/11  04:00:00,2541109068.351958,36545657.73145594,1597820222.8892183 
 03/11  05:00:00,2534115318.700894,36545657.73145594,1597820222.8892183 
 03/11  06:00:00,2781007928.0134087,36545657.73145594,1597820222.8892183 
 03/11  07:00:00,3369202063.702992,86635634.52764001,1792791930.9599159 
 03/11  08:00:00,3317709279.27087,86870187.07074681,1792791930.9599159 
 03/11  09:00:00,3708157612.924325,255451414.240745,1909491352.6412544 
 03/11  10:00:00,3646398725.5100365,255377965.44577354,1909491352.6412544 
 03/11  11:00:00,3550555262.512681,255377965.44577354,1909491352.6412544 
 03/11  12:00:00,3614450021.1023455,255377965.44577354,1909491352.6412544 
 03/11  13:00:00,3271964939.9628325,127688982.72288677,1734442220.1192467 
 03/11  14:00:00,3335042075.507634,127688982.72288677,1734442220.1192467 
 03/11  15:00:00,3357198743.065281,127688982.72288677,1734442220.1192467 
 03/11  16:00:00,3383567455.3463607,127688982.72288677,1734442220.1192467 
 03/11  17:00:00,3536244995.6076827,127745919.99564451,1734442220.1192467 
 03/11  18:00:00,3342468859.9703956,43648537.937687725,1676092509.2785773 
 03/11  19:00:00,3225011793.643051,48674331.729593515,1676092509.2785773 
 03/11  20:00:00,2919999970.8467455,38694479.62202592,1597820222.8892183 
 03/11  21:00:00,2926087658.9208255,36545657.73145594,1597820222.8892183 
 03/11  22:00:00,2819210060.1130333,36545657.73145594,1597820222.8892183 
 03/11  23:00:00,2717662157.7562313,36545657.73145594,1597820222.8892183 
 03/11  24:00:00,2591781007.253621,36545657.73145594,1597820222.8892183 
 03/12  01:00:00,2539839682.421812,36545657.73145594,1597820222.8892183 
 03/12  02:00:00,2537005625.3869257,36545657.73145594,1597820222.8892183 
 03/12  03:00:00,2534299156.6193175,36545657.73145594,1597820222.8892183 
 03/12  04:00:00,2535336551.079037,36545657.73145594,1597820222.8892183 
 03/12  05:00:00,2596127055.9802885,36545657.73145594,1597820222.8892183 
 03/12  06:00:00,2939731107.1157813,47289767.18430585,1676092509.2785773 
 03/12  07:00:00,2944946856.5653214,48173679.98331684,1676092509.2785773 
 03/12  08:00:00,2875941503.507064,43253676.969864875,1676092509.2785773 
 03/12  09:00:00,2910001353.6233306,42561042.01956953,1676092509.2785773 
 03/12  10:00:00,2871473024.2149625,42559924.65578557,1676092509.2785773 
 03/12  11:00:00,2889731087.552951,42559924.65578557,1676092509.2785773 
 03/12  12:00:00,2940880087.1641393,42559924.65578557,1676092509.2785773 
 03/12  13:00:00,2935821083.708064,42559924.65578557,1676092509.2785773 
 03/12  14:00:00,2989254191.6967845,42559924.65578557,1676092509.2785773 
 03/12  15:00:00,2983458492.047326,42559924.65578557,1676092509.2785773 
 03/12  16:00:00,3181549980.2100105,42559924.65578557,1676092509.2785773 
 03/12  17:00:00,3280053806.2000127,42576814.8736264,1676092509.2785773 
 03/12  18:00:00,3204866446.8997717,35798880.351101324,1597820222.8892183 
 03/12  19:00:00,3137798935.883131,36555046.68715182,1597820222.8892183 
 03/12  20:00:00,3101061233.5492563,36545657.73145594,1597820222.8892183 
 03/12  21:00:00,2941724250.6101046,36545657.73145594,1597820222.8892183 
 03/12  22:00:00,2750835819.9954457,36545657.73145594,1597820222.8892183 
 03/12  23:00:00,2697330852.8686347,36545657.73145594,1597820222.8892183 
 03/12  24:00:00,2718301721.50861,36545657.73145594,1688428882.4407709 
 03/13  01:00:00,2722554163.1087008,36545657.73145594,1688428882.4407709 
 03/13  02:00:00,2674600630.0136538,36545657.73145594,1688428882.4407709 
 03/13  03:00:00,2666712288.778727,36545657.73145594,1688428882.4407709 
 03/13  04:00:00,2623862736.31048,36545657.73145594,1688428882.4407709 
 03/13  05:00:00,2896942409.9470115,38137022.65685523,1688428882.4407709 
 03/13  06:00:00,3502483802.5409675,88762776.67582561,1792791930.9599159 
 03/13  07:00:00,3676172594.1298637,289052023.89982516,1792791930.9599159 
 03/13  08:00:00,4842254351.372724,778716751.9360493,2376289039.36661 
 03/13  09:00:00,4827403878.101824,766154792.1179264,2376289039.36661 
 03/13  10:00:00,4773237107.643047,766134049.2768176,2376289039.36661 
 03/13  11:00:00,4949508145.884456,766134049.2768176,2376289039.36661 
 03/13  12:00:00,4831294038.819979,766134049.2768176,2259589617.685271 
 03/13  13:00:00,5158293223.936607,766134049.2768176,2376289039.36661 
 03/13  14:00:00,5269063638.513894,766134049.2768176,2376289039.36661 
 03/13  15:00:00,5185088179.527858,766134049.2768176,2376289039.36661 
 03/13  16:00:00,5613073759.746801,766134049.2768176,2376289039.36661 
 03/13  17:00:00,4565114879.703141,425809967.7072378,1909491352.6412544 
 03/13  18:00:00,4037181805.8807845,261381806.84617296,1792791930.9599159 
 03/13  19:00:00,3878177955.3542814,291848147.65977204,1792791930.9599159 
 03/13  20:00:00,3723978591.735814,197765105.62937143,1792791930.9599159 
 03/13  21:00:00,3594272782.55206,197765105.62937143,1792791930.9599159 
 03/13  22:00:00,2987194670.7808237,98887927.4796197,1792791930.9599159 
 03/13  23:00:00,2896422719.9688406,49438589.07487582,1792791930.9599159 
 03/13  24:00:00,2711979497.894736,38694479.62202592,1688428882.4407709 
 03/14  01:00:00,2701836551.9019413,36545657.73145594,1688428882.4407709 
 03/14  02:00:00,2687066420.028426,36545657.73145594,1688428882.4407709 
 03/14  03:00:00,2668527259.1332946,36545657.73145594,1688428882.4407709 
 03/14  04:00:00,2630849729.546473,36545657.73145594,1688428882.4407709 
 03/14  05:00:00,2917304025.9977293,38137022.65685523,1688428882.4407709 
 03/14  06:00:00,3536827838.2001624,88762776.67582561,1792791930.9599159 
 03/14  07:00:00,3698651853.421374,288917779.31490767,1792791930.9599159 
 03/14  08:00:00,4875017832.820894,778247174.0999627,2376289039.36661 
 03/14  09:00:00,4921979355.1593895,766153746.0846469,2376289039.36661 
 03/14  10:00:00,4923380032.997124,766134049.2768176,2376289039.36661 
 03/14  11:00:00,5112436060.585054,766134049.2768176,2376289039.36661 
 03/14  12:00:00,4869637208.935698,766134049.2768176,2259589617.685271 
 03/14  13:00:00,5169416716.759028,766134049.2768176,2376289039.36661 
 03/14  14:00:00,5126767927.278047,766134049.2768176,2376289039.36661 
 03/14  15:00:00,5259230461.024351,766134049.2768176,2376289039.36661 
 03/14  16:00:00,5577705340.377337,766134049.2768176,2376289039.36661 
 03/14  17:00:00,4629862570.866991,425805337.2916477,1909491352.6412544 
 03/14  18:00:00,4146219358.6752057,261119919.8676574,1792791930.9599159 
 03/14  19:00:00,4020131690.316886,291704978.97228134,1792791930.9599159 
 03/14  20:00:00,3855671047.7202573,197765105.62937143,1792791930.9599159 
 03/14  21:00:00,3663894114.836673,197765105.62937143,1792791930.9599159 
 03/14  22:00:00,3001905700.8404107,98887927.4796197,1792791930.9599159 
 03/14  23:00:00,2908593206.702278,49438589.07487582,1792791930.9599159 
 03/14  24:00:00,2716103523.1205482,38694479.62202592,1688428882.4407709 
 03/15  01:00:00,2731031082.315598,36545657.73145594,1688428882.4407709 
 03/15  02:00:00,2717310172.5532446,36545657.73145594,1688428882.4407709 
 03/15  03:00:00,2693749051.115157,36545657.73145594,1688428882.4407709 
 03/15  04:00:00,2691215622.9470243,36545657.73145594,1688428882.4407709 
 03/15  05:00:00,2975791677.3705435,38137022.65685523,1688428882.4407709 
 03/15  06:00:00,3565920933.141898,88762776.67582561,1792791930.9599159 
 03/15  07:00:00,3715389344.7147207,288880929.4156358,1792791930.9599159 
 03/15  08:00:00,4947614200.74625,778068130.4453235,2376289039.36661 
 03/15  09:00:00,5046158314.800575,766153803.0919077,2376289039.36661 
 03/15  10:00:00,5067272052.895889,766134049.2768176,2376289039.36661 
 03/15  11:00:00,5195007405.502046,766134049.2768176,2376289039.36661 
 03/15  12:00:00,4975062521.301205,766134049.2768176,2259589617.685271 
 03/15  13:00:00,5310744538.445241,766134049.2768176,2376289039.36661 
 03/15  14:00:00,5157461617.728298,766134049.2768176,2376289039.36661 
 03/15  15:00:00,5308175453.75413,766134049.2768176,2376289039.36661 
 03/15  16:00:00,5645681615.600894,766134049.2768176,2376289039.36661 
 03/15  17:00:00,4631664090.849948,425812119.62550104,1909491352.6412544 
 03/15  18:00:00,4088075507.844587,261341187.16396236,1792791930.9599159 
 03/15  19:00:00,3927021808.3260427,291810245.49599546,1792791930.9599159 
 03/15  20:00:00,3757590165.220539,197765105.62937143,1792791930.9599159 
 03/15  21:00:00,3628595822.410563,197765105.62937143,1792791930.9599159 
 03/15  22:00:00,3005816800.926862,98887927.4796197,1792791930.9599159 
 03/15  23:00:00,2908504228.017581,49438589.07487582,1792791930.9599159 
 03/15  24:00:00,2714192763.1062713,38694479.62202592,1688428882.4407709 
 03/16  01:00:00,2706932164.080369,36545657.73145594,1688428882.4407709 
 03/16  02:00:00,2707821256.534734,36545657.73145594,1688428882.4407709 
 03/16  03:00:00,2696417970.850242,36545657.73145594,1688428882.4407709 
 03/16  04:00:00,2666609012.794077,36545657.73145594,1688428882.4407709 
 03/16  05:00:00,2949334682.2018023,38137022.65685523,1688428882.4407709 
 03/16  06:00:00,3560923463.826305,88762776.67582561,1792791930.9599159 
 03/16  07:00:00,3713530668.350646,288669003.89666617,1792791930.9599159 
 03/16  08:00:00,4906565003.811054,777036804.0469898,2376289039.36661 
 03/16  09:00:00,4921190152.103589,766152830.86077,2376289039.36661 
 03/16  10:00:00,4876593216.872188,766134049.2768176,2376289039.36661 
 03/16  11:00:00,5143295154.018599,766134049.2768176,2376289039.36661 
 03/16  12:00:00,4976388184.106632,766134049.2768176,2259589617.685271 
 03/16  13:00:00,5256963908.497637,766134049.2768176,2376289039.36661 
 03/16  14:00:00,5113647280.8846,766134049.2768176,2376289039.36661 
 03/16  15:00:00,5191144022.118192,766134049.2768176,2376289039.36661 
 03/16  16:00:00,5603579191.854273,766134049.2768176,2376289039.36661 
 03/16  17:00:00,4534785431.264593,425638543.7049329,1909491352.6412544 
 03/16  18:00:00,4029531370.5361767,259096219.806312,1792791930.9599159 
 03/16  19:00:00,3893159786.8918514,291416969.96317995,1792791930.9599159 
 03/16  20:00:00,3787630709.769911,197765105.62937143,1792791930.9599159 
 03/16  21:00:00,3652161832.2004,197765105.62937143,1792791930.9599159 
 03/16  22:00:00,2994149609.1629357,98887927.4796197,1792791930.9599159 
 03/16  23:00:00,2880697246.525977,49438589.07487582,1792791930.9599159 
 03/16  24:00:00,2728654773.590617,38694479.62202592,1688428882.4407709 
 03/17  01:00:00,2701167727.756875,36545657.73145594,1688428882.4407709 
 03/17  02:00:00,2715685531.0755963,36545657.73145594,1688428882.4407709 
 03/17  03:00:00,2700563177.4812374,36545657.73145594,1688428882.4407709 
 03/17  04:00:00,2652457586.0447907,36545657.73145594,1688428882.4407709 
 03/17  05:00:00,2960526880.864364,38137022.65685523,1688428882.4407709 
 03/17  06:00:00,3569169483.0045886,88762776.67582561,1792791930.9599159 
 03/17  07:00:00,3715192563.546187,288524823.80878013,1792791930.9599159 
 03/17  08:00:00,4922985883.615151,776788354.1561391,2376289039.36661 
 03/17  09:00:00,4938421840.8804245,766152249.9135034,2376289039.36661 
 03/17  10:00:00,5034757840.459226,766134049.2768176,2376289039.36661 
 03/17  11:00:00,5162913681.702339,766134049.2768176,2376289039.36661 
 03/17  12:00:00,4894933513.272053,766134049.2768176,2259589617.685271 
 03/17  13:00:00,5175980021.868467,766134049.2768176,2376289039.36661 
 03/17  14:00:00,5122430276.322703,766134049.2768176,2376289039.36661 
 03/17  15:00:00,5430591841.543019,766134049.2768176,2376289039.36661 
 03/17  16:00:00,5694290459.096246,766134049.2768176,2376289039.36661 
 03/17  17:00:00,4602826621.743502,425807523.75384104,1909491352.6412544 
 03/17  18:00:00,4040549150.129302,261215061.93910882,1792791930.9599159 
 03/17  19:00:00,4043931988.627163,291680741.3631832,1792791930.9599159 
 03/17  20:00:00,3811307165.4333787,197765105.62937143,1792791930.9599159 
 03/17  21:00:00,3652911828.738256,197765105.62937143,1792791930.9599159 
 03/17  22:00:00,3008708073.019517,98887927.4796197,1792791930.9599159 
 03/17  23:00:00,2893023291.221474,49438589.07487582,1792791930.9599159 
 03/17  24:00:00,2640141362.598351,38694479.62202592,1597820222.8892183 
 03/18  01:00:00,2608828080.1768236,36545657.73145594,1597820222.8892183 
 03/18  02:00:00,2612116345.0430098,36545657.73145594,1597820222.8892183 
 03/18  03:00:00,2606972231.679643,36545657.73145594,1597820222.8892183 
 03/18  04:00:00,2561703376.378065,36545657.73145594,1597820222.8892183 
 03/18  05:00:00,2838099889.912513,36545657.73145594,1597820222.8892183 
 03/18  06:00:00,3560728739.52682,88762776.67582561,1792791930.9599159 
 03/18  07:00:00,3514721237.7604475,96139982.09179923,1792791930.9599159 
 03/18  08:00:00,3752021495.6067095,258839428.42281544,1909491352.6412544 
 03/18  09:00:00,3686395481.552595,255377965.44577354,1909491352.6412544 
 03/18  10:00:00,3596173054.167635,255377965.44577354,1909491352.6412544 
 03/18  11:00:00,3689510644.6069417,255377965.44577354,1909491352.6412544 
 03/18  12:00:00,3362513188.955498,127688982.72288677,1734442220.1192467 
 03/18  13:00:00,3475576640.1557894,127688982.72288677,1734442220.1192467 
 03/18  14:00:00,3541245973.692521,127688982.72288677,1734442220.1192467 
 03/18  15:00:00,3668515981.377875,127688982.72288677,1734442220.1192467 
 03/18  16:00:00,3885595571.6511784,127688982.72288677,1734442220.1192467 
 03/18  17:00:00,3505444550.059376,42590304.17582973,1676092509.2785773 
 03/18  18:00:00,3397497722.096502,43414462.43766141,1676092509.2785773 
 03/18  19:00:00,3170010873.0456924,38184424.984219685,1597820222.8892183 
 03/18  20:00:00,3238369737.9741054,36545657.73145594,1597820222.8892183 
 03/18  21:00:00,3099749113.375793,36545657.73145594,1597820222.8892183 
 03/18  22:00:00,2963385892.4711885,36545657.73145594,1597820222.8892183 
 03/18  23:00:00,2853439113.914313,36545657.73145594,1597820222.8892183 
 03/18  24:00:00,2654443417.8972936,36545657.73145594,1597820222.8892183 
 03/19  01:00:00,2632016330.4349837,36545657.73145594,1597820222.8892183 
 03/19  02:00:00,2650537466.9288273,36545657.73145594,1597820222.8892183 
 03/19  03:00:00,2620910870.1242633,36545657.73145594,1597820222.8892183 
 03/19  04:00:00,2616942680.603752,36545657.73145594,1597820222.8892183 
 03/19  05:00:00,2685547898.423266,36545657.73145594,1597820222.8892183 
 03/19  06:00:00,3030966953.153448,47289767.18430585,1676092509.2785773 
 03/19  07:00:00,3019626424.2721596,48094584.59099855,1676092509.2785773 
 03/19  08:00:00,3078630565.642994,43147555.81238024,1676092509.2785773 
 03/19  09:00:00,3062705904.926099,42559924.65578557,1676092509.2785773 
 03/19  10:00:00,2953847066.664191,42559924.65578557,1676092509.2785773 
 03/19  11:00:00,2961665562.741465,42559924.65578557,1676092509.2785773 
 03/19  12:00:00,3043527845.583418,42559924.65578557,1676092509.2785773 
 03/19  13:00:00,3052200403.602963,42559924.65578557,1676092509.2785773 
 03/19  14:00:00,3111004851.918452,42559924.65578557,1676092509.2785773 
 03/19  15:00:00,3105835068.464761,42559924.65578557,1676092509.2785773 
 03/19  16:00:00,3314190480.799455,42559924.65578557,1676092509.2785773 
 03/19  17:00:00,3375966578.839442,42618204.69796216,1676092509.2785773 
 03/19  18:00:00,3287966207.2134395,36190907.1267096,1597820222.8892183 
 03/19  19:00:00,3201846467.6429844,36610926.691269934,1597820222.8892183 
 03/19  20:00:00,3275179840.687757,36545657.73145594,1597820222.8892183 
 03/19  21:00:00,3224541669.7701216,36545657.73145594,1597820222.8892183 
 03/19  22:00:00,3114855407.9954205,36545657.73145594,1597820222.8892183 
 03/19  23:00:00,3038675563.9813037,36545657.73145594,1597820222.8892183 
 03/19  24:00:00,2907662119.7753515,36545657.73145594,1688428882.4407709 
 03/20  01:00:00,2798300933.9633555,36545657.73145594,1688428882.4407709 
 03/20  02:00:00,2744858773.624063,36545657.73145594,1688428882.4407709 
 03/20  03:00:00,2756163918.437153,36545657.73145594,1688428882.4407709 
 03/20  04:00:00,2747376738.555297,36545657.73145594,1688428882.4407709 
 03/20  05:00:00,3079518203.852537,38137022.65685523,1688428882.4407709 
 03/20  06:00:00,3629262791.6965427,88762776.67582561,1792791930.9599159 
 03/20  07:00:00,3754219416.291643,288497168.176042,1792791930.9599159 
 03/20  08:00:00,5018640544.900745,776070396.4816513,2376289039.36661 
 03/20  09:00:00,5015432636.770627,766152242.9825177,2376289039.36661 
 03/20  10:00:00,5021775744.204428,766134049.2768176,2376289039.36661 
 03/20  11:00:00,5038129942.997236,766134049.2768176,2376289039.36661 
 03/20  12:00:00,4688529747.041346,766134049.2768176,2259589617.685271 
 03/20  13:00:00,5094850159.736774,766134049.2768176,2376289039.36661 
 03/20  14:00:00,5146014478.097976,766134049.2768176,2376289039.36661 
 03/20  15:00:00,5196539548.856755,766134049.2768176,2376289039.36661 
 03/20  16:00:00,5333291409.707727,766134049.2768176,2376289039.36661 
 03/20  17:00:00,4292153731.3246555,425952250.07276857,1909491352.6412544 
 03/20  18:00:00,3866606967.2456927,261891176.32515693,1792791930.9599159 
 03/20  19:00:00,3782696030.150061,292013394.36848164,1792791930.9599159 
 03/20  20:00:00,3635445165.049177,197765105.62937143,1792791930.9599159 
 03/20  21:00:00,3511067033.380282,197765105.62937143,1792791930.9599159 
 03/20  22:00:00,2926196368.2009563,98887927.4796197,1792791930.9599159 
 03/20  23:00:00,2809543946.57356,49438589.07487582,1792791930.9599159 
 03/20  24:00:00,2643609796.9026213,38694479.62202592,1688428882.4407709 
 03/21  01:00:00,2642665029.175997,36545657.73145594,1688428882.4407709 
