Date/Time,Whole Building:Facility Total Electricity Demand Rate [W](Hourly),Electricity:Facility [J](Hourly) 
 02/17  01:00:00,578364.9135028933,2082113688.610415 
 02/17  02:00:00,577787.3529220043,2080034470.519215 
 02/17  03:00:00,577138.7471268467,2077699489.6566474 
 02/17  04:00:00,576272.7006170577,2074581722.2214074 
 02/17  05:00:00,575908.7323932055,2073271436.6155396 
 02/17  06:00:00,644391.2233005996,2319808403.8821588 
 02/17  07:00:00,801770.9557670122,2886375440.7612433 
 02/17  08:00:00,811515.2259387643,2921454813.3795514 
 02/17  09:00:00,1175167.107741939,4230601587.8709793 
 02/17  10:00:00,1186613.3069742126,4271807905.1071644 
 02/17  11:00:00,1171322.639302797,4216761501.4900703 
 02/17  12:00:00,1217221.9062914604,4381998862.649258 
 02/17  13:00:00,1141759.0802244158,4110332688.8078976 
 02/17  14:00:00,1262587.4177824573,4545314704.016846 
 02/17  15:00:00,1249222.2957881975,4497200264.837511 
 02/17  16:00:00,1306166.7695530113,4702200370.390841 
 02/17  17:00:00,1387032.9867357833,4993318752.248818 
 02/17  18:00:00,1021527.1053916164,3677497579.4098196 
 02/17  19:00:00,935415.8719744027,3367497139.10785 
 02/17  20:00:00,884259.1720673529,3183333019.442471 
 02/17  21:00:00,851452.6920588462,3065229691.411846 
 02/17  22:00:00,824751.30377181,2969104693.5785155 
 02/17  23:00:00,658450.6626279593,2370422385.460654 
 02/17  24:00:00,625825.7398032825,2252972663.2918167 
 02/18  01:00:00,554390.6171614217,1995806221.7811184 
 02/18  02:00:00,552973.064581714,1990703032.4941704 
 02/18  03:00:00,552654.872003978,1989557539.2143211 
 02/18  04:00:00,551897.8496362254,1986832258.6904116 
 02/18  05:00:00,550768.7811014414,1982767611.9651892 
 02/18  06:00:00,598609.5186930659,2154994267.2950373 
 02/18  07:00:00,819128.4912196444,2948862568.3907204 
 02/18  08:00:00,788949.6136327881,2840218609.0780377 
 02/18  09:00:00,876542.5506209861,3155553182.235551 
 02/18  10:00:00,851961.1916592839,3067060289.9734225 
 02/18  11:00:00,811314.113232046,2920730807.635366 
 02/18  12:00:00,817652.5117819025,2943549042.4148493 
 02/18  13:00:00,726611.5599372778,2615801615.774201 
 02/18  14:00:00,731737.1060110586,2634253581.639811 
 02/18  15:00:00,732823.6192451924,2638165029.282693 
 02/18  16:00:00,730358.3781598107,2629290161.3753185 
 02/18  17:00:00,774165.9640500777,2786997470.5802803 
 02/18  18:00:00,763524.3506545853,2748687662.3565073 
 02/18  19:00:00,690202.673413863,2484729624.2899075 
 02/18  20:00:00,628838.7714407572,2263819577.186726 
 02/18  21:00:00,627636.4920276217,2259491371.299438 
 02/18  22:00:00,604685.8621767558,2176869103.836321 
 02/18  23:00:00,581684.8911979714,2094065608.3126976 
 02/18  24:00:00,563232.1652655463,2027635794.9559667 
 02/19  01:00:00,549189.7648430673,1977083153.4350421 
 02/19  02:00:00,549093.6508235144,1976737142.964652 
 02/19  03:00:00,548784.7698060799,1975625171.3018882 
 02/19  04:00:00,548174.0896208308,1973426722.6349907 
 02/19  05:00:00,547531.9268584041,1971114936.6902552 
 02/19  06:00:00,565771.6868954268,2036778072.8235364 
 02/19  07:00:00,662610.3481202476,2385397253.2328916 
 02/19  08:00:00,643723.8722528896,2317405940.1104026 
 02/19  09:00:00,643984.8929178704,2318345614.5043335 
 02/19  10:00:00,611119.652768612,2200030749.9670024 
 02/19  11:00:00,568481.3260286936,2046532773.7032979 
 02/19  12:00:00,572805.0032130241,2062098011.5668871 
 02/19  13:00:00,593459.9747038255,2136455908.933772 
 02/19  14:00:00,639056.1398928892,2300602103.614401 
 02/19  15:00:00,658291.351508287,2369848865.4298334 
 02/19  16:00:00,717642.0472287033,2583511370.023331 
 02/19  17:00:00,702969.0506298513,2530688582.2674637 
 02/19  18:00:00,699777.9861319416,2519200750.0749893 
 02/19  19:00:00,685462.9329282787,2467666558.541804 
 02/19  20:00:00,639992.7196955294,2303973790.9039063 
 02/19  21:00:00,649515.8187076348,2338256947.3474855 
 02/19  22:00:00,609811.0433356307,2195319756.008271 
 02/19  23:00:00,586975.8227824065,2113112962.0166636 
 02/19  24:00:00,568263.8113348741,2045749720.8055468 
 02/20  01:00:00,553863.1508415287,1993907343.0295033 
 02/20  02:00:00,553479.0750591236,1992524670.2128453 
 02/20  03:00:00,553513.8528947727,1992649870.4211817 
 02/20  04:00:00,553481.8899567075,1992534803.8441467 
 02/20  05:00:00,560131.6800230594,2016474048.0830147 
 02/20  06:00:00,584006.0510538326,2102421783.7937982 
 02/20  07:00:00,680872.6006173773,2451141362.222559 
 02/20  08:00:00,662848.8871192002,2386255993.629121 
 02/20  09:00:00,668331.6507074813,2405993942.5469327 
 02/20  10:00:00,628121.4745397825,2261237308.3432174 
 02/20  11:00:00,584121.1408177636,2102836106.9439495 
 02/20  12:00:00,598045.6968899182,2152964508.8037057 
 02/20  13:00:00,685124.4624176006,2466448064.7033615 
 02/20  14:00:00,698783.7546183297,2515621516.625987 
 02/20  15:00:00,722866.0250139902,2602317690.050365 
 02/20  16:00:00,718543.6871902421,2586757273.884871 
 02/20  17:00:00,762934.7427050272,2746565073.738098 
 02/20  18:00:00,792694.042648317,2853698553.5339413 
 02/20  19:00:00,769510.2789863659,2770237004.350918 
 02/20  20:00:00,674739.7144392942,2429062971.981459 
 02/20  21:00:00,673217.9643905875,2423584671.8061147 
 02/20  22:00:00,639029.1487684274,2300504935.566339 
 02/20  23:00:00,611996.9066525624,2203188863.9492254 
 02/20  24:00:00,585011.9974784001,2106043190.9222407 
 02/21  01:00:00,590515.6940304359,2125856498.5095687 
 02/21  02:00:00,585620.5948256716,2108234141.372418 
 02/21  03:00:00,588801.6717474296,2119686018.2907462 
 02/21  04:00:00,584628.5865276003,2104662911.499361 
 02/21  05:00:00,587502.12629627,2115007654.666572 
 02/21  06:00:00,667624.1795580179,2403447046.408864 
 02/21  07:00:00,822260.0683761743,2960136246.1542277 
 02/21  08:00:00,855587.0660344143,3080113437.723892 
 02/21  09:00:00,1248234.5237915271,4493644285.649497 
 02/21  10:00:00,1278394.7561219183,4602221122.038905 
 02/21  11:00:00,1255149.5509172939,4518538383.3022585 
 02/21  12:00:00,1310690.5174489366,4718485862.816172 
 02/21  13:00:00,1184475.77202572,4264112779.292592 
 02/21  14:00:00,1323305.808294133,4763900909.858877 
 02/21  15:00:00,1324317.2697896415,4767542171.242709 
 02/21  16:00:00,1333007.3138118621,4798826329.722704 
 02/21  17:00:00,1409149.7523619554,5072939108.503039 
 02/21  18:00:00,1040336.6222674561,3745211840.162842 
 02/21  19:00:00,941033.7617127065,3387721542.1657434 
 02/21  20:00:00,888141.6361329323,3197309890.0785556 
 02/21  21:00:00,846794.3537536076,3048459673.512988 
 02/21  22:00:00,820556.5946598774,2954003740.7755594 
 02/21  23:00:00,655899.2658710328,2361237357.1357183 
 02/21  24:00:00,624701.5355427763,2248925527.9539948 
 02/22  01:00:00,578451.843058769,2082426635.0115676 
 02/22  02:00:00,575988.0032907273,2073556811.8466177 
 02/22  03:00:00,575213.2284849937,2070767622.5459766 
 02/22  04:00:00,566793.7720646892,2040457579.4328806 
 02/22  05:00:00,560070.9401262366,2016255384.454451 
 02/22  06:00:00,637166.7981637333,2293800473.3894405 
 02/22  07:00:00,780858.6679521386,2811091204.6277 
 02/22  08:00:00,804414.3543436723,2895891675.637221 
 02/22  09:00:00,1192435.5832689123,4292768099.7680845 
 02/22  10:00:00,1205859.440703553,4341093986.53279 
 02/22  11:00:00,1197566.5893473064,4311239721.650303 
 02/22  12:00:00,1252794.0680548113,4510058644.997321 
 02/22  13:00:00,1170626.4244527975,4214255128.0300717 
 02/22  14:00:00,1283571.9995514741,4620859198.385306 
 02/22  15:00:00,1307902.739533253,4708449862.319712 
 02/22  16:00:00,1345707.4656798106,4844546876.447318 
 02/22  17:00:00,1459467.147995813,5254081732.784925 
 02/22  18:00:00,1051725.09959369,3786210358.537284 
 02/22  19:00:00,945712.1857577584,3404563868.727931 
 02/22  20:00:00,894787.1376981201,3221233695.713233 
 02/22  21:00:00,855391.6039269982,3079409774.1371937 
 02/22  22:00:00,826274.4435308524,2974587996.711069 
 02/22  23:00:00,657704.1739530492,2367735026.2309775 
 02/22  24:00:00,625902.4566902642,2253248844.0849504 
 02/23  01:00:00,580095.5280280133,2088343900.9008472 
 02/23  02:00:00,578115.4744418146,2081215707.990532 
 02/23  03:00:00,577051.486140663,2077385350.1063862 
 02/23  04:00:00,576476.3577493945,2075314887.89782 
 02/23  05:00:00,575952.0303365698,2073427309.211651 
 02/23  06:00:00,652592.2439782895,2349332078.3218427 
 02/23  07:00:00,799550.539216325,2878381941.17877 
 02/23  08:00:00,820519.4634403811,2953870068.385373 
 02/23  09:00:00,1206206.9741562605,4342345106.962538 
 02/23  10:00:00,1223996.046297727,4406385766.671817 
 02/23  11:00:00,1232184.9277920092,4435865740.051233 
 02/23  12:00:00,1256083.0548432246,4521898997.435608 
 02/23  13:00:00,1193286.4211317694,4295831116.074371 
 02/23  14:00:00,1326444.268327188,4775199365.977877 
 02/23  15:00:00,1309865.7842672074,4715516823.361947 
 02/23  16:00:00,1366358.1801804043,4918889448.649457 
 02/23  17:00:00,1460558.0742789276,5258009067.4041395 
 02/23  18:00:00,1061058.1691228948,3819809408.8424225 
 02/23  19:00:00,961475.1985378003,3461310714.736081 
 02/23  20:00:00,904980.2158823974,3257928777.176631 
 02/23  21:00:00,854272.2380314027,3075380056.9130497 
 02/23  22:00:00,827168.2596771745,2977805734.8378286 
 02/23  23:00:00,658818.3116364556,2371745921.89124 
 02/23  24:00:00,625322.7747076569,2251161988.9475646 
 02/24  01:00:00,577729.8659676913,2079827517.4836879 
 02/24  02:00:00,575956.8412052025,2073444628.3387282 
 02/24  03:00:00,575862.6014335125,2073105365.1606448 
 02/24  04:00:00,575820.1144820588,2072952412.1354115 
 02/24  05:00:00,575712.8596887791,2072566294.8796043 
 02/24  06:00:00,648973.5129032434,2336304646.451677 
 02/24  07:00:00,786553.5751846888,2831592870.66488 
 02/24  08:00:00,816193.2463050104,2938295686.698037 
 02/24  09:00:00,1210367.5784614822,4357323282.461336 
 02/24  10:00:00,1221572.3246366829,4397660368.692058 
 02/24  11:00:00,1238030.3936149103,4456909417.013677 
 02/24  12:00:00,1301175.1510182617,4684230543.665743 
 02/24  13:00:00,1234375.3129709277,4443751126.69534 
 02/24  14:00:00,1353394.3098300032,4872219515.388011 
 02/24  15:00:00,1374768.9280855646,4949168141.108032 
 02/24  16:00:00,1440858.3696019456,5187090130.567005 
 02/24  17:00:00,1515513.9935703974,5455850376.853429 
 02/24  18:00:00,1118402.3255997312,4026248372.159033 
 02/24  19:00:00,1006680.3330278579,3624049198.900289 
 02/24  20:00:00,951721.3957878259,3426197024.836173 
 02/24  21:00:00,889772.3446612977,3203180440.7806726 
 02/24  22:00:00,849049.7454381213,3056579083.577236 
 02/24  23:00:00,657521.8333063041,2367078599.9026947 
 02/24  24:00:00,625479.8162049255,2251727338.3377314 
 02/25  01:00:00,554926.2821503102,1997734615.7411175 
 02/25  02:00:00,553967.6013606265,1994283364.8982558 
 02/25  03:00:00,552921.2969720536,1990516669.0993927 
 02/25  04:00:00,551825.2933157914,1986571055.936849 
 02/25  05:00:00,550733.0006847578,1982638802.4651282 
 02/25  06:00:00,632876.3256083087,2278354772.1899114 
 02/25  07:00:00,801304.0149301615,2884694453.7485814 
 02/25  08:00:00,764057.9765859718,2750608715.709499 
 02/25  09:00:00,879067.2318960382,3164642034.8257375 
 02/25  10:00:00,864612.6127888869,3112605406.0399933 
 02/25  11:00:00,845589.2127690559,3044121165.9686017 
 02/25  12:00:00,883343.0636393187,3180035029.101548 
 02/25  13:00:00,792838.9236483587,2854220125.1340914 
 02/25  14:00:00,820779.6279783364,2954806660.7220106 
 02/25  15:00:00,830327.65437393,2989179555.746148 
 02/25  16:00:00,846124.7301887913,3046049028.679649 
 02/25  17:00:00,890754.007238269,3206714426.057769 
 02/25  18:00:00,799124.8901766822,2876849604.636056 
 02/25  19:00:00,765194.7194018062,2754700989.846503 
 02/25  20:00:00,697261.0042189296,2510139615.188147 
 02/25  21:00:00,649869.1955297856,2339529103.9072285 
 02/25  22:00:00,611124.2804811791,2200047409.7322445 
 02/25  23:00:00,586716.0882110256,2112177917.5596929 
 02/25  24:00:00,568179.0246803813,2045444488.8493733 
 02/26  01:00:00,554215.4545780618,1995175636.4810226 
 02/26  02:00:00,553470.9886688037,1992495559.2076929 
 02/26  03:00:00,552826.4890324905,1990175360.5169666 
 02/26  04:00:00,552748.4051424204,1989894258.5127134 
 02/26  05:00:00,552800.1937897407,1990080697.6430664 
 02/26  06:00:00,570291.4291010574,2053049144.7638063 
 02/26  07:00:00,659525.7626143974,2374292745.411831 
 02/26  08:00:00,647319.0075402,2330348427.14472 
 02/26  09:00:00,677928.0502391445,2440540980.860919 
 02/26  10:00:00,695235.4551349948,2502847638.4859805 
 02/26  11:00:00,674230.5009745074,2427229803.508227 
 02/26  12:00:00,684155.3112323603,2462959120.4364977 
 02/26  13:00:00,702331.8939455507,2528394818.2039833 
 02/26  14:00:00,687264.4030828712,2474151851.098336 
 02/26  15:00:00,706371.3031540156,2542936691.354457 
 02/26  16:00:00,696817.7190238485,2508543788.485855 
 02/26  17:00:00,760804.814136352,2738897330.8908677 
 02/26  18:00:00,767570.7460437235,2763254685.757405 
 02/26  19:00:00,775640.5622739791,2792306024.186324 
 02/26  20:00:00,727921.7670911407,2620518361.528107 
 02/26  21:00:00,724618.595838738,2608626945.019457 
 02/26  22:00:00,686274.9577401915,2470589847.864689 
 02/26  23:00:00,622727.6618918759,2241819582.810754 
 02/26  24:00:00,597347.9212706891,2150452516.5744805 
 02/27  01:00:00,604128.3586159502,2174862091.01742 
 02/27  02:00:00,608001.1065754364,2188803983.671571 
 02/27  03:00:00,587445.8317827308,2114804994.4178305 
 02/27  04:00:00,587045.6894151036,2113364481.894372 
 02/27  05:00:00,586425.2434119667,2111130876.2830796 
 02/27  06:00:00,668879.1230957458,2407964843.144685 
 02/27  07:00:00,828101.474031933,2981165306.5149584 
 02/27  08:00:00,860741.470217046,3098669292.781366 
 02/27  09:00:00,1268196.3770622863,4565506957.424231 
 02/27  10:00:00,1342702.8260088738,4833730173.631945 
 02/27  11:00:00,1405542.6089145355,5059953392.092329 
 02/27  12:00:00,1420939.170335398,5115381013.207433 
 02/27  13:00:00,1311750.1125348175,4722300405.125342 
 02/27  14:00:00,1387261.075244472,4994139870.880098 
 02/27  15:00:00,1414627.3319651326,5092658395.074478 
 02/27  16:00:00,1447444.2575232198,5210799327.0835905 
 02/27  17:00:00,1506759.5532534719,5424334391.712497 
 02/27  18:00:00,1112831.142623055,4006192113.442998 
 02/27  19:00:00,982504.3051672624,3537015498.602145 
 02/27  20:00:00,927914.3315569097,3340491593.604875 
 02/27  21:00:00,875899.3375965706,3153237615.3476543 
 02/27  22:00:00,836975.2881205814,3013111037.2340937 
 02/27  23:00:00,658330.6227892922,2369990242.0414524 
 02/27  24:00:00,626067.9995460367,2253844798.3657317 
 02/28  01:00:00,579985.2172419332,2087946782.0709586 
 02/28  02:00:00,578554.4627754019,2082796065.9914467 
 02/28  03:00:00,578114.6109466319,2081212599.4078746 
 02/28  04:00:00,577413.6941221504,2078689298.8397412 
 02/28  05:00:00,576928.8475636808,2076943851.229251 
 02/28  06:00:00,662669.5951668019,2385610542.600487 
 02/28  07:00:00,824233.6193144774,2967241029.5321193 
 02/28  08:00:00,858667.3511000172,3091202463.960062 
 02/28  09:00:00,1271566.7693887244,4577640369.799407 
 02/28  10:00:00,1298028.9621564639,4672904263.763268 
 02/28  11:00:00,1336659.2270990806,4811973217.55669 
 02/28  12:00:00,1410964.6553469934,5079472759.249176 
 02/28  13:00:00,1289534.0801469875,4642322688.529155 
 02/28  14:00:00,1406858.0638029485,5064689029.690615 
 02/28  15:00:00,1427680.702643023,5139650529.514883 
 02/28  16:00:00,1449255.3263224922,5217319174.760972 
 02/28  17:00:00,1504987.3902560414,5417954604.921749 
 02/28  18:00:00,1113419.2049504858,4008309137.8217497 
 02/28  19:00:00,985746.9876150661,3548689155.414239 
 02/28  20:00:00,922143.7490420943,3319717496.551541 
 02/28  21:00:00,876341.0109151816,3154827639.2946534 
 02/28  22:00:00,839287.4064269108,3021434663.136879 
 02/28  23:00:00,658994.1492605717,2372378937.3380585 
 02/28  24:00:00,626841.0615667375,2256627821.640255 
 03/01  01:00:00,732608.7863780955,2637391630.9611444 
 03/01  02:00:00,731032.6138663475,2631717409.918851 
 03/01  03:00:00,729765.6214979398,2627156237.392584 
 03/01  04:00:00,728813.0426168786,2623726953.4207635 
 03/01  05:00:00,728579.3762002321,2622885754.3208356 
 03/01  06:00:00,809189.5498346245,2913082379.404649 
 03/01  07:00:00,956054.1001895489,3441794760.6823764 
 03/01  08:00:00,984203.332021895,3543131995.278823 
 03/01  09:00:00,1392820.616838387,5014154220.618193 
 03/01  10:00:00,1410474.9169469264,5077709701.008935 
 03/01  11:00:00,1422736.432286199,5121851156.230314 
 03/01  12:00:00,1452770.4442040457,5229973599.134565 
 03/01  13:00:00,1365835.8455756265,4917009044.072254 
 03/01  14:00:00,1450986.89159061,5223552809.726194 
 03/01  15:00:00,1479811.7094432802,5327322153.995808 
 03/01  16:00:00,1503441.322100356,5412388759.56128 
 03/01  17:00:00,1582180.2538367661,5695848913.812358 
 03/01  18:00:00,1224518.1473331922,4408265330.399492 
 03/01  19:00:00,1117297.774506532,4022271988.223515 
 03/01  20:00:00,1066369.9575948003,3838931847.341281 
 03/01  21:00:00,1020516.6302075171,3673859868.7470617 
 03/01  22:00:00,988080.3027335271,3557089089.8406987 
 03/01  23:00:00,814626.3360936198,2932654809.9370317 
 03/01  24:00:00,781321.6803510335,2812758049.2637205 
 03/02  01:00:00,734545.1896697144,2644362682.8109727 
 03/02  02:00:00,733674.1165090399,2641226819.432544 
 03/02  03:00:00,733641.9017464147,2641110846.287093 
 03/02  04:00:00,732861.1774454517,2638300238.803626 
 03/02  05:00:00,731707.6960116978,2634147705.642112 
 03/02  06:00:00,816369.0457813392,2938928564.812821 
 03/02  07:00:00,976003.8443249975,3513613839.5699916 
 03/02  08:00:00,1006138.8300751433,3622099788.270516 
 03/02  09:00:00,1399034.3822497788,5036523776.099203 
 03/02  10:00:00,1424293.6455160154,5127457123.857655 
 03/02  11:00:00,1427775.0823992465,5139990296.637286 
 03/02  12:00:00,1456682.8721811294,5244058339.852065 
 03/02  13:00:00,1355414.1217519052,4879490838.306858 
 03/02  14:00:00,1503441.734190343,5412390243.085234 
 03/02  15:00:00,1524933.5691020328,5489760848.767316 
 03/02  16:00:00,1563965.4918209391,5630275770.555379 
 03/02  17:00:00,1613121.227887924,5807236420.396526 
 03/02  18:00:00,1229942.2458921329,4427792085.211679 
 03/02  19:00:00,1125971.544757231,4053497561.126031 
 03/02  20:00:00,1080084.1320702282,3888302875.4528217 
 03/02  21:00:00,1064256.5718466744,3831323658.6480293 
 03/02  22:00:00,1010920.3875776818,3639313395.2796545 
 03/02  23:00:00,831076.1409142901,2991874107.291444 
 03/02  24:00:00,804970.4765683552,2897893715.646079 
 03/03  01:00:00,750096.978598608,2700349122.9549894 
 03/03  02:00:00,745595.9169355974,2684145300.96815 
 03/03  03:00:00,739915.4213495571,2663695516.858406 
 03/03  04:00:00,734479.7767862026,2644127196.43033 
 03/03  05:00:00,732844.9723495845,2638241900.458504 
 03/03  06:00:00,818172.8738777788,2945422345.960003 
 03/03  07:00:00,975656.3566032205,3512362883.771594 
 03/03  08:00:00,1011759.3312113555,3642333592.360881 
 03/03  09:00:00,1450197.338725743,5220710419.412674 
 03/03  10:00:00,1551596.8270176128,5585748577.263405 
 03/03  11:00:00,1544379.0690314805,5559764648.5133295 
 03/03  12:00:00,1541762.0250643392,5550343290.231622 
 03/03  13:00:00,1402668.3815821044,5049606173.695576 
 03/03  14:00:00,1600728.2486115212,5762621695.001474 
 03/03  15:00:00,1625540.9039820766,5851947254.335474 
 03/03  16:00:00,1671540.8712854113,6017547136.62748 
 03/03  17:00:00,1739439.5120952744,6261982243.542988 
 03/03  18:00:00,1295314.6581325224,4663132769.277081 
 03/03  19:00:00,1180128.1449952854,4248461321.9830284 
 03/03  20:00:00,1127069.0277826467,4057448500.0175285 
 03/03  21:00:00,1083631.5025674992,3901073409.242997 
 03/03  22:00:00,1038188.4241408054,3737478326.906899 
 03/03  23:00:00,834973.3793191226,3005904165.548842 
 03/03  24:00:00,806288.0973115014,2902637150.3214045 
 03/04  01:00:00,733617.9454513326,2641024603.624797 
 03/04  02:00:00,728898.9461337072,2624036206.0813456 
 03/04  03:00:00,727434.1215070435,2618762837.4253564 
 03/04  04:00:00,726578.4659687333,2615682477.48744 
 03/04  05:00:00,710909.9937240528,2559275977.4065905 
 03/04  06:00:00,813320.5453551426,2927953963.278514 
 03/04  07:00:00,993546.30580515,3576766700.89854 
 03/04  08:00:00,973711.1191639956,3505360028.990385 
 03/04  09:00:00,1083937.6720990625,3902175619.556625 
 03/04  10:00:00,1070125.6898205846,3852452483.354105 
 03/04  11:00:00,1038888.9916874281,3740000370.074742 
 03/04  12:00:00,1061313.0915685978,3820727129.6469526 
 03/04  13:00:00,960322.6006042628,3457161362.1753464 
 03/04  14:00:00,978145.5553893425,3521323999.4016333 
 03/04  15:00:00,995563.5169815943,3584028661.13374 
 03/04  16:00:00,1018260.6757821235,3665738432.8156443 
 03/04  17:00:00,1045065.0895366572,3762234322.331966 
 03/04  18:00:00,963896.0769401832,3470025876.98466 
 03/04  19:00:00,949495.3662051493,3418183318.338537 
 03/04  20:00:00,871927.8369449523,3138940213.0018287 
 03/04  21:00:00,872422.9105681144,3140722478.0452113 
 03/04  22:00:00,791160.351973483,2848177267.1045394 
 03/04  23:00:00,772856.9985995897,2782285194.958523 
 03/04  24:00:00,746824.5910796275,2688568527.8866596 
 03/05  01:00:00,737660.0916627106,2655576329.9857593 
 03/05  02:00:00,734472.9024959491,2644102448.9854174 
 03/05  03:00:00,725488.7178284061,2611759384.182263 
 03/05  04:00:00,726891.0509836231,2616807783.5410433 
 03/05  05:00:00,720076.0253216006,2592273691.157762 
 03/05  06:00:00,732295.8973104727,2636265230.317702 
 03/05  07:00:00,809937.3414192164,2915774429.109179 
 03/05  08:00:00,841510.7120221542,3029438563.2797546 
 03/05  09:00:00,885399.0129454335,3187436446.6035614 
 03/05  10:00:00,865710.3746278804,3116557348.660369 
 03/05  11:00:00,823753.4766380772,2965512515.8970776 
 03/05  12:00:00,834388.6841689958,3003799263.0083847 
 03/05  13:00:00,833345.2811731565,3000043012.2233634 
 03/05  14:00:00,850167.9594284785,3060604653.942524 
 03/05  15:00:00,845121.2168320453,3042436380.595364 
 03/05  16:00:00,856513.5716341467,3083448857.8829303 
 03/05  17:00:00,888605.9337975805,3198981361.671291 
 03/05  18:00:00,928113.4612064495,3341208460.3432207 
 03/05  19:00:00,919535.7244299004,3310328607.947641 
 03/05  20:00:00,891957.6997245034,3211047719.008213 
 03/05  21:00:00,875572.1893842745,3152059881.783388 
 03/05  22:00:00,798572.5269140135,2874861096.890449 
 03/05  23:00:00,766362.125304205,2758903651.0951385 
 03/05  24:00:00,750795.5042854623,2702863815.4276648 
 03/06  01:00:00,753236.3460941738,2711650845.939026 
 03/06  02:00:00,756474.9412046368,2723309788.336693 
 03/06  03:00:00,750699.9462745226,2702519806.5882816 
 03/06  04:00:00,740114.7956886817,2664413264.479254 
 03/06  05:00:00,755265.1785257013,2718954642.6925244 
 03/06  06:00:00,827472.0178544968,2978899264.2761884 
 03/06  07:00:00,971099.7162840976,3495958978.6227517 
 03/06  08:00:00,1009096.8101441329,3632748516.518879 
 03/06  09:00:00,1422998.2651396608,5122793754.502778 
 03/06  10:00:00,1463547.9494135343,5268772617.888722 
 03/06  11:00:00,1444147.7965597499,5198932067.615099 
 03/06  12:00:00,1500266.073205391,5400957863.539407 
 03/06  13:00:00,1385412.099280579,4987483557.410085 
 03/06  14:00:00,1514789.9722022123,5453243899.927963 
 03/06  15:00:00,1535375.8717676036,5527353138.363372 
 03/06  16:00:00,1580570.2399064421,5690052863.663192 
 03/06  17:00:00,1645458.992380591,5923652372.5701275 
 03/06  18:00:00,1250032.5029891662,4500117010.760998 
 03/06  19:00:00,1134867.089771233,4085521523.1764393 
 03/06  20:00:00,1090192.0283252262,3924691301.9708147 
 03/06  21:00:00,1044065.2047450367,3758634737.0821314 
 03/06  22:00:00,1004793.0351363026,3617254926.4906893 
 03/06  23:00:00,829016.2402818234,2984458465.014564 
 03/06  24:00:00,803586.7153937676,2892912175.4175634 
 03/07  01:00:00,750436.9663496456,2701573078.858724 
 03/07  02:00:00,746938.1778081501,2688977440.1093397 
 03/07  03:00:00,741567.3624355922,2669642504.768132 
 03/07  04:00:00,735864.828794017,2649113383.6584616 
 03/07  05:00:00,734972.3536162864,2645900473.018631 
 03/07  06:00:00,824962.4702573373,2969864892.9264145 
 03/07  07:00:00,983785.4887405165,3541627759.4658594 
 03/07  08:00:00,1027346.766319449,3698448358.7500167 
 03/07  09:00:00,1472458.7270552462,5300851417.398887 
 03/07  10:00:00,1490560.1685548397,5366016606.797423 
 03/07  11:00:00,1510124.6390779205,5436448700.680511 
 03/07  12:00:00,1543018.7016160593,5554867325.817812 
 03/07  13:00:00,1384585.188710157,4984506679.356565 
 03/07  14:00:00,1545122.3601639057,5562440496.590059 
 03/07  15:00:00,1552707.3163823679,5589746338.976523 
 03/07  16:00:00,1587700.6105310589,5715722197.911811 
 03/07  17:00:00,1645598.594026979,5924154938.497123 
 03/07  18:00:00,1245169.0464881193,4482608567.357229 
 03/07  19:00:00,1125937.5025698561,4053375009.2514834 
 03/07  20:00:00,1079613.476575154,3886608515.670555 
 03/07  21:00:00,1035338.5890257225,3727218920.4926014 
 03/07  22:00:00,1000009.422478411,3600033920.9222794 
 03/07  23:00:00,828707.2894716511,2983346242.0979433 
 03/07  24:00:00,803299.015419093,2891876455.5087357 
 03/08  01:00:00,752974.7483777469,2710709094.1598883 
 03/08  02:00:00,736725.621467352,2652212237.282468 
 03/08  03:00:00,736269.1170015106,2650568821.2054377 
 03/08  04:00:00,735404.4501971505,2647456020.7097416 
 03/08  05:00:00,734096.9690425871,2642749088.5533137 
 03/08  06:00:00,819002.6816476412,2948409653.9315085 
 03/08  07:00:00,975325.8661777525,3511173118.239909 
 03/08  08:00:00,1018314.4372945979,3665931974.260553 
 03/08  09:00:00,1434002.3513958938,5162408465.025218 
 03/08  10:00:00,1459350.8094660754,5253662914.077871 
 03/08  11:00:00,1435655.4389649916,5168359580.273969 
 03/08  12:00:00,1483755.956922631,5341521444.921471 
 03/08  13:00:00,1376924.985770973,4956929948.775503 
 03/08  14:00:00,1495944.0968705353,5385398748.733927 
 03/08  15:00:00,1524105.8552389443,5486781078.860198 
 03/08  16:00:00,1564380.821342535,5631770956.833125 
 03/08  17:00:00,1607237.5856198643,5786055308.23151 
 03/08  18:00:00,1224704.5827319198,4408936497.834911 
 03/08  19:00:00,1113854.5624783363,4009876424.922011 
 03/08  20:00:00,1068716.7119516532,3847380163.0259514 
 03/08  21:00:00,1027348.1307641392,3698453270.750902 
 03/08  22:00:00,998981.4773773231,3596333318.5583634 
 03/08  23:00:00,831472.3529233728,2993300470.5241413 
 03/08  24:00:00,804764.3938787798,2897151817.963608 
 03/09  01:00:00,737123.7075502882,2653645347.1810374 
 03/09  02:00:00,736422.3491639477,2651120456.9902124 
 03/09  03:00:00,735807.3915827259,2648906609.6978135 
 03/09  04:00:00,734621.7853098767,2644638427.1155562 
 03/09  05:00:00,734035.0873986218,2642526314.6350384 
 03/09  06:00:00,818663.4030085466,2947188250.8307686 
