Date/Time,Electricity:Facility [J](Hourly),InteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly) 
 02/28  05:00:00,2076943851.229251,36545657.73145594,1262579853.8292506 
 02/28  06:00:00,2385610542.600487,38137022.65685523,1262579853.8292506 
 02/28  07:00:00,2967241029.5321193,88762776.67582561,1366942902.3483958 
 02/28  08:00:00,3091202463.960062,272474068.44441015,1366942902.3483958 
 02/28  09:00:00,4577640369.799407,767192030.6006174,1950440010.7550895 
 02/28  10:00:00,4672904263.763268,766134049.2768176,1950440010.7550895 
 02/28  11:00:00,4811973217.55669,766134049.2768176,1950440010.7550895 
 02/28  12:00:00,5079472759.249176,766134049.2768176,1950440010.7550895 
 02/28  13:00:00,4642322688.529155,766134049.2768176,1833740589.0737503 
 02/28  14:00:00,5064689029.690615,766134049.2768176,1950440010.7550895 
 02/28  15:00:00,5139650529.514883,766134049.2768176,1950440010.7550895 
 02/28  16:00:00,5217319174.760972,766134049.2768176,1950440010.7550895 
 02/28  17:00:00,5417954604.921749,767511041.3873442,1950440010.7550895 
 02/28  18:00:00,4008309137.8217497,439177496.06537014,1483642324.0297346 
 02/28  19:00:00,3548689155.414239,293805320.6204181,1366942902.3483958 
 02/28  20:00:00,3319717496.551541,296653033.108991,1366942902.3483958 
 02/28  21:00:00,3154827639.2946534,197765105.62937143,1366942902.3483958 
 02/28  22:00:00,3021434663.136879,197765105.62937143,1366942902.3483958 
 02/28  23:00:00,2372378937.3380585,98887927.4796197,1366942902.3483958 
 02/28  24:00:00,2256627821.640255,49438589.07487582,1366942902.3483958 
 03/01  01:00:00,2637391630.9611444,38694479.62202592,1688428882.4407709 
 03/01  02:00:00,2631717409.918851,36545657.73145594,1688428882.4407709 
 03/01  03:00:00,2627156237.392584,36545657.73145594,1688428882.4407709 
 03/01  04:00:00,2623726953.4207635,36545657.73145594,1688428882.4407709 
 03/01  05:00:00,2622885754.3208356,36545657.73145594,1688428882.4407709 
 03/01  06:00:00,2913082379.404649,38137022.65685523,1688428882.4407709 
 03/01  07:00:00,3441794760.6823764,88762776.67582561,1792791930.9599159 
 03/01  08:00:00,3543131995.278823,272371404.0508735,1792791930.9599159 
 03/01  09:00:00,5014154220.618193,767176459.173018,2376289039.36661 
 03/01  10:00:00,5077709701.008935,766134049.2768176,2376289039.36661 
 03/01  11:00:00,5121851156.230314,766134049.2768176,2376289039.36661 
 03/01  12:00:00,5229973599.134565,766134049.2768176,2376289039.36661 
 03/01  13:00:00,4917009044.072254,766134049.2768176,2259589617.685271 
 03/01  14:00:00,5223552809.726194,766134049.2768176,2376289039.36661 
 03/01  15:00:00,5327322153.995808,766134049.2768176,2376289039.36661 
 03/01  16:00:00,5412388759.56128,766134049.2768176,2376289039.36661 
 03/01  17:00:00,5695848913.812358,767627828.0899571,2376289039.36661 
 03/01  18:00:00,4408265330.399492,440002746.7341432,1909491352.6412544 
 03/01  19:00:00,4022271988.223515,294102426.09539795,1792791930.9599159 
 03/01  20:00:00,3838931847.341281,296653033.108991,1792791930.9599159 
 03/01  21:00:00,3673859868.7470617,197765105.62937143,1792791930.9599159 
 03/01  22:00:00,3557089089.8406987,197765105.62937143,1792791930.9599159 
 03/01  23:00:00,2932654809.9370317,98887927.4796197,1792791930.9599159 
 03/01  24:00:00,2812758049.2637205,49438589.07487582,1792791930.9599159 
 03/02  01:00:00,2644362682.8109727,38694479.62202592,1688428882.4407709 
 03/02  02:00:00,2641226819.432544,36545657.73145594,1688428882.4407709 
 03/02  03:00:00,2641110846.287093,36545657.73145594,1688428882.4407709 
 03/02  04:00:00,2638300238.803626,36545657.73145594,1688428882.4407709 
 03/02  05:00:00,2634147705.642112,36545657.73145594,1688428882.4407709 
 03/02  06:00:00,2938928564.812821,38137022.65685523,1688428882.4407709 
 03/02  07:00:00,3513613839.5699916,87779181.65765911,1792791930.9599159 
 03/02  08:00:00,3622099788.270516,265115691.50063437,1792791930.9599159 
 03/02  09:00:00,5036523776.099203,767635929.4732819,2376289039.36661 
 03/02  10:00:00,5127457123.857655,766134049.2768176,2376289039.36661 
 03/02  11:00:00,5139990296.637286,766134049.2768176,2376289039.36661 
 03/02  12:00:00,5244058339.852065,766134049.2768176,2376289039.36661 
 03/02  13:00:00,4879490838.306858,766134049.2768176,2259589617.685271 
 03/02  14:00:00,5412390243.085234,766134049.2768176,2376289039.36661 
 03/02  15:00:00,5489760848.767316,766134049.2768176,2376289039.36661 
 03/02  16:00:00,5630275770.555379,766134049.2768176,2376289039.36661 
 03/02  17:00:00,5807236420.396526,767575678.9555384,2376289039.36661 
 03/02  18:00:00,4427792085.211679,440054824.8395661,1909491352.6412544 
 03/02  19:00:00,4053497561.126031,293927076.1906074,1792791930.9599159 
 03/02  20:00:00,3888302875.4528217,296653033.108991,1792791930.9599159 
 03/02  21:00:00,3831323658.6480293,197765105.62937143,1792791930.9599159 
 03/02  22:00:00,3639313395.2796545,197765105.62937143,1792791930.9599159 
 03/02  23:00:00,2991874107.291444,98887927.4796197,1792791930.9599159 
 03/02  24:00:00,2897893715.646079,49438589.07487582,1792791930.9599159 
 03/03  01:00:00,2700349122.9549894,38694479.62202592,1688428882.4407709 
 03/03  02:00:00,2684145300.96815,36545657.73145594,1688428882.4407709 
 03/03  03:00:00,2663695516.858406,36545657.73145594,1688428882.4407709 
 03/03  04:00:00,2644127196.43033,36545657.73145594,1688428882.4407709 
 03/03  05:00:00,2638241900.458504,36545657.73145594,1688428882.4407709 
 03/03  06:00:00,2945422345.960003,38137022.65685523,1688428882.4407709 
 03/03  07:00:00,3512362883.771594,87156720.02621844,1792791930.9599159 
 03/03  08:00:00,3642333592.360881,264236297.29883692,1792791930.9599159 
 03/03  09:00:00,5220710419.412674,767200735.4969418,2376289039.36661 
 03/03  10:00:00,5585748577.263405,766134049.2768176,2376289039.36661 
 03/03  11:00:00,5559764648.5133295,766134049.2768176,2376289039.36661 
 03/03  12:00:00,5550343290.231622,766134049.2768176,2376289039.36661 
 03/03  13:00:00,5049606173.695576,766134049.2768176,2259589617.685271 
 03/03  14:00:00,5762621695.001474,766134049.2768176,2376289039.36661 
 03/03  15:00:00,5851947254.335474,766134049.2768176,2376289039.36661 
 03/03  16:00:00,6017547136.62748,766134049.2768176,2376289039.36661 
 03/03  17:00:00,6261982243.542988,767223501.732425,2376289039.36661 
 03/03  18:00:00,4663132769.277081,438572077.2688823,1909491352.6412544 
 03/03  19:00:00,4248461321.9830284,293780801.4549722,1792791930.9599159 
 03/03  20:00:00,4057448500.0175285,296653033.108991,1792791930.9599159 
 03/03  21:00:00,3901073409.242997,197765105.62937143,1792791930.9599159 
 03/03  22:00:00,3737478326.906899,197765105.62937143,1792791930.9599159 
 03/03  23:00:00,3005904165.548842,98887927.4796197,1792791930.9599159 
 03/03  24:00:00,2902637150.3214045,49438589.07487582,1792791930.9599159 
 03/04  01:00:00,2641024603.624797,38694479.62202592,1597820222.8892183 
 03/04  02:00:00,2624036206.0813456,36545657.73145594,1597820222.8892183 
 03/04  03:00:00,2618762837.4253564,36545657.73145594,1597820222.8892183 
 03/04  04:00:00,2615682477.48744,36545657.73145594,1597820222.8892183 
 03/04  05:00:00,2559275977.4065905,36545657.73145594,1597820222.8892183 
 03/04  06:00:00,2927953963.278514,36545657.73145594,1597820222.8892183 
 03/04  07:00:00,3576766700.89854,87016487.07947384,1792791930.9599159 
 03/04  08:00:00,3505360028.990385,87317762.1168388,1792791930.9599159 
 03/04  09:00:00,3902175619.556625,255465624.50243396,1909491352.6412544 
 03/04  10:00:00,3852452483.354105,255377965.44577354,1909491352.6412544 
 03/04  11:00:00,3740000370.074742,255377965.44577354,1909491352.6412544 
 03/04  12:00:00,3820727129.6469526,255377965.44577354,1909491352.6412544 
 03/04  13:00:00,3457161362.1753464,127688982.72288677,1734442220.1192467 
 03/04  14:00:00,3521323999.4016333,127688982.72288677,1734442220.1192467 
 03/04  15:00:00,3584028661.13374,127688982.72288677,1734442220.1192467 
 03/04  16:00:00,3665738432.8156443,127688982.72288677,1734442220.1192467 
 03/04  17:00:00,3762234322.331966,127740205.29485774,1734442220.1192467 
 03/04  18:00:00,3470025876.98466,43584015.14113693,1676092509.2785773 
 03/04  19:00:00,3418183318.338537,48933692.280068755,1676092509.2785773 
 03/04  20:00:00,3138940213.0018287,38694479.62202592,1597820222.8892183 
 03/04  21:00:00,3140722478.0452113,36545657.73145594,1597820222.8892183 
 03/04  22:00:00,2848177267.1045394,36545657.73145594,1597820222.8892183 
 03/04  23:00:00,2782285194.958523,36545657.73145594,1597820222.8892183 
 03/04  24:00:00,2688568527.8866596,36545657.73145594,1597820222.8892183 
 03/05  01:00:00,2655576329.9857593,36545657.73145594,1597820222.8892183 
 03/05  02:00:00,2644102448.9854174,36545657.73145594,1597820222.8892183 
 03/05  03:00:00,2611759384.182263,36545657.73145594,1597820222.8892183 
 03/05  04:00:00,2616807783.5410433,36545657.73145594,1597820222.8892183 
 03/05  05:00:00,2592273691.157762,36545657.73145594,1597820222.8892183 
 03/05  06:00:00,2636265230.317702,36545657.73145594,1597820222.8892183 
 03/05  07:00:00,2915774429.109179,46388232.91015947,1676092509.2785773 
 03/05  08:00:00,3029438563.2797546,43631835.548281856,1676092509.2785773 
 03/05  09:00:00,3187436446.6035614,42579163.14560262,1676092509.2785773 
 03/05  10:00:00,3116557348.660369,42559924.65578557,1676092509.2785773 
 03/05  11:00:00,2965512515.8970776,42559924.65578557,1676092509.2785773 
 03/05  12:00:00,3003799263.0083847,42559924.65578557,1676092509.2785773 
 03/05  13:00:00,3000043012.2233634,42559924.65578557,1676092509.2785773 
 03/05  14:00:00,3060604653.942524,42559924.65578557,1676092509.2785773 
 03/05  15:00:00,3042436380.595364,42559924.65578557,1676092509.2785773 
 03/05  16:00:00,3083448857.8829303,42559924.65578557,1676092509.2785773 
 03/05  17:00:00,3198981361.671291,42617142.94652575,1676092509.2785773 
 03/05  18:00:00,3341208460.3432207,43827359.69315354,1676092509.2785773 
 03/05  19:00:00,3310328607.947641,38327010.10310297,1597820222.8892183 
 03/05  20:00:00,3211047719.008213,36545657.73145594,1597820222.8892183 
 03/05  21:00:00,3152059881.783388,36545657.73145594,1597820222.8892183 
 03/05  22:00:00,2874861096.890449,36545657.73145594,1597820222.8892183 
 03/05  23:00:00,2758903651.0951385,36545657.73145594,1597820222.8892183 
 03/05  24:00:00,2702863815.4276648,36545657.73145594,1597820222.8892183 
 03/06  01:00:00,2711650845.939026,36545657.73145594,1688428882.4407709 
 03/06  02:00:00,2723309788.336693,36545657.73145594,1688428882.4407709 
 03/06  03:00:00,2702519806.5882816,36545657.73145594,1688428882.4407709 
 03/06  04:00:00,2664413264.479254,36545657.73145594,1688428882.4407709 
 03/06  05:00:00,2718954642.6925244,36545657.73145594,1688428882.4407709 
 03/06  06:00:00,2978899264.2761884,38137022.65685523,1688428882.4407709 
 03/06  07:00:00,3495958978.6227517,86926273.77145803,1792791930.9599159 
 03/06  08:00:00,3632748516.518879,261832022.0274999,1792791930.9599159 
 03/06  09:00:00,5122793754.502778,766469757.0670907,2376289039.36661 
 03/06  10:00:00,5268772617.888722,766134049.2768176,2376289039.36661 
 03/06  11:00:00,5198932067.615099,766134049.2768176,2376289039.36661 
 03/06  12:00:00,5400957863.539407,766134049.2768176,2376289039.36661 
 03/06  13:00:00,4987483557.410085,766134049.2768176,2259589617.685271 
 03/06  14:00:00,5453243899.927963,766134049.2768176,2376289039.36661 
 03/06  15:00:00,5527353138.363372,766134049.2768176,2376289039.36661 
 03/06  16:00:00,5690052863.663192,766134049.2768176,2376289039.36661 
 03/06  17:00:00,5923652372.5701275,767107369.1042811,2376289039.36661 
 03/06  18:00:00,4500117010.760998,438028905.4928149,1909491352.6412544 
 03/06  19:00:00,4085521523.1764393,292315069.923388,1792791930.9599159 
 03/06  20:00:00,3924691301.9708147,296653033.108991,1792791930.9599159 
 03/06  21:00:00,3758634737.0821314,197765105.62937143,1792791930.9599159 
 03/06  22:00:00,3617254926.4906893,197765105.62937143,1792791930.9599159 
 03/06  23:00:00,2984458465.014564,98887927.4796197,1792791930.9599159 
 03/06  24:00:00,2892912175.4175634,49438589.07487582,1792791930.9599159 
 03/07  01:00:00,2701573078.858724,38694479.62202592,1688428882.4407709 
 03/07  02:00:00,2688977440.1093397,36545657.73145594,1688428882.4407709 
 03/07  03:00:00,2669642504.768132,36545657.73145594,1688428882.4407709 
 03/07  04:00:00,2649113383.6584616,36545657.73145594,1688428882.4407709 
 03/07  05:00:00,2645900473.018631,36545657.73145594,1688428882.4407709 
 03/07  06:00:00,2969864892.9264145,38137022.65685523,1688428882.4407709 
 03/07  07:00:00,3541627759.4658594,86874654.73847148,1792791930.9599159 
 03/07  08:00:00,3698448358.7500167,261692231.87015063,1792791930.9599159 
 03/07  09:00:00,5300851417.398887,766473353.1000223,2376289039.36661 
 03/07  10:00:00,5366016606.797423,766134049.2768176,2376289039.36661 
 03/07  11:00:00,5436448700.680511,766134049.2768176,2376289039.36661 
 03/07  12:00:00,5554867325.817812,766134049.2768176,2376289039.36661 
 03/07  13:00:00,4984506679.356565,766134049.2768176,2259589617.685271 
 03/07  14:00:00,5562440496.590059,766134049.2768176,2376289039.36661 
 03/07  15:00:00,5589746338.976523,766134049.2768176,2376289039.36661 
 03/07  16:00:00,5715722197.911811,766134049.2768176,2376289039.36661 
 03/07  17:00:00,5924154938.497123,767044331.519675,2376289039.36661 
 03/07  18:00:00,4482608567.357229,436695394.72041476,1909491352.6412544 
 03/07  19:00:00,4053375009.2514834,292085866.516803,1792791930.9599159 
 03/07  20:00:00,3886608515.670555,296653033.108991,1792791930.9599159 
 03/07  21:00:00,3727218920.4926014,197765105.62937143,1792791930.9599159 
 03/07  22:00:00,3600033920.9222794,197765105.62937143,1792791930.9599159 
 03/07  23:00:00,2983346242.0979433,98887927.4796197,1792791930.9599159 
 03/07  24:00:00,2891876455.5087357,49438589.07487582,1792791930.9599159 
 03/08  01:00:00,2710709094.1598883,38694479.62202592,1688428882.4407709 
 03/08  02:00:00,2652212237.282468,36545657.73145594,1688428882.4407709 
 03/08  03:00:00,2650568821.2054377,36545657.73145594,1688428882.4407709 
 03/08  04:00:00,2647456020.7097416,36545657.73145594,1688428882.4407709 
 03/08  05:00:00,2642749088.5533137,36545657.73145594,1688428882.4407709 
 03/08  06:00:00,2948409653.9315085,38137022.65685523,1688428882.4407709 
 03/08  07:00:00,3511173118.239909,86828085.5668835,1792791930.9599159 
 03/08  08:00:00,3665931974.260553,261473506.9709955,1792791930.9599159 
 03/08  09:00:00,5162408465.025218,766448070.3216383,2376289039.36661 
 03/08  10:00:00,5253662914.077871,766134049.2768176,2376289039.36661 
 03/08  11:00:00,5168359580.273969,766134049.2768176,2376289039.36661 
 03/08  12:00:00,5341521444.921471,766134049.2768176,2376289039.36661 
 03/08  13:00:00,4956929948.775503,766134049.2768176,2259589617.685271 
 03/08  14:00:00,5385398748.733927,766134049.2768176,2376289039.36661 
 03/08  15:00:00,5486781078.860198,766134049.2768176,2376289039.36661 
 03/08  16:00:00,5631770956.833125,766134049.2768176,2376289039.36661 
 03/08  17:00:00,5786055308.23151,767104890.5546297,2376289039.36661 
 03/08  18:00:00,4408936497.834911,437927156.9986936,1909491352.6412544 
 03/08  19:00:00,4009876424.922011,292249110.98788536,1792791930.9599159 
 03/08  20:00:00,3847380163.0259514,296653033.108991,1792791930.9599159 
 03/08  21:00:00,3698453270.750902,197765105.62937143,1792791930.9599159 
 03/08  22:00:00,3596333318.5583634,197765105.62937143,1792791930.9599159 
 03/08  23:00:00,2993300470.5241413,98887927.4796197,1792791930.9599159 
 03/08  24:00:00,2897151817.963608,49438589.07487582,1792791930.9599159 
 03/09  01:00:00,2653645347.1810374,38694479.62202592,1688428882.4407709 
 03/09  02:00:00,2651120456.9902124,36545657.73145594,1688428882.4407709 
 03/09  03:00:00,2648906609.6978135,36545657.73145594,1688428882.4407709 
 03/09  04:00:00,2644638427.1155562,36545657.73145594,1688428882.4407709 
 03/09  05:00:00,2642526314.6350384,36545657.73145594,1688428882.4407709 
 03/09  06:00:00,2947188250.8307686,38137022.65685523,1688428882.4407709 
 03/09  07:00:00,3490719047.462382,86722100.46728045,1792791930.9599159 
 03/09  08:00:00,3635203799.8799734,261122729.04006857,1792791930.9599159 
 03/09  09:00:00,5115670863.644385,766444571.10064,2376289039.36661 
 03/09  10:00:00,5268835693.3907585,766134049.2768176,2376289039.36661 
 03/09  11:00:00,5191940172.3956,766134049.2768176,2376289039.36661 
 03/09  12:00:00,5384832429.1342325,766134049.2768176,2376289039.36661 
 03/09  13:00:00,4990351017.649023,766134049.2768176,2259589617.685271 
 03/09  14:00:00,5440728131.195626,766134049.2768176,2376289039.36661 
 03/09  15:00:00,5498516913.870262,766134049.2768176,2376289039.36661 
 03/09  16:00:00,5668851571.676462,766134049.2768176,2376289039.36661 
 03/09  17:00:00,5885366407.770611,767029507.5298047,2376289039.36661 
 03/09  18:00:00,4496847864.327991,436783712.329774,1909491352.6412544 
 03/09  19:00:00,4065246407.985059,292098851.26070386,1792791930.9599159 
 03/09  20:00:00,3895450798.390025,296653033.108991,1792791930.9599159 
 03/09  21:00:00,3739217045.6855135,197765105.62937143,1792791930.9599159 
 03/09  22:00:00,3608690582.9537263,197765105.62937143,1792791930.9599159 
 03/09  23:00:00,2988368315.5207825,98887927.4796197,1792791930.9599159 
 03/09  24:00:00,2894593281.153983,49438589.07487582,1792791930.9599159 
 03/10  01:00:00,2652239360.3542995,38694479.62202592,1688428882.4407709 
 03/10  02:00:00,2645868110.0255995,36545657.73145594,1688428882.4407709 
 03/10  03:00:00,2643586801.1275682,36545657.73145594,1688428882.4407709 
 03/10  04:00:00,2640733434.430422,36545657.73145594,1688428882.4407709 
 03/10  05:00:00,2636105365.8001404,36545657.73145594,1688428882.4407709 
 03/10  06:00:00,2928816948.2559714,38137022.65685523,1688428882.4407709 
 03/10  07:00:00,3494932353.477799,86719663.29270999,1792791930.9599159 
 03/10  08:00:00,3638507113.1638193,260162230.76918328,1792791930.9599159 
 03/10  09:00:00,5152344587.988154,766408462.741904,2376289039.36661 
 03/10  10:00:00,5273873635.857933,766134049.2768176,2376289039.36661 
 03/10  11:00:00,5172895296.458496,766134049.2768176,2376289039.36661 
 03/10  12:00:00,5283169227.793129,766134049.2768176,2376289039.36661 
 03/10  13:00:00,4984983355.879461,766134049.2768176,2259589617.685271 
 03/10  14:00:00,5418388604.927967,766134049.2768176,2376289039.36661 
 03/10  15:00:00,5496613231.365046,766134049.2768176,2376289039.36661 
 03/10  16:00:00,5658595071.552268,766134049.2768176,2376289039.36661 
 03/10  17:00:00,5843067817.883117,767026224.7395914,2376289039.36661 
 03/10  18:00:00,4446426649.553917,436850618.2964345,1909491352.6412544 
 03/10  19:00:00,4025255518.48971,292115075.5172316,1792791930.9599159 
 03/10  20:00:00,3871948584.295863,296653033.108991,1792791930.9599159 
 03/10  21:00:00,3716689076.4415736,197765105.62937143,1792791930.9599159 
 03/10  22:00:00,3598505175.424737,197765105.62937143,1792791930.9599159 
 03/10  23:00:00,2993004116.459024,98887927.4796197,1792791930.9599159 
 03/10  24:00:00,2898993575.992489,49438589.07487582,1792791930.9599159 
 03/11  01:00:00,2567325666.209746,38694479.62202592,1597820222.8892183 
 03/11  02:00:00,2561127336.776397,36545657.73145594,1597820222.8892183 
 03/11  03:00:00,2556786749.7714067,36545657.73145594,1597820222.8892183 
 03/11  04:00:00,2554179081.820304,36545657.73145594,1597820222.8892183 
 03/11  05:00:00,2547041222.0865297,36545657.73145594,1597820222.8892183 
 03/11  06:00:00,2830205236.293573,36545657.73145594,1597820222.8892183 
 03/11  07:00:00,3439606563.220794,86635634.52764001,1792791930.9599159 
 03/11  08:00:00,3385099647.9725537,86870187.07074681,1792791930.9599159 
 03/11  09:00:00,3770015074.612366,255451414.240745,1909491352.6412544 
 03/11  10:00:00,3717577607.8503036,255377965.44577354,1909491352.6412544 
 03/11  11:00:00,3631984280.8485136,255377965.44577354,1909491352.6412544 
 03/11  12:00:00,3722939395.61568,255377965.44577354,1909491352.6412544 
 03/11  13:00:00,3344591861.4715824,127688982.72288677,1734442220.1192467 
 03/11  14:00:00,3401672092.628483,127688982.72288677,1734442220.1192467 
 03/11  15:00:00,3418410818.0088196,127688982.72288677,1734442220.1192467 
 03/11  16:00:00,3442474376.3337865,127688982.72288677,1734442220.1192467 
 03/11  17:00:00,3594578824.466689,127745919.99564451,1734442220.1192467 
 03/11  18:00:00,3400666603.36473,43648537.937687725,1676092509.2785773 
 03/11  19:00:00,3256432428.2075224,48674331.729593515,1676092509.2785773 
 03/11  20:00:00,2937809336.430934,38694479.62202592,1597820222.8892183 
 03/11  21:00:00,2949100895.5574555,36545657.73145594,1597820222.8892183 
 03/11  22:00:00,2847576432.872674,36545657.73145594,1597820222.8892183 
 03/11  23:00:00,2694787541.598735,36545657.73145594,1597820222.8892183 
 03/11  24:00:00,2643516029.9103127,36545657.73145594,1597820222.8892183 
 03/12  01:00:00,2552433258.6566296,36545657.73145594,1597820222.8892183 
 03/12  02:00:00,2549528694.300512,36545657.73145594,1597820222.8892183 
 03/12  03:00:00,2546752669.5717382,36545657.73145594,1597820222.8892183 
 03/12  04:00:00,2547824339.294174,36545657.73145594,1597820222.8892183 
 03/12  05:00:00,2608548619.9939756,36545657.73145594,1597820222.8892183 
 03/12  06:00:00,2951362202.181169,47289767.18430585,1676092509.2785773 
 03/12  07:00:00,2956549834.674093,48173679.98331684,1676092509.2785773 
 03/12  08:00:00,2896366741.77823,43253676.969864875,1676092509.2785773 
 03/12  09:00:00,2955683268.077678,42561042.01956953,1676092509.2785773 
 03/12  10:00:00,2917624444.912267,42559924.65578557,1676092509.2785773 
 03/12  11:00:00,2925873264.1211834,42559924.65578557,1676092509.2785773 
 03/12  12:00:00,2978897441.8219337,42559924.65578557,1676092509.2785773 
 03/12  13:00:00,2977124219.0871315,42559924.65578557,1676092509.2785773 
 03/12  14:00:00,3033985168.6868277,42559924.65578557,1676092509.2785773 
 03/12  15:00:00,3029429157.5579185,42559924.65578557,1676092509.2785773 
 03/12  16:00:00,3227674555.113857,42559924.65578557,1676092509.2785773 
 03/12  17:00:00,3319796084.662305,42576814.8736264,1676092509.2785773 
 03/12  18:00:00,3256863002.3984528,35798880.351101324,1597820222.8892183 
 03/12  19:00:00,3181069373.486449,36555046.68715182,1597820222.8892183 
 03/12  20:00:00,3136690901.9078827,36545657.73145594,1597820222.8892183 
 03/12  21:00:00,2970490359.210741,36545657.73145594,1597820222.8892183 
 03/12  22:00:00,2768963529.2820125,36545657.73145594,1597820222.8892183 
 03/12  23:00:00,2716761015.438905,36545657.73145594,1597820222.8892183 
 03/12  24:00:00,2736125062.0605965,36545657.73145594,1688428882.4407709 
 03/13  01:00:00,2741208250.826878,36545657.73145594,1688428882.4407709 
 03/13  02:00:00,2699098649.502919,36545657.73145594,1688428882.4407709 
 03/13  03:00:00,2638352931.7427206,36545657.73145594,1688428882.4407709 
 03/13  04:00:00,2636130432.3368673,36545657.73145594,1688428882.4407709 
 03/13  05:00:00,2943738698.3930697,38137022.65685523,1688428882.4407709 
 03/13  06:00:00,3557107813.981928,88762776.67582561,1792791930.9599159 
 03/13  07:00:00,3730186138.8673396,289052023.89982516,1792791930.9599159 
 03/13  08:00:00,5024806583.302347,778716751.9360493,2376289039.36661 
 03/13  09:00:00,5096226204.717818,766154792.1179264,2376289039.36661 
 03/13  10:00:00,5112637309.755009,766134049.2768176,2376289039.36661 
 03/13  11:00:00,5256555177.537796,766134049.2768176,2376289039.36661 
 03/13  12:00:00,4966917598.975063,766134049.2768176,2259589617.685271 
 03/13  13:00:00,5536206758.109213,766134049.2768176,2376289039.36661 
 03/13  14:00:00,5527633878.624067,766134049.2768176,2376289039.36661 
 03/13  15:00:00,5672998584.033703,766134049.2768176,2376289039.36661 
 03/13  16:00:00,5986638672.1826515,766134049.2768176,2376289039.36661 
 03/13  17:00:00,4615639700.962347,425809967.7072378,1909491352.6412544 
 03/13  18:00:00,4084217193.4864607,261381806.84617296,1792791930.9599159 
 03/13  19:00:00,3945696866.9862475,291848147.65977204,1792791930.9599159 
 03/13  20:00:00,3791291501.359878,197765105.62937143,1792791930.9599159 
 03/13  21:00:00,3655511986.4465337,197765105.62937143,1792791930.9599159 
 03/13  22:00:00,3009937010.264359,98887927.4796197,1792791930.9599159 
 03/13  23:00:00,2912339788.7393804,49438589.07487582,1792791930.9599159 
 03/13  24:00:00,2730182508.2351913,38694479.62202592,1688428882.4407709 
 03/14  01:00:00,2722939706.837209,36545657.73145594,1688428882.4407709 
 03/14  02:00:00,2685846702.965825,36545657.73145594,1688428882.4407709 
 03/14  03:00:00,2702551347.4700418,36545657.73145594,1688428882.4407709 
 03/14  04:00:00,2643670248.992692,36545657.73145594,1688428882.4407709 
 03/14  05:00:00,2961946525.223693,38137022.65685523,1688428882.4407709 
 03/14  06:00:00,3579352411.976127,88762776.67582561,1792791930.9599159 
 03/14  07:00:00,3737172682.913601,288917779.31490767,1792791930.9599159 
 03/14  08:00:00,5147751118.926115,778247174.0999627,2376289039.36661 
 03/14  09:00:00,5444187982.18865,766153746.0846469,2376289039.36661 
 03/14  10:00:00,5435799118.5992365,766134049.2768176,2376289039.36661 
 03/14  11:00:00,5670829987.570696,766134049.2768176,2376289039.36661 
 03/14  12:00:00,5003420974.614026,766134049.2768176,2259589617.685271 
 03/14  13:00:00,5551347336.480347,766134049.2768176,2376289039.36661 
 03/14  14:00:00,5657011986.033736,766134049.2768176,2376289039.36661 
 03/14  15:00:00,5705670688.882825,766134049.2768176,2376289039.36661 
 03/14  16:00:00,5971588541.570342,766134049.2768176,2376289039.36661 
 03/14  17:00:00,4662938817.034054,425805337.2916477,1909491352.6412544 
 03/14  18:00:00,4184941744.463073,261119919.8676574,1792791930.9599159 
 03/14  19:00:00,4074192009.9573345,291704978.97228134,1792791930.9599159 
 03/14  20:00:00,3923390185.8231387,197765105.62937143,1792791930.9599159 
 03/14  21:00:00,3754476445.2883186,197765105.62937143,1792791930.9599159 
 03/14  22:00:00,3021898404.810199,98887927.4796197,1792791930.9599159 
 03/14  23:00:00,2909053790.707921,49438589.07487582,1792791930.9599159 
 03/14  24:00:00,2752140368.48501,38694479.62202592,1688428882.4407709 
 03/15  01:00:00,2724125797.7481236,36545657.73145594,1688428882.4407709 
 03/15  02:00:00,2745708213.821962,36545657.73145594,1688428882.4407709 
 03/15  03:00:00,2710935980.8359685,36545657.73145594,1688428882.4407709 
 03/15  04:00:00,2708410237.5097575,36545657.73145594,1688428882.4407709 
 03/15  05:00:00,2989531002.9903803,38137022.65685523,1688428882.4407709 
 03/15  06:00:00,3626267345.941268,88762776.67582561,1792791930.9599159 
 03/15  07:00:00,3765835167.2782784,288880929.4156358,1792791930.9599159 
 03/15  08:00:00,5259840655.173406,778068130.4453235,2376289039.36661 
 03/15  09:00:00,5635520636.533625,766153803.0919077,2376289039.36661 
 03/15  10:00:00,5588495843.685847,766134049.2768176,2376289039.36661 
 03/15  11:00:00,5740095647.168138,766134049.2768176,2376289039.36661 
 03/15  12:00:00,5146020099.894623,766134049.2768176,2259589617.685271 
 03/15  13:00:00,5804528240.800896,766134049.2768176,2376289039.36661 
 03/15  14:00:00,5683257973.702714,766134049.2768176,2376289039.36661 
 03/15  15:00:00,5726733080.187253,766134049.2768176,2376289039.36661 
 03/15  16:00:00,6001520933.05171,766134049.2768176,2376289039.36661 
 03/15  17:00:00,4494131112.741395,425812119.62550104,1909491352.6412544 
 03/15  18:00:00,4100870280.1731553,261341187.16396236,1792791930.9599159 
 03/15  19:00:00,3990098470.3860383,291810245.49599546,1792791930.9599159 
 03/15  20:00:00,3833584671.8114963,197765105.62937143,1792791930.9599159 
