Date/Time,Electricity:Facility [J](Hourly),InteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly) 
 02/09  20:00:00,3102973678.780476,296653033.108991,1366942902.3483958 
 02/09  21:00:00,2957362223.652575,197765105.62937143,1366942902.3483958 
 02/09  22:00:00,2844884509.6071873,197765105.62937143,1366942902.3483958 
 02/09  23:00:00,2346773847.551515,98887927.4796197,1366942902.3483958 
 02/09  24:00:00,2229093889.3151307,49438589.07487582,1366942902.3483958 
 02/10  01:00:00,2052797522.2537007,38694479.62202592,1262579853.8292506 
 02/10  02:00:00,2046160789.6287208,36545657.73145594,1262579853.8292506 
 02/10  03:00:00,2026170430.211251,36545657.73145594,1262579853.8292506 
 02/10  04:00:00,2006538639.13686,36545657.73145594,1262579853.8292506 
 02/10  05:00:00,2002578146.6899776,36545657.73145594,1262579853.8292506 
 02/10  06:00:00,2152801704.036555,38137022.65685523,1262579853.8292506 
 02/10  07:00:00,2704415896.9508076,88762776.67582561,1366942902.3483958 
 02/10  08:00:00,2779270104.519356,276419943.5936475,1366942902.3483958 
 02/10  09:00:00,3970724519.0726643,769679588.7344592,1950440010.7550895 
 02/10  10:00:00,4026447499.0148096,766134049.2768176,1950440010.7550895 
 02/10  11:00:00,3971761478.3041296,766134049.2768176,1950440010.7550895 
 02/10  12:00:00,4082510346.438879,766134049.2768176,1950440010.7550895 
 02/10  13:00:00,3958283760.5427094,766134049.2768176,1833740589.0737503 
 02/10  14:00:00,4195557243.773251,766134049.2768176,1950440010.7550895 
 02/10  15:00:00,4241280421.8662405,766134049.2768176,1950440010.7550895 
 02/10  16:00:00,4281808566.8434386,766134049.2768176,1950440010.7550895 
 02/10  17:00:00,4498204483.184523,769299273.2721692,1950440010.7550895 
 02/10  18:00:00,3539932555.139726,448943808.729303,1483642324.0297346 
 02/10  19:00:00,3299289028.5375075,296653033.108991,1366942902.3483958 
 02/10  20:00:00,3133045825.1081247,296653033.108991,1366942902.3483958 
 02/10  21:00:00,2990868841.9466405,197765105.62937143,1366942902.3483958 
 02/10  22:00:00,2888690450.8231735,197765105.62937143,1366942902.3483958 
 02/10  23:00:00,2354753551.1166983,98887927.4796197,1366942902.3483958 
 02/10  24:00:00,2233896066.486072,49438589.07487582,1366942902.3483958 
 02/11  01:00:00,1975904360.8403106,38694479.62202592,1171971194.277698 
 02/11  02:00:00,1970063108.8990262,36545657.73145594,1171971194.277698 
 02/11  03:00:00,1965750502.5854783,36545657.73145594,1171971194.277698 
 02/11  04:00:00,1962675179.3060653,36545657.73145594,1171971194.277698 
 02/11  05:00:00,1955243729.783299,36545657.73145594,1171971194.277698 
 02/11  06:00:00,2120250430.2065184,36545657.73145594,1171971194.277698 
 02/11  07:00:00,2822336368.239773,88762776.67582561,1366942902.3483958 
 02/11  08:00:00,2734769448.410709,92169337.26947172,1366942902.3483958 
 02/11  09:00:00,3053375981.0559707,256556267.11574608,1483642324.0297346 
 02/11  10:00:00,3016687469.815864,255377965.44577354,1483642324.0297346 
 02/11  11:00:00,2893826495.533109,255377965.44577354,1483642324.0297346 
 02/11  12:00:00,2943416549.861037,255377965.44577354,1483642324.0297346 
 02/11  13:00:00,2657031549.0342445,127688982.72288677,1308593191.5077264 
 02/11  14:00:00,2688411062.745677,127688982.72288677,1308593191.5077264 
 02/11  15:00:00,2725286730.254344,127688982.72288677,1308593191.5077264 
 02/11  16:00:00,2751944981.0637593,127688982.72288677,1308593191.5077264 
 02/11  17:00:00,2898212483.2965345,128208267.09784418,1308593191.5077264 
 02/11  18:00:00,2743150573.025317,44818369.08638631,1250243480.667057 
 02/11  19:00:00,2562763645.795622,49438589.07487582,1250243480.667057 
 02/11  20:00:00,2278421469.3613935,38694479.62202592,1171971194.277698 
 02/11  21:00:00,2267101108.461938,36545657.73145594,1171971194.277698 
 02/11  22:00:00,2181032961.7884307,36545657.73145594,1171971194.277698 
 02/11  23:00:00,2094414791.2193289,36545657.73145594,1171971194.277698 
 02/11  24:00:00,2026350164.5372756,36545657.73145594,1171971194.277698 
 02/12  01:00:00,1976461262.8319857,36545657.73145594,1171971194.277698 
 02/12  02:00:00,1955991675.1160126,36545657.73145594,1171971194.277698 
 02/12  03:00:00,1919352642.0871394,36545657.73145594,1171971194.277698 
 02/12  04:00:00,1912944491.1881623,36545657.73145594,1171971194.277698 
 02/12  05:00:00,1908723941.075302,36545657.73145594,1171971194.277698 
 02/12  06:00:00,1973003059.2314203,36545657.73145594,1171971194.277698 
 02/12  07:00:00,2325890883.9772344,47289767.18430585,1250243480.667057 
 02/12  08:00:00,2251313548.127794,46039896.101592936,1250243480.667057 
 02/12  09:00:00,2258608043.5974803,42751483.636178,1250243480.667057 
 02/12  10:00:00,2258616707.4950047,42559924.65578557,1250243480.667057 
 02/12  11:00:00,2249730837.000247,42559924.65578557,1250243480.667057 
 02/12  12:00:00,2354546360.224103,42559924.65578557,1250243480.667057 
 02/12  13:00:00,2351753694.094031,42559924.65578557,1250243480.667057 
 02/12  14:00:00,2406012738.8361626,42559924.65578557,1250243480.667057 
 02/12  15:00:00,2391680833.2382617,42559924.65578557,1250243480.667057 
 02/12  16:00:00,2424591182.284551,42559924.65578557,1250243480.667057 
 02/12  17:00:00,2546501184.903943,42722629.15726255,1250243480.667057 
 02/12  18:00:00,2677796960.413921,44825047.73711656,1250243480.667057 
 02/12  19:00:00,2606800944.92454,38694479.62202592,1171971194.277698 
 02/12  20:00:00,2325368301.5124593,36545657.73145594,1171971194.277698 
 02/12  21:00:00,2265625386.3269386,36545657.73145594,1171971194.277698 
 02/12  22:00:00,2182009873.1385064,36545657.73145594,1171971194.277698 
 02/12  23:00:00,2100790547.1309063,36545657.73145594,1171971194.277698 
 02/12  24:00:00,2035455400.2547703,36545657.73145594,1171971194.277698 
 02/13  01:00:00,2076055500.9625258,36545657.73145594,1262579853.8292506 
 02/13  02:00:00,2073203312.9915364,36545657.73145594,1262579853.8292506 
 02/13  03:00:00,2068739631.8689897,36545657.73145594,1262579853.8292506 
 02/13  04:00:00,2069692589.1306796,36545657.73145594,1262579853.8292506 
 02/13  05:00:00,2101201174.317822,36545657.73145594,1262579853.8292506 
 02/13  06:00:00,2252015035.3981028,38137022.65685523,1262579853.8292506 
 02/13  07:00:00,2894318047.2559605,88762776.67582561,1366942902.3483958 
 02/13  08:00:00,2981018046.9310093,277540200.4315997,1366942902.3483958 
 02/13  09:00:00,4195808108.6929955,771945453.3277448,1950440010.7550895 
 02/13  10:00:00,4102053820.633005,766152078.3248196,1950440010.7550895 
 02/13  11:00:00,3979982648.128464,766134049.2768176,1950440010.7550895 
 02/13  12:00:00,4070019109.198957,766134049.2768176,1950440010.7550895 
 02/13  13:00:00,3922314876.565346,766134049.2768176,1833740589.0737503 
 02/13  14:00:00,4170353015.7400694,766134049.2768176,1950440010.7550895 
 02/13  15:00:00,4214612047.4326057,766134049.2768176,1950440010.7550895 
 02/13  16:00:00,4277008296.235509,766134049.2768176,1950440010.7550895 
 02/13  17:00:00,4396702843.74818,770011436.3224399,1950440010.7550895 
 02/13  18:00:00,3471107460.5247974,448483850.87528,1483642324.0297346 
 02/13  19:00:00,3257068418.1756406,296653033.108991,1366942902.3483958 
 02/13  20:00:00,3094612395.2326436,296653033.108991,1366942902.3483958 
 02/13  21:00:00,2949018275.7680426,197765105.62937143,1366942902.3483958 
 02/13  22:00:00,2834849458.7573714,197765105.62937143,1366942902.3483958 
 02/13  23:00:00,2347240858.1874523,98887927.4796197,1366942902.3483958 
 02/13  24:00:00,2224769346.1156583,49438589.07487582,1366942902.3483958 
 02/14  01:00:00,2046059228.6000361,38694479.62202592,1262579853.8292506 
 02/14  02:00:00,2032798524.6124547,36545657.73145594,1262579853.8292506 
 02/14  03:00:00,2015115951.4983692,36545657.73145594,1262579853.8292506 
 02/14  04:00:00,2016324038.5978537,36545657.73145594,1262579853.8292506 
 02/14  05:00:00,2010776014.3425608,36545657.73145594,1262579853.8292506 
 02/14  06:00:00,2152611089.453934,38137022.65685523,1262579853.8292506 
 02/14  07:00:00,2733633608.650054,88762776.67582561,1366942902.3483958 
 02/14  08:00:00,2822916629.960262,275544223.4977471,1366942902.3483958 
 02/14  09:00:00,4048913972.868367,768830225.635287,1950440010.7550895 
 02/14  10:00:00,4063945524.2221737,766134049.2768176,1950440010.7550895 
 02/14  11:00:00,3975015435.5651274,766134049.2768176,1950440010.7550895 
 02/14  12:00:00,4083644547.6950397,766134049.2768176,1950440010.7550895 
 02/14  13:00:00,3947410539.226119,766134049.2768176,1833740589.0737503 
 02/14  14:00:00,4162717717.361577,766134049.2768176,1950440010.7550895 
 02/14  15:00:00,4235605224.442835,766134049.2768176,1950440010.7550895 
 02/14  16:00:00,4287351578.6617093,766134049.2768176,1950440010.7550895 
 02/14  17:00:00,4464646706.847464,768915519.816871,1950440010.7550895 
 02/14  18:00:00,3523774453.9408045,446989967.89202243,1483642324.0297346 
 02/14  19:00:00,3288068989.970124,296653033.108991,1366942902.3483958 
 02/14  20:00:00,3119963779.0699964,296653033.108991,1366942902.3483958 
 02/14  21:00:00,2991993185.338916,197765105.62937143,1366942902.3483958 
 02/14  22:00:00,2888108070.2378383,197765105.62937143,1366942902.3483958 
 02/14  23:00:00,2355101300.2092404,98887927.4796197,1366942902.3483958 
 02/14  24:00:00,2236582600.1359615,49438589.07487582,1366942902.3483958 
 02/15  01:00:00,2069002602.1533175,38694479.62202592,1262579853.8292506 
 02/15  02:00:00,2067563770.0695763,36545657.73145594,1262579853.8292506 
 02/15  03:00:00,2066786995.133422,36545657.73145594,1262579853.8292506 
 02/15  04:00:00,2037016285.3375692,36545657.73145594,1262579853.8292506 
 02/15  05:00:00,2009245297.1071415,36545657.73145594,1262579853.8292506 
 02/15  06:00:00,2179106100.378483,38137022.65685523,1262579853.8292506 
 02/15  07:00:00,2805920644.149673,88762776.67582561,1366942902.3483958 
 02/15  08:00:00,2898570358.9247823,274346921.49627733,1366942902.3483958 
 02/15  09:00:00,4112748293.8112507,767284084.4053371,1950440010.7550895 
 02/15  10:00:00,4081315588.764638,766134049.2768176,1950440010.7550895 
 02/15  11:00:00,3998752061.615636,766134049.2768176,1950440010.7550895 
 02/15  12:00:00,4093887694.952734,766134049.2768176,1950440010.7550895 
 02/15  13:00:00,3939542575.435812,766134049.2768176,1833740589.0737503 
 02/15  14:00:00,4181677404.4271336,766134049.2768176,1950440010.7550895 
 02/15  15:00:00,4231132333.3880825,766134049.2768176,1950440010.7550895 
 02/15  16:00:00,4266582981.179124,766134049.2768176,1950440010.7550895 
 02/15  17:00:00,4400629673.334576,768081347.7994555,1950440010.7550895 
 02/15  18:00:00,3481053714.574566,443895649.13947785,1483642324.0297346 
 02/15  19:00:00,3263417768.482735,296653033.108991,1366942902.3483958 
 02/15  20:00:00,3108403399.4809184,296653033.108991,1366942902.3483958 
 02/15  21:00:00,2971249237.392427,197765105.62937143,1366942902.3483958 
 02/15  22:00:00,2857986682.204637,197765105.62937143,1366942902.3483958 
 02/15  23:00:00,2350667442.2564397,98887927.4796197,1366942902.3483958 
 02/15  24:00:00,2235222176.9592977,49438589.07487582,1366942902.3483958 
 02/16  01:00:00,2069107666.8914719,38694479.62202592,1262579853.8292506 
 02/16  02:00:00,2065907274.5391407,36545657.73145594,1262579853.8292506 
 02/16  03:00:00,2064596308.1697288,36545657.73145594,1262579853.8292506 
 02/16  04:00:00,2054512487.5052433,36545657.73145594,1262579853.8292506 
 02/16  05:00:00,2046650119.4283247,36545657.73145594,1262579853.8292506 
 02/16  06:00:00,2174137737.2994757,38137022.65685523,1262579853.8292506 
 02/16  07:00:00,2731969548.983591,88762776.67582561,1366942902.3483958 
 02/16  08:00:00,2798333140.714247,274865031.08326495,1366942902.3483958 
 02/16  09:00:00,4066224323.0155864,768166676.4287744,1950440010.7550895 
 02/16  10:00:00,4085331270.021201,766134049.2768176,1950440010.7550895 
 02/16  11:00:00,3999479073.5544043,766134049.2768176,1950440010.7550895 
 02/16  12:00:00,4109952429.473383,766134049.2768176,1950440010.7550895 
 02/16  13:00:00,3958192857.5651674,766134049.2768176,1833740589.0737503 
 02/16  14:00:00,4174509428.619645,766134049.2768176,1950440010.7550895 
 02/16  15:00:00,4220990737.792366,766134049.2768176,1950440010.7550895 
 02/16  16:00:00,4298202485.7963085,766134049.2768176,1950440010.7550895 
 02/16  17:00:00,4494715549.660809,768637349.776275,1950440010.7550895 
 02/16  18:00:00,3538827273.2539806,446086933.9794229,1483642324.0297346 
 02/16  19:00:00,3293339769.4682584,296653033.108991,1366942902.3483958 
 02/16  20:00:00,3124501174.1782527,296653033.108991,1366942902.3483958 
 02/16  21:00:00,2991179101.7951746,197765105.62937143,1366942902.3483958 
 02/16  22:00:00,2869884199.2818046,197765105.62937143,1366942902.3483958 
 02/16  23:00:00,2353395317.299508,98887927.4796197,1366942902.3483958 
 02/16  24:00:00,2238224850.7858763,49438589.07487582,1366942902.3483958 
 02/17  01:00:00,2073170909.7619734,38694479.62202592,1262579853.8292506 
 02/17  02:00:00,2071164126.6261332,36545657.73145594,1262579853.8292506 
 02/17  03:00:00,2068875009.8085089,36545657.73145594,1262579853.8292506 
 02/17  04:00:00,2065859795.2221494,36545657.73145594,1262579853.8292506 
 02/17  05:00:00,2064604656.490849,36545657.73145594,1262579853.8292506 
 02/17  06:00:00,2216380950.029431,38137022.65685523,1262579853.8292506 
 02/17  07:00:00,2828579029.687399,88762776.67582561,1366942902.3483958 
 02/17  08:00:00,2855798990.3283024,275644045.7817467,1366942902.3483958 
 02/17  09:00:00,4075401885.5519676,769543237.3521862,1950440010.7550895 
 02/17  10:00:00,4095754698.016303,766134049.2768176,1950440010.7550895 
 02/17  11:00:00,4008751409.8675184,766134049.2768176,1950440010.7550895 
 02/17  12:00:00,4107114080.51221,766134049.2768176,1950440010.7550895 
 02/17  13:00:00,3966597585.868744,766134049.2768176,1833740589.0737503 
 02/17  14:00:00,4217043004.078438,766134049.2768176,1950440010.7550895 
 02/17  15:00:00,4298455274.668688,766134049.2768176,1950440010.7550895 
 02/17  16:00:00,4428591577.145454,766134049.2768176,1950440010.7550895 
 02/17  17:00:00,4593623409.520931,768716202.8999581,1950440010.7550895 
 02/17  18:00:00,3563144967.900857,446600143.1344264,1483642324.0297346 
 02/17  19:00:00,3309460509.680147,296653033.108991,1366942902.3483958 
 02/17  20:00:00,3134111461.75333,296653033.108991,1366942902.3483958 
 02/17  21:00:00,3020294390.9694695,197765105.62937143,1366942902.3483958 
 02/17  22:00:00,2933011874.672555,197765105.62937143,1366942902.3483958 
 02/17  23:00:00,2362077121.8777733,98887927.4796197,1366942902.3483958 
 02/17  24:00:00,2244524555.2583055,49438589.07487582,1366942902.3483958 
 02/18  01:00:00,1986780860.7433138,38694479.62202592,1171971194.277698 
 02/18  02:00:00,1981791824.2175083,36545657.73145594,1171971194.277698 
 02/18  03:00:00,1980680636.0544128,36545657.73145594,1171971194.277698 
 02/18  04:00:00,1978029885.26729,36545657.73145594,1171971194.277698 
 02/18  05:00:00,1974058771.5737023,36545657.73145594,1171971194.277698 
 02/18  06:00:00,2134508154.2190328,36545657.73145594,1171971194.277698 
 02/18  07:00:00,2886807461.466897,88762776.67582561,1366942902.3483958 
 02/18  08:00:00,2774390794.372511,91874298.41416769,1366942902.3483958 
 02/18  09:00:00,3072755057.6862717,256093533.8539247,1483642324.0297346 
 02/18  10:00:00,2989906140.8359265,255377965.44577354,1483642324.0297346 
 02/18  11:00:00,2872052755.369617,255377965.44577354,1483642324.0297346 
 02/18  12:00:00,2886941987.9816976,255377965.44577354,1483642324.0297346 
 02/18  13:00:00,2577211377.019831,127688982.72288677,1308593191.5077264 
 02/18  14:00:00,2586803391.9843044,127688982.72288677,1308593191.5077264 
 02/18  15:00:00,2588704693.4889727,127688982.72288677,1308593191.5077264 
 02/18  16:00:00,2577933885.053324,127688982.72288677,1308593191.5077264 
 02/18  17:00:00,2738160543.540078,128462779.18776028,1308593191.5077264 
 02/18  18:00:00,2713276446.9574246,45636222.70001068,1250243480.667057 
 02/18  19:00:00,2476670997.02486,49438589.07487582,1250243480.667057 
 02/18  20:00:00,2255138489.07565,38694479.62202592,1171971194.277698 
 02/18  21:00:00,2250891666.576107,36545657.73145594,1171971194.277698 
 02/18  22:00:00,2168310487.218987,36545657.73145594,1171971194.277698 
 02/18  23:00:00,2085539778.128461,36545657.73145594,1171971194.277698 
 02/18  24:00:00,2019137198.4373024,36545657.73145594,1171971194.277698 
 02/19  01:00:00,1968606130.4342718,36545657.73145594,1171971194.277698 
 02/19  02:00:00,1968274819.2362382,36545657.73145594,1171971194.277698 
 02/19  03:00:00,1967184581.9739268,36545657.73145594,1171971194.277698 
 02/19  04:00:00,1965032007.8531208,36545657.73145594,1171971194.277698 
 02/19  05:00:00,1962758646.0283523,36545657.73145594,1171971194.277698 
 02/19  06:00:00,2028436706.3449514,36545657.73145594,1171971194.277698 
 02/19  07:00:00,2377681310.783871,47289767.18430585,1250243480.667057 
 02/19  08:00:00,2309628647.2467175,45936979.62656583,1250243480.667057 
 02/19  09:00:00,2310469843.57086,42693107.82981405,1250243480.667057 
 02/19  10:00:00,2192057848.519416,42559924.65578557,1250243480.667057 
 02/19  11:00:00,2038394542.8909113,42559924.65578557,1250243480.667057 
 02/19  12:00:00,2053689972.2659998,42559924.65578557,1250243480.667057 
 02/19  13:00:00,2104712834.4172916,42559924.65578557,1250243480.667057 
 02/19  14:00:00,2248490373.545357,42559924.65578557,1250243480.667057 
 02/19  15:00:00,2335147846.0946765,42559924.65578557,1250243480.667057 
 02/19  16:00:00,2492807203.0399046,42559924.65578557,1250243480.667057 
 02/19  17:00:00,2614885923.91146,42671209.39592845,1250243480.667057 
 02/19  18:00:00,2438983785.156671,44617307.84432327,1250243480.667057 
 02/19  19:00:00,2444878217.596385,38406205.597170554,1171971194.277698 
 02/19  20:00:00,2331111674.645009,36545657.73145594,1171971194.277698 
 02/19  21:00:00,2269366413.160322,36545657.73145594,1171971194.277698 
 02/19  22:00:00,2186876774.5927315,36545657.73145594,1171971194.277698 
 02/19  23:00:00,2104469374.8678434,36545657.73145594,1171971194.277698 
 02/19  24:00:00,2037103692.0068674,36545657.73145594,1171971194.277698 
 02/20  01:00:00,1985279422.9463534,36545657.73145594,1171971194.277698 
 02/20  02:00:00,1983923027.9551668,36545657.73145594,1171971194.277698 
 02/20  03:00:00,1984048548.0200582,36545657.73145594,1171971194.277698 
 02/20  04:00:00,1983936734.6107259,36545657.73145594,1171971194.277698 
 02/20  05:00:00,1985114558.764863,36545657.73145594,1171971194.277698 
 02/20  06:00:00,2050286446.7466295,36545657.73145594,1171971194.277698 
 02/20  07:00:00,2438964336.4586515,47289767.18430585,1250243480.667057 
 02/20  08:00:00,2364639037.512553,47629143.32375281,1250243480.667057 
 02/20  09:00:00,2357568295.6245418,44352617.524574436,1250243480.667057 
 02/20  10:00:00,2245915332.3433757,43151314.61682205,1250243480.667057 
 02/20  11:00:00,2086437881.2486537,42811741.60258082,1250243480.667057 
 02/20  12:00:00,2129704911.0770597,42559924.65578557,1250243480.667057 
 02/20  13:00:00,2385426795.7476454,42559924.65578557,1250243480.667057 
 02/20  14:00:00,2476496042.9628086,42559924.65578557,1250243480.667057 
 02/20  15:00:00,2515573337.109532,42559924.65578557,1250243480.667057 
 02/20  16:00:00,2554029095.455801,42559924.65578557,1250243480.667057 
 02/20  17:00:00,2646450569.801056,42724479.55634357,1250243480.667057 
 02/20  18:00:00,2821587001.833721,44550384.14352656,1250243480.667057 
 02/20  19:00:00,2538827894.8016253,38385391.77942062,1171971194.277698 
 02/20  20:00:00,2408773981.3680944,36545657.73145594,1171971194.277698 
 02/20  21:00:00,2390720555.7549644,36545657.73145594,1171971194.277698 
 02/20  22:00:00,2284067843.3407626,36545657.73145594,1171971194.277698 
 02/20  23:00:00,2179070046.748667,36545657.73145594,1171971194.277698 
 02/20  24:00:00,2062466089.816394,36545657.73145594,1171971194.277698 
 02/21  01:00:00,2112865955.7471662,36545657.73145594,1262579853.8292506 
 02/21  02:00:00,2095247387.308951,36545657.73145594,1262579853.8292506 
 02/21  03:00:00,2105478414.1705878,36545657.73145594,1262579853.8292506 
 02/21  04:00:00,2091664110.6914082,36545657.73145594,1262579853.8292506 
 02/21  05:00:00,2100867263.458746,36545657.73145594,1262579853.8292506 
 02/21  06:00:00,2371650120.6732764,38137022.65685523,1262579853.8292506 
 02/21  07:00:00,2933316808.0162077,88762776.67582561,1366942902.3483958 
 02/21  08:00:00,3031499005.6179743,273777876.81764495,1366942902.3483958 
 02/21  09:00:00,4267029073.7327595,767810750.4294236,1950440010.7550895 
 02/21  10:00:00,4258321605.6971364,766134049.2768176,1950440010.7550895 
 02/21  11:00:00,4165696105.5196166,766134049.2768176,1950440010.7550895 
 02/21  12:00:00,4280561958.2505136,766134049.2768176,1950440010.7550895 
 02/21  13:00:00,4114668325.9116306,766134049.2768176,1833740589.0737503 
 02/21  14:00:00,4409541627.620902,766134049.2768176,1950440010.7550895 
 02/21  15:00:00,4425584966.330448,766134049.2768176,1950440010.7550895 
 02/21  16:00:00,4482505925.90078,766134049.2768176,1950440010.7550895 
 02/21  17:00:00,4726603022.025486,768100882.0194439,1950440010.7550895 
 02/21  18:00:00,3635244322.1923766,443640024.8156762,1483642324.0297346 
 02/21  19:00:00,3327677691.741933,294596402.7584227,1366942902.3483958 
 02/21  20:00:00,3150096517.163278,296653033.108991,1366942902.3483958 
 02/21  21:00:00,3015088938.343109,197765105.62937143,1366942902.3483958 
 02/21  22:00:00,2904634155.7872305,197765105.62937143,1366942902.3483958 
 02/21  23:00:00,2353148819.4770503,98887927.4796197,1366942902.3483958 
 02/21  24:00:00,2240796938.9170833,49438589.07487582,1366942902.3483958 
 02/22  01:00:00,2073696219.6839275,38694479.62202592,1262579853.8292506 
 02/22  02:00:00,2064975508.7307873,36545657.73145594,1262579853.8292506 
 02/22  03:00:00,2062250222.7398887,36545657.73145594,1262579853.8292506 
 02/22  04:00:00,2029389954.8836243,36545657.73145594,1262579853.8292506 
 02/22  05:00:00,2005623964.4680774,36545657.73145594,1262579853.8292506 
 02/22  06:00:00,2251194786.6521354,38137022.65685523,1262579853.8292506 
 02/22  07:00:00,2740907875.1016445,88762776.67582561,1366942902.3483958 
 02/22  08:00:00,2831695032.8497095,273549636.51455903,1366942902.3483958 
 02/22  09:00:00,4141657185.958025,767782697.3159509,1950440010.7550895 
 02/22  10:00:00,4145885728.981338,766134049.2768176,1950440010.7550895 
 02/22  11:00:00,4077257635.1921134,766134049.2768176,1950440010.7550895 
 02/22  12:00:00,4189160914.8081293,766134049.2768176,1950440010.7550895 
 02/22  13:00:00,4040810476.1557865,766134049.2768176,1833740589.0737503 
 02/22  14:00:00,4302970182.803097,766134049.2768176,1950440010.7550895 
 02/22  15:00:00,4378654430.107308,766134049.2768176,1950440010.7550895 
 02/22  16:00:00,4512825636.825769,766134049.2768176,1950440010.7550895 
 02/22  17:00:00,4806665680.114951,767863638.9943027,1950440010.7550895 
 02/22  18:00:00,3660764367.5894046,443293461.4355084,1483642324.0297346 
 02/22  19:00:00,3335602021.2808113,294510578.3125231,1366942902.3483958 
 02/22  20:00:00,3168621280.445635,296653033.108991,1366942902.3483958 
 02/22  21:00:00,3029630701.726041,197765105.62937143,1366942902.3483958 
 02/22  22:00:00,2934107416.295278,197765105.62937143,1366942902.3483958 
 02/22  23:00:00,2359545885.9408927,98887927.4796197,1366942902.3483958 
 02/22  24:00:00,2244938074.364217,49438589.07487582,1366942902.3483958 
 02/23  01:00:00,2079399122.8448884,38694479.62202592,1262579853.8292506 
 02/23  02:00:00,2072401945.790344,36545657.73145594,1262579853.8292506 
 02/23  03:00:00,2068666087.241529,36545657.73145594,1262579853.8292506 
 02/23  04:00:00,2066671300.1716726,36545657.73145594,1262579853.8292506 
 02/23  05:00:00,2064860904.265148,36545657.73145594,1262579853.8292506 
 02/23  06:00:00,2309367474.445342,38137022.65685523,1262579853.8292506 
 02/23  07:00:00,2808498375.8949103,88762776.67582561,1366942902.3483958 
 02/23  08:00:00,2886476855.5205026,273406696.5602304,1366942902.3483958 
 02/23  09:00:00,4178292605.4186068,767690428.1921222,1950440010.7550895 
 02/23  10:00:00,4191511526.63078,766134049.2768176,1950440010.7550895 
 02/23  11:00:00,4137029344.8938823,766134049.2768176,1950440010.7550895 
 02/23  12:00:00,4240535330.6453223,766134049.2768176,1950440010.7550895 
 02/23  13:00:00,4129624808.061641,766134049.2768176,1833740589.0737503 
 02/23  14:00:00,4407829323.226521,766134049.2768176,1950440010.7550895 
 02/23  15:00:00,4453937539.423932,766134049.2768176,1950440010.7550895 
 02/23  16:00:00,4577512646.667955,766134049.2768176,1950440010.7550895 
 02/23  17:00:00,4886841551.188155,767827801.2410415,1950440010.7550895 
 02/23  18:00:00,3747844681.5914774,442202746.18933046,1483642324.0297346 
 02/23  19:00:00,3386392700.4364443,294437614.3185382,1366942902.3483958 
 02/23  20:00:00,3199852721.575134,296653033.108991,1366942902.3483958 
 02/23  21:00:00,3028740849.504594,197765105.62937143,1366942902.3483958 
 02/23  22:00:00,2935525481.483518,197765105.62937143,1366942902.3483958 
 02/23  23:00:00,2363332787.725395,98887927.4796197,1366942902.3483958 
 02/23  24:00:00,2242812552.0378637,49438589.07487582,1366942902.3483958 
 02/24  01:00:00,2070962269.4276161,38694479.62202592,1262579853.8292506 
 02/24  02:00:00,2064737207.7587588,36545657.73145594,1262579853.8292506 
 02/24  03:00:00,2064439113.573635,36545657.73145594,1262579853.8292506 
 02/24  04:00:00,2064310880.6181812,36545657.73145594,1262579853.8292506 
 02/24  05:00:00,2063957753.8535767,36545657.73145594,1262579853.8292506 
 02/24  06:00:00,2291518954.9441934,38137022.65685523,1262579853.8292506 
 02/24  07:00:00,2763411366.752827,88762776.67582561,1366942902.3483958 
 02/24  08:00:00,2870004972.2535157,273289499.45475715,1366942902.3483958 
 02/24  09:00:00,4180914498.3240623,767715353.5919282,1950440010.7550895 
 02/24  10:00:00,4178446930.3413334,766134049.2768176,1950440010.7550895 
 02/24  11:00:00,4150063778.6170387,766134049.2768176,1950440010.7550895 
 02/24  12:00:00,4332426278.577569,766134049.2768176,1950440010.7550895 
 02/24  13:00:00,4212015894.830526,766134049.2768176,1833740589.0737503 
 02/24  14:00:00,4491858047.079024,766134049.2768176,1950440010.7550895 
 02/24  15:00:00,4528479538.583909,766134049.2768176,1950440010.7550895 
 02/24  16:00:00,4865144925.679314,766134049.2768176,1950440010.7550895 
 02/24  17:00:00,4953937493.304058,767601460.4485899,1950440010.7550895 
 02/24  18:00:00,3835257928.6217184,439976867.6643537,1483642324.0297346 
 02/24  19:00:00,3564108285.9212656,294120245.522857,1366942902.3483958 
 02/24  20:00:00,3363919287.9152274,296653033.108991,1366942902.3483958 
 02/24  21:00:00,3130573486.7831306,197765105.62937143,1366942902.3483958 
 02/24  22:00:00,2992635853.321065,197765105.62937143,1366942902.3483958 
 02/24  23:00:00,2358564956.6096206,98887927.4796197,1366942902.3483958 
 02/24  24:00:00,2243285396.335881,49438589.07487582,1366942902.3483958 
 02/25  01:00:00,1988730133.7759922,38694479.62202592,1171971194.277698 
 02/25  02:00:00,1985370431.0873952,36545657.73145594,1171971194.277698 
 02/25  03:00:00,1981704961.500449,36545657.73145594,1171971194.277698 
 02/25  04:00:00,1977859612.6437285,36545657.73145594,1171971194.277698 
 02/25  05:00:00,1974028732.6211767,36545657.73145594,1171971194.277698 
 02/25  06:00:00,2237736938.017312,36545657.73145594,1171971194.277698 
 02/25  07:00:00,2815706202.101405,88762776.67582561,1366942902.3483958 
 02/25  08:00:00,2683997094.577909,90918264.44739611,1366942902.3483958 
 02/25  09:00:00,3093975620.385104,255715350.1264572,1483642324.0297346 
