Date/Time,Whole Building:Facility Total Electricity Demand Rate [W](Hourly),Electricity:Facility [J](Hourly) 
 03/18  11:00:00,1026541.2455155998,3695548483.856159 
 03/18  12:00:00,936173.6514496463,3370225145.218727 
 03/18  13:00:00,966404.9193677376,3479057709.723856 
 03/18  14:00:00,985102.2433702868,3546368076.133033 
 03/18  15:00:00,1019543.0429845778,3670354954.7444806 
 03/18  16:00:00,1079848.1272547601,3887453258.117137 
 03/18  17:00:00,975141.566462242,3510509639.264072 
 03/18  18:00:00,945756.7645575966,3404724352.4073486 
 03/18  19:00:00,881753.5915687286,3174312929.647423 
 03/18  20:00:00,900535.3232571027,3241927163.7255692 
 03/18  21:00:00,861817.3415807156,3102542429.690576 
 03/18  22:00:00,823923.9993009786,2966126397.483523 
 03/18  23:00:00,793434.9183407786,2856365706.026802 
 03/18  24:00:00,737892.8429492945,2656414234.6174603 
 03/19  01:00:00,731635.5642435068,2633888031.2766247 
 03/19  02:00:00,736815.585699806,2652536108.519302 
 03/19  03:00:00,728531.9361699577,2622714970.2118473 
 03/19  04:00:00,727424.3490833113,2618727656.6999197 
 03/19  05:00:00,746487.2576276371,2687354127.4594936 
 03/19  06:00:00,842422.002207531,3032719207.947112 
 03/19  07:00:00,839243.9595106206,3021278254.238234 
 03/19  08:00:00,855759.9785276572,3080735922.699566 
 03/19  09:00:00,851518.1450704812,3065465322.2537317 
 03/19  10:00:00,821409.5199766117,2957074271.9158025 
 03/19  11:00:00,823559.0089598857,2964812432.255589 
 03/19  12:00:00,846427.6882963103,3047139677.8667173 
 03/19  13:00:00,848800.5362488823,3055681930.4959774 
 03/19  14:00:00,865152.5935495488,3114549336.7783756 
 03/19  15:00:00,863655.4918440952,3109159770.638743 
 03/19  16:00:00,921589.9248022666,3317723729.288159 
 03/19  17:00:00,938721.3367068224,3379396812.144561 
 03/19  18:00:00,914294.7160059033,3291460977.6212525 
 03/19  19:00:00,890317.8747944887,3205144349.2601585 
 03/19  20:00:00,910741.2745101551,3278668588.236558 
 03/19  21:00:00,896645.1881861085,3227922677.46999 
 03/19  22:00:00,866187.2945489177,3118274260.3761044 
 03/19  23:00:00,845004.6319571842,3042016675.045862 
 03/19  24:00:00,808409.2664602696,2910273359.25697 
 03/20  01:00:00,777955.1306837443,2800638470.4614797 
 03/20  02:00:00,763005.7914654181,2746820849.275505 
 03/20  03:00:00,766193.3979419498,2758296232.591019 
 03/20  04:00:00,763756.8276135827,2749524579.4088984 
 03/20  05:00:00,856074.5185663967,3081868266.839028 
 03/20  06:00:00,1008737.9778250321,3631456720.1701164 
 03/20  07:00:00,1043667.7039040121,3757203734.0544434 
 03/20  08:00:00,1397759.4822838847,5031934136.221984 
 03/20  09:00:00,1402591.1978076538,5049328312.1075535 
 03/20  10:00:00,1406441.597347582,5063189750.451294 
 03/20  11:00:00,1407909.6304771546,5068474669.717757 
 03/20  12:00:00,1310747.7995934577,4718692078.5364485 
 03/20  13:00:00,1422316.4895966498,5120339362.547938 
 03/20  14:00:00,1435681.9668252405,5168455080.570867 
 03/20  15:00:00,1462933.5989078383,5266560956.068218 
 03/20  16:00:00,1476467.5824875126,5315283296.955046 
 03/20  17:00:00,1194307.1498445782,4299505739.440481 
 03/20  18:00:00,1075125.9606208175,3870453458.2349434 
 03/20  19:00:00,1052796.9534397332,3790069032.383039 
 03/20  20:00:00,1010910.4308694013,3639277551.1298447 
 03/20  21:00:00,976333.2960989662,3514799865.956279 
 03/20  22:00:00,813232.5676217858,2927637243.43843 
 03/20  23:00:00,780831.5247656292,2810993489.1562653 
 03/20  24:00:00,734742.6701081645,2645073612.3893924 
 03/21  01:00:00,734476.1213421704,2644114036.8318133 
 03/21  02:00:00,733086.3673207759,2639110922.354793 
 03/21  03:00:00,731605.6294625018,2633780266.0650067 
 03/21  04:00:00,732183.0423745816,2635858952.548494 
 03/21  05:00:00,817533.8705522977,2943121933.9882717 
 03/21  06:00:00,978747.4249936544,3523490729.9771566 
 03/21  07:00:00,1022181.0206553767,3679851674.3593574 
 03/21  08:00:00,1342622.7289129412,4833441824.086588 
 03/21  09:00:00,1332581.187113395,4797292273.608221 
 03/21  10:00:00,1305723.402947779,4700604250.612004 
 03/21  11:00:00,1342005.7187331978,4831220587.439512 
 03/21  12:00:00,1294158.1959688137,4658969505.487731 
 03/21  13:00:00,1403633.3069188257,5053079904.907772 
 03/21  14:00:00,1430868.197960689,5151125512.65848 
 03/21  15:00:00,1452336.4185449623,5228411106.761863 
 03/21  16:00:00,1490326.078911841,5365173884.082627 
 03/21  17:00:00,1206110.873950078,4341999146.22028 
 03/21  18:00:00,1099933.7716438246,3959761577.91777 
 03/21  19:00:00,1083005.9995778694,3898821598.48033 
 03/21  20:00:00,1039904.5482974568,3743656373.870845 
 03/21  21:00:00,1026683.4103113549,3696060277.120878 
 03/21  22:00:00,832607.3779092982,2997386560.4734735 
 03/21  23:00:00,801772.933454204,2886382560.435134 
 03/21  24:00:00,756869.3874101945,2724729794.6767006 
 03/22  01:00:00,754662.0799618848,2716783487.862786 
 03/22  02:00:00,746365.9194780424,2686917310.120953 
 03/22  03:00:00,743140.7243436606,2675306607.637179 
 03/22  04:00:00,737671.1421006247,2655616111.5622487 
 03/22  05:00:00,819651.4916949198,2950745370.101711 
 03/22  06:00:00,990386.9219789653,3565392919.1242743 
 03/22  07:00:00,1025073.3991106009,3690264236.7981634 
 03/22  08:00:00,1366736.1453895613,4920250123.402421 
 03/22  09:00:00,1361028.7751197747,4899703590.431189 
 03/22  10:00:00,1349591.5598496385,4858529615.458698 
 03/22  11:00:00,1424599.6298273404,5128558667.378425 
 03/22  12:00:00,1360793.7933624608,4898857656.104859 
 03/22  13:00:00,1445948.7417662952,5205415470.358664 
 03/22  14:00:00,1430219.8291762944,5148791385.034658 
 03/22  15:00:00,1462799.93961232,5266079782.604353 
 03/22  16:00:00,1537361.6171426938,5534501821.713696 
 03/22  17:00:00,1269182.1387481464,4569055699.493329 
 03/22  18:00:00,1130895.4579499874,4071223648.619954 
 03/22  19:00:00,1090383.475415285,3925380511.4950266 
 03/22  20:00:00,1053933.606359588,3794160982.894517 
 03/22  21:00:00,1003990.7182581344,3614366585.7292843 
 03/22  22:00:00,829491.9754357309,2986171111.568631 
 03/22  23:00:00,804797.342170996,2897270431.815586 
 03/22  24:00:00,753974.5762169998,2714308474.3811984 
 03/23  01:00:00,753421.065328593,2712315835.182935 
 03/23  02:00:00,757285.5709479488,2726228055.4126163 
 03/23  03:00:00,748437.793593552,2694376056.9367876 
 03/23  04:00:00,732196.6953317212,2635908103.194196 
 03/23  05:00:00,817645.4664962444,2943523679.3864794 
 03/23  06:00:00,993389.6624736044,3576202784.904975 
 03/23  07:00:00,1032430.8486981235,3716751055.3132453 
 03/23  08:00:00,1379377.642060295,4965759511.417061 
 03/23  09:00:00,1378706.7967397363,4963344468.26305 
 03/23  10:00:00,1395063.0266359712,5022226895.889496 
 03/23  11:00:00,1445614.200013261,5204211120.047739 
 03/23  12:00:00,1398626.4224931987,5035055120.975515 
 03/23  13:00:00,1422158.8244307293,5119771767.950625 
 03/23  14:00:00,1453611.1799798815,5233000247.927575 
 03/23  15:00:00,1479043.7434769038,5324557476.516853 
 03/23  16:00:00,1585981.6868285437,5709534072.582757 
 03/23  17:00:00,1286984.5009982258,4633144203.593613 
 03/23  18:00:00,1152066.650520861,4147439941.8751 
 03/23  19:00:00,1104501.962061094,3976207063.419939 
 03/23  20:00:00,1065142.0679465751,3834511444.607671 
 03/23  21:00:00,1018845.0204869969,3667842073.753189 
 03/23  22:00:00,834001.1860609899,3002404269.8195634 
 03/23  23:00:00,811088.5855791629,2919918908.084986 
 03/23  24:00:00,759189.0453433045,2733080563.235896 
 03/24  01:00:00,760271.325194383,2736976770.699779 
 03/24  02:00:00,755637.4570887493,2720294845.5194974 
 03/24  03:00:00,752491.1753734173,2708968231.3443027 
 03/24  04:00:00,758022.6930753145,2728881695.071132 
 03/24  05:00:00,836174.3892279937,3010227801.2207775 
 03/24  06:00:00,1004289.7169005146,3615442980.841853 
 03/24  07:00:00,1043272.6929996018,3755781694.798567 
 03/24  08:00:00,1403385.3704353645,5052187333.567311 
 03/24  09:00:00,1413046.7661705073,5086968358.213826 
 03/24  10:00:00,1431113.2129694985,5152007566.690194 
 03/24  11:00:00,1487754.2899252947,5355915443.731061 
 03/24  12:00:00,1391461.8815554408,5009262773.599588 
 03/24  13:00:00,1498642.2657493798,5395112156.697767 
 03/24  14:00:00,1520677.6744717564,5474439628.098323 
 03/24  15:00:00,1543652.4341557482,5557148762.960694 
 03/24  16:00:00,1614014.9504259068,5810453821.533263 
 03/24  17:00:00,1259440.6368737707,4533986292.745575 
 03/24  18:00:00,1143272.8746075218,4115782348.5870786 
 03/24  19:00:00,1097510.454024448,3951037634.488014 
 03/24  20:00:00,1065021.736078727,3834078249.883417 
 03/24  21:00:00,1021888.4451572048,3678798402.565938 
 03/24  22:00:00,838974.3420409784,3020307631.3475227 
 03/24  23:00:00,867474.7068717823,3122908944.7384167 
 03/24  24:00:00,736384.2998822139,2650983479.5759706 
 03/25  01:00:00,738944.8355557187,2660201408.0005875 
 03/25  02:00:00,723921.2723483917,2606116580.4542093 
 03/25  03:00:00,732718.0890028332,2637785120.410199 
 03/25  04:00:00,726901.0853136386,2616843907.129099 
 03/25  05:00:00,809690.4078426923,2914885468.233692 
 03/25  06:00:00,1002298.8754972165,3608275951.78998 
 03/25  07:00:00,980413.9281864888,3529490141.47136 
 03/25  08:00:00,1061446.0336569173,3821205721.1649036 
 03/25  09:00:00,1048100.3193184044,3773161149.546256 
 03/25  10:00:00,1013370.7360217692,3648134649.6783695 
 03/25  11:00:00,1038846.30590205,3739846701.24738 
 03/25  12:00:00,944216.7254141798,3399180211.491048 
 03/25  13:00:00,973932.8408289725,3506158226.9843016 
 03/25  14:00:00,974549.6676559433,3508378803.5613966 
 03/25  15:00:00,961333.6214957003,3460801037.3845215 
 03/25  16:00:00,968915.4511856654,3488095624.2683964 
 03/25  17:00:00,927776.1095538992,3339993994.3940372 
 03/25  18:00:00,879785.4001432802,3167227440.5158086 
 03/25  19:00:00,798265.1004232081,2873754361.5235496 
 03/25  20:00:00,804731.1401561204,2897032104.5620337 
 03/25  21:00:00,784711.0277860371,2824959700.0297337 
 03/25  22:00:00,758850.041978952,2731860151.1242275 
 03/25  23:00:00,733881.1902453997,2641972284.883439 
 03/25  24:00:00,708460.3779079531,2550457360.4686313 
 03/26  01:00:00,708376.2763673207,2550154594.9223547 
 03/26  02:00:00,708341.100006979,2550027960.0251245 
 03/26  03:00:00,706318.2009924528,2542745523.57283 
 03/26  04:00:00,704302.716015285,2535489777.655026 
 03/26  05:00:00,722339.5399018388,2600422343.64662 
 03/26  06:00:00,818914.3121883146,2948091523.8779325 
 03/26  07:00:00,813926.0076223663,2930133627.440519 
 03/26  08:00:00,824091.810507899,2966730517.828436 
 03/26  09:00:00,843844.7307233595,3037841030.6040936 
 03/26  10:00:00,816883.325038766,2940779970.1395583 
 03/26  11:00:00,811335.7995980136,2920808878.5528493 
 03/26  12:00:00,825981.3548836246,2973532877.5810485 
 03/26  13:00:00,820599.7045008,2954158936.20288 
 03/26  14:00:00,835998.3369355242,3009594012.967888 
 03/26  15:00:00,829503.4383781658,2986212378.161397 
 03/26  16:00:00,889658.2865599226,3202769831.6157217 
 03/26  17:00:00,911816.3614413677,3282538901.188924 
 03/26  18:00:00,895930.3537299805,3225349273.427932 
 03/26  19:00:00,870708.2629052025,3134549746.4587283 
 03/26  20:00:00,888290.9713533897,3197847496.872202 
 03/26  21:00:00,853341.1826445177,3072028257.5202627 
 03/26  22:00:00,815950.0222901563,2937420080.2445636 
 03/26  23:00:00,778551.5231153854,2802785483.2153873 
 03/26  24:00:00,761163.9432172481,2740190195.5820932 
 03/27  01:00:00,756394.3545945644,2723019676.540432 
 03/27  02:00:00,762562.1829980034,2745223858.792813 
 03/27  03:00:00,762094.8536312395,2743541473.072462 
 03/27  04:00:00,761310.3966021746,2740717427.7678285 
 03/27  05:00:00,844993.2861773804,3041975830.2385693 
 03/27  06:00:00,1003370.2322021915,3612132835.92789 
 03/27  07:00:00,1042508.0647538211,3753029033.113756 
 03/27  08:00:00,1395501.0408478575,5023803747.052288 
 03/27  09:00:00,1400598.4380482712,5042154376.973776 
 03/27  10:00:00,1392235.282115971,5012047015.617496 
 03/27  11:00:00,1420194.3918456535,5112699810.644354 
 03/27  12:00:00,1352228.950765116,4868024222.754417 
 03/27  13:00:00,1449974.3509081043,5219907663.269175 
 03/27  14:00:00,1421610.4927186284,5117797773.787062 
 03/27  15:00:00,1424561.0475301985,5128419771.108715 
 03/27  16:00:00,1445170.175352638,5202612631.269496 
 03/27  17:00:00,1167144.5939393344,4201720538.181604 
 03/27  18:00:00,1048598.3412798748,3774954028.60755 
 03/27  19:00:00,1026539.6017427066,3695542566.273744 
 03/27  20:00:00,998348.6774849272,3594055238.9457383 
 03/27  21:00:00,968625.7494423151,3487052697.992334 
 03/27  22:00:00,809819.6566658447,2915350763.997041 
 03/27  23:00:00,777955.4364430703,2800639571.195053 
 03/27  24:00:00,732490.522829468,2636965882.1860857 
 03/28  01:00:00,732398.0599909661,2636633015.967478 
 03/28  02:00:00,731750.1140234234,2634300410.4843254 
 03/28  03:00:00,730498.5100235,2629794636.0846004 
 03/28  04:00:00,729877.4776764275,2627558919.635139 
 03/28  05:00:00,813619.784892077,2929031225.611477 
 03/28  06:00:00,979277.2734087622,3525398184.271544 
 03/28  07:00:00,1018989.2701504953,3668361372.5417833 
 03/28  08:00:00,1347323.7722678564,4850365580.164282 
 03/28  09:00:00,1356212.7789703757,4882366004.293352 
 03/28  10:00:00,1353676.7245977663,4873236208.551958 
 03/28  11:00:00,1396935.804023956,5028968894.486241 
 03/28  12:00:00,1339822.0771087557,4823359477.591522 
 03/28  13:00:00,1438944.6892753874,5180200881.391395 
 03/28  14:00:00,1463728.9355155386,5269424167.855938 
 03/28  15:00:00,1468858.079656814,5287889086.76453 
 03/28  16:00:00,1479374.4248747353,5325747929.549047 
 03/28  17:00:00,1211749.500616337,4362298202.218813 
 03/28  18:00:00,1115948.8561274707,4017415882.058894 
 03/28  19:00:00,1082826.6962433318,3898176106.475994 
 03/28  20:00:00,1039517.2108734335,3742261959.14436 
 03/28  21:00:00,981312.3075427365,3532724307.1538515 
 03/28  22:00:00,810167.4201333154,2916602712.479935 
 03/28  23:00:00,778365.6526564169,2802116349.563102 
 03/28  24:00:00,732729.6027908114,2637826570.0469217 
 03/29  01:00:00,732105.2490632652,2635578896.6277556 
 03/29  02:00:00,730938.3133721524,2631377928.139749 
 03/29  03:00:00,730022.2154233063,2628079975.5239034 
 03/29  04:00:00,729391.7545137709,2625810316.2495756 
 03/29  05:00:00,818380.3468836066,2946169248.780984 
 03/29  06:00:00,988657.6075059426,3559167387.021394 
 03/29  07:00:00,1024783.1530890601,3689219351.1206164 
 03/29  08:00:00,1391447.4139904904,5009210690.365765 
 03/29  09:00:00,1397870.5411578794,5032333948.1683655 
 03/29  10:00:00,1378983.7396421174,4964341462.711622 
 03/29  11:00:00,1405657.3849028118,5060366585.650123 
 03/29  12:00:00,1370557.1964887972,4934005907.359671 
 03/29  13:00:00,1461683.0741383946,5262059066.89822 
 03/29  14:00:00,1465781.4957600196,5276813384.736071 
 03/29  15:00:00,1474003.7571589167,5306413525.7721 
 03/29  16:00:00,1438995.125414801,5180382451.493284 
 03/29  17:00:00,1198166.9797706206,4313401127.174234 
 03/29  18:00:00,1041343.9838356188,3748838341.808228 
 03/29  19:00:00,1014631.9200801859,3652674912.2886696 
 03/29  20:00:00,997117.8255401403,3589624171.9445057 
 03/29  21:00:00,973708.0614840226,3505349021.3424816 
 03/29  22:00:00,812523.2011042108,2925083523.975159 
 03/29  23:00:00,780149.9561969177,2808539842.308904 
 03/29  24:00:00,733652.5329675702,2641149118.6832533 
 03/30  01:00:00,732449.8404474744,2636819425.610908 
 03/30  02:00:00,731599.0457376698,2633756564.655612 
 03/30  03:00:00,730001.7134146611,2628006168.29278 
 03/30  04:00:00,728823.6454921501,2623765123.771741 
 03/30  05:00:00,777001.9564795118,2797207043.3262434 
 03/30  06:00:00,985672.0305342505,3548419309.9233027 
 03/30  07:00:00,1010942.1330082546,3639391678.829717 
 03/30  08:00:00,1332768.0184545647,4797964866.436433 
 03/30  09:00:00,1344577.1462841865,4840477726.623072 
 03/30  10:00:00,1354908.4819338173,4877670534.961741 
 03/30  11:00:00,1392483.7133280772,5012941367.981077 
 03/30  12:00:00,1333926.6426558816,4802135913.561175 
 03/30  13:00:00,1413179.0335605366,5087444520.81793 
 03/30  14:00:00,1426144.284037266,5134119422.534158 
 03/30  15:00:00,1440866.8843841425,5187120783.782913 
 03/30  16:00:00,1474513.7803566717,5308249609.284017 
 03/30  17:00:00,1219013.2741981575,4388447787.113367 
 03/30  18:00:00,1084577.7779069222,3904480000.464921 
 03/30  19:00:00,1054923.5662749216,3797724838.589719 
 03/30  20:00:00,1026729.0607228487,3696224618.6022563 
 03/30  21:00:00,994303.3275065225,3579491979.0234814 
 03/30  22:00:00,834960.0391472004,3005856140.929921 
 03/30  23:00:00,796771.3492612368,2868376857.3404517 
 03/30  24:00:00,756861.1178027522,2724700024.0899076 
 03/31  01:00:00,752115.2665448069,2707614959.561305 
 03/31  02:00:00,739067.4962416369,2660642986.4698935 
 03/31  03:00:00,747787.2491764253,2692034097.0351315 
 03/31  04:00:00,732821.7660695858,2638158357.850509 
 03/31  05:00:00,816383.9712504161,2938982296.501497 
 03/31  06:00:00,983370.2995992297,3540133078.557226 
 03/31  07:00:00,1011963.4497221276,3643068418.9996605 
 03/31  08:00:00,1346744.6157863152,4848280616.830734 
 03/31  09:00:00,1346342.0421152944,4846831351.615059 
 03/31  10:00:00,1334234.839790531,4803245423.245912 
 03/31  11:00:00,1412719.4130382158,5085789886.937576 
 03/31  12:00:00,1356096.1976123296,4881946311.404388 
 03/31  13:00:00,1423232.6735847834,5123637624.90522 
 03/31  14:00:00,1408382.4883884855,5070176958.198548 
 03/31  15:00:00,1426139.6080619309,5134102589.02295 
 03/31  16:00:00,1516659.2442797564,5459973279.407122 
 03/31  17:00:00,1256597.1126511835,4523749605.544261 
 03/31  18:00:00,1112806.2998869836,4006102679.593141 
 03/31  19:00:00,1067889.525955768,3844402293.4407654 
 03/31  20:00:00,1033992.74393102,3722373878.1516714 
 03/31  21:00:00,1001437.9219964227,3605176519.187123 
 03/31  22:00:00,831964.868623386,2995073527.0441895 
 03/31  23:00:00,805427.582310462,2899539296.317663 
 03/31  24:00:00,879866.2149599093,3167518373.8556733 
 04/01  01:00:00,875138.7607179637,3150499538.584669 
 04/01  02:00:00,876002.1743674105,3153607827.722678 
 04/01  03:00:00,872928.6519591693,3142543147.053009 
 04/01  04:00:00,867683.1428754763,3123659314.3517146 
 04/01  05:00:00,939914.2056820295,3383691140.455306 
 04/01  06:00:00,1139804.4936164187,4103296177.019108 
 04/01  07:00:00,1123769.2810651849,4045569411.8346667 
 04/01  08:00:00,1208205.3590381555,4349539292.53736 
 04/01  09:00:00,1181238.1840269277,4252457462.496941 
 04/01  10:00:00,1164129.2804874715,4190865409.7548966 
 04/01  11:00:00,1211847.266251513,4362650158.505446 
 04/01  12:00:00,1118086.2716355626,4025110577.8880258 
 04/01  13:00:00,1136641.1810923733,4091908251.9325447 
 04/01  14:00:00,1150652.1106590421,4142347598.372551 
 04/01  15:00:00,1175307.691735897,4231107690.2492285 
 04/01  16:00:00,1239720.8476315609,4462995051.473619 
 04/01  17:00:00,1158989.096081638,4172360745.893897 
 04/01  18:00:00,1117655.0949129935,4023558341.686776 
 04/01  19:00:00,1058193.2487362337,3809495695.450442 
 04/01  20:00:00,1102633.729005574,3969481424.420066 
 04/01  21:00:00,1047877.3624511482,3772358504.824134 
 04/01  22:00:00,1029497.6426590692,3706191513.5726485 
 04/01  23:00:00,995239.9402596373,3582863784.934694 
 04/01  24:00:00,963643.3173896055,3469115942.602578 
 04/02  01:00:00,891511.9546636957,3209443036.789304 
 04/02  02:00:00,890977.6144508347,3207519412.023005 
 04/02  03:00:00,884695.9775545668,3184905519.1964397 
 04/02  04:00:00,889537.9412320963,3202336588.4355464 
 04/02  05:00:00,902036.2151072632,3247330374.386147 
 04/02  06:00:00,1003847.0720787117,3613849459.4833612 
 04/02  07:00:00,991055.5966447737,3567800147.9211855 
 04/02  08:00:00,1053318.5492652634,3791946777.354947 
 04/02  09:00:00,1041947.35683752,3751010484.6150727 
 04/02  10:00:00,1038662.805754194,3739186100.715099 
 04/02  11:00:00,1020905.9711150508,3675261496.014183 
 04/02  12:00:00,1028300.5750820752,3701882070.29547 
 04/02  13:00:00,1042275.5007527791,3752191802.710005 
 04/02  14:00:00,1067009.0064936562,3841232423.377162 
 04/02  15:00:00,1065596.3269748974,3836146777.10963 
 04/02  16:00:00,1117037.221238629,4021333996.4590645 
 04/02  17:00:00,1132588.2240333313,4077317606.519993 
 04/02  18:00:00,1099848.4658590772,3959454477.0926785 
 04/02  19:00:00,1029037.6470765189,3704535529.4754677 
 04/02  20:00:00,1025737.4019188482,3692654646.9078526 
 04/02  21:00:00,964004.1170176263,3470414821.2634535 
 04/02  22:00:00,921175.0416649837,3316230149.9939413 
 04/02  23:00:00,894013.3142366777,3218447931.2520404 
 04/02  24:00:00,909031.3867916168,3272512992.4498205 
 04/03  01:00:00,901972.9596948858,3247102654.9015884 
 04/03  02:00:00,915490.7138315216,3295766569.793478 
 04/03  03:00:00,915898.2277457815,3297233619.8848133 
 04/03  04:00:00,912127.0679424129,3283657444.5926867 
 04/03  05:00:00,979187.0130236925,3525073246.885293 
 04/03  06:00:00,1151370.4758566795,4144933713.0840464 
 04/03  07:00:00,1176858.3165963904,4236689939.747005 
 04/03  08:00:00,1534611.9449152749,5524603001.694988 
 04/03  09:00:00,1531661.6294987954,5513981866.1956625 
 04/03  10:00:00,1507548.449284155,5427174417.4229555 
 04/03  11:00:00,1565713.8745197218,5636569948.270999 
 04/03  12:00:00,1517059.4547872867,5461414037.234232 
 04/03  13:00:00,1597851.0118189044,5752263642.548055 
 04/03  14:00:00,1634715.5689324785,5884976048.156923 
 04/03  15:00:00,1671129.6885703572,6016066878.853285 
 04/03  16:00:00,1769648.8787472632,6370735963.490148 
 04/03  17:00:00,1424416.0554143358,5127897799.49161 
 04/03  18:00:00,1322954.4078013392,4762635868.084821 
 04/03  19:00:00,1310171.8505064829,4716618661.823339 
 04/03  20:00:00,1293921.3646105358,4658116912.597928 
 04/03  21:00:00,1276141.795408176,4594110463.469435 
 04/03  22:00:00,1010549.3668932468,3637977720.8156886 
 04/03  23:00:00,968699.3997823326,3487317839.2163973 
 04/03  24:00:00,913407.3471839846,3288266449.862344 
 04/04  01:00:00,914929.5642210124,3293746431.1956444 
 04/04  02:00:00,908667.6084318492,3271203390.354657 
 04/04  03:00:00,909978.3749435615,3275922149.7968225 
 04/04  04:00:00,901182.1755864198,3244255832.1111116 
 04/04  05:00:00,983770.2664812803,3541572959.3326087 
 04/04  06:00:00,1155055.182858056,4158198658.2890015 
 04/04  07:00:00,1180255.6044954252,4248920176.1835318 
 04/04  08:00:00,1538824.2967794708,5539767468.406095 
 04/04  09:00:00,1561550.4621617615,5621581663.782341 
 04/04  10:00:00,1568054.91228883,5644997684.239788 
 04/04  11:00:00,1594989.1202287811,5741960832.823613 
 04/04  12:00:00,1529524.6413712346,5506288708.936445 
 04/04  13:00:00,1638112.6521756435,5897205547.832316 
 04/04  14:00:00,1647780.8066918442,5932010904.090641 
 04/04  15:00:00,1711430.5708874017,6161150055.194645 
 04/04  16:00:00,1753957.1074263605,6314245586.734898 
 04/04  17:00:00,1441988.5065120999,5191158623.44356 
 04/04  18:00:00,1327973.2712465024,4780703776.48741 
 04/04  19:00:00,1288380.6944606395,4638170500.058303 
 04/04  20:00:00,1246331.4315794583,4486793153.68605 
 04/04  21:00:00,1200927.2373031834,4323338054.291462 
 04/04  22:00:00,997697.3512079973,3591710464.3487897 
 04/04  23:00:00,966471.6441964587,3479297919.107251 
 04/04  24:00:00,915014.0189062497,3294050468.0624986 
 04/05  01:00:00,918878.2281039279,3307961621.17414 
 04/05  02:00:00,911022.8909005403,3279682407.2419443 
 04/05  03:00:00,912216.4867446302,3283979352.2806687 
 04/05  04:00:00,897756.2610963383,3231922539.9468174 
 04/05  05:00:00,977252.5018099645,3518109006.515872 
 04/05  06:00:00,1141629.6243584321,4109866647.690356 
 04/05  07:00:00,1171033.822707729,4215721761.7478247 
 04/05  08:00:00,1533252.2368908112,5519708052.806921 
 04/05  09:00:00,1534499.8452171374,5524199442.781693 
 04/05  10:00:00,1510037.302330099,5436134288.388356 
 04/05  11:00:00,1581311.1925630942,5692720293.2271385 
 04/05  12:00:00,1543543.2565418014,5556755723.550486 
 04/05  13:00:00,1621872.9630551164,5838742666.998419 
 04/05  14:00:00,1671146.182470992,6016126256.895573 
 04/05  15:00:00,1701660.7591099003,6125978732.795641 
 04/05  16:00:00,1739522.3731895816,6262280543.482494 
 04/05  17:00:00,1448476.495248963,5214515382.896265 
 04/05  18:00:00,1344262.1500401907,4839343740.144686 
 04/05  19:00:00,1284447.1534016842,4624009752.246064 
 04/05  20:00:00,1240010.2117290043,4464036762.224415 
 04/05  21:00:00,1206324.5782711087,4342768481.775991 
 04/05  22:00:00,999253.1915089247,3597311489.432128 
 04/05  23:00:00,1008968.5163901751,3632286659.0046296 
 04/05  24:00:00,916054.2994607912,3297795478.0588474 
 04/06  01:00:00,919429.5989134948,3309946556.088582 
 04/06  02:00:00,911753.4383977343,3282312378.231843 
 04/06  03:00:00,911951.2775958563,3283024599.345083 
 04/06  04:00:00,898855.4882658104,3235879757.7569175 
 04/06  05:00:00,976509.0956040155,3515432744.1744556 
 04/06  06:00:00,1140392.944687322,4105414600.8743596 
 04/06  07:00:00,1169743.2775356798,4211075799.1284466 
 04/06  08:00:00,1533945.0353048749,5522202127.097549 
 04/06  09:00:00,1538732.1198054512,5539435631.2996235 
 04/06  10:00:00,1559600.7582237225,5614562729.6054 
 04/06  11:00:00,1565177.8973159168,5634640430.337301 
 04/06  12:00:00,1537463.5712875335,5534868856.635121 
 04/06  13:00:00,1627776.890675131,5859996806.430472 
 04/06  14:00:00,1680552.1609017772,6049987779.246398 
 04/06  15:00:00,1732971.1565104153,6238696163.437495 
 04/06  16:00:00,1787991.7781576344,6436770401.367483 
 04/06  17:00:00,1449074.6128711991,5216668606.336317 
 04/06  18:00:00,1314464.6263816128,4732072654.973807 
 04/06  19:00:00,1324758.9239184898,4769132126.106564 
 04/06  20:00:00,1280477.3546511612,4609718476.744181 
 04/06  21:00:00,1231724.2138333211,4434207169.799956 
 04/06  22:00:00,1034248.6982398065,3723295313.663303 
 04/06  23:00:00,1045317.6574466955,3763143566.808104 
 04/06  24:00:00,967334.8551254411,3482405478.4515877 
 04/07  01:00:00,925125.6473210437,3330452330.355758 
 04/07  02:00:00,914999.2137204731,3293997169.3937035 
 04/07  03:00:00,916491.3978483077,3299369032.253908 
 04/07  04:00:00,907774.3136840264,3267987529.262495 
 04/07  05:00:00,994740.3300258495,3581065188.0930586 
 04/07  06:00:00,1149428.4790713694,4137942524.6569295 
 04/07  07:00:00,1171188.3899377487,4216278203.7758956 
 04/07  08:00:00,1549084.3165873308,5576703539.714391 
 04/07  09:00:00,1566540.2054935081,5639544739.776629 
 04/07  10:00:00,1571784.6250438895,5658424650.158003 
 04/07  11:00:00,1622025.7956051743,5839292864.178627 
 04/07  12:00:00,1558493.500476721,5610576601.716196 
 04/07  13:00:00,1737764.517972131,6255952264.69967 
 04/07  14:00:00,1750885.3268046482,6303187176.496733 
 04/07  15:00:00,1777935.688460498,6400568478.457792 
