Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),PLENUM-1:Zone Mean Air Dewpoint Temperature [C](Hourly),SPACE1-1:Zone Mean Air Dewpoint Temperature [C](Hourly),SPACE2-1:Zone Mean Air Dewpoint Temperature [C](Hourly),SPACE3-1:Zone Mean Air Dewpoint Temperature [C](Hourly),SPACE4-1:Zone Mean Air Dewpoint Temperature [C](Hourly),SPACE5-1:Zone Mean Air Dewpoint Temperature [C](Hourly),PLENUM-1:Zone Air Temperature [C](Hourly),PLENUM-1:Zone Air System Sensible Heating Rate [W](Hourly),PLENUM-1:Zone Air System Sensible Cooling Rate [W](Hourly),SPACE1-1:Zone Air Temperature [C](Hourly),SPACE1-1:Zone Air System Sensible Heating Rate [W](Hourly),SPACE1-1:Zone Air System Sensible Cooling Rate [W](Hourly),SPACE2-1:Zone Air Temperature [C](Hourly),SPACE2-1:Zone Air System Sensible Heating Rate [W](Hourly),SPACE2-1:Zone Air System Sensible Cooling Rate [W](Hourly),SPACE3-1:Zone Air Temperature [C](Hourly),SPACE3-1:Zone Air System Sensible Heating Rate [W](Hourly),SPACE3-1:Zone Air System Sensible Cooling Rate [W](Hourly),SPACE4-1:Zone Air Temperature [C](Hourly),SPACE4-1:Zone Air System Sensible Heating Rate [W](Hourly),SPACE4-1:Zone Air System Sensible Cooling Rate [W](Hourly),SPACE5-1:Zone Air Temperature [C](Hourly),SPACE5-1:Zone Air System Sensible Heating Rate [W](Hourly),SPACE5-1:Zone Air System Sensible Cooling Rate [W](Hourly),HOT WATER LOOP:Plant Supply Side Cooling Demand Rate [W](Hourly),HOT WATER LOOP:Plant Supply Side Heating Demand Rate [W](Hourly),CHILLED WATER LOOP:Plant Supply Side Cooling Demand Rate [W](Hourly),CHILLED WATER LOOP:Plant Supply Side Heating Demand Rate [W](Hourly),SPACE1-1 ZONE COIL:Heating Coil Heating Rate [W](Hourly),SPACE2-1 ZONE COIL:Heating Coil Heating Rate [W](Hourly),SPACE3-1 ZONE COIL:Heating Coil Heating Rate [W](Hourly),SPACE4-1 ZONE COIL:Heating Coil Heating Rate [W](Hourly),SPACE5-1 ZONE COIL:Heating Coil Heating Rate [W](Hourly),OA HEATING COIL 1:Heating Coil Heating Rate [W](Hourly),MAIN HEATING COIL 1:Heating Coil Heating Rate [W](Hourly),OA COOLING COIL 1:Cooling Coil Total Cooling Rate [W](Hourly),OA COOLING COIL 1:Cooling Coil Sensible Cooling Rate [W](Hourly),MAIN COOLING COIL 1:Cooling Coil Total Cooling Rate [W](Hourly),MAIN COOLING COIL 1:Cooling Coil Sensible Cooling Rate [W](Hourly),CENTRAL BOILER:Boiler Heating Rate [W](Hourly),CENTRAL BOILER:Boiler NaturalGas Rate [W](Hourly),CENTRAL CHILLER:Chiller Electricity Rate [W](Hourly),CENTRAL CHILLER:Chiller Evaporator Cooling Rate [W](Hourly),CENTRAL CHILLER:Chiller Evaporator Inlet Temperature [C](Hourly),CENTRAL CHILLER:Chiller Evaporator Outlet Temperature [C](Hourly),CENTRAL CHILLER:Chiller Evaporator Mass Flow Rate [kg/s](Hourly),CENTRAL CHILLER:Chiller Condenser Heat Transfer Rate [W](Hourly),HW CIRC PUMP:Pump Outlet Temperature [C](Hourly),HW CIRC PUMP:Pump Mass Flow Rate [kg/s](Hourly),CW CIRC PUMP:Pump Outlet Temperature [C](Hourly),CW CIRC PUMP:Pump Mass Flow Rate [kg/s](Hourly),MIXED AIR NODE 1:System Node Temperature [C](Hourly),MIXED AIR NODE 1:System Node Humidity Ratio [kgWater/kgDryAir](Hourly),MIXED AIR NODE 1:System Node Dewpoint Temperature [C](Hourly),VAV SYS 1 OUTLET NODE:System Node Temperature [C](Hourly),VAV SYS 1 OUTLET NODE:System Node Mass Flow Rate [kg/s](Hourly),VAV SYS 1 OUTLET NODE:System Node Humidity Ratio [kgWater/kgDryAir](Hourly),VAV SYS 1 OUTLET NODE:System Node Setpoint Temperature [C](Hourly),OA HEATING COIL 1 WATER INLET NODE:System Node Temperature [C](Hourly),OA HEATING COIL 1 WATER INLET NODE:System Node Mass Flow Rate [kg/s](Hourly),MAIN HEATING COIL 1 WATER INLET NODE:System Node Mass Flow Rate [kg/s](Hourly),MAIN COOLING COIL 1 WATER INLET NODE:System Node Mass Flow Rate [kg/s](Hourly),OA COOLING COIL 1 WATER INLET NODE:System Node Temperature [C](Hourly),OA COOLING COIL 1 WATER INLET NODE:System Node Mass Flow Rate [kg/s](Hourly),OA MIXING BOX 1 INLET NODE:System Node Temperature [C](Hourly),OA MIXING BOX 1 INLET NODE:System Node Mass Flow Rate [kg/s](Hourly),OA MIXING BOX 1 INLET NODE:System Node Humidity Ratio [kgWater/kgDryAir](Hourly),OA MIXING BOX 1 INLET NODE:System Node Setpoint Temperature [C](Hourly),OA HEATING COIL 1 AIR OUTLET NODE:System Node Temperature [C](Hourly),OA HEATING COIL 1 AIR OUTLET NODE:System Node Mass Flow Rate [kg/s](Hourly),OA HEATING COIL 1 AIR OUTLET NODE:System Node Humidity Ratio [kgWater/kgDryAir](Hourly),OA HEATING COIL 1 AIR OUTLET NODE:System Node Setpoint Temperature [C](Hourly),Electricity:Facility [J](Hourly) 
 05/06  05:00:00,4.85,4.564889975536159,3.126848505977236,1.6345700112253825,3.2355515954763976,1.525505554099782,5.331215919497908,18.037723218687084,0.0,0.0,18.747572219522173,15.840000000000002,0.0,18.864571309961704,6.840000000000001,0.0,18.76718044127988,15.840000000000002,0.0,18.857877890272484,6.840000000000001,0.0,20.056991039985288,29.640000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.426086516548609,7.426086516548609,0.0,0.0,47.157548326245,0.0,7.426086516548609,0.0,18.127825363462946,0.006341185324084291,4.564889975536159,18.127825363462946,0.0,0.006341185324084291,13.0,81.85263936702279,0.0,0.0,0.0,7.219999999999999,0.0,4.85,0.0,0.004562321695890147,11.5,4.85,0.0,0.004562321695890147,4.5,1710000.0 
 05/06  06:00:00,4.4,4.5712784437850535,3.1331627821023322,1.640807881833312,3.241871429678328,1.5317378937010209,5.337644002871174,17.77578149779083,0.0,0.0,18.71709623307387,15.840000000000002,0.0,19.582150834677574,6.840000000000001,0.0,19.5745946017814,15.840000000000002,0.0,18.851105129110366,6.840000000000001,0.0,19.99780511394191,29.640000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.426086516548609,7.426086516548609,0.0,0.0,47.157548326245,0.0,7.426086516548609,0.0,17.815709497678746,0.006341185324084288,4.5712784437850535,17.815709497678746,0.0,0.006341185324084288,13.0,81.85263936702279,0.0,0.0,0.0,7.219999999999999,0.0,4.4,0.0,0.004797028531467727,11.5,4.4,0.0,0.004797028531467727,4.5,1710000.0 
 05/06  07:00:00,6.837500000000001,3.31499813848532,2.637042696518563,1.7774319825909992,2.716598869836568,1.741920888393,4.432830450050103,18.538782731835646,1617.3399697426407,0.0,21.87159335884508,2442.4221364077816,0.0,22.157318826723913,229.7599396110128,88.89666503749979,22.1540499517134,673.3710524936513,5.530274513630978,21.870902537600518,1067.8015308805273,0.0,21.853858802581243,2152.203657166274,0.0,0.0,12628.2376135475,0.0,0.0,3311.866814787414,831.69069962467,1533.5932954435787,1814.2349104841387,3136.1097116821884,0.0,1402.972111371308,0.0,0.0,0.0,0.0,12449.333560267172,15561.666950333964,0.0,0.0,7.426086516548608,7.426086516548608,0.0,0.0,63.47388276435119,0.17429480994650837,7.426086516548608,0.0,8.796620829452351,0.005229357190454235,1.8717613934882422,12.999820784518556,0.4594377161055717,0.005229357190454235,13.0,81.875992669786,0.0,0.011872776692148881,0.0,7.219999999999999,0.0,6.837500000000001,0.3816685304826962,0.005097732292382822,11.5,6.837500000000001,0.3816685304826962,0.005097732292382822,4.5,3875953.7247389555 
 05/06  08:00:00,10.424999999999999,2.4335702403956634,1.9940925402242422,1.7519377058746717,2.0280526587226384,1.743431202669439,2.9785175183338355,19.398470101248915,1392.2102324661996,0.0,22.200053222745822,1188.731214228657,0.0,22.473157964492113,0.0,681.9210677999314,22.199941920400967,0.0,367.25578280962895,22.19995620132228,492.757998429834,0.0,22.200889775699647,1288.5346425057198,0.0,0.0,6177.7789101518065,178.18567346653552,0.0,2095.4337316741266,34.37357352467317,507.2625524434105,1268.2183262664134,2321.644800400816,0.0,147.90985594454472,19.16969608523195,19.16969608523195,179.02233011687318,179.02233011687318,6177.7789101518065,7722.223637689756,333.39398600119216,178.18567346653552,7.466867960946231,7.323043258274304,0.14623938472986042,511.57965946772765,57.10799892159116,0.05963956219363119,7.466867960946231,0.1462393847298607,11.874162850491176,0.005124414789225432,1.5897497913646441,13.000853445868707,0.4594377161055717,0.005124414789225432,13.0,81.9999998928996,0.0,0.0008783364063716145,0.007965555581426823,7.219999999999999,0.001241499720174496,10.375467822569735,0.3816685304826962,0.005047154630085084,11.5,10.424999999999999,0.3816685304826962,0.005047154630085084,4.5,5102938.376097597 
 05/06  09:00:00,13.075,3.6175885599191733,5.068765278869521,3.9324393821008354,5.045757570535921,4.266592819658864,5.992444958256268,21.236464214386803,2456.1574523435484,0.0,22.79625741138593,0.0,967.742979748103,23.875257737541656,0.0,1504.9233521244457,23.773970519847445,0.0,1394.1500388190418,22.226401852192645,0.0,685.2306397033317,23.442654472266273,0.0,1224.7022849936238,0.0,60.516599519356866,1828.0792547674948,0.0,0.0,0.0,0.0,93.39138381721511,0.0,0.0,0.0,609.3241894443274,609.3241894443274,1461.431603673473,1461.431603673473,60.516599519356866,75.64574939919608,922.5366966487791,1828.0792547674948,8.378618571714052,7.219999999999999,0.3666841338422906,2750.615951416274,54.91080067920278,0.000537796719340187,8.378618571714052,0.3666841338422906,14.490866563169442,0.0051371847702912764,1.6105964236291337,12.999975325843886,0.5584888733126734,0.0051371847702912764,13.0,81.99999999738912,0.0,0.0,0.05221501409036866,7.219999999999999,0.040844284631299174,11.50022909993153,0.3816685304826962,0.004832298569073622,11.5,13.075,0.3816685304826962,0.004832298569073622,4.5,37237379.18089264 
 05/06  10:00:00,15.275,7.4149928762905155,8.763879357493044,5.62176538474362,7.642296462359511,7.1930795073657885,9.321532755981465,23.1374306109341,1985.5336204644286,0.0,23.8678330953084,0.0,1527.1931769427165,23.897885814411307,0.0,2203.657003452995,23.897544921367732,0.0,2219.0065936976907,23.220089758947076,0.0,865.7297077544134,23.897653529080515,0.0,2756.388601825614,0.0,0.0,6107.126895003552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1457.9783446223882,1457.9783446223882,5012.387122927266,5012.387122927266,0.0,0.0,1703.1895802291046,6107.126895003552,10.387184013544083,7.219999999999999,0.45609441042848026,7810.316475232657,54.73414095850534,0.0,10.387184013544083,0.45609441042848026,17.88782115908399,0.005969599341898535,3.697073020807182,12.998895355168258,0.8666472120469974,0.005969599341898535,13.0,81.9999999974212,0.0,0.0,0.15043614601938915,7.22,0.09533080230932359,11.500542451706838,0.3816685304826962,0.003952305626879787,11.5,15.275,0.3816685304826962,0.003952305626879787,4.5,50848100.17416152 
 05/06  11:00:00,16.787499999999998,8.420278276342005,9.072265381443122,6.561372342161416,8.338307419378948,8.612012709874225,9.534680214999359,24.547663166232645,847.3421297005593,0.0,23.896926650179218,0.0,2024.6279558321532,23.89778829561598,0.0,2165.268070316166,23.89712241659612,0.0,2347.478400893759,23.836242120414248,0.0,948.6148341431111,23.896487640302574,0.0,3201.046246822366,0.0,0.0,8899.961385338294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2040.7345956101717,2040.7345956101717,6851.715953162269,6851.715953162269,0.0,0.0,2240.371981891995,8899.961385338294,11.254810982961626,7.22,0.526121095629885,11140.33336723029,54.73414095850534,0.0,11.254810982961626,0.526121095629885,19.260190889024123,0.006397210445611847,4.666538816172171,12.998879359189111,0.9614309037842425,0.006397210445611847,13.0,81.9999999974212,0.0,0.0,0.1980524303230931,7.22,0.1276160883570318,11.501344653073758,0.3816685304826962,0.003571458763123329,11.5,16.787499999999998,0.3816685304826962,0.003571458763123329,4.5,54368727.83392837 
 05/06  12:00:00,17.8875,8.47158783763502,8.398321191383719,6.515237614567076,8.067043621125137,8.24896121202297,9.186090744901396,25.519748891352545,65.31783399973847,113.24244604276828,23.896467880571045,0.0,2041.4148236077485,23.897471468678365,0.0,1739.7543001356025,23.896585843089397,0.0,2195.04614992364,23.896585580083414,0.0,962.204969698365,23.895935195489006,0.0,2940.6009901725265,0.0,0.0,9162.315114599522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2464.84628526889,2464.84628526889,6479.263155112504,6479.263155112504,0.0,0.0,2299.972895954681,9162.315114599522,11.040985688131569,7.22,0.5724752247275207,11462.288010554203,54.73414095850534,0.0,11.040985688131569,0.5724752247275207,19.413053275285954,0.006273134538756527,4.37336430013653,13.00529344412725,0.8889245012267107,0.006273134538756527,13.0,81.9999999974212,0.0,0.0,0.18540218057064434,7.219999999999999,0.14922386711450059,11.501178694794586,0.3816685304826962,0.00344591448263801,11.5,17.8875,0.3816685304826962,0.00344591448263801,4.5,53137279.220447175 
 05/06  13:00:00,19.3625,7.131488554873384,6.259212758594286,4.798168726243076,5.965344075848288,5.7422451762417674,7.543991957984472,26.252111998868553,0.0,512.461091783246,23.897285423824187,0.0,1701.4351269261017,23.89765162488509,0.0,1215.2663843425414,23.897204348285182,0.0,1885.7342012656745,23.72516810812302,0.0,905.7494725009852,23.897020665872382,0.0,2116.8952363301105,0.0,0.0,7745.664403688112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3035.141109550481,3035.141109550481,4371.2702633633635,4371.2702633633635,0.0,0.0,2035.885774165289,7745.664403688112,10.160688630357587,7.22,0.6290741871773576,9781.550177853402,54.73414095850534,0.0,10.160688630357587,0.6290741871773576,18.24656029911657,0.005545115859789743,2.6255060654073974,13.02221063764817,0.7077112539057577,0.005545115859789743,13.0,81.9999999974212,0.0,0.0,0.12865045073452575,7.219999999999999,0.17678961449547073,11.500038793020867,0.3816685304826962,0.003536313407872118,11.5,19.3625,0.3816685304826962,0.003536313407872118,4.5,47929076.37120141 
 05/06  14:00:00,20.0,5.815339827306891,5.886629368818889,5.1139891511667015,5.551919408255236,5.383727546896804,7.0683063912454775,26.574809591488183,0.0,1268.0804253735878,23.897468070831003,0.0,2322.317710777591,23.897791011312258,0.0,1383.9719513911464,23.89744440276589,0.0,2626.8390179420066,23.893608285107252,0.0,1284.9551802782917,23.8967587364943,0.0,3049.2541687668254,0.0,0.0,11217.480857230126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3280.6505168664603,3280.6505168664603,8132.086794365709,8132.086794365709,0.0,0.0,2731.7107501123533,11217.480857230126,11.359842820468737,7.22,0.6469859907086735,13949.19160734248,54.73414095850534,0.0,11.359842820468737,0.6469859907086735,20.5749946091773,0.005526738092546677,2.5620212416538926,12.97308928006964,0.9594407063422639,0.005526738092546677,13.0,81.9999999974212,0.0,0.0,0.22805241465708498,7.22,0.1882695768301385,11.498576760869312,0.3816685304826962,0.0033523001462439595,11.5,20.0,0.3816685304826962,0.0033523001462439595,4.5,53544985.83967727 
 05/06  15:00:00,20.0,6.516346312352545,6.778609372511047,6.218842457260735,6.474388507204268,6.071335498639819,7.798217643140044,26.699898718724757,0.0,1451.750168673836,23.897039308942055,0.0,2485.7328626499525,23.897277046823056,0.0,1353.826588921537,23.897094152304064,0.0,2727.1486277067143,23.897082972078202,0.0,1471.726293900267,23.896224714894892,0.0,3440.470973634692,0.0,0.0,12641.13740306553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3280.0830454295433,3280.0830454295433,9283.14346531218,9283.14346531218,0.0,0.0,3021.907580817482,12641.13740306553,11.879584974812401,7.22,0.6476746520324842,15663.044983883012,54.73414095850534,0.0,11.879584974812401,0.6476746520324842,21.101511453250062,0.005790945778279657,3.2075773730752415,12.998523827063782,1.0340692806435219,0.005790945778279657,13.0,81.9999999974212,0.0,0.0,0.2575958360512946,7.219999999999999,0.18818236207990252,11.500415748862293,0.3816685304826962,0.003375885317068477,11.5,20.0,0.3816685304826962,0.003375885317068477,4.5,55656319.9176266 
 05/06  16:00:00,19.625,7.545349031416463,7.755544269961231,7.2627287031328756,7.47500456937882,7.020758146748611,8.505333981477005,26.75732778097546,0.0,1145.794331872993,23.896819824026103,0.0,2131.5477842458463,23.896925469464865,0.0,1127.2488933520594,23.89679997900553,0.0,2318.628393529196,23.896977786725202,0.0,1209.375738487211,23.895897988627738,0.0,3286.260310076305,0.0,0.0,10937.963769235397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3136.4353335753403,3136.4353335753403,7477.793802182792,7477.793802182792,0.0,0.0,2670.5869149014184,10937.963769235397,11.266273015713171,7.219999999999999,0.6451800034551343,13608.550684136815,54.73414095850534,0.0,11.266273015713171,0.6451800034551343,20.35682615952426,0.005964440031306335,3.6227641717884635,13.007984895718995,0.9072136729971179,0.005964440031306335,13.0,81.9999999974212,0.0,0.0,0.20891715507292963,7.22,0.18158857890902652,11.500010471467554,0.3816685304826962,0.003534397734219587,11.5,19.625,0.3816685304826962,0.003534397734219587,4.5,52323028.68575873 
 05/06  17:00:00,18.400000000000002,8.27596927363144,8.612659215212247,8.070128966781342,8.281577306627812,7.879774651877886,9.009568794162085,26.696022839061587,0.0,640.9355388469794,23.896857861738127,0.0,1697.3011843643897,23.89692272075976,0.0,894.5647839692563,23.896818940828393,0.0,1852.1643154584935,23.863971399664024,0.0,947.2834283526761,23.895934166806356,0.0,2916.673879064768,0.0,0.0,8206.88059370328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2665.4052108656774,2665.4052108656774,5179.486078440659,5179.486078440659,0.0,0.0,2118.7884547080175,8206.88059370328,10.326871946975846,7.22,0.629959751017805,10325.669048411299,54.73414095850534,0.0,10.326871946975846,0.629959751017805,18.98923974434624,0.006001535069570074,3.7093425805245372,13.019770384083394,0.7489269545096033,0.006001535069570074,13.0,81.9999999974212,0.0,0.0,0.14876169148199397,7.219999999999999,0.1591707609879235,11.500059586196745,0.3816685304826962,0.00392580846876148,11.5,18.400000000000002,0.3816685304826962,0.00392580846876148,4.5,46478873.05413456 
 05/06  18:00:00,17.1125,9.05378998703133,9.654991968523616,8.883965225782596,9.316057827719987,8.468505506019815,9.567612542961246,26.392856723173544,0.0,273.925368256595,23.8969274767591,0.0,1448.0284440050852,23.71777028430164,0.0,814.3303960641763,23.89692465816245,0.0,1562.3097005127208,23.508786281706964,0.0,889.9185497915126,23.895930690389548,0.0,2829.2072804887443,0.0,0.0,6573.055855894199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2170.021451534564,2170.021451534564,4171.842222580163,4171.842222580163,0.0,0.0,1796.9052975069092,6573.055855894199,9.79995405928786,7.22,0.607571545291214,8369.96115340111,54.73414095850534,0.0,9.79995405928786,0.607571545291214,18.13731558252762,0.006258822696138569,4.300367829218886,13.011302347763483,0.6830466665911237,0.006258822696138569,13.0,81.9999999974212,0.0,0.0,0.12339311170259619,7.22,0.13445754771736657,11.500019666544105,0.3816685304826962,0.004412944698453284,11.5,17.1125,0.3816685304826962,0.004412944698453284,4.5,45221694.97653635 
 05/06  19:00:00,16.0125,8.854447145367555,8.789758261732189,6.792763347707377,8.685997416120586,6.290027356098751,9.609231879337104,25.580644990709025,0.0,256.59133706280363,22.942327959964693,0.0,986.7627860200885,22.398206288525145,0.0,657.0859899184593,23.08071427990552,0.0,964.1932943669899,22.30169642921956,0.0,667.5349189344015,23.82238864387041,0.0,1240.5676523588193,0.0,121.95406093083335,3468.7964239880193,0.0,0.0,56.59235414113367,0.0,119.48261459044375,0.0,0.0,0.0,1745.8323323852985,1745.8323323852985,1006.830490930219,1006.830490930219,121.95406093083335,152.44257616354167,1219.0178524121393,3468.7964239880193,7.891284141554077,7.219999999999999,1.2290070198664094,4687.814276400159,54.41739718573407,0.0010464969532317581,7.891284141554077,1.2290070198664103,13.962946715337042,0.005479158330806061,2.435967904827704,13.0005555094525,0.4607771950902859,0.005479158330806061,13.0,81.99999999748677,0.0,0.0,0.03852431791549015,7.219999999999999,0.11205525754826197,11.500343797791487,0.3816685304826962,0.0048011725689655685,11.5,16.0125,0.3816685304826962,0.0048011725689655685,4.5,29123465.715362526 
 05/06  20:00:00,15.225,6.297252423682121,5.1730873090261715,3.225652432677661,5.268623289266626,2.974077942847701,7.183540059867639,24.23437738597425,0.0,602.3763483198279,22.202952081312823,12.767892469407457,173.11330491354977,22.201903759963013,0.0,78.25213789865202,22.213795801773777,3.3057578438797464,214.15534707120904,22.201040211993156,0.0,76.81482860141433,22.398649923953897,0.0,747.0115516240899,0.0,2693.038233249639,2333.6077637177304,0.0,748.0546588041346,617.8129957981721,665.9926074466147,699.1855605413004,314.18316604602353,0.0,0.0,1441.2511736509985,1441.2511736509985,880.9378175718703,880.9378175718703,2693.038233249639,3366.2977915620477,1011.7649231279837,2333.6077637177304,8.232607291533533,7.219999999999999,0.550521085093868,3345.3726868457147,49.139602185217434,0.01926041483179889,8.232607291533533,0.550521085093868,13.696469895301071,0.005262819813535596,1.8838984727002115,12.999946137926374,0.4594377161055717,0.005262819813535596,13.0,81.99999999876741,0.0,0.0,0.03459554972726009,7.22,0.09513442494521708,11.500152892158079,0.3816685304826962,0.00480818754735016,11.5,15.225,0.3816685304826962,0.00480818754735016,4.5,16969208.310877286 
 05/06  21:00:00,15.0,4.445324967418832,3.102205347829151,1.8450026759914442,3.2024798864399906,1.7455495229394318,5.104993098772476,23.654493338843125,0.0,0.0,21.625932899457933,47.52,0.0,21.735709319016653,20.520000000000003,0.0,21.661079452452626,47.52,0.0,21.735269393213322,20.520000000000003,0.0,22.167201433755704,88.92000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.256111449114245,8.256111449114245,0.0,0.0,46.116717917080386,0.0,8.256111449114245,0.0,23.781268549202522,0.0063621215703490155,4.5484886707593954,23.781268549202522,0.0,0.0063621215703490155,13.0,81.99999999961254,0.0,0.0,0.0,7.22,0.0,15.0,0.0,0.00473614028624034,11.5,15.0,0.0,0.00473614028624034,4.5,5760000.0 
 05/06  22:00:00,13.625,4.48564623216653,3.1532411058126604,1.887147870528492,3.252884224953242,1.7846647474790998,5.150486375965371,22.87184926126139,0.0,0.0,20.967099105960486,27.720000000000002,0.0,21.127648221894567,11.970000000000002,0.0,21.003694060137192,27.720000000000002,0.0,21.128150190182193,11.970000000000002,0.0,21.764216111832067,51.87000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.256111449114245,8.256111449114245,0.0,0.0,46.116717917080386,0.0,8.256111449114245,0.0,23.077753338778564,0.006326754030398833,4.481487473625524,23.077753338778564,0.0,0.006326754030398833,13.0,81.99999999961254,0.0,0.0,0.0,7.22,0.0,13.625,0.0,0.005416519289974589,11.5,13.625,0.0,0.005416519289974589,4.5,1710000.0 
 05/06  23:00:00,12.1125,4.481046216490798,3.148313970395714,1.8822555603349471,3.2479803186148573,1.7798263335427484,5.145753859168421,22.08924986301134,0.0,0.0,20.446980751117877,15.840000000000002,0.0,20.583748221251444,6.840000000000001,0.0,20.47581578774984,15.840000000000002,0.0,20.584177643224297,6.840000000000001,0.0,21.311071010967318,29.640000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.256111449114245,8.256111449114245,0.0,0.0,46.116717917080386,0.0,8.256111449114245,0.0,22.280236974352782,0.006328537268951014,4.481199791324689,22.280236974352782,0.0,0.006328537268951014,13.0,81.99999999961254,0.0,0.0,0.0,7.22,0.0,12.1125,0.0,0.006250983774367598,11.5,12.1125,0.0,0.006250983774367598,4.5,1710000.0 
 05/06  24:00:00,11.0125,4.474625006598963,3.1419738807841413,1.8759907404069969,3.2416340196683713,1.7735667663919736,5.13929943275688,21.355206153242275,0.0,0.0,20.113652152825217,15.840000000000002,0.0,20.2451133831892,6.840000000000001,0.0,20.13863840185653,15.840000000000002,0.0,20.245349256099985,6.840000000000001,0.0,21.01197835776203,29.640000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.256111449114245,8.256111449114245,0.0,0.0,46.116717917080386,0.0,8.256111449114245,0.0,21.533875097862015,0.006328461064230334,4.474619661101778,21.533875097862015,0.0,0.006328461064230334,13.0,81.99999999961254,0.0,0.0,0.0,7.22,0.0,11.0125,0.0,0.006352116736128699,11.5,11.0125,0.0,0.006352116736128699,4.5,1710000.0 
 05/07  01:00:00,9.85,4.463935097326877,3.1313986738994126,1.86552342300243,3.231050436370281,1.7631083078097471,5.12855185976742,20.717482092150867,0.0,0.0,19.83273102160927,15.840000000000002,0.0,19.95761815163092,6.840000000000001,0.0,19.850313335647932,15.840000000000002,0.0,19.957755192838775,6.840000000000001,0.0,20.784681285990867,29.640000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.256111449114245,8.256111449114245,0.0,0.0,46.116717917080386,0.0,8.256111449114245,0.0,20.861404076642806,0.006328464023675371,4.463935225677707,20.861404076642806,0.0,0.006328464023675371,13.0,81.99999999961254,0.0,0.0,0.0,7.22,0.0,9.85,0.0,0.006463148969370119,11.5,9.85,0.0,0.006463148969370119,4.5,1710000.0 
 05/07  02:00:00,8.712500000000002,4.457518020569858,3.1250508011536544,1.8592407668302147,3.2246972293474556,1.756830824379576,5.122100233486067,20.17982726060573,0.0,0.0,19.588095927186366,15.840000000000002,0.0,19.704021410218722,6.840000000000001,0.0,19.593532445328993,15.840000000000002,0.0,19.704099973180725,6.840000000000001,0.0,20.59059229581601,29.640000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.256111449114245,8.256111449114245,0.0,0.0,46.116717917080386,0.0,8.256111449114245,0.0,20.313541461319794,0.006328463916341094,4.457518020569858,20.313541461319794,0.0,0.006328463916341094,13.0,81.99999999961254,0.0,0.0,0.0,7.22,0.0,8.712500000000002,0.0,0.006596619917591267,11.5,8.712500000000002,0.0,0.006596619917591267,4.5,1710000.0 
 05/07  03:00:00,8.3,4.446815762497476,3.1144636347182013,1.8487623619612723,3.2141015131253825,1.746361175123812,5.11134020807818,19.663202935840776,0.0,0.0,19.394837929668714,15.840000000000002,0.0,19.499908116742162,6.840000000000001,0.0,19.390773271795723,15.840000000000002,0.0,19.49995316940565,6.840000000000001,0.0,20.43555551915805,29.640000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.256111449114245,8.256111449114245,0.0,0.0,46.116717917080386,0.0,8.256111449114245,0.0,19.78919679786368,0.006328463920020154,4.446815762497476,19.78919679786368,0.0,0.006328463920020154,13.0,81.99999999961254,0.0,0.0,0.0,7.22,0.0,8.3,0.0,0.006607076120782705,11.5,8.3,0.0,0.006607076120782705,4.5,1710000.0 
