Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),PLENUM-1:Zone Mean Air Dewpoint Temperature [C](Hourly),SPACE1-1:Zone Mean Air Dewpoint Temperature [C](Hourly),SPACE2-1:Zone Mean Air Dewpoint Temperature [C](Hourly),SPACE3-1:Zone Mean Air Dewpoint Temperature [C](Hourly),SPACE4-1:Zone Mean Air Dewpoint Temperature [C](Hourly),SPACE5-1:Zone Mean Air Dewpoint Temperature [C](Hourly),PLENUM-1:Zone Air Temperature [C](Hourly),PLENUM-1:Zone Air System Sensible Heating Rate [W](Hourly),PLENUM-1:Zone Air System Sensible Cooling Rate [W](Hourly),SPACE1-1:Zone Air Temperature [C](Hourly),SPACE1-1:Zone Air System Sensible Heating Rate [W](Hourly),SPACE1-1:Zone Air System Sensible Cooling Rate [W](Hourly),SPACE2-1:Zone Air Temperature [C](Hourly),SPACE2-1:Zone Air System Sensible Heating Rate [W](Hourly),SPACE2-1:Zone Air System Sensible Cooling Rate [W](Hourly),SPACE3-1:Zone Air Temperature [C](Hourly),SPACE3-1:Zone Air System Sensible Heating Rate [W](Hourly),SPACE3-1:Zone Air System Sensible Cooling Rate [W](Hourly),SPACE4-1:Zone Air Temperature [C](Hourly),SPACE4-1:Zone Air System Sensible Heating Rate [W](Hourly),SPACE4-1:Zone Air System Sensible Cooling Rate [W](Hourly),SPACE5-1:Zone Air Temperature [C](Hourly),SPACE5-1:Zone Air System Sensible Heating Rate [W](Hourly),SPACE5-1:Zone Air System Sensible Cooling Rate [W](Hourly),HOT WATER LOOP:Plant Supply Side Cooling Demand Rate [W](Hourly),HOT WATER LOOP:Plant Supply Side Heating Demand Rate [W](Hourly),CHILLED WATER LOOP:Plant Supply Side Cooling Demand Rate [W](Hourly),CHILLED WATER LOOP:Plant Supply Side Heating Demand Rate [W](Hourly),SPACE1-1 ZONE COIL:Heating Coil Heating Rate [W](Hourly),SPACE2-1 ZONE COIL:Heating Coil Heating Rate [W](Hourly),SPACE3-1 ZONE COIL:Heating Coil Heating Rate [W](Hourly),SPACE4-1 ZONE COIL:Heating Coil Heating Rate [W](Hourly),SPACE5-1 ZONE COIL:Heating Coil Heating Rate [W](Hourly),OA HEATING COIL 1:Heating Coil Heating Rate [W](Hourly),MAIN HEATING COIL 1:Heating Coil Heating Rate [W](Hourly),OA COOLING COIL 1:Cooling Coil Total Cooling Rate [W](Hourly),OA COOLING COIL 1:Cooling Coil Sensible Cooling Rate [W](Hourly),MAIN COOLING COIL 1:Cooling Coil Total Cooling Rate [W](Hourly),MAIN COOLING COIL 1:Cooling Coil Sensible Cooling Rate [W](Hourly),CENTRAL BOILER:Boiler Heating Rate [W](Hourly),CENTRAL BOILER:Boiler NaturalGas Rate [W](Hourly),CENTRAL CHILLER:Chiller Electricity Rate [W](Hourly),CENTRAL CHILLER:Chiller Evaporator Cooling Rate [W](Hourly),CENTRAL CHILLER:Chiller Evaporator Inlet Temperature [C](Hourly),CENTRAL CHILLER:Chiller Evaporator Outlet Temperature [C](Hourly),CENTRAL CHILLER:Chiller Evaporator Mass Flow Rate [kg/s](Hourly),CENTRAL CHILLER:Chiller Condenser Heat Transfer Rate [W](Hourly),HW CIRC PUMP:Pump Outlet Temperature [C](Hourly),HW CIRC PUMP:Pump Mass Flow Rate [kg/s](Hourly),CW CIRC PUMP:Pump Outlet Temperature [C](Hourly),CW CIRC PUMP:Pump Mass Flow Rate [kg/s](Hourly),MIXED AIR NODE 1:System Node Temperature [C](Hourly),MIXED AIR NODE 1:System Node Humidity Ratio [kgWater/kgDryAir](Hourly),MIXED AIR NODE 1:System Node Dewpoint Temperature [C](Hourly),VAV SYS 1 OUTLET NODE:System Node Temperature [C](Hourly),VAV SYS 1 OUTLET NODE:System Node Mass Flow Rate [kg/s](Hourly),VAV SYS 1 OUTLET NODE:System Node Humidity Ratio [kgWater/kgDryAir](Hourly),VAV SYS 1 OUTLET NODE:System Node Setpoint Temperature [C](Hourly),OA HEATING COIL 1 WATER INLET NODE:System Node Temperature [C](Hourly),OA HEATING COIL 1 WATER INLET NODE:System Node Mass Flow Rate [kg/s](Hourly),MAIN HEATING COIL 1 WATER INLET NODE:System Node Mass Flow Rate [kg/s](Hourly),MAIN COOLING COIL 1 WATER INLET NODE:System Node Mass Flow Rate [kg/s](Hourly),OA COOLING COIL 1 WATER INLET NODE:System Node Temperature [C](Hourly),OA COOLING COIL 1 WATER INLET NODE:System Node Mass Flow Rate [kg/s](Hourly),OA MIXING BOX 1 INLET NODE:System Node Temperature [C](Hourly),OA MIXING BOX 1 INLET NODE:System Node Mass Flow Rate [kg/s](Hourly),OA MIXING BOX 1 INLET NODE:System Node Humidity Ratio [kgWater/kgDryAir](Hourly),OA MIXING BOX 1 INLET NODE:System Node Setpoint Temperature [C](Hourly),OA HEATING COIL 1 AIR OUTLET NODE:System Node Temperature [C](Hourly),OA HEATING COIL 1 AIR OUTLET NODE:System Node Mass Flow Rate [kg/s](Hourly),OA HEATING COIL 1 AIR OUTLET NODE:System Node Humidity Ratio [kgWater/kgDryAir](Hourly),OA HEATING COIL 1 AIR OUTLET NODE:System Node Setpoint Temperature [C](Hourly),Electricity:Facility [J](Hourly),NaturalGas:Facility [J](Hourly) 
 08/19  22:00:00,22.1125,6.964726074982607,6.180387804576787,5.149933245252573,6.300210664508608,5.04897431062136,7.956499363745546,25.166727353529502,0.0,0.0,22.463699275619415,27.720000000000002,0.0,22.41741451671554,11.970000000000002,0.0,22.416966145766047,27.720000000000002,0.0,22.558548726927064,11.970000000000002,0.0,22.44709555084439,51.87000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.07332542919033,9.07332542919033,0.0,0.0,44.75578200470025,0.0,9.07332542919033,0.0,25.35000358292699,0.007489626873513287,6.963582937762228,25.35000358292699,0.0,0.007489626873513287,13.0,81.99999974493352,0.0,0.0,0.0,7.22,0.0,22.1125,0.0,0.006097713617976789,11.5,22.1125,0.0,0.006097713617976789,4.5,1710000.0,0.0 
 08/19  23:00:00,21.324999999999996,6.931238584899763,6.14699614475272,5.1170726491248,6.2667652211290905,5.0162038509999345,7.922645551667346,24.489681392089466,0.0,0.0,22.078486501144685,15.840000000000002,0.0,22.075723888513387,6.840000000000001,0.0,22.040366258116947,15.840000000000002,0.0,22.162325270478128,6.840000000000001,0.0,22.096794408977527,29.640000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.07332542919033,9.07332542919033,0.0,0.0,44.75578200470025,0.0,9.07332542919033,0.0,24.65210428590196,0.007489764370091927,6.931292515823106,24.65210428590196,0.0,0.007489764370091927,13.0,81.99999974493352,0.0,0.0,0.0,7.22,0.0,21.324999999999996,0.0,0.006372069750816953,11.5,21.324999999999996,0.0,0.006372069750816953,4.5,1710000.0,0.0 
 08/19  24:00:00,21.1,6.922574857657429,6.138389487156163,5.108531576934249,6.258150712361412,5.007668382089946,7.913914880122913,23.886614917183923,0.0,0.0,21.798297330896347,15.840000000000002,0.0,21.804234037906554,6.840000000000001,0.0,21.756985297645397,15.840000000000002,0.0,21.854906583257147,6.840000000000001,0.0,21.867087063842643,29.640000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.07332542919033,9.07332542919033,0.0,0.0,44.75578200470025,0.0,9.07332542919033,0.0,24.030323552517427,0.0074897460289786505,6.922572594319671,24.030323552517427,0.0,0.0074897460289786505,13.0,81.99999974493352,0.0,0.0,0.0,7.22,0.0,21.1,0.0,0.006692519542129107,11.5,21.1,0.0,0.006692519542129107,4.5,1710000.0,0.0 
 08/20  01:00:00,19.725,6.918227650503733,6.134069547643046,5.104247560228127,6.253826539046186,5.003387758775995,7.909532811965768,23.354953088640876,0.0,0.0,21.52957737518853,15.840000000000002,0.0,21.54758323070878,6.840000000000001,0.0,21.48742851352853,15.840000000000002,0.0,21.57665435543421,6.840000000000001,0.0,21.687378300670247,29.640000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.07332542919033,9.07332542919033,0.0,0.0,44.75578200470025,0.0,9.07332542919033,0.0,23.482251264336504,0.007489747060036948,6.918227654466486,23.482251264336504,0.0,0.007489747060036948,13.0,81.99999974493352,0.0,0.0,0.0,7.22,0.0,19.725,0.0,0.0066422132304927465,11.5,19.725,0.0,0.0066422132304927465,4.5,1710000.0,0.0 
 08/20  02:00:00,19.9625,6.911705720570692,6.127588805195421,5.097820397190535,6.247339429286175,4.996965840674277,7.902958811317259,22.873699557584906,0.0,0.0,21.308915524329194,15.840000000000002,0.0,21.326153814892233,6.840000000000001,0.0,21.25979557254761,15.840000000000002,0.0,21.342686067169566,6.840000000000001,0.0,21.53522405698042,29.640000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.07332542919033,9.07332542919033,0.0,0.0,44.75578200470025,0.0,9.07332542919033,0.0,22.98993210563911,0.007489747013671935,6.911705720570692,22.98993210563911,0.0,0.007489747013671935,13.0,81.99999974493352,0.0,0.0,0.0,7.22,0.0,19.9625,0.0,0.006343439222091024,11.5,19.9625,0.0,0.006343439222091024,4.5,1710000.0,0.0 
 08/20  03:00:00,20.6,6.911705720570692,6.127588805195421,5.097820397190535,6.247339429286175,4.996965840674277,7.902958811317259,22.45195621153027,0.0,0.0,21.231186544388244,15.840000000000002,0.0,21.22346492206967,6.840000000000001,0.0,21.177633672797292,15.840000000000002,0.0,21.232846009195246,6.840000000000001,0.0,21.410460355171658,29.640000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.07332542919033,9.07332542919033,0.0,0.0,44.75578200470025,0.0,9.07332542919033,0.0,22.549167281592748,0.0074897470155314595,6.911705720570692,22.549167281592748,0.0,0.0074897470155314595,13.0,81.99999974493352,0.0,0.0,0.0,7.22,0.0,20.6,0.0,0.006078463815549375,11.5,20.6,0.0,0.006078463815549375,4.5,1710000.0,0.0 
 08/20  04:00:00,20.6,6.911705720570692,6.127588805195421,5.097820397190535,6.247339429286175,4.996965840674277,7.902958811317259,22.12297391312889,0.0,0.0,21.15577868399681,15.840000000000002,0.0,21.14114461701815,6.840000000000001,0.0,21.10318236592267,15.840000000000002,0.0,21.14646092552375,6.840000000000001,0.0,21.31714652392519,29.640000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.07332542919033,9.07332542919033,0.0,0.0,44.75578200470025,0.0,9.07332542919033,0.0,22.196916607024658,0.007489747015462361,6.911705720570692,22.196916607024658,0.0,0.007489747015462361,13.0,81.99999974493352,0.0,0.0,0.0,7.22,0.0,20.6,0.0,0.006009502428488644,11.5,20.6,0.0,0.006009502428488644,4.5,1710000.0,0.0 
 08/20  05:00:00,20.225,6.8790477736075415,6.0951363710306055,5.065636631478426,6.214855795212186,4.964808459391041,7.870039929476202,21.867279590359267,0.0,0.0,21.0760165566083,15.840000000000002,0.0,21.062751345040766,6.840000000000001,0.0,21.024929835904324,15.840000000000002,0.0,21.0657588409831,6.840000000000001,0.0,21.245854647153752,29.640000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.07332542919033,9.07332542919033,0.0,0.0,44.75578200470025,0.0,9.07332542919033,0.0,21.926400371218577,0.00748974701546478,6.8790477736075415,21.926400371218577,0.0,0.00748974701546478,13.0,81.99999974493352,0.0,0.0,0.0,7.22,0.0,20.225,0.0,0.0058841853395948315,11.5,20.225,0.0,0.0058841853395948315,4.5,1710000.0,0.0 
 08/20  06:00:00,20.0,6.892116164637827,6.108122473204155,5.078515219751583,6.227854400155414,4.9776765220498715,7.883212710996126,21.71614012921033,0.0,0.0,21.02828541138097,15.840000000000002,0.0,21.49634647636826,6.840000000000001,0.0,21.451685073334886,15.840000000000002,0.0,21.029237565280717,6.840000000000001,0.0,21.19732198543324,29.640000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.07332542919033,9.07332542919033,0.0,0.0,44.75578200470025,0.0,9.07332542919033,0.0,21.73274248477457,0.007489747015464702,6.892116164637827,21.73274248477457,0.0,0.007489747015464702,13.0,81.99999974493352,0.0,0.0,0.0,7.22,0.0,20.0,0.0,0.005796581249458147,11.5,20.0,0.0,0.005796581249458147,4.5,1710000.0,0.0 
 08/20  07:00:00,21.749999999999996,6.048682834968186,5.48720997139217,4.737787521158268,5.582192188316503,4.678708606820056,7.11335773981445,21.934971243303224,162.68490804283806,0.8021029807263176,22.198978628884046,450.99886216266714,39.13140688858457,22.341426641506544,0.0,520.6220490379173,22.324170223894697,0.0,637.1733684611513,22.195389037496103,188.43181013206342,11.493181420936489,22.173990741229133,759.4248007315904,0.0,0.0,3921.167254593131,3842.105217735783,0.0,1141.1563087254272,102.91602930527719,71.4769645018423,868.3218565234321,1478.503033495806,0.0,0.0,2713.510026929645,2713.510026929645,1056.3412969010135,1056.3412969010135,3921.167254593131,4901.459068241414,1147.109099509815,3842.105217735783,9.165868910250815,7.22,0.47066392414488417,4989.214317245598,53.6677616218472,0.03371842574872652,9.165868910250815,0.4706639241448842,14.60524847828852,0.006312217574659541,4.483080531665651,13.000463710751388,0.3716780372933336,0.006312217574659541,13.0,81.99999996693307,0.0,0.0,0.03840209194301061,7.22,0.14982076411619638,11.500086629776177,0.2605884864827881,0.005950995292190069,11.5,21.749999999999996,0.2605884864827881,0.005950995292190069,4.5,7924027.096236974,17645252.64566909 
 08/20  08:00:00,24.550000000000004,5.183383372897657,4.792998458390833,4.502855538609211,4.840586812389669,4.491407757173886,5.937964153581409,22.33562853247568,123.77322143028869,0.0,22.200478190097563,10.720655415580609,113.7431911302204,23.280702160792828,0.0,688.0105974109458,22.8840020120569,0.0,754.9797070317325,22.20011271829904,0.0,88.74288042813583,22.20105399919474,450.73410669943144,0.0,0.0,2264.2785693029823,4630.399675331439,0.0,630.8451770936822,0.0,0.0,604.7622344604479,1180.6900799815253,0.0,0.0,3455.766780782007,3455.766780782007,1096.0339664610858,1096.0339664610858,2264.2785693029823,2830.3482116287278,1315.3492730218206,4630.399675331439,9.388456639966758,7.219999999999999,0.5090935211146892,5945.748948353259,47.782404274979505,0.015881820320920143,9.388456639966758,0.5090935211146892,14.709950706557155,0.006285732677684057,4.451316031645765,13.000030184112862,0.3716780372933336,0.006285732677684057,13.0,81.99999999723596,0.0,0.0,0.03953292700656206,7.22,0.1806913798864127,11.500084822348716,0.2605884864827881,0.00611245038413639,11.5,24.550000000000004,0.2605884864827881,0.00611245038413639,4.5,8548370.348110901,10189253.561863419 
 08/20  09:00:00,27.975,5.728526813267983,6.57783108205115,5.724887885940276,6.328335812609263,6.003992991318633,7.474677382916872,23.698664271492436,1208.9987571054453,0.0,23.50438685316368,0.0,917.0531560176987,23.897395908829502,0.0,1562.9683383691531,23.870928791619384,0.0,1601.5228892607406,22.554986446264213,0.0,721.2900498827855,23.375635477443808,0.0,826.169831037995,0.0,0.0,7168.716724598426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4361.576604760079,4361.576604760079,2917.814514701278,2917.814514701278,0.0,0.0,1875.173191324825,7168.716724598426,10.32364354089982,7.219999999999999,0.5495055294074724,9043.889915923251,46.2304184546485,0.0,10.32364354089982,0.5495055294074724,17.496998447664257,0.006375709413983998,4.674141616091885,12.99493978390086,0.5230843851298792,0.006375709413983998,13.0,81.99999999892742,0.0,0.0,0.08884803186298101,7.219999999999999,0.21500586430109034,11.500134742278764,0.2605884864827881,0.005975872125225712,11.5,27.975,0.2605884864827881,0.005975872125225712,4.5,40503303.43833543,0.0 
 08/20  10:00:00,29.775,7.771744282326399,8.25098900296597,7.066760487241255,7.784460460926076,7.873008800694736,9.404778812996033,24.883016852745005,551.3324399201742,0.0,23.898677440425615,0.0,1919.8680600415792,23.899148651113947,0.0,2064.659957179989,23.898847253710596,0.0,2370.662125130192,23.77112443434782,0.0,873.8389565688254,23.898071078194572,0.0,2107.033984292679,0.0,0.0,11838.341947155077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4836.160785190829,4836.160785190829,7157.029077923688,7157.029077923688,0.0,0.0,2955.246254395842,11838.341947155077,12.09977963930843,7.22,0.5788551339520512,14793.58820155092,46.2304184546485,0.0,12.09977963930843,0.5788551339520512,20.61621402552535,0.007138514175063645,6.287107938266898,12.99934126530946,0.8407654520404472,0.007138514175063645,13.0,81.99999999892742,0.0,0.0,0.20292494664449748,7.219999999999999,0.23187957242336593,11.500103586903556,0.2605884864827881,0.005748120282552963,11.5,29.775,0.2605884864827881,0.005748120282552963,4.5,55283931.544733614,0.0 
 08/20  11:00:00,30.0,8.69651471535983,8.916453265960177,8.186382900501897,8.695942059711044,8.847567658467417,9.917538591375093,25.717399556668823,26.64111305388269,168.4307097178871,23.89864180831326,0.0,2163.7168555805306,23.899223266333532,0.0,1747.2488112650162,23.898732773908396,0.0,2466.418302098132,23.89866895036137,0.0,1045.8485768374846,23.898189569056548,0.0,2400.420824813231,0.0,0.0,13670.753215658406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4898.975650272063,4898.975650272063,8229.234955014585,8229.234955014585,0.0,0.0,3397.784977826457,13670.753215658406,10.881802925336013,7.22,0.9400756615936952,17068.538193484863,46.2304184546485,0.0,10.881802925336013,0.9400756615936952,21.409024785377987,0.007698710127699843,7.2986093139379005,12.999925345500504,0.8831221903984428,0.007698710127699843,13.0,81.99999999892742,0.0,0.0,0.3783908359383864,7.220000000000001,0.23417341536807515,11.500919186161008,0.2605884864827881,0.006137049818239629,11.5,30.0,0.2605884864827881,0.006137049818239629,4.5,58666429.52982997,0.0 
 08/20  12:00:00,30.6875,9.382174944612762,9.339908550412487,8.819645180545265,9.219730022405905,9.26630026080499,10.331525362319653,26.210312577435282,0.0,679.4635849784918,23.898577008915453,0.0,2320.996387384289,23.899009481955645,0.0,1669.5738954700573,23.898631159333764,0.0,2501.2237275866432,23.89863579888034,0.0,1111.6633677826858,23.898303031444275,0.0,2310.583466740151,0.0,0.0,13950.731540222236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5081.796025395533,5081.796025395533,8702.179927223195,8702.179927223193,0.0,0.0,3488.9712306389397,13950.731540222236,10.536495111454292,7.219999999999999,1.004267165168284,17439.702770861175,46.2304184546485,0.0,10.536495111454292,1.004267165168284,21.84765015652868,0.008042298425871768,7.963485851394912,12.999854363285557,0.8906903381795644,0.008042298425871768,13.0,81.99999999892742,0.0,0.0,0.5054667658667538,7.219999999999999,0.2404622432159716,11.500318256295515,0.2605884864827881,0.006202606071273561,11.5,30.6875,0.2605884864827881,0.006202606071273561,4.5,57724344.740645826,0.0 
 08/20  13:00:00,31.1,9.28848361720472,8.866968356502767,8.539770880793705,8.804740818578082,8.802314506968084,9.962020840358292,26.66432110829379,0.0,1003.8377593146506,23.898756785480913,0.0,2163.8542637819933,23.8990179405078,0.0,1321.5899023144377,23.898764819490857,0.0,2275.3155673069386,23.898803442288138,0.0,1033.51248867506,23.89860566883246,0.0,1893.5342576314385,0.0,0.0,12867.697475174962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5189.883301426233,5189.883301426233,7380.3171849338005,7380.3171849338005,0.0,0.0,3238.3616308993073,12867.697475174962,10.301582609904568,7.219999999999999,0.9965724718733802,16106.059106074268,46.2304184546485,0.0,10.301582609904568,0.9965724718733804,21.532646031693485,0.00792953626476173,7.804609377026045,13.003570535731258,0.7808357037687929,0.00792953626476173,13.0,81.99999999892742,0.0,0.0,0.4362263333452654,7.219999999999999,0.2440641148705876,11.500307005845585,0.2605884864827881,0.0060781374494844505,11.5,31.1,0.2605884864827881,0.0060781374494844505,4.5,52500284.598194495,0.0 
 08/20  14:00:00,28.5375,8.946455922775124,8.918523808093838,8.719944613598392,8.854075863099055,8.838297856472096,9.821013982702016,27.149073341435475,0.0,1406.827896567037,23.898921130354314,0.0,2206.8037484329516,23.898981887262217,0.0,1217.3069876119116,23.898899390644644,0.0,2360.3630904025085,23.898922381424704,0.0,1102.5723540208987,23.89849897495633,0.0,2366.476709455899,0.0,0.0,13170.671435255752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4513.370479850601,4513.370479850601,8408.065285029512,8408.065285029514,0.0,0.0,3235.3219165408927,13170.671435255752,10.252831864563813,7.22,1.0365373317460707,16405.993351796646,46.2304184546485,0.0,10.252831864563813,1.0365373317460707,22.182737698901594,0.007870273391386143,7.6636364325742,12.997861657969425,0.8314770362889156,0.007870273391386143,13.0,81.99999999892742,0.0,0.0,0.5044865153939451,7.22,0.22056754390457942,11.50051566522861,0.2605884864827881,0.0063349297214289725,11.5,28.5375,0.2605884864827881,0.0063349297214289725,4.5,55339539.586704,0.0 
 08/20  15:00:00,26.125,9.600653249710227,9.829368031650635,9.628210549093264,9.72109086092172,9.695018873764974,10.526617343163368,27.348002065170537,0.0,1255.206479137877,23.898904020585608,0.0,1980.1384470738724,23.898970536089998,0.0,1063.2835161939556,23.89890070965505,0.0,2162.15921014326,23.89893165317646,0.0,1017.3052613585342,23.898459481900257,0.0,2481.4188196601363,0.0,0.0,11912.745100907712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3879.3893658416405,3879.3893658416405,7827.1770018966645,7827.177001896664,0.0,0.0,2882.044632085557,11912.745100907712,10.133249832735725,7.219999999999999,0.975646310022505,14794.789732993268,46.2304184546485,0.0,10.133249832735725,0.975646310022505,22.071990542349354,0.008258098831595043,8.350148705341686,13.002633739541395,0.78180303367475,0.008258098831595043,13.0,81.99999999892742,0.0,0.0,0.4203088172900961,7.22,0.19753528790176414,11.500061990858091,0.2605884864827881,0.0070438770463917095,11.5,26.125,0.2605884864827881,0.0070438770463917095,4.5,54801061.810442895,0.0 
 08/20  16:00:00,25.6,10.66808788899381,10.915482982706575,10.729639479837774,10.79173961627259,10.727976179478555,11.490208415050365,27.179110117786554,0.0,855.9036536430622,23.898760041285147,0.0,1759.7055209676446,23.89882723209377,0.0,909.6341061649463,23.898774930358734,0.0,1902.897492356518,23.898744643682548,0.0,951.504538033086,23.898431514253097,0.0,2303.5700164066,0.0,0.0,10639.948648381538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3743.29298222974,3743.29298222974,6576.828304566327,6576.828304566327,0.0,0.0,2587.141948790355,10639.948648381538,9.914984681170111,7.219999999999999,0.9502415753815137,13227.090597171891,46.2304184546485,0.0,9.914984681170111,0.9502415753815139,21.409210137378736,0.008781839150163718,9.242931908797887,13.003800171439241,0.7021849375730089,0.008781839150163718,13.0,81.99999999892742,0.0,0.0,0.3106460864414169,7.22,0.26537723869794216,11.501418050113294,0.2605884864827881,0.007552811126972962,11.5,25.6,0.2605884864827881,0.007552811126972962,4.5,51765816.67979337,0.0 
 08/20  17:00:00,25.6,11.41211324679997,11.472526076413251,11.39806818503212,11.449425011294739,10.976009964850235,12.273183585121647,26.98621138616567,0.0,642.3887460053911,23.89840647528482,0.0,1782.8995017583657,23.898539153993333,0.0,823.8770031106033,23.89848991612452,0.0,1745.8747226161981,23.898256864527763,0.0,1213.4221600092947,23.898274798463028,0.0,1992.8156800981353,0.0,0.0,9923.28659365914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3742.6494358945147,3742.6494358945147,6122.649346279886,6122.649346279887,0.0,0.0,2430.090355838084,9923.28659365914,10.141699765201482,7.219999999999999,0.810738224105824,12353.376949497226,46.2304184546485,0.0,10.141699765201482,0.810738224105824,21.070023581128915,0.009052333464866811,9.62696916072588,13.0055301446547,0.6776020656316077,0.009052333464866811,13.0,81.99999999892742,0.0,0.0,0.27648224823598677,7.219999999999999,0.19243156161938868,11.499019351720715,0.2605884864827881,0.00736536457597267,11.5,25.6,0.2605884864827881,0.00736536457597267,4.5,47432517.40795311,0.0 
 08/20  18:00:00,24.85,11.988276112230736,12.151077105016054,12.110308603382354,12.192069379482326,11.682193874261454,12.944378543593057,26.914255790896576,0.0,333.3793244116614,23.898867110710366,0.0,1503.0006345222432,23.79623964431047,0.0,731.3376549306277,23.898853962562356,0.0,1470.344421478926,23.899066043178358,0.0,935.1916845333844,23.898373450461193,0.0,1955.4604555013705,0.0,0.0,8688.19991643102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3550.198851378234,3550.1988513782344,4825.127074476941,4825.127074476942,0.0,0.0,2154.0962994327565,8688.19991643102,9.468971083667487,7.220000000000001,0.9223977127768163,10842.296215863777,46.2304184546485,0.0,9.468971083667487,0.9223977127768163,20.134109138447684,0.009612168453088935,10.527608926324643,13.02014706392775,0.592360315700918,0.009612168453088935,13.0,81.99999999892742,0.0,0.0,0.1998241115653308,7.219999999999999,0.36528009944373363,11.500999510147675,0.2605884864827881,0.008483100380637059,11.5,24.85,0.2605884864827881,0.008483100380637059,4.5,46425073.90880412,0.0 
 08/20  19:00:00,24.15,12.542101216005761,12.464818169526787,11.693627611832504,12.523700160808778,11.497163141258554,13.396414693083969,26.59461883733728,0.0,270.97594012124046,23.664983372839433,0.0,857.7463214157451,22.69888348126584,0.0,653.9078478834721,23.62277061197915,0.0,817.8926617869685,23.075218872864653,0.0,764.9681160015105,23.857075033041568,0.0,889.1119850860792,0.0,0.0,5382.028311482929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3364.438432119503,3364.4384321195034,1634.988118271425,1634.988118271425,0.0,0.0,1462.6939414909616,5382.028311482929,8.638278696376124,7.22,0.9088898320792068,6844.722252973891,46.2304184546485,0.0,8.638278696376124,0.9088898320792068,16.104772711490185,0.009250157983313016,9.996697390941966,13.001081086512166,0.3733589258089073,0.009250157983313016,13.0,81.99999999892742,0.0,0.0,0.08191773103029527,7.22,0.3370032362803332,11.500252553337202,0.2605884864827881,0.00850033232811351,11.5,24.15,0.2605884864827881,0.00850033232811351,4.5,29322989.404183596,0.0 
 08/20  20:00:00,22.875000000000004,11.612166431439773,11.106416040505799,10.162072315486594,11.185070004960568,10.064474389983552,12.426632222830072,25.45301240129743,0.0,785.5512074358298,22.502642275549068,0.0,723.116074271371,22.202975197470597,0.0,329.33727125476423,22.48860083106004,0.0,688.7469313746093,22.211671496253366,0.0,439.7277909673772,22.79229426151366,0.0,784.431050225903,0.0,557.3172521464095,4708.326373442796,0.0,40.15226376866016,289.9268046401462,40.886322594487744,258.49741014743654,0.0,0.0,0.0,3025.0759169434778,3025.0759169434787,1493.8247985824096,1493.8247985824087,557.3172521464095,696.6465651830117,1320.6667017063091,4708.326373442796,8.543629162886889,7.22,0.8484371638635525,6028.993075149105,45.43889469363781,0.0036225453826140364,8.543629162886889,0.8484371638635525,15.748708403792092,0.009079336540740807,9.715188607876792,12.999967613232542,0.3716780372933336,0.009079336540740807,13.0,81.99999999906592,0.0,0.0,0.07890038195479883,7.22,0.3111241060812062,11.500364789590405,0.2605884864827881,0.00846971918783101,11.5,22.875000000000004,0.2605884864827881,0.00846971918783101,4.5,17958279.50174076,2507927.6346588423 
