Date/Time,Electricity:Facility [J](Hourly),NaturalGas:Facility [J](Hourly),Electricity:Facility [J](Monthly),Electricity:Building [J](Monthly),InteriorLights:Electricity [J](Monthly),Electricity:HVAC [J](Monthly),Electricity:Plant [J](Monthly),NaturalGas:Facility [J](Monthly),NaturalGas:Plant [J](Monthly),Electricity:Facility [J](RunPeriod),Electricity:Building [J](RunPeriod),InteriorLights:Electricity [J](RunPeriod),Electricity:HVAC [J](RunPeriod),Electricity:Plant [J](RunPeriod),NaturalGas:Facility [J](RunPeriod),NaturalGas:Plant [J](RunPeriod),MYGENERALLIGHTS [J](Monthly),MYGENERALLIGHTS [J](RunPeriod),MYBUILDINGELECTRIC [J](Monthly),MYBUILDINGELECTRIC [J](RunPeriod),MYBUILDINGOTHER [J](Monthly),MYBUILDINGOTHER [J](RunPeriod) 
 03/11  04:00:00,3329972.2114554914,0.0 
 03/11  05:00:00,3329972.2114554914,0.0 
 03/11  06:00:00,3329972.2114554914,0.0 
 03/11  07:00:00,3593866.3752283608,66064208.61222227 
 03/11  08:00:00,3869831.5083684064,38166931.04884697 
 03/11  09:00:00,35114267.797057174,2610199.536911771 
 03/11  10:00:00,46381459.76019998,11862.195642162562 
 03/11  11:00:00,49326915.11235556,0.0 
 03/11  12:00:00,49240017.08772677,0.0 
 03/11  13:00:00,44648052.03490651,0.0 
 03/11  14:00:00,48781479.41573237,0.0 
 03/11  15:00:00,50251116.75946932,0.0 
 03/11  16:00:00,47712572.25895906,0.0 
 03/11  17:00:00,42151366.86742383,0.0 
 03/11  18:00:00,40850716.43190105,0.0 
 03/11  19:00:00,24011420.690902114,4736221.829778177 
 03/11  20:00:00,12467243.337434672,29221108.735832684 
 03/11  21:00:00,7379972.21145549,0.0 
 03/11  22:00:00,3329972.2114554914,0.0 
 03/11  23:00:00,3329972.2114554914,0.0 
 03/11  24:00:00,3329972.2114554914,0.0 
 03/12  01:00:00,3329972.2114554914,0.0 
 03/12  02:00:00,3329972.2114554914,0.0 
 03/12  03:00:00,3329972.2114554914,0.0 
 03/12  04:00:00,3329972.2114554914,0.0 
 03/12  05:00:00,3329972.2114554914,0.0 
 03/12  06:00:00,3329972.2114554914,0.0 
 03/12  07:00:00,3709139.5517588737,82956393.61001095 
 03/12  08:00:00,3533129.394674428,61420726.682549626 
 03/12  09:00:00,33189316.36609927,18909550.889009006 
 03/12  10:00:00,43594373.413643315,1732942.8204027996 
 03/12  11:00:00,46421672.86055298,241447.47341539696 
 03/12  12:00:00,45862838.08630848,0.0 
 03/12  13:00:00,41555021.87229341,0.0 
 03/12  14:00:00,44738165.91885662,0.0 
 03/12  15:00:00,46464661.46605881,0.0 
 03/12  16:00:00,44839218.86946952,0.0 
 03/12  17:00:00,40334745.119612746,0.0 
 03/12  18:00:00,37675310.07019119,3264577.1814356735 
 03/12  19:00:00,23254155.216789857,19660066.989056796 
 03/12  20:00:00,12483256.571485192,34583530.27358396 
 03/12  21:00:00,7379972.21145549,0.0 
 03/12  22:00:00,3329972.2114554914,0.0 
 03/12  23:00:00,3329972.2114554914,0.0 
 03/12  24:00:00,3329972.2114554914,0.0 
 03/13  01:00:00,3329972.2114554914,0.0 
 03/13  02:00:00,3329972.2114554914,0.0 
 03/13  03:00:00,3329972.2114554914,0.0 
 03/13  04:00:00,3329972.2114554914,0.0 
 03/13  05:00:00,3329972.2114554914,0.0 
 03/13  06:00:00,3329972.2114554914,0.0 
 03/13  07:00:00,3721387.682737643,85006187.33058062 
 03/13  08:00:00,3527297.8637847602,58597798.22466359 
 03/13  09:00:00,33208125.363047067,16310177.51772599 
 03/13  10:00:00,43606610.29173447,1556666.6836166128 
 03/13  11:00:00,46508721.51698132,107714.21112765808 
 03/13  12:00:00,46089184.493025236,0.0 
 03/13  13:00:00,41715861.37109918,0.0 
 03/13  14:00:00,44944836.574770615,0.0 
 03/13  15:00:00,46784892.91727837,0.0 
 03/13  16:00:00,45535035.1537099,0.0 
 03/13  17:00:00,41792497.22870846,0.0 
 03/13  18:00:00,40066979.24839154,148259.03597869715 
 03/13  19:00:00,23242628.086160623,13039326.171004586 
 03/13  20:00:00,12471656.134928439,28952874.732914254 
 03/13  21:00:00,7379972.21145549,0.0 
 03/13  22:00:00,3329972.2114554914,0.0 
 03/13  23:00:00,3329972.2114554914,0.0 
 03/13  24:00:00,3329972.2114554914,0.0 
 03/14  01:00:00,3329972.2114554914,0.0 
 03/14  02:00:00,3329972.2114554914,0.0 
 03/14  03:00:00,3329972.2114554914,0.0 
 03/14  04:00:00,3329972.2114554914,0.0 
 03/14  05:00:00,3329972.2114554914,0.0 
 03/14  06:00:00,3329972.2114554914,0.0 
 03/14  07:00:00,3734602.510455947,87415064.01143062 
 03/14  08:00:00,3588947.307978311,73209051.479532 
 03/14  09:00:00,33199848.708875895,34086467.036824524 
 03/14  10:00:00,43515498.69034227,17149417.561308548 
 03/14  11:00:00,44870674.903533496,7373198.884053049 
 03/14  12:00:00,43520720.99105809,8531418.88827072 
 03/14  13:00:00,39435100.52311146,6807313.156024492 
 03/14  14:00:00,42151963.07539067,3658887.8169007963 
 03/14  15:00:00,44149260.92058937,319858.1048598492 
 03/14  16:00:00,42231339.458095305,92128.12208234407 
 03/14  17:00:00,37653373.427530624,4267394.081592716 
 03/14  18:00:00,37651761.77385478,11234703.417952657 
 03/14  19:00:00,23263255.09860947,23958632.170395628 
 03/14  20:00:00,12498123.641672919,40319357.830948465 
 03/14  21:00:00,7379972.211455491,0.0 
 03/14  22:00:00,3329972.2114554914,0.0 
 03/14  23:00:00,3329972.2114554914,0.0 
 03/14  24:00:00,3329972.2114554914,0.0 
 03/15  01:00:00,3329972.2114554914,0.0 
 03/15  02:00:00,3329972.2114554914,0.0 
 03/15  03:00:00,3329972.2114554914,0.0 
 03/15  04:00:00,3329972.2114554914,0.0 
 03/15  05:00:00,3329972.2114554914,0.0 
 03/15  06:00:00,3329972.2114554914,0.0 
 03/15  07:00:00,3731379.2487701983,85402089.77732506 
 03/15  08:00:00,3577385.8858834608,70619106.8243722 
 03/15  09:00:00,33196924.929537416,32775111.941909097 
 03/15  10:00:00,43519703.93871903,19977101.427718427 
 03/15  11:00:00,44860823.546550795,12794340.766019518 
 03/15  12:00:00,43521191.219859086,3328974.634331997 
 03/15  13:00:00,39473908.38380654,1590210.1132192146 
 03/15  14:00:00,42174524.676211774,16197380.250288649 
 03/15  15:00:00,43112423.77713981,2993496.93327141 
 03/15  16:00:00,41322235.953059934,836670.8726489079 
 03/15  17:00:00,37673686.42537905,4124848.3477378907 
 03/15  18:00:00,37674047.49440237,2133097.2778108297 
 03/15  19:00:00,23261304.256987184,23028958.057588417 
 03/15  20:00:00,12488961.311404938,36588894.866753474 
 03/15  21:00:00,7379972.211455491,0.0 
 03/15  22:00:00,3329972.2114554914,0.0 
 03/15  23:00:00,3329972.2114554914,0.0 
 03/15  24:00:00,3329972.2114554914,0.0 
 03/16  01:00:00,6569972.211455491,0.0 
 03/16  02:00:00,6569972.211455491,0.0 
 03/16  03:00:00,6569972.211455491,0.0 
 03/16  04:00:00,6569972.211455491,0.0 
 03/16  05:00:00,6569972.211455491,0.0 
 03/16  06:00:00,6569972.211455491,0.0 
 03/16  07:00:00,6569972.211455491,0.0 
 03/16  08:00:00,6569972.211455491,0.0 
 03/16  09:00:00,6569972.211455491,0.0 
 03/16  10:00:00,6569972.211455491,0.0 
 03/16  11:00:00,6569972.211455491,0.0 
 03/16  12:00:00,6569972.211455491,0.0 
 03/16  13:00:00,6569972.211455491,0.0 
 03/16  14:00:00,6569972.211455491,0.0 
 03/16  15:00:00,6569972.211455491,0.0 
 03/16  16:00:00,6569972.211455491,0.0 
 03/16  17:00:00,6569972.211455491,0.0 
 03/16  18:00:00,6569972.211455491,0.0 
 03/16  19:00:00,6569972.211455491,0.0 
 03/16  20:00:00,6569972.211455491,0.0 
 03/16  21:00:00,6569972.211455491,0.0 
 03/16  22:00:00,6569972.211455491,0.0 
 03/16  23:00:00,6569972.211455491,0.0 
 03/16  24:00:00,6569972.211455491,0.0 
 03/17  01:00:00,6569972.211455491,0.0 
 03/17  02:00:00,6569972.211455491,0.0 
 03/17  03:00:00,6569972.211455491,0.0 
 03/17  04:00:00,6569972.211455491,0.0 
 03/17  05:00:00,6569972.211455491,0.0 
 03/17  06:00:00,6569972.211455491,0.0 
 03/17  07:00:00,6569972.211455491,0.0 
 03/17  08:00:00,6569972.21145549,0.0 
 03/17  09:00:00,6569972.21145549,0.0 
 03/17  10:00:00,6569972.211455491,0.0 
 03/17  11:00:00,6569972.211455491,0.0 
 03/17  12:00:00,6569972.211455491,0.0 
 03/17  13:00:00,6569972.211455491,0.0 
 03/17  14:00:00,6569972.211455491,0.0 
 03/17  15:00:00,6569972.211455491,0.0 
 03/17  16:00:00,6569972.211455491,0.0 
 03/17  17:00:00,6569972.211455491,0.0 
 03/17  18:00:00,6569972.211455491,0.0 
 03/17  19:00:00,6569972.21145549,0.0 
 03/17  20:00:00,6569972.211455491,0.0 
 03/17  21:00:00,6569972.211455491,0.0 
 03/17  22:00:00,6569972.211455491,0.0 
 03/17  23:00:00,6569972.211455491,0.0 
 03/17  24:00:00,6569972.211455491,0.0 
 03/18  01:00:00,3329972.2114554914,0.0 
 03/18  02:00:00,3329972.2114554914,0.0 
 03/18  03:00:00,3329972.2114554914,0.0 
 03/18  04:00:00,3329972.2114554914,0.0 
 03/18  05:00:00,3329972.2114554914,0.0 
 03/18  06:00:00,3329972.2114554914,0.0 
 03/18  07:00:00,3691961.240066412,80012699.45350346 
 03/18  08:00:00,3482839.9851543633,50368228.018920854 
 03/18  09:00:00,33649555.82056551,5712805.556409619 
 03/18  10:00:00,45791934.96676671,28757.292593661852 
 03/18  11:00:00,48417218.519016095,0.0 
 03/18  12:00:00,48498753.84371741,0.0 
 03/18  13:00:00,44379875.25874956,0.0 
 03/18  14:00:00,48409521.76267015,0.0 
 03/18  15:00:00,50027514.09764289,0.0 
 03/18  16:00:00,47892603.61633894,0.0 
 03/18  17:00:00,43629289.160957396,0.0 
 03/18  18:00:00,42906675.531835996,0.0 
 03/18  19:00:00,24558928.87481884,1404888.5090739257 
 03/18  20:00:00,12444743.530571524,17401502.582659826 
 03/18  21:00:00,7379972.21145549,0.0 
 03/18  22:00:00,3329972.2114554914,0.0 
 03/18  23:00:00,3329972.2114554914,0.0 
 03/18  24:00:00,3329972.2114554914,0.0 
 03/19  01:00:00,3329972.2114554914,0.0 
 03/19  02:00:00,3329972.2114554914,0.0 
 03/19  03:00:00,3329972.2114554914,0.0 
 03/19  04:00:00,3329972.2114554914,0.0 
 03/19  05:00:00,3329972.2114554914,0.0 
 03/19  06:00:00,3329972.2114554914,0.0 
 03/19  07:00:00,3643933.2494265777,75698747.29078221 
 03/19  08:00:00,3468910.780772863,50954096.299843505 
 03/19  09:00:00,33200163.99388607,12334916.231591545 
 03/19  10:00:00,44521262.17481718,481311.2724182467 
 03/19  11:00:00,47374134.50861165,0.0 
 03/19  12:00:00,46847542.47719057,0.0 
 03/19  13:00:00,42539309.8698668,0.0 
 03/19  14:00:00,46118203.01861304,0.0 
 03/19  15:00:00,48084483.916622356,0.0 
 03/19  16:00:00,46608650.50003538,0.0 
 03/19  17:00:00,41613607.449931696,0.0 
 03/19  18:00:00,40501012.71100211,0.0 
 03/19  19:00:00,24106713.323462907,3803830.6988479737 
 03/19  20:00:00,12449752.65355663,21272483.23316611 
 03/19  21:00:00,7379972.21145549,0.0 
 03/19  22:00:00,3329972.2114554914,0.0 
 03/19  23:00:00,3329972.2114554914,0.0 
 03/19  24:00:00,3329972.2114554914,0.0 
 03/20  01:00:00,3329972.2114554914,0.0 
 03/20  02:00:00,3329972.2114554914,0.0 
 03/20  03:00:00,3329972.2114554914,0.0 
 03/20  04:00:00,3329972.2114554914,0.0 
 03/20  05:00:00,3329972.2114554914,0.0 
 03/20  06:00:00,3329972.2114554914,0.0 
 03/20  07:00:00,3569770.2991168527,63233222.34876512 
 03/20  08:00:00,3417877.5176906222,39866749.027974084 
 03/20  09:00:00,33366995.74311187,3816558.848022295 
 03/20  10:00:00,45556506.9773069,0.0 
 03/20  11:00:00,47974189.30468955,0.0 
 03/20  12:00:00,47041538.18228568,0.0 
 03/20  13:00:00,42722752.57076754,0.0 
 03/20  14:00:00,46524517.43576772,0.0 
 03/20  15:00:00,48175116.84229089,0.0 
 03/20  16:00:00,46648047.01867796,0.0 
 03/20  17:00:00,42728140.86771129,0.0 
 03/20  18:00:00,42146086.143422574,0.0 
 03/20  19:00:00,23911811.985608526,2409018.166952734 
 03/20  20:00:00,12445540.247950515,18291462.829877526 
 03/20  21:00:00,7379972.21145549,0.0 
 03/20  22:00:00,3329972.2114554914,0.0 
 03/20  23:00:00,3329972.2114554914,0.0 
 03/20  24:00:00,3329972.2114554914,0.0 
 03/21  01:00:00,3329972.2114554914,0.0 
 03/21  02:00:00,3329972.2114554914,0.0 
 03/21  03:00:00,3329972.2114554914,0.0 
 03/21  04:00:00,3329972.2114554914,0.0 
 03/21  05:00:00,3329972.2114554914,0.0 
 03/21  06:00:00,3329972.2114554914,0.0 
 03/21  07:00:00,3677113.495695485,79848862.2827222 
 03/21  08:00:00,3485826.8765868517,52436576.29181133 
 03/21  09:00:00,33203233.335955665,10527351.667501952 
 03/21  10:00:00,44563983.161312714,228027.58809352622 
 03/21  11:00:00,47486892.714258574,0.0 
 03/21  12:00:00,46977865.063552395,0.0 
 03/21  13:00:00,42834036.1705288,0.0 
 03/21  14:00:00,45741866.39287166,0.0 
 03/21  15:00:00,46415504.82267434,0.0 
 03/21  16:00:00,44193311.84718489,0.0 
 03/21  17:00:00,39999506.47493708,0.0 
 03/21  18:00:00,39704360.85443059,0.0 
 03/21  19:00:00,23228467.92120618,5843671.692702362 
 03/21  20:00:00,12452827.452929871,22880354.479014315 
 03/21  21:00:00,7379972.21145549,0.0 
 03/21  22:00:00,3329972.2114554914,0.0 
 03/21  23:00:00,3329972.2114554914,0.0 
 03/21  24:00:00,3329972.2114554914,0.0 
 03/22  01:00:00,3329972.2114554914,0.0 
 03/22  02:00:00,3329972.2114554914,0.0 
 03/22  03:00:00,3329972.2114554914,0.0 
 03/22  04:00:00,3329972.2114554914,0.0 
 03/22  05:00:00,3329972.2114554914,0.0 
 03/22  06:00:00,3329972.2114554914,0.0 
 03/22  07:00:00,3672127.3613734003,77595135.99151284 
 03/22  08:00:00,3481887.650327799,52281109.054431885 
 03/22  09:00:00,33161549.557615064,16440333.425975494 
 03/22  10:00:00,43526739.09353469,2714600.7544276244 
 03/22  11:00:00,45964561.3401998,743162.7338786111 
 03/22  12:00:00,45730530.35221124,0.0 
 03/22  13:00:00,39432268.340149954,1146500.2955431195 
 03/22  14:00:00,44375245.12297593,0.0 
 03/22  15:00:00,45749157.97082621,0.0 
 03/22  16:00:00,43811466.86237075,0.0 
 03/22  17:00:00,39716898.996064335,0.0 
 03/22  18:00:00,38617267.175068215,45918.78440992668 
 03/22  19:00:00,23234280.890566107,9655508.82543042 
 03/22  20:00:00,12460882.001743697,26634528.150541313 
 03/22  21:00:00,7379972.21145549,0.0 
 03/22  22:00:00,3329972.2114554914,0.0 
 03/22  23:00:00,3329972.2114554914,0.0 
 03/22  24:00:00,3329972.2114554914,0.0 
 03/23  01:00:00,6569972.211455491,0.0 
 03/23  02:00:00,6569972.211455491,0.0 
 03/23  03:00:00,6569972.211455491,0.0 
 03/23  04:00:00,6569972.211455491,0.0 
 03/23  05:00:00,6569972.211455491,0.0 
 03/23  06:00:00,6569972.211455491,0.0 
 03/23  07:00:00,6569972.211455491,0.0 
 03/23  08:00:00,6569972.211455491,0.0 
 03/23  09:00:00,6569972.211455491,0.0 
 03/23  10:00:00,6569972.211455491,0.0 
 03/23  11:00:00,6569972.211455491,0.0 
 03/23  12:00:00,6569972.211455491,0.0 
 03/23  13:00:00,6569972.211455491,0.0 
 03/23  14:00:00,6569972.211455491,0.0 
 03/23  15:00:00,6569972.211455491,0.0 
 03/23  16:00:00,6569972.211455491,0.0 
 03/23  17:00:00,6569972.211455491,0.0 
 03/23  18:00:00,6569972.211455491,0.0 
 03/23  19:00:00,6569972.211455491,0.0 
 03/23  20:00:00,6569972.211455491,0.0 
 03/23  21:00:00,6569972.211455491,0.0 
 03/23  22:00:00,6569972.211455491,0.0 
 03/23  23:00:00,6569972.211455491,0.0 
 03/23  24:00:00,6569972.211455491,0.0 
 03/24  01:00:00,6569972.211455491,0.0 
 03/24  02:00:00,6569972.211455491,0.0 
 03/24  03:00:00,6569972.211455491,0.0 
 03/24  04:00:00,6569972.211455491,0.0 
 03/24  05:00:00,6569972.211455491,0.0 
 03/24  06:00:00,6569972.211455491,0.0 
 03/24  07:00:00,6569972.21145549,0.0 
 03/24  08:00:00,6569972.21145549,0.0 
 03/24  09:00:00,6569972.211455491,0.0 
 03/24  10:00:00,6569972.211455491,0.0 
 03/24  11:00:00,6569972.211455491,0.0 
 03/24  12:00:00,6569972.211455491,0.0 
 03/24  13:00:00,6569972.211455491,0.0 
 03/24  14:00:00,6569972.211455491,0.0 
 03/24  15:00:00,6569972.211455491,0.0 
 03/24  16:00:00,6569972.211455491,0.0 
 03/24  17:00:00,6569972.211455491,0.0 
 03/24  18:00:00,6569972.211455491,0.0 
 03/24  19:00:00,6569972.211455491,0.0 
 03/24  20:00:00,6569972.211455491,0.0 
 03/24  21:00:00,6569972.211455491,0.0 
 03/24  22:00:00,6569972.211455491,0.0 
 03/24  23:00:00,6569972.211455491,0.0 
 03/24  24:00:00,6569972.211455491,0.0 
 03/25  01:00:00,3329972.2114554914,0.0 
 03/25  02:00:00,3329972.2114554914,0.0 
 03/25  03:00:00,3329972.2114554914,0.0 
 03/25  04:00:00,3329972.2114554914,0.0 
 03/25  05:00:00,3329972.2114554914,0.0 
 03/25  06:00:00,3329972.2114554914,0.0 
 03/25  07:00:00,3580688.150157527,64740953.51088023 
 03/25  08:00:00,3416137.6767049674,37724707.479165524 
 03/25  09:00:00,33824805.018351726,1972779.202942943 
 03/25  10:00:00,46239872.40403667,0.0 
 03/25  11:00:00,50094106.717964455,0.0 
 03/25  12:00:00,50426410.387175396,0.0 
 03/25  13:00:00,45881241.519065656,0.0 
 03/25  14:00:00,50282574.68161412,0.0 
 03/25  15:00:00,51615932.205531016,0.0 
 03/25  16:00:00,48687852.58982971,0.0 
 03/25  17:00:00,43579764.13753073,0.0 
 03/25  18:00:00,42411312.20487474,0.0 
 03/25  19:00:00,26292836.950076014,180405.42849260522 
 03/25  20:00:00,14840490.837383084,8389085.44930679 
 03/25  21:00:00,7379972.211455491,0.0 
 03/25  22:00:00,3329972.2114554914,0.0 
 03/25  23:00:00,3329972.2114554914,0.0 
 03/25  24:00:00,3329972.2114554914,0.0 
 03/26  01:00:00,3329972.2114554914,0.0 
 03/26  02:00:00,3329972.2114554914,0.0 
 03/26  03:00:00,3329972.2114554914,0.0 
 03/26  04:00:00,3329972.2114554914,0.0 
 03/26  05:00:00,3329972.2114554914,0.0 
 03/26  06:00:00,3329972.2114554914,0.0 
 03/26  07:00:00,3530345.772500175,57218525.97247524 
 03/26  08:00:00,3401174.48782005,33268446.502131253 
 03/26  09:00:00,34645617.93351492,1601332.5834765155 
 03/26  10:00:00,46297267.78832301,0.0 
 03/26  11:00:00,49042185.00799361,0.0 
 03/26  12:00:00,48658882.81048145,0.0 
 03/26  13:00:00,43875467.52485041,0.0 
 03/26  14:00:00,47834776.64183675,0.0 
 03/26  15:00:00,49570918.19455679,0.0 
 03/26  16:00:00,46238745.92849365,0.0 
 03/26  17:00:00,40883841.529358156,0.0 
 03/26  18:00:00,40277552.71669099,0.0 
 03/26  19:00:00,23503463.827980552,3410620.535900456 
 03/26  20:00:00,12446383.955736637,19094344.113101862 
 03/26  21:00:00,7379972.211455491,0.0 
 03/26  22:00:00,3329972.2114554914,0.0 
 03/26  23:00:00,3329972.2114554914,0.0 
 03/26  24:00:00,3329972.2114554914,0.0 
 03/27  01:00:00,3329972.2114554914,0.0 
 03/27  02:00:00,3329972.2114554914,0.0 
 03/27  03:00:00,3329972.2114554914,0.0 
 03/27  04:00:00,3329972.2114554914,0.0 
 03/27  05:00:00,3329972.2114554914,0.0 
 03/27  06:00:00,3329972.2114554914,0.0 
 03/27  07:00:00,3705606.381682692,83467424.25739765 
 03/27  08:00:00,3531173.611077627,63962384.599474594 
 03/27  09:00:00,33178534.76536937,24057645.05531963 
 03/27  10:00:00,43539821.894939415,9024189.308412623 
 03/27  11:00:00,45445030.29482022,1557020.7443106207 
 03/27  12:00:00,45552201.06816478,0.0 
 03/27  13:00:00,39929607.65386298,377279.15704484563 
 03/27  14:00:00,44444221.569291994,0.0 
 03/27  15:00:00,46275815.972437024,0.0 
 03/27  16:00:00,45236332.71703262,0.0 
 03/27  17:00:00,41375581.97116248,0.0 
 03/27  18:00:00,40998039.948207185,0.0 
 03/27  19:00:00,23230635.13101758,6725861.076574089 
 03/27  20:00:00,12458925.749202123,24739941.62976445 
 03/27  21:00:00,7379972.21145549,0.0 
 03/27  22:00:00,3329972.2114554914,0.0 
 03/27  23:00:00,3329972.2114554914,0.0 
 03/27  24:00:00,3329972.2114554914,0.0 
 03/28  01:00:00,3329972.2114554914,0.0 
 03/28  02:00:00,3329972.2114554914,0.0 
 03/28  03:00:00,3329972.2114554914,0.0 
 03/28  04:00:00,3329972.2114554914,0.0 
 03/28  05:00:00,3329972.2114554914,0.0 
 03/28  06:00:00,3329972.2114554914,0.0 
 03/28  07:00:00,3669332.215018621,79003156.5465878 
 03/28  08:00:00,3494214.7374294344,53314805.62493414 
 03/28  09:00:00,33214274.16349355,13248415.408173896 
 03/28  10:00:00,43875050.67667161,730999.9487212389 
 03/28  11:00:00,47160236.67044084,0.0 
 03/28  12:00:00,46140501.731120035,0.0 
 03/28  13:00:00,41722798.93212409,0.0 
 03/28  14:00:00,44920215.11602807,0.0 
 03/28  15:00:00,46800134.53923004,0.0 
 03/28  16:00:00,46020703.224980876,0.0 
 03/28  17:00:00,42488531.16836604,0.0 
 03/28  18:00:00,41914785.40890546,0.0 
 03/28  19:00:00,23228908.562268917,5227860.701216347 
 03/28  20:00:00,12451723.773552665,20658116.69073976 
 03/28  21:00:00,7379972.21145549,0.0 
 03/28  22:00:00,3329972.2114554914,0.0 
 03/28  23:00:00,3329972.2114554914,0.0 
 03/28  24:00:00,3329972.2114554914,0.0 
 03/29  01:00:00,3329972.2114554914,0.0 
 03/29  02:00:00,3329972.2114554914,0.0 
 03/29  03:00:00,3329972.2114554914,0.0 
 03/29  04:00:00,3329972.2114554914,0.0 
 03/29  05:00:00,3329972.2114554914,0.0 
 03/29  06:00:00,3329972.2114554914,0.0 
 03/29  07:00:00,3660755.4196152966,76004710.99979348 
 03/29  08:00:00,3494486.3094135867,56502811.59357996 
 03/29  09:00:00,33163306.448286273,17837053.046896137 
 03/29  10:00:00,43498118.54146226,7436098.653989156 
 03/29  11:00:00,44862995.291198604,5972256.239771727 
 03/29  12:00:00,43527273.46938524,392111.0078435254 
 03/29  13:00:00,39470293.498370096,21242795.07196221 
 03/29  14:00:00,42154812.623227306,14717859.681474127 
 03/29  15:00:00,43068354.80638504,10743572.808213556 
 03/29  16:00:00,41256103.69644924,10112996.931340452 
 03/29  17:00:00,37650442.264471166,13603848.95851171 
 03/29  18:00:00,37655227.49817994,16718716.296594346 
 03/29  19:00:00,23284916.178445525,33755755.461192116 
 03/29  20:00:00,12531141.97830626,51449224.81495385 
 03/29  21:00:00,7379972.211455491,0.0 
 03/29  22:00:00,3329972.2114554914,0.0 
 03/29  23:00:00,3329972.2114554914,0.0 
 03/29  24:00:00,3329972.2114554914,0.0 
 03/30  01:00:00,6569972.211455491,0.0 
 03/30  02:00:00,6569972.211455491,0.0 
 03/30  03:00:00,6569972.211455491,0.0 
 03/30  04:00:00,6569972.211455491,0.0 
 03/30  05:00:00,6569972.211455491,0.0 
 03/30  06:00:00,6569972.211455491,0.0 
 03/30  07:00:00,6569972.21145549,0.0 
 03/30  08:00:00,6569972.21145549,0.0 
 03/30  09:00:00,6569972.211455491,0.0 
 03/30  10:00:00,6569972.211455491,0.0 
 03/30  11:00:00,6569972.211455491,0.0 
 03/30  12:00:00,6569972.211455491,0.0 
 03/30  13:00:00,6569972.211455491,0.0 
 03/30  14:00:00,6569972.211455491,0.0 
 03/30  15:00:00,6569972.211455491,0.0 
 03/30  16:00:00,6569972.211455491,0.0 
 03/30  17:00:00,6569972.211455491,0.0 
 03/30  18:00:00,6569972.211455491,0.0 
 03/30  19:00:00,6569972.21145549,0.0 
 03/30  20:00:00,6569972.211455491,0.0 
 03/30  21:00:00,6569972.211455491,0.0 
 03/30  22:00:00,6569972.211455491,0.0 
 03/30  23:00:00,6569972.211455491,0.0 
 03/30  24:00:00,6569972.211455491,0.0 
 03/31  01:00:00,6569972.211455491,0.0 
 03/31  02:00:00,6569972.211455491,0.0 
 03/31  03:00:00,6569972.211455491,0.0 
 03/31  04:00:00,6569972.211455491,0.0 
 03/31  05:00:00,6569972.211455491,0.0 
 03/31  06:00:00,6569972.211455491,0.0 
 03/31  07:00:00,6569972.211455491,0.0 
 03/31  08:00:00,6569972.21145549,0.0 
 03/31  09:00:00,6569972.211455491,0.0 
 03/31  10:00:00,6569972.211455491,0.0 
 03/31  11:00:00,6569972.211455491,0.0 
 03/31  12:00:00,6569972.211455491,0.0 
 03/31  13:00:00,6569972.211455491,0.0 
 03/31  14:00:00,6569972.211455491,0.0 
 03/31  15:00:00,6569972.211455491,0.0 
 03/31  16:00:00,6569972.211455491,0.0 
 03/31  17:00:00,6569972.211455491,0.0 
 03/31  18:00:00,6569972.211455491,0.0 
 03/31  19:00:00,6569972.21145549,0.0 
 03/31  20:00:00,6569972.211455491,0.0 
 03/31  21:00:00,6569972.211455491,0.0 
 03/31  22:00:00,6569972.211455491,0.0 
 03/31  23:00:00,6569972.211455491,0.0 
 03/31  24:00:00,6569972.211455491,0.0,12307883147.21159,10568070000.0,6589350000.0,1242907117.6457045,496906029.56555164,4360063138.385238,4360063138.385238,,,,,,,,6589350000.0,,10568070000.0,,3978720000.0 
 04/01  01:00:00,1710000.0,0.0 
 04/01  02:00:00,1710000.0,0.0 
 04/01  03:00:00,1710000.0,0.0 
 04/01  04:00:00,1710000.0,0.0 
 04/01  05:00:00,1710000.0,0.0 
 04/01  06:00:00,1710000.0,0.0 
 04/01  07:00:00,3636805.404011954,74491913.00714524 
 04/01  08:00:00,3488002.283168967,59890172.839861065 
 04/01  09:00:00,33160552.936436914,24469897.358581346 
 04/01  10:00:00,43491084.836356826,14727094.915370034 
 04/01  11:00:00,44843877.90273068,10278797.312442463 
 04/01  12:00:00,43492546.420729026,9447937.105652489 
 04/01  13:00:00,39436819.93220471,12406592.796898562 
 04/01  14:00:00,42140748.91235952,6905666.091359196 
 04/01  15:00:00,43057057.84284954,4939585.734707667 
 04/01  16:00:00,41251641.650077686,6589727.149722642 
 04/01  17:00:00,37638079.465551436,12192069.09110151 
 04/01  18:00:00,37641045.060625136,15845157.290058069 
 04/01  19:00:00,23262919.046251602,29133119.818628225 
 04/01  20:00:00,12497725.444451885,43590968.1928776 
 04/01  21:00:00,5760000.0,0.0 
 04/01  22:00:00,1710000.0,0.0 
 04/01  23:00:00,1710000.0,0.0 
 04/01  24:00:00,1710000.0,0.0 
 04/02  01:00:00,1710000.0,0.0 
 04/02  02:00:00,1710000.0,0.0 
 04/02  03:00:00,1710000.0,0.0 
 04/02  04:00:00,1710000.0,0.0 
 04/02  05:00:00,1710000.0,0.0 
 04/02  06:00:00,1710000.0,0.0 
 04/02  07:00:00,3715685.763202844,88805696.09611791 
 04/02  08:00:00,3626950.1649722573,79299409.76595445 
