Date/Time,Whole Building:Facility Total Electricity Demand Rate [W](Hourly),Electricity:Facility [J](Hourly) 
 04/15  06:00:00,1180368.789431418,4249327641.9531054 
 04/15  07:00:00,1152067.4836239612,4147442941.0462604 
 04/15  08:00:00,1265458.5536388902,4555650793.100004 
 04/15  09:00:00,1255906.668702883,4521264007.330379 
 04/15  10:00:00,1227410.4059019268,4418677461.246936 
 04/15  11:00:00,1273569.2182538584,4584849185.71389 
 04/15  12:00:00,1180401.727674232,4249446219.627235 
 04/15  13:00:00,1205906.9457925844,4341265004.853304 
 04/15  14:00:00,1210876.177919663,4359154240.510787 
 04/15  15:00:00,1226992.4642041835,4417172871.135061 
 04/15  16:00:00,1281441.26950006,4613188570.200216 
 04/15  17:00:00,1194478.0804734342,4300121089.704362 
 04/15  18:00:00,1145948.0816420869,4125413093.9115143 
 04/15  19:00:00,1078064.683018712,3881032858.867364 
 04/15  20:00:00,1110145.9144356113,3996525291.9682 
 04/15  21:00:00,1063661.4094368175,3829181073.9725432 
 04/15  22:00:00,1072209.5021401308,3859954207.70447 
 04/15  23:00:00,1020276.9390074942,3672996980.426979 
 04/15  24:00:00,1025272.0675548315,3690979443.1973925 
 04/16  01:00:00,994505.054875386,3580218197.551388 
 04/16  02:00:00,972861.3763624782,3502300954.90492 
 04/16  03:00:00,945836.7126642488,3405012165.5912943 
 04/16  04:00:00,901482.5591415371,3245337212.9095325 
 04/16  05:00:00,912503.4667474389,3285012480.2907796 
 04/16  06:00:00,1007534.5248060148,3627124289.301653 
 04/16  07:00:00,1031329.2574714004,3712785326.897041 
 04/16  08:00:00,1058354.5103052896,3810076237.0990424 
 04/16  09:00:00,1051560.9508607965,3785619423.0988674 
 04/16  10:00:00,1034529.410599559,3724305878.1584105 
 04/16  11:00:00,1068258.9554461392,3845732239.606103 
 04/16  12:00:00,1047888.8521802919,3772399867.8490505 
 04/16  13:00:00,1087588.9114427892,3915320081.1940413 
 04/16  14:00:00,1087300.4303256264,3914281549.1722546 
 04/16  15:00:00,1117425.900164462,4022733240.592061 
 04/16  16:00:00,1162088.3512677273,4183518064.563816 
 04/16  17:00:00,1216258.0866942855,4378529112.099427 
 04/16  18:00:00,1143902.2428188405,4118048074.147824 
 04/16  19:00:00,1134595.189142485,4084542680.912945 
 04/16  20:00:00,1127402.9171733868,4058650501.824192 
 04/16  21:00:00,1123124.4233744862,4043247924.148151 
 04/16  22:00:00,1084049.0985092444,3902576754.63328 
 04/16  23:00:00,1071273.5085350587,3856584630.7262106 
 04/16  24:00:00,1064137.6329215213,3830895478.517476 
 04/17  01:00:00,1066766.1010303267,3840357963.7091746 
 04/17  02:00:00,1039233.1156504886,3741239216.3417587 
 04/17  03:00:00,1021375.991081061,3676953567.8918195 
 04/17  04:00:00,986665.097240413,3551994350.0654855 
 04/17  05:00:00,1020292.2503371107,3673052101.213599 
 04/17  06:00:00,1174265.523722585,4227355885.401305 
 04/17  07:00:00,1218951.8124665518,4388226524.879587 
 04/17  08:00:00,1694980.3735879643,6101929344.916672 
 04/17  09:00:00,1738915.9187064425,6260097307.343194 
 04/17  10:00:00,1784870.5214097684,6425533877.075166 
 04/17  11:00:00,1821498.2514867121,6557393705.352163 
 04/17  12:00:00,1669249.9777996687,6009299920.078807 
 04/17  13:00:00,1859502.931706315,6694210554.142733 
 04/17  14:00:00,1887449.4343431455,6794817963.635322 
 04/17  15:00:00,1938904.224416486,6980055207.899347 
 04/17  16:00:00,1986999.1268779824,7153196856.760735 
 04/17  17:00:00,1591663.1330711085,5729987279.05599 
 04/17  18:00:00,1412452.1896899275,5084827882.8837385 
 04/17  19:00:00,1390154.7558622442,5004557121.10408 
 04/17  20:00:00,1353148.6295368013,4871335066.332485 
 04/17  21:00:00,1294841.8135852152,4661430528.9067745 
 04/17  22:00:00,1088508.5261428598,3918630694.114295 
 04/17  23:00:00,1070167.760324521,3852603937.168275 
 04/17  24:00:00,1025539.4375897549,3691941975.3231173 
 04/18  01:00:00,987540.6788888018,3555146443.9996862 
 04/18  02:00:00,984333.1205496922,3543599233.9788914 
 04/18  03:00:00,976888.4992657398,3516798597.356663 
 04/18  04:00:00,1015209.6480635431,3654754733.0287547 
 04/18  05:00:00,1022597.3457162686,3681350444.5785666 
 04/18  06:00:00,1181881.8255353037,4254774571.9270926 
 04/18  07:00:00,1219610.3096500607,4390597114.740218 
 04/18  08:00:00,1695304.4501963884,6103096020.706998 
 04/18  09:00:00,1766624.5979137158,6359848552.489376 
 04/18  10:00:00,1811433.2934130237,6521159856.286884 
 04/18  11:00:00,1870884.4141712973,6735183891.016667 
 04/18  12:00:00,1731480.4039882359,6233329454.357649 
 04/18  13:00:00,1905568.8719844467,6860047939.144005 
 04/18  14:00:00,1916862.0945037294,6900703540.213421 
 04/18  15:00:00,1955282.3881845435,7039016597.464354 
 04/18  16:00:00,1983611.745424003,7141002283.526409 
 04/18  17:00:00,1593620.3611269407,5737033300.056986 
 04/18  18:00:00,1436769.1903230434,5172369085.162956 
 04/18  19:00:00,1391864.2913402067,5010711448.824744 
 04/18  20:00:00,1338715.5671803022,4819376041.849089 
 04/18  21:00:00,1299863.9263768864,4679510134.956791 
 04/18  22:00:00,1093402.1575383919,3936247767.1382103 
 04/18  23:00:00,1072991.1815085795,3862768253.4308863 
 04/18  24:00:00,1015325.5242885033,3655171887.438611 
 04/19  01:00:00,974126.4685655199,3506855286.8358707 
 04/19  02:00:00,992930.1386646274,3574548499.1926575 
 04/19  03:00:00,985473.6811012378,3547705251.9644556 
 04/19  04:00:00,1004953.812021213,3617833723.276366 
 04/19  05:00:00,1030096.5913126598,3708347728.725574 
 04/19  06:00:00,1167544.8511707576,4203161464.2147264 
 04/19  07:00:00,1219445.8742567643,4390005147.32435 
 04/19  08:00:00,1713611.2797622879,6169000607.144237 
 04/19  09:00:00,1790587.269070385,6446114168.653385 
 04/19  10:00:00,1773694.5297067768,6385300306.944397 
 04/19  11:00:00,1815133.48921879,6534480561.187645 
 04/19  12:00:00,1716728.2128154158,6180221566.135498 
 04/19  13:00:00,1885910.6954161536,6789278503.498151 
 04/19  14:00:00,1916302.7623269295,6898689944.3769455 
 04/19  15:00:00,1962546.533521506,7065167520.677419 
 04/19  16:00:00,1978503.9302448537,7122614148.881473 
 04/19  17:00:00,1583171.7154569363,5699418175.64497 
 04/19  18:00:00,1433397.595929567,5160231345.346441 
 04/19  19:00:00,1383818.71509115,4981747374.328141 
 04/19  20:00:00,1360114.4142738765,4896411891.385955 
 04/19  21:00:00,1293287.9248624288,4655836529.504744 
 04/19  22:00:00,1081099.1676180635,3891957003.425028 
 04/19  23:00:00,1063426.4125813616,3828335085.292902 
 04/19  24:00:00,1011402.0576992381,3641047407.7172565 
 04/20  01:00:00,983038.8350905197,3538939806.3258715 
 04/20  02:00:00,993582.2836583833,3576896221.1701784 
 04/20  03:00:00,978131.0744372533,3521271867.9741125 
 04/20  04:00:00,1006225.1985717379,3622410714.858256 
 04/20  05:00:00,1032345.2420101763,3716442871.2366343 
 04/20  06:00:00,1174215.5532723528,4227175991.7804704 
 04/20  07:00:00,1224536.2807152106,4408330610.574758 
 04/20  08:00:00,1707048.0869598875,6145373113.055595 
 04/20  09:00:00,1797464.2605546024,6470871337.996567 
 04/20  10:00:00,1843278.59240033,6635802932.641186 
 04/20  11:00:00,1873094.4706872704,6743140094.474171 
 04/20  12:00:00,1736274.1845757652,6250587064.4727545 
 04/20  13:00:00,1933973.9468905076,6962306208.805824 
 04/20  14:00:00,1935772.8046442724,6968782096.7193775 
 04/20  15:00:00,1966398.0609916914,7079033019.570086 
 04/20  16:00:00,2005888.1267456356,7221197256.2842865 
 04/20  17:00:00,1591137.0083851954,5728093230.186703 
 04/20  18:00:00,1403046.116685216,5050966020.066778 
 04/20  19:00:00,1370318.9256857003,4933148132.468521 
 04/20  20:00:00,1330711.2174689367,4790560382.888173 
 04/20  21:00:00,1274324.8171402665,4587569341.70496 
 04/20  22:00:00,1072334.2979951487,3860403472.782534 
 04/20  23:00:00,1051828.021825204,3786580878.5707345 
 04/20  24:00:00,1018012.8614820605,3664846301.3354173 
 04/21  01:00:00,982894.2293291147,3538419225.5848126 
 04/21  02:00:00,979743.281448617,3527075813.21502 
 04/21  03:00:00,986986.5227549378,3553151481.917775 
 04/21  04:00:00,1009278.0357870244,3633400928.8332877 
 04/21  05:00:00,1035380.836351788,3727371010.866436 
 04/21  06:00:00,1178866.1484210044,4243918134.315615 
 04/21  07:00:00,1228372.4172160255,4422140701.977691 
 04/21  08:00:00,1707043.6621402756,6145357183.704993 
 04/21  09:00:00,1765467.0311178544,6355681312.024273 
 04/21  10:00:00,1761081.3436979875,6339892837.312754 
 04/21  11:00:00,1831866.25875182,6594718531.506552 
 04/21  12:00:00,1683457.9936217472,6060448777.038291 
 04/21  13:00:00,1868272.4588378787,6725780851.816359 
 04/21  14:00:00,1891544.471022185,6809560095.679864 
 04/21  15:00:00,1929495.9625733278,6946185465.263979 
 04/21  16:00:00,1981576.9947326712,7133677181.037615 
 04/21  17:00:00,1516398.9215761658,5459036117.674196 
 04/21  18:00:00,1367988.4503860457,4924758421.389765 
 04/21  19:00:00,1318563.2514988908,4746827705.396007 
 04/21  20:00:00,1311574.6192412742,4721668629.268587 
 04/21  21:00:00,1283119.9751279491,4619231910.460617 
 04/21  22:00:00,1038927.2651282642,3740138154.46175 
 04/21  23:00:00,1063346.8548708842,3828048677.535182 
 04/21  24:00:00,928416.3165192531,3342298739.46931 
 04/22  01:00:00,924866.5212500636,3329519476.500228 
 04/22  02:00:00,895214.0647322065,3222770633.0359426 
 04/22  03:00:00,898662.94766571,3235186611.5965557 
 04/22  04:00:00,892538.9459673982,3213140205.4826326 
 04/22  05:00:00,1010639.3640254094,3638301710.491473 
 04/22  06:00:00,1179947.3956276833,4247810624.25966 
 04/22  07:00:00,1154243.6500743637,4155277140.267709 
 04/22  08:00:00,1256165.2540320295,4522194914.515306 
 04/22  09:00:00,1226663.9006289295,4415990042.264146 
 04/22  10:00:00,1220469.9619295688,4393691862.946448 
 04/22  11:00:00,1250625.115238606,4502250414.858981 
 04/22  12:00:00,1132022.6190137982,4075281428.449673 
 04/22  13:00:00,1146435.984162963,4127169542.986667 
 04/22  14:00:00,1166297.1058159738,4198669580.9375067 
 04/22  15:00:00,1189671.821157995,4282818556.168783 
 04/22  16:00:00,1234055.1629464556,4442598586.607241 
 04/22  17:00:00,1143118.7969028072,4115227668.8501053 
 04/22  18:00:00,1101145.5348797918,3964123925.5672503 
 04/22  19:00:00,1041578.0622796005,3749681024.206561 
 04/22  20:00:00,1094188.4210903414,3939078315.9252286 
 04/22  21:00:00,1055256.5929556827,3798923734.6404567 
 04/22  22:00:00,1026999.8307456403,3697199390.684305 
 04/22  23:00:00,965524.6851586323,3475888866.5710764 
 04/22  24:00:00,953678.3749757299,3433242149.9126267 
 04/23  01:00:00,928762.6967664803,3343545708.3593287 
 04/23  02:00:00,899653.4198694386,3238752311.5299773 
 04/23  03:00:00,893219.761841799,3215591142.630476 
 04/23  04:00:00,898780.1920571649,3235608691.4057927 
 04/23  05:00:00,911590.4148755533,3281725493.55199 
 04/23  06:00:00,1007432.2383091658,3626756057.9129953 
 04/23  07:00:00,1012045.4239395257,3643363526.182292 
 04/23  08:00:00,1063726.2256912766,3829414412.488595 
 04/23  09:00:00,1048274.2034230895,3773787132.323121 
 04/23  10:00:00,1020948.8197450343,3675415751.082124 
 04/23  11:00:00,1040780.643574376,3746810316.8677554 
 04/23  12:00:00,1037511.7832169399,3735042419.580983 
 04/23  13:00:00,1056210.499310943,3802357797.5193954 
 04/23  14:00:00,1056247.9769453437,3802492717.003237 
 04/23  15:00:00,1073750.4323898212,3865501556.6033554 
 04/23  16:00:00,1116080.985121574,4017891546.4376655 
 04/23  17:00:00,1165072.6216143633,4194261437.8117037 
 04/23  18:00:00,1124039.9350161639,4046543766.058192 
 04/23  19:00:00,1102337.3768844728,3968414556.784102 
 04/23  20:00:00,1108131.5757773183,3989273672.7983456 
 04/23  21:00:00,1098665.4208460764,3955195515.0458736 
 04/23  22:00:00,1062331.1379956321,3824392096.784274 
 04/23  23:00:00,1046345.7585133892,3766844730.6482 
 04/23  24:00:00,1052488.7085903957,3788959350.9254246 
 04/24  01:00:00,1047057.1629574848,3769405786.646945 
 04/24  02:00:00,1043650.5618775046,3757142022.759016 
 04/24  03:00:00,1011428.3676402788,3641142123.505004 
 04/24  04:00:00,1010190.3830613205,3636685379.020754 
 04/24  05:00:00,1068021.069134168,3844875848.8830047 
 04/24  06:00:00,1225675.533260445,4412431919.737602 
 04/24  07:00:00,1233660.4085838178,4441177470.901743 
 04/24  08:00:00,1806027.9737423332,6501700705.472398 
 04/24  09:00:00,1886672.1586147435,6792019771.013073 
 04/24  10:00:00,1907547.691085061,6867171687.906217 
 04/24  11:00:00,1917524.4182528425,6903087905.71023 
 04/24  12:00:00,1759233.653120794,6333241151.234858 
 04/24  13:00:00,1962860.5853826094,7066298107.37739 
 04/24  14:00:00,1971657.3587710734,7097966491.575859 
 04/24  15:00:00,2022903.2615376946,7282451741.535698 
 04/24  16:00:00,2054214.53918273,7395172341.057823 
 04/24  17:00:00,1618903.7090715636,5828053352.657629 
 04/24  18:00:00,1443805.1544453325,5197698556.003196 
 04/24  19:00:00,1424471.764739452,5128098353.062028 
 04/24  20:00:00,1370731.154523612,4934632156.285004 
 04/24  21:00:00,1385725.1576979258,4988610567.712534 
 04/24  22:00:00,1138210.0147718966,4097556053.1788263 
 04/24  23:00:00,1148662.7524338746,4135185908.7619476 
 04/24  24:00:00,1119474.6791889544,4030108845.080234 
 04/25  01:00:00,1067656.2719974408,3843562579.190787 
 04/25  02:00:00,1081531.6148297149,3893513813.386973 
 04/25  03:00:00,1038025.051771751,3736890186.3783035 
 04/25  04:00:00,1092163.7587924723,3931789531.6528997 
 04/25  05:00:00,1083962.907397455,3902266466.6308374 
 04/25  06:00:00,1235547.5942460622,4447971339.285824 
 04/25  07:00:00,1282442.4608182197,4616792858.945591 
 04/25  08:00:00,1852327.2885395987,6668378238.742553 
 04/25  09:00:00,1903433.2906984112,6852359846.514278 
 04/25  10:00:00,1889970.5395120988,6803893942.243553 
 04/25  11:00:00,1887700.9718447037,6795723498.640931 
 04/25  12:00:00,1769457.868035554,6370048324.927994 
 04/25  13:00:00,1997507.2720828028,7191026179.498087 
 04/25  14:00:00,1996708.934934846,7188152165.76544 
 04/25  15:00:00,2027677.8044019297,7299640095.846943 
 04/25  16:00:00,2099609.0814584405,7558592693.250382 
 04/25  17:00:00,1632225.3284524528,5876011182.42883 
 04/25  18:00:00,1406764.6997284635,5064352919.022469 
 04/25  19:00:00,1366904.3584082068,4920855690.269545 
 04/25  20:00:00,1328174.8522037137,4781429467.93337 
 04/25  21:00:00,1293106.0600149075,4655181816.053667 
 04/25  22:00:00,1091294.542951763,3928660354.626346 
 04/25  23:00:00,1077103.8648270548,3877573913.377396 
 04/25  24:00:00,1033256.1248691283,3719722049.5288615 
 04/26  01:00:00,1016072.3743057168,3657860547.500581 
 04/26  02:00:00,1037747.9020109391,3735892447.2393804 
 04/26  03:00:00,986063.3286419031,3549827983.1108503 
 04/26  04:00:00,1061949.6311317277,3823018672.0742188 
 04/26  05:00:00,1071390.6681380414,3857006405.296949 
 04/26  06:00:00,1241593.2839733853,4469735822.304187 
 04/26  07:00:00,1281227.2860022355,4612418229.608048 
 04/26  08:00:00,1857992.8994864107,6688774438.151075 
 04/26  09:00:00,1898970.9259945413,6836295333.580346 
 04/26  10:00:00,1892011.524764918,6811241489.153703 
 04/26  11:00:00,1939550.3105491896,6982381117.97708 
 04/26  12:00:00,1789688.6797651558,6442879247.154562 
 04/26  13:00:00,1964120.595835564,7070834145.008028 
 04/26  14:00:00,1940871.750701256,6987138302.524518 
 04/26  15:00:00,1981742.1221796304,7134271639.846666 
 04/26  16:00:00,2035594.8559895938,7328141481.562532 
 04/26  17:00:00,1580413.1445956856,5689487320.544468 
 04/26  18:00:00,1381039.3954579711,4971741823.648697 
 04/26  19:00:00,1344451.099460501,4840023958.057804 
 04/26  20:00:00,1343217.541483756,4835583149.341521 
 04/26  21:00:00,1357504.867883465,4887017524.380475 
 04/26  22:00:00,1134097.5644810246,4082751232.1316876 
 04/26  23:00:00,1093385.153393803,3936186552.21769 
 04/26  24:00:00,1089975.7873081479,3923912834.3093314 
 04/27  01:00:00,1040408.1974713121,3745469510.896723 
 04/27  02:00:00,1031269.9118388878,3712571682.6199956 
 04/27  03:00:00,1042238.6047217507,3752058976.9983025 
 04/27  04:00:00,1043763.556403641,3757548803.0531073 
 04/27  05:00:00,1061424.0030380904,3821126410.9371243 
 04/27  06:00:00,1241670.2861926027,4470013030.29337 
 04/27  07:00:00,1319641.9909256215,4750711167.332237 
 04/27  08:00:00,1875033.8412919526,6750121828.651029 
 04/27  09:00:00,1877062.969557192,6757426690.405888 
 04/27  10:00:00,1892068.338613646,6811446019.009122 
 04/27  11:00:00,1905878.0223635163,6861160880.508655 
 04/27  12:00:00,1758357.3672062166,6330086521.942379 
 04/27  13:00:00,1967423.2349411836,7082723645.788259 
 04/27  14:00:00,1980184.0864141558,7128662711.090958 
 04/27  15:00:00,2026077.3555938464,7293878480.137844 
 04/27  16:00:00,2076458.3043621231,7475249895.70364 
 04/27  17:00:00,1623823.7474194998,5845765490.710198 
 04/27  18:00:00,1435936.7120636518,5169372163.429147 
 04/27  19:00:00,1393660.6716088136,5017178417.791729 
 04/27  20:00:00,1375947.434290081,4953410763.444292 
 04/27  21:00:00,1329955.8801670938,4787841168.601538 
 04/27  22:00:00,1100017.2316913067,3960062034.088704 
 04/27  23:00:00,1112894.7852882736,4006421227.037785 
 04/27  24:00:00,1057574.0141745494,3807266451.0283775 
 04/28  01:00:00,1035527.5047794137,3727899017.2058897 
 04/28  02:00:00,1025739.228364624,3692661222.112645 
 04/28  03:00:00,1015604.2299545701,3656175227.836451 
 04/28  04:00:00,1057637.2639612437,3807494150.2604775 
 04/28  05:00:00,1058131.672347707,3809274020.4517446 
 04/28  06:00:00,1208039.9519587168,4348943827.05138 
 04/28  07:00:00,1234293.9320947335,4443458155.541039 
 04/28  08:00:00,1738540.8147744292,6258746933.187945 
 04/28  09:00:00,1802473.6378959166,6488905096.425299 
 04/28  10:00:00,1827490.0283374123,6578964102.014684 
 04/28  11:00:00,1871256.1173388718,6736522022.419935 
 04/28  12:00:00,1716844.6695093615,6180640810.233702 
 04/28  13:00:00,1895690.80300787,6824486890.828329 
 04/28  14:00:00,1921336.3362400525,6916810810.464188 
 04/28  15:00:00,1990730.2228985277,7166628802.434694 
 04/28  16:00:00,2040769.7329668533,7346771038.680668 
 04/28  17:00:00,1608493.44293575,5790576394.568699 
 04/28  18:00:00,1409755.6681787288,5075120405.443423 
 04/28  19:00:00,1383437.831876216,4980376194.754379 
 04/28  20:00:00,1369304.6024214884,4929496568.717359 
 04/28  21:00:00,1331649.3910610445,4793937807.81976 
 04/28  22:00:00,1099963.5175086237,3959868663.031045 
 04/28  23:00:00,1111417.5316306406,4001103113.8703046 
 04/28  24:00:00,1025187.6426989837,3690675513.7163405 
 04/29  01:00:00,1003868.6809487346,3613927251.415444 
 04/29  02:00:00,1010158.4844429204,3636570543.994512 
 04/29  03:00:00,986821.1862030657,3552556270.331035 
 04/29  04:00:00,1025856.194879575,3693082301.566469 
 04/29  05:00:00,1037109.7356797295,3733595048.4470263 
 04/29  06:00:00,1226162.9142713223,4414186491.37676 
 04/29  07:00:00,1201600.9950912767,4325763582.328596 
 04/29  08:00:00,1309194.2999288938,4713099479.744018 
 04/29  09:00:00,1301352.001809727,4684867206.5150175 
 04/29  10:00:00,1292338.762959718,4652419546.654984 
 04/29  11:00:00,1315422.339830999,4735520423.391597 
 04/29  12:00:00,1212598.8275829183,4365355779.298507 
 04/29  13:00:00,1251487.077837853,4505353480.216272 
 04/29  14:00:00,1277344.8929873959,4598441614.754625 
 04/29  15:00:00,1295166.1123173232,4662598004.342364 
 04/29  16:00:00,1367867.2778481676,4924322200.253404 
 04/29  17:00:00,1246801.206522769,4488484343.481968 
 04/29  18:00:00,1199419.7243758498,4317911007.753059 
 04/29  19:00:00,1104477.8346775363,3976120204.839132 
 04/29  20:00:00,1149769.9592311427,4139171853.232113 
 04/29  21:00:00,1086284.3717707645,3910623738.374751 
 04/29  22:00:00,1087297.4224016988,3914270720.6461153 
 04/29  23:00:00,1024403.2202662624,3687851592.9585443 
 04/29  24:00:00,1036296.7826855184,3730668417.6678658 
 04/30  01:00:00,1007098.6654936677,3625555195.7772036 
 04/30  02:00:00,1034319.3102922117,3723549517.0519614 
 04/30  03:00:00,1004813.8538873572,3617329873.9944854 
 04/30  04:00:00,1028748.6215788656,3703495037.6839156 
 04/30  05:00:00,986899.440539667,3552837985.942801 
 04/30  06:00:00,1054584.929635562,3796505746.688022 
 04/30  07:00:00,1069062.3048781927,3848624297.561494 
 04/30  08:00:00,1070019.558222663,3852070409.601587 
 04/30  09:00:00,1062828.8775851435,3826183959.306514 
 04/30  10:00:00,1044415.6696657751,3759896410.7967887 
 04/30  11:00:00,1087939.7473761467,3916583090.55413 
 04/30  12:00:00,1082275.608885631,3896192191.9882703 
 04/30  13:00:00,1103442.1174270648,3972391622.7374334 
 04/30  14:00:00,1102893.8467101252,3970417848.156449 
 04/30  15:00:00,1135348.0617667653,4087253022.3603535 
 04/30  16:00:00,1184504.6816040308,4264216853.774509 
 04/30  17:00:00,1241002.0963507022,4467607546.862528 
 04/30  18:00:00,1170934.792654385,4215365253.555784 
 04/30  19:00:00,1152849.979456018,4150259926.041662 
 04/30  20:00:00,1142864.385422557,4114311787.521206 
 04/30  21:00:00,1127586.9955938647,4059313184.137913 
 04/30  22:00:00,1080663.4569160112,3890388444.8976407 
 04/30  23:00:00,1067767.8388288838,3843964219.7839813 
 04/30  24:00:00,565046.4253208683,2034167131.1551251 
 05/01  01:00:00,563504.7572634137,2028617126.1482885 
 05/01  02:00:00,547473.5446412604,1970904760.7085378 
 05/01  03:00:00,553294.6643841236,1991860791.782845 
 05/01  04:00:00,556485.6610451782,2003348379.7626414 
 05/01  05:00:00,587910.8592281094,2116479093.221193 
 05/01  06:00:00,745647.0637323776,2684329429.436559 
 05/01  07:00:00,810959.7461290275,2919455086.0644984 
 05/01  08:00:00,1337106.6285661617,4813583862.838182 
 05/01  09:00:00,1318137.5498061813,4745295179.302253 
 05/01  10:00:00,1368395.2377459581,4926222855.88545 
 05/01  11:00:00,1407100.8453609776,5065563043.2995205 
 05/01  12:00:00,1278791.0557969902,4603647800.869165 
 05/01  13:00:00,1485669.7891979378,5348411241.112576 
 05/01  14:00:00,1517387.7054659862,5462595739.67755 
 05/01  15:00:00,1538376.1888982477,5538154280.033692 
 05/01  16:00:00,1561616.1704150478,5621818213.494171 
 05/01  17:00:00,1154062.3397395278,4154624423.0623 
 05/01  18:00:00,1007818.4303047154,3628146349.096976 
 05/01  19:00:00,938177.2736794422,3377438185.245992 
 05/01  20:00:00,901212.4532998075,3244364831.8793073 
 05/01  21:00:00,837149.9807974506,3013739930.870822 
 05/01  22:00:00,613428.261846098,2208341742.645952 
 05/01  23:00:00,630651.6564641355,2270345963.2708874 
 05/01  24:00:00,575405.4364301991,2071459571.1487162 
 05/02  01:00:00,568235.8783491468,2045649162.0569282 
 05/02  02:00:00,547476.1454795811,1970914123.7264915 
 05/02  03:00:00,563014.4014692305,2026851845.2892296 
 05/02  04:00:00,552397.506427789,1988631023.1400397 
 05/02  05:00:00,576533.2780143829,2075519800.8517783 
 05/02  06:00:00,733747.6542180005,2641491555.1848016 
 05/02  07:00:00,812225.7657974786,2924012756.870922 
 05/02  08:00:00,1318137.691859977,4745295690.695918 
 05/02  09:00:00,1316773.8391401302,4740385820.904469 
 05/02  10:00:00,1352959.2592768306,4870653333.39659 
 05/02  11:00:00,1385397.7689755578,4987431968.312008 
 05/02  12:00:00,1261393.5575857132,4541016807.308567 
 05/02  13:00:00,1460207.5803889465,5256747289.4002075 
 05/02  14:00:00,1487080.0680736334,5353488245.065081 
 05/02  15:00:00,1529685.0209149842,5506866075.293944 
 05/02  16:00:00,1527020.735036498,5497274646.131393 
 05/02  17:00:00,1119065.3547555876,4028635277.1201153 
 05/02  18:00:00,993823.3272963065,3577763978.2667036 
 05/02  19:00:00,925650.2880553697,3332341036.999331 
 05/02  20:00:00,904827.2728019204,3257378182.086913 
 05/02  21:00:00,843330.5382751375,3035989937.790494 
 05/02  22:00:00,608241.0373444994,2189667734.440197 
 05/02  23:00:00,622471.2459921718,2240896485.571818 
 05/02  24:00:00,546228.4704085556,1966422493.4707994 
 05/03  01:00:00,562916.1157100502,2026498016.5561802 
 05/03  02:00:00,533015.9694185648,1918857489.9068332 
 05/03  03:00:00,550583.2962813039,1982099866.6126938 
 05/03  04:00:00,547482.226932201,1970936016.955923 
 05/03  05:00:00,587542.8832355983,2115154379.6481535 
 05/03  06:00:00,746502.4845660835,2687408944.4379 
 05/03  07:00:00,830898.144393894,2991233319.8180184 
 05/03  08:00:00,1446474.1361865832,5207306890.271699 
 05/03  09:00:00,1411545.939271202,5081565381.3763275 
 05/03  10:00:00,1406017.4331104318,5061662759.197555 
 05/03  11:00:00,1421726.6604468748,5118215977.608751 
 05/03  12:00:00,1296598.8283904565,4667755782.205645 
 05/03  13:00:00,1547536.802029876,5571132487.307555 
 05/03  14:00:00,1572109.5683301848,5659594445.988667 
 05/03  15:00:00,1603337.8880989235,5772016397.156126 
 05/03  16:00:00,1608448.3939192742,5790414218.109387 
 05/03  17:00:00,1152604.8127126128,4149377325.7654066 
 05/03  18:00:00,984703.0056363315,3544930820.290793 
 05/03  19:00:00,932517.7750337055,3357063990.1213393 
 05/03  20:00:00,874014.272860731,3146451382.298631 
 05/03  21:00:00,848650.8068214017,3055142904.557046 
 05/03  22:00:00,604994.1349189382,2177978885.708177 
 05/03  23:00:00,612725.8473343564,2205813050.4036827 
 05/03  24:00:00,546853.3856920729,1968672188.491462 
 05/04  01:00:00,566603.2446499515,2039771680.7398252 
 05/04  02:00:00,536984.4246499097,1933143928.7396743 
 05/04  03:00:00,547745.6238921514,1971884246.0117452 
 05/04  04:00:00,535250.5757969664,1926902072.8690786 
 05/04  05:00:00,571245.7870747627,2056484833.4691458 
 05/04  06:00:00,730589.9632333937,2630123867.640217 
 05/04  07:00:00,804581.5275518919,2896493499.186811 
 05/04  08:00:00,1350974.5001812514,4863508200.652506 
 05/04  09:00:00,1359967.11709951,4895881621.558236 
 05/04  10:00:00,1324358.145371112,4767689323.336004 
 05/04  11:00:00,1341413.7648535483,4829089553.472775 
 05/04  12:00:00,1169751.6630391057,4211105986.9407806 
 05/04  13:00:00,1345565.38516925,4844035386.609301 
 05/04  14:00:00,1398736.749782088,5035452299.215517 
 05/04  15:00:00,1395895.5940473583,5025224138.570491 
 05/04  16:00:00,1427293.6295860426,5138257066.509752 
 05/04  17:00:00,1017269.6511838823,3662170744.2619762 
 05/04  18:00:00,883623.0514369976,3181042985.173191 
 05/04  19:00:00,843347.7413517443,3036051868.8662786 
 05/04  20:00:00,828163.0171944472,2981386861.90001 
 05/04  21:00:00,817374.7736361931,2942549185.0902953 
 05/04  22:00:00,519147.92550873244,1868932531.8314369 
 05/04  23:00:00,487008.7447310725,1753231481.0318606 
 05/04  24:00:00,440282.3745587909,1585016548.4116473 
 05/05  01:00:00,438789.6941233019,1579642898.8438869 
 05/05  02:00:00,438785.7881173189,1579628837.2223475 
 05/05  03:00:00,436956.6510361542,1573043943.730155 
 05/05  04:00:00,565315.6309202217,2035136271.312798 
 05/05  05:00:00,599901.156977917,2159644165.1205006 
 05/05  06:00:00,768971.4455679195,2768297204.0445104 
 05/05  07:00:00,811169.9485269106,2920211814.6968775 
