Date/Time,Electricity:Facility [J](Hourly),InteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly) 
 03/06  15:00:00,5634683772.045678,766134049.2768176,2376289039.36661 
 03/06  16:00:00,5799743475.348057,766134049.2768176,2376289039.36661 
 03/06  17:00:00,6056634904.850261,767107369.1042811,2376289039.36661 
 03/06  18:00:00,4519738766.024193,438028905.4928149,1909491352.6412544 
 03/06  19:00:00,4100502986.1727347,292315069.923388,1792791930.9599159 
 03/06  20:00:00,3938745861.118222,296653033.108991,1792791930.9599159 
 03/06  21:00:00,3772141949.2914233,197765105.62937143,1792791930.9599159 
 03/06  22:00:00,3630345983.9010954,197765105.62937143,1792791930.9599159 
 03/06  23:00:00,3007368598.6521163,98887927.4796197,1792791930.9599159 
 03/06  24:00:00,2878448288.2819347,49438589.07487582,1792791930.9599159 
 03/07  01:00:00,2715081853.074726,38694479.62202592,1688428882.4407709 
 03/07  02:00:00,2711809457.7886877,36545657.73145594,1688428882.4407709 
 03/07  03:00:00,2654247820.7731833,36545657.73145594,1688428882.4407709 
 03/07  04:00:00,2652252800.2120767,36545657.73145594,1688428882.4407709 
 03/07  05:00:00,2649027685.0294247,36545657.73145594,1688428882.4407709 
 03/07  06:00:00,2978506157.7707777,38137022.65685523,1688428882.4407709 
 03/07  07:00:00,3555572968.4564805,86874654.73847148,1792791930.9599159 
 03/07  08:00:00,3712772487.868398,261692231.87015063,1792791930.9599159 
 03/07  09:00:00,5353748872.718778,766473353.1000223,2376289039.36661 
 03/07  10:00:00,5548153943.605861,766134049.2768176,2376289039.36661 
 03/07  11:00:00,5573227152.3985615,766134049.2768176,2376289039.36661 
 03/07  12:00:00,5667737414.022987,766134049.2768176,2376289039.36661 
 03/07  13:00:00,5020541749.794012,766134049.2768176,2259589617.685271 
 03/07  14:00:00,5672195696.495897,766134049.2768176,2376289039.36661 
 03/07  15:00:00,5693544184.558104,766134049.2768176,2376289039.36661 
 03/07  16:00:00,5820819160.442578,766134049.2768176,2376289039.36661 
 03/07  17:00:00,6051296823.987905,767044331.519675,2376289039.36661 
 03/07  18:00:00,4502995104.615032,436695394.72041476,1909491352.6412544 
 03/07  19:00:00,4069530539.3688474,292085866.516803,1792791930.9599159 
 03/07  20:00:00,3901084563.5097065,296653033.108991,1792791930.9599159 
 03/07  21:00:00,3741134769.75613,197765105.62937143,1792791930.9599159 
 03/07  22:00:00,3616515223.1460953,197765105.62937143,1792791930.9599159 
 03/07  23:00:00,2987862069.2824926,98887927.4796197,1792791930.9599159 
 03/07  24:00:00,2896271033.71809,49438589.07487582,1792791930.9599159 
 03/08  01:00:00,2714923433.6516786,38694479.62202592,1688428882.4407709 
 03/08  02:00:00,2655389038.5520744,36545657.73145594,1688428882.4407709 
 03/08  03:00:00,2653732629.857583,36545657.73145594,1688428882.4407709 
 03/08  04:00:00,2650606164.1687145,36545657.73145594,1688428882.4407709 
 03/08  05:00:00,2645876050.6924696,36545657.73145594,1688428882.4407709 
 03/08  06:00:00,2959712371.4871616,38137022.65685523,1688428882.4407709 
 03/08  07:00:00,3523153445.791774,86828085.5668835,1792791930.9599159 
 03/08  08:00:00,3679996502.815117,261473506.9709955,1792791930.9599159 
 03/08  09:00:00,5263182940.291805,766448070.3216383,2376289039.36661 
 03/08  10:00:00,5323406353.21234,766134049.2768176,2376289039.36661 
 03/08  11:00:00,5327547140.761141,766134049.2768176,2376289039.36661 
 03/08  12:00:00,5531556843.342225,766134049.2768176,2376289039.36661 
 03/08  13:00:00,4933286101.104276,766134049.2768176,2259589617.685271 
 03/08  14:00:00,5526926444.677517,766134049.2768176,2376289039.36661 
 03/08  15:00:00,5560917516.301078,766134049.2768176,2376289039.36661 
 03/08  16:00:00,5731182648.2103405,766134049.2768176,2376289039.36661 
 03/08  17:00:00,5886026392.7634,767104890.5546297,2376289039.36661 
 03/08  18:00:00,4439059696.151793,437927156.9986936,1909491352.6412544 
 03/08  19:00:00,4025788061.971635,292249110.98788536,1792791930.9599159 
 03/08  20:00:00,3863568188.6355515,296653033.108991,1792791930.9599159 
 03/08  21:00:00,3723066465.410838,197765105.62937143,1792791930.9599159 
 03/08  22:00:00,3618609874.0686264,197765105.62937143,1792791930.9599159 
 03/08  23:00:00,2997927897.2435102,98887927.4796197,1792791930.9599159 
 03/08  24:00:00,2901527164.202195,49438589.07487582,1792791930.9599159 
 03/09  01:00:00,2656838777.755007,38694479.62202592,1688428882.4407709 
 03/09  02:00:00,2654301930.741911,36545657.73145594,1688428882.4407709 
 03/09  03:00:00,2652073024.770803,36545657.73145594,1688428882.4407709 
 03/09  04:00:00,2647780296.7424445,36545657.73145594,1688428882.4407709 
 03/09  05:00:00,2645650771.8927307,36545657.73145594,1688428882.4407709 
 03/09  06:00:00,2958860869.3001003,38137022.65685523,1688428882.4407709 
 03/09  07:00:00,3503831257.5278244,86722100.46728045,1792791930.9599159 
 03/09  08:00:00,3644736141.934597,261122729.04006857,1792791930.9599159 
 03/09  09:00:00,5210738750.530779,766444571.10064,2376289039.36661 
 03/09  10:00:00,5321189781.959122,766134049.2768176,2376289039.36661 
 03/09  11:00:00,5277329002.112312,766134049.2768176,2376289039.36661 
 03/09  12:00:00,5553218478.065952,766134049.2768176,2376289039.36661 
 03/09  13:00:00,4994116457.4173155,766134049.2768176,2259589617.685271 
 03/09  14:00:00,5532504686.7591305,766134049.2768176,2376289039.36661 
 03/09  15:00:00,5580198975.543115,766134049.2768176,2376289039.36661 
 03/09  16:00:00,5759747769.389566,766134049.2768176,2376289039.36661 
 03/09  17:00:00,6010235198.665909,767029507.5298047,2376289039.36661 
 03/09  18:00:00,4502436986.762967,436783712.329774,1909491352.6412544 
 03/09  19:00:00,4080956455.789258,292098851.26070386,1792791930.9599159 
 03/09  20:00:00,3910160292.5200787,296653033.108991,1792791930.9599159 
 03/09  21:00:00,3753430218.2096367,197765105.62937143,1792791930.9599159 
 03/09  22:00:00,3625917474.583248,197765105.62937143,1792791930.9599159 
 03/09  23:00:00,2992988954.0178547,98887927.4796197,1792791930.9599159 
 03/09  24:00:00,2899000847.824244,49438589.07487582,1792791930.9599159 
 03/10  01:00:00,2655426833.98604,38694479.62202592,1688428882.4407709 
 03/10  02:00:00,2703814567.758312,36545657.73145594,1688428882.4407709 
 03/10  03:00:00,2646469862.866986,36545657.73145594,1688428882.4407709 
 03/10  04:00:00,2643728353.2275085,36545657.73145594,1688428882.4407709 
 03/10  05:00:00,2639110780.209971,36545657.73145594,1688428882.4407709 
 03/10  06:00:00,2939668782.359437,38137022.65685523,1688428882.4407709 
 03/10  07:00:00,3506393405.4515047,86719663.29270999,1792791930.9599159 
 03/10  08:00:00,3646684485.8793783,260162230.76918328,1792791930.9599159 
 03/10  09:00:00,5233573357.380295,766408462.741904,2376289039.36661 
 03/10  10:00:00,5338874059.639394,766134049.2768176,2376289039.36661 
 03/10  11:00:00,5268945677.413057,766134049.2768176,2376289039.36661 
 03/10  12:00:00,5443992467.557785,766134049.2768176,2376289039.36661 
 03/10  13:00:00,4945721372.240874,766134049.2768176,2259589617.685271 
 03/10  14:00:00,5521992651.05069,766134049.2768176,2376289039.36661 
 03/10  15:00:00,5603222809.282674,766134049.2768176,2376289039.36661 
 03/10  16:00:00,5755486966.122845,766134049.2768176,2376289039.36661 
 03/10  17:00:00,5944021966.37557,767026224.7395914,2376289039.36661 
 03/10  18:00:00,4475132255.528952,436850618.2964345,1909491352.6412544 
 03/10  19:00:00,4040669948.0200996,292115075.5172316,1792791930.9599159 
 03/10  20:00:00,3886294961.446329,296653033.108991,1792791930.9599159 
 03/10  21:00:00,3733755283.749056,197765105.62937143,1792791930.9599159 
 03/10  22:00:00,3620654606.304267,197765105.62937143,1792791930.9599159 
 03/10  23:00:00,2997666475.4356737,98887927.4796197,1792791930.9599159 
 03/10  24:00:00,2903370267.432068,49438589.07487582,1792791930.9599159 
 03/11  01:00:00,2570521579.1469646,38694479.62202592,1597820222.8892183 
 03/11  02:00:00,2564297192.5772653,36545657.73145594,1597820222.8892183 
 03/11  03:00:00,2559927220.3751974,36545657.73145594,1597820222.8892183 
 03/11  04:00:00,2557304920.9101963,36545657.73145594,1597820222.8892183 
 03/11  05:00:00,2550136692.3372626,36545657.73145594,1597820222.8892183 
 03/11  06:00:00,2842205079.816105,36545657.73145594,1597820222.8892183 
 03/11  07:00:00,3457225191.054843,86635634.52764001,1792791930.9599159 
 03/11  08:00:00,3402757115.2250443,86870187.07074681,1792791930.9599159 
 03/11  09:00:00,3783636302.487251,255451414.240745,1909491352.6412544 
 03/11  10:00:00,3736185868.257039,255377965.44577354,1909491352.6412544 
 03/11  11:00:00,3659026041.247939,255377965.44577354,1909491352.6412544 
 03/11  12:00:00,3744315069.156975,255377965.44577354,1909491352.6412544 
 03/11  13:00:00,3364397763.0817204,127688982.72288677,1734442220.1192467 
 03/11  14:00:00,3414917191.227351,127688982.72288677,1734442220.1192467 
 03/11  15:00:00,3433020061.682189,127688982.72288677,1734442220.1192467 
 03/11  16:00:00,3457086061.4307303,127688982.72288677,1734442220.1192467 
 03/11  17:00:00,3609253743.560767,127745919.99564451,1734442220.1192467 
 03/11  18:00:00,3414960021.742023,43648537.937687725,1676092509.2785773 
 03/11  19:00:00,3263868704.6604137,48674331.729593515,1676092509.2785773 
 03/11  20:00:00,2942190438.320809,38694479.62202592,1597820222.8892183 
 03/11  21:00:00,2954098792.8464284,36545657.73145594,1597820222.8892183 
 03/11  22:00:00,2852530083.437758,36545657.73145594,1597820222.8892183 
 03/11  23:00:00,2698267189.067262,36545657.73145594,1597820222.8892183 
 03/11  24:00:00,2647373916.6997128,36545657.73145594,1597820222.8892183 
 03/12  01:00:00,2555455464.8066545,36545657.73145594,1597820222.8892183 
 03/12  02:00:00,2552536764.9897184,36545657.73145594,1597820222.8892183 
 03/12  03:00:00,2549744618.102663,36545657.73145594,1597820222.8892183 
 03/12  04:00:00,2550822630.76488,36545657.73145594,1597820222.8892183 
 03/12  05:00:00,2611532519.2466717,36545657.73145594,1597820222.8892183 
 03/12  06:00:00,2954154574.136737,47289767.18430585,1676092509.2785773 
 03/12  07:00:00,2959339972.761034,48173679.98331684,1676092509.2785773 
 03/12  08:00:00,2899475824.6866736,43253676.969864875,1676092509.2785773 
 03/12  09:00:00,2971055942.0128064,42561042.01956953,1676092509.2785773 
 03/12  10:00:00,2924521109.6128745,42559924.65578557,1676092509.2785773 
 03/12  11:00:00,2934465933.556389,42559924.65578557,1676092509.2785773 
 03/12  12:00:00,2988936619.3279295,42559924.65578557,1676092509.2785773 
 03/12  13:00:00,2987336552.048545,42559924.65578557,1676092509.2785773 
 03/12  14:00:00,3045044595.361418,42559924.65578557,1676092509.2785773 
 03/12  15:00:00,3040596739.548098,42559924.65578557,1676092509.2785773 
 03/12  16:00:00,3238153293.3135176,42559924.65578557,1676092509.2785773 
 03/12  17:00:00,3338614328.9800987,42576814.8736264,1676092509.2785773 
 03/12  18:00:00,3258896007.2010283,35798880.351101324,1597820222.8892183 
 03/12  19:00:00,3191605346.5846934,36555046.68715182,1597820222.8892183 
 03/12  20:00:00,3132055654.3545804,36545657.73145594,1597820222.8892183 
 03/12  21:00:00,2977136923.6978626,36545657.73145594,1597820222.8892183 
 03/12  22:00:00,2773405269.995797,36545657.73145594,1597820222.8892183 
 03/12  23:00:00,2721542692.9462795,36545657.73145594,1597820222.8892183 
 03/12  24:00:00,2727812040.0335536,36545657.73145594,1688428882.4407709 
 03/13  01:00:00,2742549997.6650867,36545657.73145594,1688428882.4407709 
 03/13  02:00:00,2703105681.1720943,36545657.73145594,1688428882.4407709 
 03/13  03:00:00,2641300015.7828417,36545657.73145594,1688428882.4407709 
 03/13  04:00:00,2639074284.0054574,36545657.73145594,1688428882.4407709 
 03/13  05:00:00,2954500751.8861036,38137022.65685523,1688428882.4407709 
 03/13  06:00:00,3567028168.0381866,88762776.67582561,1792791930.9599159 
 03/13  07:00:00,3738432263.437703,289052023.89982516,1792791930.9599159 
 03/13  08:00:00,5079335441.366234,778716751.9360493,2376289039.36661 
 03/13  09:00:00,5189930439.095009,766154792.1179264,2376289039.36661 
 03/13  10:00:00,5133037967.697234,766134049.2768176,2376289039.36661 
 03/13  11:00:00,5435986838.5895815,766134049.2768176,2376289039.36661 
 03/13  12:00:00,4964789018.5245695,766134049.2768176,2259589617.685271 
 03/13  13:00:00,5677523624.417641,766134049.2768176,2376289039.36661 
 03/13  14:00:00,5627002858.573233,766134049.2768176,2376289039.36661 
 03/13  15:00:00,5749979382.756035,766134049.2768176,2376289039.36661 
 03/13  16:00:00,6027576781.281126,766134049.2768176,2376289039.36661 
 03/13  17:00:00,4581388484.774791,425809967.7072378,1909491352.6412544 
 03/13  18:00:00,4064471614.757988,261381806.84617296,1792791930.9599159 
 03/13  19:00:00,3959193545.607111,291848147.65977204,1792791930.9599159 
 03/13  20:00:00,3804503780.230887,197765105.62937143,1792791930.9599159 
 03/13  21:00:00,3668916776.2733693,197765105.62937143,1792791930.9599159 
 03/13  22:00:00,3022514401.210285,98887927.4796197,1792791930.9599159 
 03/13  23:00:00,2916978726.5281353,49438589.07487582,1792791930.9599159 
 03/13  24:00:00,2734508812.6909027,38694479.62202592,1688428882.4407709 
 03/14  01:00:00,2727374732.403688,36545657.73145594,1688428882.4407709 
 03/14  02:00:00,2689663494.4926453,36545657.73145594,1688428882.4407709 
 03/14  03:00:00,2706701455.51755,36545657.73145594,1688428882.4407709 
 03/14  04:00:00,2646763976.372636,36545657.73145594,1688428882.4407709 
 03/14  05:00:00,2970194785.5460052,38137022.65685523,1688428882.4407709 
 03/14  06:00:00,3591278473.182397,88762776.67582561,1792791930.9599159 
 03/14  07:00:00,3745460096.1933765,288917779.31490767,1792791930.9599159 
 03/14  08:00:00,5216204473.231679,778247174.0999627,2376289039.36661 
 03/14  09:00:00,5620536587.143112,766153746.0846469,2376289039.36661 
 03/14  10:00:00,5662432949.9661875,766134049.2768176,2376289039.36661 
 03/14  11:00:00,5722759367.255331,766134049.2768176,2376289039.36661 
 03/14  12:00:00,5058080927.347836,766134049.2768176,2259589617.685271 
 03/14  13:00:00,5665621111.4347315,766134049.2768176,2376289039.36661 
 03/14  14:00:00,5691017542.101051,766134049.2768176,2376289039.36661 
 03/14  15:00:00,5757992293.621154,766134049.2768176,2376289039.36661 
 03/14  16:00:00,6048370807.24915,766134049.2768176,2376289039.36661 
 03/14  17:00:00,4710585029.087037,425805337.2916477,1909491352.6412544 
 03/14  18:00:00,4208724771.1130304,261119919.8676574,1792791930.9599159 
 03/14  19:00:00,4088373635.014154,291704978.97228134,1792791930.9599159 
 03/14  20:00:00,3938849603.372202,197765105.62937143,1792791930.9599159 
 03/14  21:00:00,3771264969.6532526,197765105.62937143,1792791930.9599159 
 03/14  22:00:00,3026338129.3616114,98887927.4796197,1792791930.9599159 
 03/14  23:00:00,2913670269.1743503,49438589.07487582,1792791930.9599159 
 03/14  24:00:00,2757076460.498062,38694479.62202592,1688428882.4407709 
 03/15  01:00:00,2718696130.403942,36545657.73145594,1688428882.4407709 
 03/15  02:00:00,2740887785.245152,36545657.73145594,1688428882.4407709 
 03/15  03:00:00,2715268568.435972,36545657.73145594,1688428882.4407709 
 03/15  04:00:00,2712639724.8949265,36545657.73145594,1688428882.4407709 
 03/15  05:00:00,3034511327.7009006,38137022.65685523,1688428882.4407709 
 03/15  06:00:00,3624466539.8459983,88762776.67582561,1792791930.9599159 
 03/15  07:00:00,3779739489.71974,288880929.4156358,1792791930.9599159 
 03/15  08:00:00,5404563199.249021,778068130.4453235,2376289039.36661 
 03/15  09:00:00,5754785076.152125,766153803.0919077,2376289039.36661 
 03/15  10:00:00,5689295167.590709,766134049.2768176,2376289039.36661 
 03/15  11:00:00,5813597328.661423,766134049.2768176,2376289039.36661 
 03/15  12:00:00,5294656485.5751,766134049.2768176,2259589617.685271 
 03/15  13:00:00,5886474591.902679,766134049.2768176,2376289039.36661 
 03/15  14:00:00,5753684689.489585,766134049.2768176,2376289039.36661 
 03/15  15:00:00,5778550385.357803,766134049.2768176,2376289039.36661 
 03/15  16:00:00,6057548992.515422,766134049.2768176,2376289039.36661 
 03/15  17:00:00,4685044990.902209,425812119.62550104,1909491352.6412544 
 03/15  18:00:00,4139548847.147264,261341187.16396236,1792791930.9599159 
 03/15  19:00:00,4004580139.649219,291810245.49599546,1792791930.9599159 
 03/15  20:00:00,3847550322.1733584,197765105.62937143,1792791930.9599159 
 03/15  21:00:00,3711171957.2062745,197765105.62937143,1792791930.9599159 
 03/15  22:00:00,3029391073.348752,98887927.4796197,1792791930.9599159 
 03/15  23:00:00,2913437339.5193725,49438589.07487582,1792791930.9599159 
 03/15  24:00:00,2756394686.4828935,38694479.62202592,1688428882.4407709 
 03/16  01:00:00,2722831434.866579,36545657.73145594,1688428882.4407709 
 03/16  02:00:00,2721434159.919528,36545657.73145594,1688428882.4407709 
 03/16  03:00:00,2709305500.476304,36545657.73145594,1688428882.4407709 
 03/16  04:00:00,2668054195.12545,36545657.73145594,1688428882.4407709 
 03/16  05:00:00,2985928161.979084,38137022.65685523,1688428882.4407709 
 03/16  06:00:00,3624180152.0554676,88762776.67582561,1792791930.9599159 
 03/16  07:00:00,3769367946.0969343,288669003.89666617,1792791930.9599159 
 03/16  08:00:00,5265591696.178784,777036804.0469898,2376289039.36661 
 03/16  09:00:00,5463414338.161683,766152830.86077,2376289039.36661 
 03/16  10:00:00,5593749411.303168,766134049.2768176,2376289039.36661 
 03/16  11:00:00,5807327064.452854,766134049.2768176,2376289039.36661 
 03/16  12:00:00,5337121073.832421,766134049.2768176,2259589617.685271 
 03/16  13:00:00,5868465842.593217,766134049.2768176,2376289039.36661 
 03/16  14:00:00,5701688016.959723,766134049.2768176,2376289039.36661 
 03/16  15:00:00,5751293970.923235,766134049.2768176,2376289039.36661 
 03/16  16:00:00,6059694303.416425,766134049.2768176,2376289039.36661 
 03/16  17:00:00,4637110249.09656,425638543.7049329,1909491352.6412544 
 03/16  18:00:00,4122641202.7100163,259096219.806312,1792791930.9599159 
 03/16  19:00:00,3977189720.0995984,291416969.96317995,1792791930.9599159 
 03/16  20:00:00,3888279561.425643,197765105.62937143,1792791930.9599159 
 03/16  21:00:00,3746835742.6429167,197765105.62937143,1792791930.9599159 
 03/16  22:00:00,3021384013.445992,98887927.4796197,1792791930.9599159 
 03/16  23:00:00,2919224481.9194508,49438589.07487582,1792791930.9599159 
 03/16  24:00:00,2733598237.664096,38694479.62202592,1688428882.4407709 
 03/17  01:00:00,2745729421.1567464,36545657.73145594,1688428882.4407709 
 03/17  02:00:00,2729359693.344713,36545657.73145594,1688428882.4407709 
 03/17  03:00:00,2713445658.382878,36545657.73145594,1688428882.4407709 
 03/17  04:00:00,2670428792.676384,36545657.73145594,1688428882.4407709 
 03/17  05:00:00,3026548436.781471,38137022.65685523,1688428882.4407709 
 03/17  06:00:00,3633040189.7903447,88762776.67582561,1792791930.9599159 
 03/17  07:00:00,3796713022.61083,288524823.80878013,1792791930.9599159 
 03/17  08:00:00,5333178883.005405,776788354.1561391,2376289039.36661 
 03/17  09:00:00,5552454895.633159,766152249.9135034,2376289039.36661 
 03/17  10:00:00,5703794834.968468,766134049.2768176,2376289039.36661 
 03/17  11:00:00,5746951004.227269,766134049.2768176,2376289039.36661 
 03/17  12:00:00,5020184866.937903,766134049.2768176,2259589617.685271 
 03/17  13:00:00,5685952353.646957,766134049.2768176,2376289039.36661 
 03/17  14:00:00,5754744474.732054,766134049.2768176,2376289039.36661 
 03/17  15:00:00,5984567339.820636,766134049.2768176,2376289039.36661 
 03/17  16:00:00,6263460430.673982,766134049.2768176,2376289039.36661 
 03/17  17:00:00,4772584895.932446,425807523.75384104,1909491352.6412544 
 03/17  18:00:00,4249071083.986659,261215061.93910882,1792791930.9599159 
 03/17  19:00:00,4120996515.987241,291680741.3631832,1792791930.9599159 
 03/17  20:00:00,3891298786.9453945,197765105.62937143,1792791930.9599159 
 03/17  21:00:00,3737733854.8660774,197765105.62937143,1792791930.9599159 
 03/17  22:00:00,3015872675.9477453,98887927.4796197,1792791930.9599159 
 03/17  23:00:00,2935803216.9328437,49438589.07487582,1792791930.9599159 
 03/17  24:00:00,2645286847.3622656,38694479.62202592,1597820222.8892183 
 03/18  01:00:00,2653099421.583427,36545657.73145594,1597820222.8892183 
 03/18  02:00:00,2637639550.450968,36545657.73145594,1597820222.8892183 
 03/18  03:00:00,2619928325.648185,36545657.73145594,1597820222.8892183 
 03/18  04:00:00,2617176722.6757355,36545657.73145594,1597820222.8892183 
 03/18  05:00:00,2887470444.6725454,36545657.73145594,1597820222.8892183 
 03/18  06:00:00,3622216072.462056,88762776.67582561,1792791930.9599159 
 03/18  07:00:00,3556977834.9265857,96139982.09179923,1792791930.9599159 
 03/18  08:00:00,3840790425.7774563,258839428.42281544,1909491352.6412544 
 03/18  09:00:00,3786993097.0718307,255377965.44577354,1909491352.6412544 
 03/18  10:00:00,3729323996.6524825,255377965.44577354,1909491352.6412544 
 03/18  11:00:00,3827986957.00924,255377965.44577354,1909491352.6412544 
 03/18  12:00:00,3447021946.4917483,127688982.72288677,1734442220.1192467 
 03/18  13:00:00,3533227829.333336,127688982.72288677,1734442220.1192467 
 03/18  14:00:00,3598668624.323558,127688982.72288677,1734442220.1192467 
 03/18  15:00:00,3720312064.1115646,127688982.72288677,1734442220.1192467 
 03/18  16:00:00,3945998297.0854135,127688982.72288677,1734442220.1192467 
 03/18  17:00:00,3601519576.671525,42590304.17582973,1676092509.2785773 
 03/18  18:00:00,3455821374.2238092,43414462.43766141,1676092509.2785773 
 03/18  19:00:00,3222437860.4371514,38184424.984219685,1597820222.8892183 
 03/18  20:00:00,3292056048.742124,36545657.73145594,1597820222.8892183 
 03/18  21:00:00,3161301557.460677,36545657.73145594,1597820222.8892183 
 03/18  22:00:00,2997304029.225873,36545657.73145594,1597820222.8892183 
 03/18  23:00:00,2919307966.7524586,36545657.73145594,1597820222.8892183 
 03/18  24:00:00,2679525539.4861817,36545657.73145594,1597820222.8892183 
 03/19  01:00:00,2654685597.2537074,36545657.73145594,1597820222.8892183 
 03/19  02:00:00,2665610637.547834,36545657.73145594,1597820222.8892183 
 03/19  03:00:00,2646510005.0540075,36545657.73145594,1597820222.8892183 
 03/19  04:00:00,2645193187.799246,36545657.73145594,1597820222.8892183 
 03/19  05:00:00,2708213039.019304,36545657.73145594,1597820222.8892183 
 03/19  06:00:00,3033592023.125252,47289767.18430585,1676092509.2785773 
 03/19  07:00:00,3030067840.4932494,48094584.59099855,1676092509.2785773 
 03/19  08:00:00,3126989366.4905424,43147555.81238024,1676092509.2785773 
 03/19  09:00:00,3107975552.613619,42559924.65578557,1676092509.2785773 
 03/19  10:00:00,3015408913.6368313,42559924.65578557,1676092509.2785773 
 03/19  11:00:00,3013101598.31725,42559924.65578557,1676092509.2785773 
 03/19  12:00:00,3103799315.293119,42559924.65578557,1676092509.2785773 
 03/19  13:00:00,3098848731.1189394,42559924.65578557,1676092509.2785773 
 03/19  14:00:00,3167408401.7590337,42559924.65578557,1676092509.2785773 
 03/19  15:00:00,3151933753.210508,42559924.65578557,1676092509.2785773 
 03/19  16:00:00,3375736885.33431,42559924.65578557,1676092509.2785773 
 03/19  17:00:00,3425081430.1535788,42618204.69796216,1676092509.2785773 
 03/19  18:00:00,3347160651.6786313,36190907.1267096,1597820222.8892183 
 03/19  19:00:00,3244182156.6714606,36610926.691269934,1597820222.8892183 
 03/19  20:00:00,3343019621.3866386,36545657.73145594,1597820222.8892183 
 03/19  21:00:00,3243421075.878915,36545657.73145594,1597820222.8892183 
 03/19  22:00:00,3166092528.641188,36545657.73145594,1597820222.8892183 
 03/19  23:00:00,3018015978.234747,36545657.73145594,1597820222.8892183 
 03/19  24:00:00,2914997646.625081,36545657.73145594,1688428882.4407709 
 03/20  01:00:00,2831317824.6607313,36545657.73145594,1688428882.4407709 
 03/20  02:00:00,2750135433.9049783,36545657.73145594,1688428882.4407709 
 03/20  03:00:00,2806351041.8026357,36545657.73145594,1688428882.4407709 
 03/20  04:00:00,2759755642.2621512,36545657.73145594,1688428882.4407709 
 03/20  05:00:00,3142059106.6492076,38137022.65685523,1688428882.4407709 
 03/20  06:00:00,3648261639.061866,88762776.67582561,1792791930.9599159 
 03/20  07:00:00,3804097925.5737753,288497168.176042,1792791930.9599159 
 03/20  08:00:00,5368733152.008571,776070396.4816513,2376289039.36661 
 03/20  09:00:00,5600710670.568298,766152242.9825177,2376289039.36661 
 03/20  10:00:00,5570641541.720042,766134049.2768176,2376289039.36661 
 03/20  11:00:00,5579365391.557531,766134049.2768176,2376289039.36661 
 03/20  12:00:00,4924792229.1284075,766134049.2768176,2259589617.685271 
 03/20  13:00:00,5702340965.0275,766134049.2768176,2376289039.36661 
 03/20  14:00:00,5886012812.753116,766134049.2768176,2376289039.36661 
 03/20  15:00:00,5860763662.2722025,766134049.2768176,2376289039.36661 
 03/20  16:00:00,5932420861.648193,766134049.2768176,2376289039.36661 
 03/20  17:00:00,4449575677.458067,425952250.07276857,1909491352.6412544 
 03/20  18:00:00,3933255872.3120356,261891176.32515693,1792791930.9599159 
 03/20  19:00:00,3861587400.310085,292013394.36848164,1792791930.9599159 
 03/20  20:00:00,3706634826.585826,197765105.62937143,1792791930.9599159 
 03/20  21:00:00,3580527214.0807,197765105.62937143,1792791930.9599159 
 03/20  22:00:00,2942061188.642118,98887927.4796197,1792791930.9599159 
 03/20  23:00:00,2825413766.709487,49438589.07487582,1792791930.9599159 
 03/20  24:00:00,2660130456.218143,38694479.62202592,1688428882.4407709 
 03/21  01:00:00,2659046518.6797,36545657.73145594,1688428882.4407709 
 03/21  02:00:00,2653977286.5125475,36545657.73145594,1688428882.4407709 
 03/21  03:00:00,2648582104.8786507,36545657.73145594,1688428882.4407709 
 03/21  04:00:00,2650591028.306379,36545657.73145594,1688428882.4407709 
 03/21  05:00:00,2982859116.7209473,38137022.65685523,1688428882.4407709 
 03/21  06:00:00,3578234793.032419,88762776.67582561,1792791930.9599159 
 03/21  07:00:00,3720366040.8908553,288147276.40462846,1792791930.9599159 
 03/21  08:00:00,5071455668.780108,775305349.3978119,2376289039.36661 
 03/21  09:00:00,5224002037.470451,766134049.2768176,2376289039.36661 
 03/21  10:00:00,5293151227.737909,766134049.2768176,2376289039.36661 
 03/21  11:00:00,5409917609.229086,766134049.2768176,2376289039.36661 
 03/21  12:00:00,4867223776.845175,766134049.2768176,2259589617.685271 
 03/21  13:00:00,5655088275.665096,766134049.2768176,2376289039.36661 
 03/21  14:00:00,5751606222.950633,766134049.2768176,2376289039.36661 
 03/21  15:00:00,5812916008.307463,766134049.2768176,2376289039.36661 
 03/21  16:00:00,6057507423.816181,766134049.2768176,2376289039.36661 
 03/21  17:00:00,4513995357.72569,425816736.11868036,1909491352.6412544 
 03/21  18:00:00,4041020008.134029,261085229.36642963,1792791930.9599159 
 03/21  19:00:00,3986604386.458342,291598099.4986425,1792791930.9599159 
 03/21  20:00:00,3865622608.7223463,197765105.62937143,1792791930.9599159 
 03/21  21:00:00,3788730876.8498116,197765105.62937143,1792791930.9599159 
 03/21  22:00:00,3021103933.1800547,98887927.4796197,1792791930.9599159 
 03/21  23:00:00,2910152113.325792,49438589.07487582,1792791930.9599159 
 03/21  24:00:00,2736612942.6512923,38694479.62202592,1688428882.4407709 
 03/22  01:00:00,2719042765.021983,36545657.73145594,1688428882.4407709 
 03/22  02:00:00,2715818889.107961,36545657.73145594,1688428882.4407709 
 03/22  03:00:00,2712443946.043123,36545657.73145594,1688428882.4407709 
 03/22  04:00:00,2653185615.778274,36545657.73145594,1688428882.4407709 
 03/22  05:00:00,2991279291.9694586,38137022.65685523,1688428882.4407709 
