Date/Time,Electricity:Facility [J](Hourly),InteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly) 
 02/17  07:00:00,2882962580.234785,88762776.67582561,1366942902.3483958 
 02/17  08:00:00,2911230314.18325,275644045.7817467,1366942902.3483958 
 02/17  09:00:00,4215815141.3341885,769543237.3521862,1950440010.7550895 
 02/17  10:00:00,4248241977.468204,766134049.2768176,1950440010.7550895 
 02/17  11:00:00,4187069307.1404305,766134049.2768176,1950440010.7550895 
 02/17  12:00:00,4326088532.444883,766134049.2768176,1950440010.7550895 
 02/17  13:00:00,4082607379.697073,766134049.2768176,1833740589.0737503 
 02/17  14:00:00,4513126915.463211,766134049.2768176,1950440010.7550895 
 02/17  15:00:00,4497213785.948825,766134049.2768176,1950440010.7550895 
 02/17  16:00:00,4606924548.023598,766134049.2768176,1950440010.7550895 
 02/17  17:00:00,4753999586.805824,768716202.8999581,1950440010.7550895 
 02/17  18:00:00,3677517314.641382,446600143.1344264,1483642324.0297346 
 02/17  19:00:00,3359475752.931862,296653033.108991,1366942902.3483958 
 02/17  20:00:00,3175910511.2916813,296653033.108991,1366942902.3483958 
 02/17  21:00:00,3057037551.9572005,197765105.62937143,1366942902.3483958 
 02/17  22:00:00,2961718055.7120457,197765105.62937143,1366942902.3483958 
 02/17  23:00:00,2369049075.6748323,98887927.4796197,1366942902.3483958 
 02/17  24:00:00,2251595637.491434,49438589.07487582,1366942902.3483958 
 02/18  01:00:00,1994335614.0308135,38694479.62202592,1171971194.277698 
 02/18  02:00:00,1989251747.6835473,36545657.73145594,1171971194.277698 
 02/18  03:00:00,1988112573.3609772,36545657.73145594,1171971194.277698 
 02/18  04:00:00,1985399406.7065074,36545657.73145594,1171971194.277698 
 02/18  05:00:00,1981349596.0085495,36545657.73145594,1171971194.277698 
 02/18  06:00:00,2151658847.2384057,36545657.73145594,1171971194.277698 
 02/18  07:00:00,2939392769.460429,88762776.67582561,1366942902.3483958 
 02/18  08:00:00,2829288251.6816955,91874298.41416769,1366942902.3483958 
 02/18  09:00:00,3142677084.4610376,256093533.8539247,1483642324.0297346 
 02/18  10:00:00,3060447518.484005,255377965.44577354,1483642324.0297346 
 02/18  11:00:00,2913102105.0292406,255377965.44577354,1483642324.0297346 
 02/18  12:00:00,2933804918.197912,255377965.44577354,1483642324.0297346 
 02/18  13:00:00,2607730721.4676223,127688982.72288677,1308593191.5077264 
 02/18  14:00:00,2626228179.1027718,127688982.72288677,1308593191.5077264 
 02/18  15:00:00,2630048082.35522,127688982.72288677,1308593191.5077264 
 02/18  16:00:00,2620504632.584945,127688982.72288677,1308593191.5077264 
 02/18  17:00:00,2778287692.557125,128462779.18776028,1308593191.5077264 
 02/18  18:00:00,2742637273.7007084,45636222.70001068,1250243480.667057 
 02/18  19:00:00,2483410017.042547,49438589.07487582,1250243480.667057 
 02/18  20:00:00,2262398078.2574368,38694479.62202592,1171971194.277698 
 02/18  21:00:00,2258083266.9151425,36545657.73145594,1171971194.277698 
 02/18  22:00:00,2175467710.993368,36545657.73145594,1171971194.277698 
 02/18  23:00:00,2092669578.8201084,36545657.73145594,1171971194.277698 
 02/18  24:00:00,2026244203.9169974,36545657.73145594,1171971194.277698 
 02/19  01:00:00,1975695083.561822,36545657.73145594,1171971194.277698 
 02/19  02:00:00,1975351446.4044232,36545657.73145594,1171971194.277698 
 02/19  03:00:00,1974242802.3609383,36545657.73145594,1171971194.277698 
 02/19  04:00:00,1972051742.9467053,36545657.73145594,1171971194.277698 
 02/19  05:00:00,1969746058.790028,36545657.73145594,1171971194.277698 
 02/19  06:00:00,2035411587.279732,36545657.73145594,1171971194.277698 
 02/19  07:00:00,2384132729.1868296,47289767.18430585,1250243480.667057 
 02/19  08:00:00,2316130620.678797,45936979.62656583,1250243480.667057 
 02/19  09:00:00,2317054494.1298532,42693107.82981405,1250243480.667057 
 02/19  10:00:00,2198724144.362861,42559924.65578557,1250243480.667057 
 02/19  11:00:00,2045199581.0658257,42559924.65578557,1250243480.667057 
 02/19  12:00:00,2060721111.679191,42559924.65578557,1250243480.667057 
 02/19  13:00:00,2115180726.9921215,42559924.65578557,1250243480.667057 
 02/19  14:00:00,2247627362.5636454,42559924.65578557,1250243480.667057 
 02/19  15:00:00,2407224156.3247533,42559924.65578557,1250243480.667057 
 02/19  16:00:00,2487961064.382491,42559924.65578557,1250243480.667057 
 02/19  17:00:00,2620244963.1311545,42671209.39592845,1250243480.667057 
 02/19  18:00:00,2442580769.5489807,44617307.84432327,1250243480.667057 
 02/19  19:00:00,2466424519.2489476,38406205.597170554,1171971194.277698 
 02/19  20:00:00,2322263944.7189426,36545657.73145594,1171971194.277698 
 02/19  21:00:00,2296907360.7662163,36545657.73145594,1171971194.277698 
 02/19  22:00:00,2234210134.3112125,36545657.73145594,1171971194.277698 
 02/19  23:00:00,2111749081.482646,36545657.73145594,1171971194.277698 
 02/19  24:00:00,2044370793.7093968,36545657.73145594,1171971194.277698 
 02/20  01:00:00,1992530006.867984,36545657.73145594,1171971194.277698 
 02/20  02:00:00,1991149989.8622828,36545657.73145594,1171971194.277698 
 02/20  03:00:00,1991273784.6544023,36545657.73145594,1171971194.277698 
 02/20  04:00:00,1991157987.4024067,36545657.73145594,1171971194.277698 
 02/20  05:00:00,1992332536.2607014,36545657.73145594,1171971194.277698 
 02/20  06:00:00,2101133340.5107722,36545657.73145594,1171971194.277698 
 02/20  07:00:00,2448979567.1634145,47289767.18430585,1250243480.667057 
 02/20  08:00:00,2384108869.5202003,47629143.32375281,1250243480.667057 
 02/20  09:00:00,2388585747.318862,44352617.524574436,1250243480.667057 
 02/20  10:00:00,2275662766.836147,43151314.61682205,1250243480.667057 
 02/20  11:00:00,2107147367.7972765,42811741.60258082,1250243480.667057 
 02/20  12:00:00,2132316745.811273,42559924.65578557,1250243480.667057 
 02/20  13:00:00,2467259370.9827304,42559924.65578557,1250243480.667057 
 02/20  14:00:00,2509896364.127868,42559924.65578557,1250243480.667057 
 02/20  15:00:00,2602939795.077494,42559924.65578557,1250243480.667057 
 02/20  16:00:00,2568781576.4874864,42559924.65578557,1250243480.667057 
 02/20  17:00:00,2738282732.4849653,42724479.55634357,1250243480.667057 
 02/20  18:00:00,2831585668.3404264,44550384.14352656,1250243480.667057 
 02/20  19:00:00,2754808581.321243,38385391.77942062,1171971194.277698 
 02/20  20:00:00,2423224134.7839127,36545657.73145594,1171971194.277698 
 02/20  21:00:00,2409831790.5868173,36545657.73145594,1171971194.277698 
 02/20  22:00:00,2299341357.338213,36545657.73145594,1171971194.277698 
 02/20  23:00:00,2203551768.680484,36545657.73145594,1171971194.277698 
 02/20  24:00:00,2103506809.7129033,36545657.73145594,1171971194.277698 
 02/21  01:00:00,2123449533.848648,36545657.73145594,1262579853.8292506 
 02/21  02:00:00,2106042244.0103805,36545657.73145594,1262579853.8292506 
 02/21  03:00:00,2117269571.5456207,36545657.73145594,1262579853.8292506 
 02/21  04:00:00,2102479763.3348727,36545657.73145594,1262579853.8292506 
 02/21  05:00:00,2112598980.8912742,36545657.73145594,1262579853.8292506 
 02/21  06:00:00,2398109356.7796054,38137022.65685523,1262579853.8292506 
 02/21  07:00:00,2956720274.6901646,88762776.67582561,1366942902.3483958 
 02/21  08:00:00,3075498565.673634,273777876.81764495,1366942902.3483958 
 02/21  09:00:00,4448677045.801955,767810750.4294236,1950440010.7550895 
 02/21  10:00:00,4559488126.996788,766134049.2768176,1950440010.7550895 
 02/21  11:00:00,4484840741.291754,766134049.2768176,1950440010.7550895 
 02/21  12:00:00,4629367877.865861,766134049.2768176,1950440010.7550895 
 02/21  13:00:00,4275628746.6970406,766134049.2768176,1833740589.0737503 
 02/21  14:00:00,4721436827.192453,766134049.2768176,1950440010.7550895 
 02/21  15:00:00,4707761296.816084,766134049.2768176,1950440010.7550895 
 02/21  16:00:00,4737465946.110212,766134049.2768176,1950440010.7550895 
 02/21  17:00:00,4918275429.486967,768100882.0194439,1950440010.7550895 
 02/21  18:00:00,3746822972.6175365,443640024.8156762,1483642324.0297346 
 02/21  19:00:00,3377190368.743621,294596402.7584227,1366942902.3483958 
 02/21  20:00:00,3189677324.3228755,296653033.108991,1366942902.3483958 
 02/21  21:00:00,3041966792.5447216,197765105.62937143,1366942902.3483958 
 02/21  22:00:00,2949044698.1968627,197765105.62937143,1366942902.3483958 
 02/21  23:00:00,2359894092.153474,98887927.4796197,1366942902.3483958 
 02/21  24:00:00,2247575923.75536,49438589.07487582,1366942902.3483958 
 02/22  01:00:00,2080979355.4073808,38694479.62202592,1262579853.8292506 
 02/22  02:00:00,2072134885.4562092,36545657.73145594,1262579853.8292506 
 02/22  03:00:00,2069356581.5062435,36545657.73145594,1262579853.8292506 
 02/22  04:00:00,2038673097.8819518,36545657.73145594,1262579853.8292506 
 02/22  05:00:00,2014490211.7987728,36545657.73145594,1262579853.8292506 
 02/22  06:00:00,2286718327.7647543,38137022.65685523,1262579853.8292506 
 02/22  07:00:00,2799987256.7746196,88762776.67582561,1366942902.3483958 
 02/22  08:00:00,2885034988.7739964,273549636.51455903,1366942902.3483958 
 02/22  09:00:00,4266078018.400568,767782697.3159509,1950440010.7550895 
 02/22  10:00:00,4306410332.054554,766134049.2768176,1950440010.7550895 
 02/22  11:00:00,4263294924.576515,766134049.2768176,1950440010.7550895 
 02/22  12:00:00,4453044378.89196,766134049.2768176,1950440010.7550895 
 02/22  13:00:00,4186409854.6507,766134049.2768176,1833740589.0737503 
 02/22  14:00:00,4533264241.583531,766134049.2768176,1950440010.7550895 
 02/22  15:00:00,4616715220.605354,766134049.2768176,1950440010.7550895 
 02/22  16:00:00,4800226630.695951,766134049.2768176,1950440010.7550895 
 02/22  17:00:00,5212017753.477433,767863638.9943027,1950440010.7550895 
 02/22  18:00:00,3756947311.41364,443293461.4355084,1483642324.0297346 
 02/22  19:00:00,3392030517.2344456,294510578.3125231,1366942902.3483958 
 02/22  20:00:00,3211265418.9362116,296653033.108991,1366942902.3483958 
 02/22  21:00:00,3071030992.2693176,197765105.62937143,1366942902.3483958 
 02/22  22:00:00,2967228882.177954,197765105.62937143,1366942902.3483958 
 02/22  23:00:00,2366356828.4829726,98887927.4796197,1366942902.3483958 
 02/22  24:00:00,2251864681.180004,49438589.07487582,1366942902.3483958 
 02/23  01:00:00,2086859160.8516,38694479.62202592,1262579853.8292506 
 02/23  02:00:00,2079753838.2419248,36545657.73145594,1262579853.8292506 
 02/23  03:00:00,2075939650.9545295,36545657.73145594,1262579853.8292506 
 02/23  04:00:00,2073882046.3661032,36545657.73145594,1262579853.8292506 
 02/23  05:00:00,2072007478.6180544,36545657.73145594,1262579853.8292506 
 02/23  06:00:00,2343000095.8335023,38137022.65685523,1262579853.8292506 
 02/23  07:00:00,2866713720.7908297,88762776.67582561,1366942902.3483958 
 02/23  08:00:00,2942483379.765341,273406696.5602304,1366942902.3483958 
 02/23  09:00:00,4312478030.634377,767690428.1921222,1950440010.7550895 
 02/23  10:00:00,4367776095.841209,766134049.2768176,1950440010.7550895 
 02/23  11:00:00,4361441197.639143,766134049.2768176,1950440010.7550895 
 02/23  12:00:00,4510165862.707776,766134049.2768176,1950440010.7550895 
 02/23  13:00:00,4293894468.527862,766134049.2768176,1833740589.0737503 
 02/23  14:00:00,4712168027.491121,766134049.2768176,1950440010.7550895 
 02/23  15:00:00,4605548106.3861265,766134049.2768176,1950440010.7550895 
 02/23  16:00:00,4861926868.962456,766134049.2768176,1950440010.7550895 
 02/23  17:00:00,5163880562.215671,767827801.2410415,1950440010.7550895 
 02/23  18:00:00,3833653559.0436726,442202746.18933046,1483642324.0297346 
 02/23  19:00:00,3451704521.1767163,294437614.3185382,1366942902.3483958 
 02/23  20:00:00,3247719186.935625,296653033.108991,1366942902.3483958 
 02/23  21:00:00,3067178906.3827453,197765105.62937143,1366942902.3483958 
 02/23  22:00:00,2969485078.60559,197765105.62937143,1366942902.3483958 
 02/23  23:00:00,2370358360.287657,98887927.4796197,1366942902.3483958 
 02/23  24:00:00,2249781391.7332573,49438589.07487582,1366942902.3483958 
 02/24  01:00:00,2078360853.0179496,38694479.62202592,1262579853.8292506 
 02/24  02:00:00,2072003457.3431191,36545657.73145594,1262579853.8292506 
 02/24  03:00:00,2071670955.1413522,36545657.73145594,1262579853.8292506 
 02/24  04:00:00,2071521920.3046007,36545657.73145594,1262579853.8292506 
 02/24  05:00:00,2071141444.5309453,36545657.73145594,1262579853.8292506 
 02/24  06:00:00,2328944211.8431077,38137022.65685523,1262579853.8292506 
 02/24  07:00:00,2820461316.5928626,88762776.67582561,1366942902.3483958 
 02/24  08:00:00,2926921876.5990634,273289499.45475715,1366942902.3483958 
 02/24  09:00:00,4324766445.10121,767715353.5919282,1950440010.7550895 
 02/24  10:00:00,4358373690.840298,766134049.2768176,1950440010.7550895 
 02/24  11:00:00,4397203208.170207,766134049.2768176,1950440010.7550895 
 02/24  12:00:00,4596875573.2144165,766134049.2768176,1950440010.7550895 
 02/24  13:00:00,4310238178.568295,766134049.2768176,1833740589.0737503 
 02/24  14:00:00,4823236007.008208,766134049.2768176,1950440010.7550895 
 02/24  15:00:00,4889301560.24858,766134049.2768176,1950440010.7550895 
 02/24  16:00:00,5125458401.2276745,766134049.2768176,1950440010.7550895 
 02/24  17:00:00,5387676627.319516,767601460.4485899,1950440010.7550895 
 02/24  18:00:00,4012862436.399905,439976867.6643537,1483642324.0297346 
 02/24  19:00:00,3612480094.484705,294120245.522857,1366942902.3483958 
 02/24  20:00:00,3415931248.5661526,296653033.108991,1366942902.3483958 
 02/24  21:00:00,3193617681.401356,197765105.62937143,1366942902.3483958 
 02/24  22:00:00,3046756425.228952,197765105.62937143,1366942902.3483958 
 02/24  23:00:00,2365665815.7831526,98887927.4796197,1366942902.3483958 
 02/24  24:00:00,2250325672.1195526,49438589.07487582,1366942902.3483958 
 02/25  01:00:00,1996241506.672023,38694479.62202592,1171971194.277698 
 02/25  02:00:00,1992805358.1065078,36545657.73145594,1171971194.277698 
 02/25  03:00:00,1989055747.839763,36545657.73145594,1171971194.277698 
 02/25  04:00:00,1985126592.2427473,36545657.73145594,1171971194.277698 
 02/25  05:00:00,1981211440.022601,36545657.73145594,1171971194.277698 
 02/25  06:00:00,2271423617.250548,36545657.73145594,1171971194.277698 
 02/25  07:00:00,2872924399.9546824,88762776.67582561,1366942902.3483958 
 02/25  08:00:00,2739411899.5047197,90918264.44739611,1366942902.3483958 
 02/25  09:00:00,3154156532.650075,255715350.1264572,1483642324.0297346 
 02/25  10:00:00,3102538398.0121336,255377965.44577354,1483642324.0297346 
 02/25  11:00:00,3030428181.659055,255377965.44577354,1483642324.0297346 
 02/25  12:00:00,3166867512.9537477,255377965.44577354,1483642324.0297346 
 02/25  13:00:00,2844862611.8865614,127688982.72288677,1308593191.5077264 
 02/25  14:00:00,2935690629.538636,127688982.72288677,1308593191.5077264 
 02/25  15:00:00,2970087865.796091,127688982.72288677,1308593191.5077264 
 02/25  16:00:00,3037017049.7963676,127688982.72288677,1308593191.5077264 
 02/25  17:00:00,3195230297.181345,127920783.56896834,1308593191.5077264 
 02/25  18:00:00,2865339821.079077,43965913.0347167,1250243480.667057 
 02/25  19:00:00,2749834275.0387344,49023991.59815639,1250243480.667057 
 02/25  20:00:00,2506386330.003475,38694479.62202592,1171971194.277698 
 02/25  21:00:00,2337461431.0748653,36545657.73145594,1171971194.277698 
 02/25  22:00:00,2198689093.845874,36545657.73145594,1171971194.277698 
 02/25  23:00:00,2110762322.2541358,36545657.73145594,1171971194.277698 
 02/25  24:00:00,2044029838.2083304,36545657.73145594,1171971194.277698 
 02/26  01:00:00,1993770381.3006353,36545657.73145594,1171971194.277698 
 02/26  02:00:00,1991099311.813762,36545657.73145594,1171971194.277698 
 02/26  03:00:00,1988781670.8680956,36545657.73145594,1171971194.277698 
 02/26  04:00:00,1988503272.7613585,36545657.73145594,1171971194.277698 
 02/26  05:00:00,1988693351.516978,36545657.73145594,1171971194.277698 
 02/26  06:00:00,2051664169.3348405,36545657.73145594,1171971194.277698 
 02/26  07:00:00,2373019089.174029,47289767.18430585,1250243480.667057 
 02/26  08:00:00,2329073152.0974054,45478366.49556334,1250243480.667057 
 02/26  09:00:00,2437205390.13115,42617972.50382088,1250243480.667057 
 02/26  10:00:00,2497818001.6742926,42559924.65578557,1250243480.667057 
 02/26  11:00:00,2420969344.901582,42559924.65578557,1250243480.667057 
 02/26  12:00:00,2451770042.545963,42559924.65578557,1250243480.667057 
 02/26  13:00:00,2509074319.220635,42559924.65578557,1250243480.667057 
 02/26  14:00:00,2467728872.327129,42559924.65578557,1250243480.667057 
 02/26  15:00:00,2536292737.251456,42559924.65578557,1250243480.667057 
 02/26  16:00:00,2502398925.8090262,42559924.65578557,1250243480.667057 
 02/26  17:00:00,2723433507.8689246,42639640.536041096,1250243480.667057 
 02/26  18:00:00,2757188891.435079,43992700.344748706,1250243480.667057 
 02/26  19:00:00,2786016439.550572,38396388.41280821,1171971194.277698 
 02/26  20:00:00,2614793186.7899485,36545657.73145594,1171971194.277698 
 02/26  21:00:00,2600001181.4913306,36545657.73145594,1171971194.277698 
 02/26  22:00:00,2490203780.059641,36545657.73145594,1171971194.277698 
 02/26  23:00:00,2227625534.784081,36545657.73145594,1171971194.277698 
 02/26  24:00:00,2135609327.8202784,36545657.73145594,1171971194.277698 
 02/27  01:00:00,2168010964.035421,36545657.73145594,1262579853.8292506 
 02/27  02:00:00,2165242343.7527933,36545657.73145594,1262579853.8292506 
 02/27  03:00:00,2142873647.9849534,36545657.73145594,1262579853.8292506 
 02/27  04:00:00,2110696262.4989786,36545657.73145594,1262579853.8292506 
 02/27  05:00:00,2109096167.8251762,36545657.73145594,1262579853.8292506 
 02/27  06:00:00,2398599812.8533673,38137022.65685523,1262579853.8292506 
 02/27  07:00:00,2975987468.1549387,88762776.67582561,1366942902.3483958 
 02/27  08:00:00,3093145047.8111486,272546136.5945964,1366942902.3483958 
 02/27  09:00:00,4528829456.254445,767490337.6930676,1950440010.7550895 
 02/27  10:00:00,4785308294.956339,766134049.2768176,1950440010.7550895 
 02/27  11:00:00,4998211231.347443,766134049.2768176,1950440010.7550895 
 02/27  12:00:00,5056598920.518691,766134049.2768176,1950440010.7550895 
 02/27  13:00:00,4687853774.647574,766134049.2768176,1833740589.0737503 
 02/27  14:00:00,4922070708.8445635,766134049.2768176,1950440010.7550895 
 02/27  15:00:00,5006370034.840503,766134049.2768176,1950440010.7550895 
 02/27  16:00:00,5150882415.252495,766134049.2768176,1950440010.7550895 
 02/27  17:00:00,5359457999.315952,767532610.2094065,1950440010.7550895 
 02/27  18:00:00,3987374914.426695,440043794.5919676,1483642324.0297346 
 02/27  19:00:00,3528437513.935069,294115867.529935,1366942902.3483958 
 02/27  20:00:00,3332587301.8235765,296653033.108991,1366942902.3483958 
 02/27  21:00:00,3144317453.0319858,197765105.62937143,1366942902.3483958 
 02/27  22:00:00,3005752409.1675453,197765105.62937143,1366942902.3483958 
 02/27  23:00:00,2368608895.4278517,98887927.4796197,1366942902.3483958 
 02/27  24:00:00,2252463564.84028,49438589.07487582,1366942902.3483958 
 02/28  01:00:00,2086479230.1307414,38694479.62202592,1262579853.8292506 
 02/28  02:00:00,2081345354.457441,36545657.73145594,1262579853.8292506 
 02/28  03:00:00,2079770289.685087,36545657.73145594,1262579853.8292506 
 02/28  04:00:00,2077257596.5366502,36545657.73145594,1262579853.8292506 
 02/28  05:00:00,2075520419.8252616,36545657.73145594,1262579853.8292506 
 02/28  06:00:00,2378305977.0400033,38137022.65685523,1262579853.8292506 
 02/28  07:00:00,2958712411.5724506,88762776.67582561,1366942902.3483958 
 02/28  08:00:00,3085464517.1500654,272474068.44441015,1366942902.3483958 
 02/28  09:00:00,4536787516.573932,767192030.6006174,1950440010.7550895 
 02/28  10:00:00,4632622680.610663,766134049.2768176,1950440010.7550895 
 02/28  11:00:00,4730756417.230637,766134049.2768176,1950440010.7550895 
 02/28  12:00:00,5029026415.456989,766134049.2768176,1950440010.7550895 
 02/28  13:00:00,4568462183.207098,766134049.2768176,1833740589.0737503 
 02/28  14:00:00,4998507660.003625,766134049.2768176,1950440010.7550895 
 02/28  15:00:00,5080909531.771768,766134049.2768176,1950440010.7550895 
 02/28  16:00:00,5155964074.80014,766134049.2768176,1950440010.7550895 
 02/28  17:00:00,5351635342.007977,767511041.3873442,1950440010.7550895 
 02/28  18:00:00,3996096689.862393,439177496.06537014,1483642324.0297346 
 02/28  19:00:00,3532545730.3090153,293805320.6204181,1366942902.3483958 
 02/28  20:00:00,3311040872.8433266,296653033.108991,1366942902.3483958 
 02/28  21:00:00,3145066212.2195077,197765105.62937143,1366942902.3483958 
 02/28  22:00:00,3012041874.274695,197765105.62937143,1366942902.3483958 
 02/28  23:00:00,2370980994.5752563,98887927.4796197,1366942902.3483958 
 02/28  24:00:00,2255240110.752596,49438589.07487582,1366942902.3483958 
 03/01  01:00:00,2635482348.824343,38694479.62202592,1688428882.4407709 
 03/01  02:00:00,2629827885.2427816,36545657.73145594,1688428882.4407709 
 03/01  03:00:00,2625285859.7444477,36545657.73145594,1688428882.4407709 
 03/01  04:00:00,2621878406.0328355,36545657.73145594,1688428882.4407709 
 03/01  05:00:00,2621046707.774844,36545657.73145594,1688428882.4407709 
 03/01  06:00:00,2905618574.771286,38137022.65685523,1688428882.4407709 
 03/01  07:00:00,3432247553.827715,88762776.67582561,1792791930.9599159 
 03/01  08:00:00,3532032361.8786163,272371404.0508735,1792791930.9599159 
 03/01  09:00:00,4979794898.712234,767176459.173018,2376289039.36661 
 03/01  10:00:00,5032594564.642432,766134049.2768176,2376289039.36661 
 03/01  11:00:00,5052524799.252926,766134049.2768176,2376289039.36661 
 03/01  12:00:00,5201472241.57201,766134049.2768176,2376289039.36661 
 03/01  13:00:00,4889762799.101112,766134049.2768176,2259589617.685271 
 03/01  14:00:00,5256656081.076895,766134049.2768176,2376289039.36661 
 03/01  15:00:00,5256042449.7031975,766134049.2768176,2376289039.36661 
 03/01  16:00:00,5386293952.785922,766134049.2768176,2376289039.36661 
 03/01  17:00:00,5659738687.126856,767627828.0899571,2376289039.36661 
 03/01  18:00:00,4390682279.651109,440002746.7341432,1909491352.6412544 
 03/01  19:00:00,4012659777.6578364,294102426.09539795,1792791930.9599159 
 03/01  20:00:00,3821479642.7962418,296653033.108991,1792791930.9599159 
 03/01  21:00:00,3665397625.892121,197765105.62937143,1792791930.9599159 
 03/01  22:00:00,3548896112.3471003,197765105.62937143,1792791930.9599159 
 03/01  23:00:00,2930780500.770868,98887927.4796197,1792791930.9599159 
 03/01  24:00:00,2810894628.728668,49438589.07487582,1792791930.9599159 
 03/02  01:00:00,2642412594.7923036,38694479.62202592,1688428882.4407709 
 03/02  02:00:00,2639289554.866311,36545657.73145594,1688428882.4407709 
 03/02  03:00:00,2639183551.9251537,36545657.73145594,1688428882.4407709 
 03/02  04:00:00,2636388879.0120406,36545657.73145594,1688428882.4407709 
 03/02  05:00:00,2632247640.3959656,36545657.73145594,1688428882.4407709 
 03/02  06:00:00,2931405381.891273,38137022.65685523,1688428882.4407709 
 03/02  07:00:00,3503642488.7780967,87779181.65765911,1792791930.9599159 
 03/02  08:00:00,3609461035.011723,265115691.50063437,1792791930.9599159 
 03/02  09:00:00,4997536848.271363,767635929.4732819,2376289039.36661 
 03/02  10:00:00,5058164512.742669,766134049.2768176,2376289039.36661 
 03/02  11:00:00,5099006702.97665,766134049.2768176,2376289039.36661 
 03/02  12:00:00,5184104021.501571,766134049.2768176,2376289039.36661 
 03/02  13:00:00,4904500070.145109,766134049.2768176,2259589617.685271 
 03/02  14:00:00,5314616801.3827,766134049.2768176,2376289039.36661 
 03/02  15:00:00,5440551441.590815,766134049.2768176,2376289039.36661 
 03/02  16:00:00,5575479567.859933,766134049.2768176,2376289039.36661 
 03/02  17:00:00,5742829735.047226,767575678.9555384,2376289039.36661 
 03/02  18:00:00,4408729242.5075,440054824.8395661,1909491352.6412544 
 03/02  19:00:00,4043523960.7199035,293927076.1906074,1792791930.9599159 
 03/02  20:00:00,3878373791.735064,296653033.108991,1792791930.9599159 
 03/02  21:00:00,3818867412.5001793,197765105.62937143,1792791930.9599159 
 03/02  22:00:00,3627666438.1069956,197765105.62937143,1792791930.9599159 
 03/02  23:00:00,2988817981.876962,98887927.4796197,1792791930.9599159 
 03/02  24:00:00,2895163965.2332582,49438589.07487582,1792791930.9599159 
 03/03  01:00:00,2697853230.2182174,38694479.62202592,1688428882.4407709 
 03/03  02:00:00,2681770672.728313,36545657.73145594,1688428882.4407709 
 03/03  03:00:00,2661542072.8150897,36545657.73145594,1688428882.4407709 
 03/03  04:00:00,2642184587.594929,36545657.73145594,1688428882.4407709 
 03/03  05:00:00,2636317829.2042837,36545657.73145594,1688428882.4407709 
 03/03  06:00:00,2935537034.960009,38137022.65685523,1688428882.4407709 
 03/03  07:00:00,3501762045.8364425,87156720.02621844,1792791930.9599159 
 03/03  08:00:00,3636152121.8821096,264236297.29883692,1792791930.9599159 
 03/03  09:00:00,5164546675.756474,767200735.4969418,2376289039.36661 
 03/03  10:00:00,5408923800.107022,766134049.2768176,2376289039.36661 
 03/03  11:00:00,5465056759.642756,766134049.2768176,2376289039.36661 
 03/03  12:00:00,5485632017.336891,766134049.2768176,2376289039.36661 
 03/03  13:00:00,5026034327.707701,766134049.2768176,2259589617.685271 
 03/03  14:00:00,5706446992.080773,766134049.2768176,2376289039.36661 
 03/03  15:00:00,5785424406.974252,766134049.2768176,2376289039.36661 
 03/03  16:00:00,5944802176.467216,766134049.2768176,2376289039.36661 
 03/03  17:00:00,6182608781.289389,767223501.732425,2376289039.36661 
 03/03  18:00:00,4640448724.089335,438572077.2688823,1909491352.6412544 
 03/03  19:00:00,4235018557.6499596,293780801.4549722,1792791930.9599159 
 03/03  20:00:00,4046346334.5648108,296653033.108991,1792791930.9599159 
 03/03  21:00:00,3890808448.3768206,197765105.62937143,1792791930.9599159 
 03/03  22:00:00,3727609917.4772573,197765105.62937143,1792791930.9599159 
 03/03  23:00:00,3003310406.576695,98887927.4796197,1792791930.9599159 
 03/03  24:00:00,2899855086.681256,49438589.07487582,1792791930.9599159 
 03/04  01:00:00,2638201773.7944074,38694479.62202592,1597820222.8892183 
 03/04  02:00:00,2621363255.676057,36545657.73145594,1597820222.8892183 
 03/04  03:00:00,2616130296.496829,36545657.73145594,1597820222.8892183 
 03/04  04:00:00,2613080249.795927,36545657.73145594,1597820222.8892183 
 03/04  05:00:00,2557330761.6943245,36545657.73145594,1597820222.8892183 
 03/04  06:00:00,2921212044.2003903,36545657.73145594,1597820222.8892183 
 03/04  07:00:00,3567221986.5913205,87016487.07947384,1792791930.9599159 
 03/04  08:00:00,3497023606.9659286,87317762.1168388,1792791930.9599159 
 03/04  09:00:00,3885743937.113064,255465624.50243396,1909491352.6412544 
 03/04  10:00:00,3836535098.5272813,255377965.44577354,1909491352.6412544 
 03/04  11:00:00,3726209122.686517,255377965.44577354,1909491352.6412544 
 03/04  12:00:00,3806465313.1160526,255377965.44577354,1909491352.6412544 
 03/04  13:00:00,3448485629.4280176,127688982.72288677,1734442220.1192467 
 03/04  14:00:00,3513398806.510753,127688982.72288677,1734442220.1192467 
 03/04  15:00:00,3576349954.6163926,127688982.72288677,1734442220.1192467 
 03/04  16:00:00,3653530751.6636047,127688982.72288677,1734442220.1192467 
 03/04  17:00:00,3754633724.401247,127740205.29485774,1734442220.1192467 
 03/04  18:00:00,3460941678.013555,43584015.14113693,1676092509.2785773 
 03/04  19:00:00,3412062286.48451,48933692.280068755,1676092509.2785773 
 03/04  20:00:00,3133574026.8440423,38694479.62202592,1597820222.8892183 
 03/04  21:00:00,3135060775.9241953,36545657.73145594,1597820222.8892183 
