Date/Time,Electricity:Facility [J](Hourly),InteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly) 
 03/22  15:00:00,5700906123.894355,766134049.2768176,2376289039.36661 
 03/22  16:00:00,5983303612.091289,766134049.2768176,2376289039.36661 
 03/22  17:00:00,4590549042.245132,425638120.60448974,1909491352.6412544 
 03/22  18:00:00,4150259330.457428,259187300.05994648,1792791930.9599159 
 03/22  19:00:00,3985350996.863862,290972454.79428524,1792791930.9599159 
 03/22  20:00:00,3884580715.7473845,197765105.62937143,1792791930.9599159 
 03/22  21:00:00,3694290233.278446,197765105.62937143,1792791930.9599159 
 03/22  22:00:00,3003679621.10742,98887927.4796197,1792791930.9599159 
 03/22  23:00:00,2901627024.4139667,49438589.07487582,1792791930.9599159 
 03/22  24:00:00,2733541410.869999,38694479.62202592,1688428882.4407709 
 03/23  01:00:00,2744171401.471593,36545657.73145594,1688428882.4407709 
 03/23  02:00:00,2737277304.4002404,36545657.73145594,1688428882.4407709 
 03/23  03:00:00,2712437775.4079146,36545657.73145594,1688428882.4407709 
 03/23  04:00:00,2649346200.2118917,36545657.73145594,1688428882.4407709 
 03/23  05:00:00,2981300084.9075503,38137022.65685523,1688428882.4407709 
 03/23  06:00:00,3634858081.4788074,88762776.67582561,1792791930.9599159 
 03/23  07:00:00,3781055728.5722466,287999930.74051213,1792791930.9599159 
 03/23  08:00:00,5314580666.8816805,771773060.453499,2376289039.36661 
 03/23  09:00:00,5507465826.022626,766134049.2768176,2376289039.36661 
 03/23  10:00:00,5617834801.37424,766134049.2768176,2376289039.36661 
 03/23  11:00:00,5727479637.859764,766134049.2768176,2376289039.36661 
 03/23  12:00:00,5108894759.672486,766134049.2768176,2259589617.685271 
 03/23  13:00:00,5735417680.508354,766134049.2768176,2376289039.36661 
 03/23  14:00:00,5697234376.557764,766134049.2768176,2376289039.36661 
 03/23  15:00:00,5763464340.402067,766134049.2768176,2376289039.36661 
 03/23  16:00:00,6046981113.880625,766134049.2768176,2376289039.36661 
 03/23  17:00:00,4661364127.43662,425798222.64773077,1909491352.6412544 
 03/23  18:00:00,4200555108.9771156,260680543.53092617,1792791930.9599159 
 03/23  19:00:00,4034517179.0416803,290856748.8593169,1792791930.9599159 
 03/23  20:00:00,3893592681.7099037,197765105.62937143,1792791930.9599159 
 03/23  21:00:00,3745314515.9006248,197765105.62937143,1792791930.9599159 
 03/23  22:00:00,3041082537.3704433,98887927.4796197,1792791930.9599159 
 03/23  23:00:00,2940998548.247343,49438589.07487582,1792791930.9599159 
 03/23  24:00:00,2753450628.622806,38694479.62202592,1688428882.4407709 
 03/24  01:00:00,2767213519.6925406,36545657.73145594,1688428882.4407709 
 03/24  02:00:00,2724061478.949893,36545657.73145594,1688428882.4407709 
 03/24  03:00:00,2747859146.8547783,36545657.73145594,1688428882.4407709 
 03/24  04:00:00,2722859491.4850254,36545657.73145594,1688428882.4407709 
 03/24  05:00:00,3107092298.913815,38137022.65685523,1688428882.4407709 
 03/24  06:00:00,3701347572.147373,88762776.67582561,1792791930.9599159 
 03/24  07:00:00,3829432577.705182,287782705.5733865,1792791930.9599159 
 03/24  08:00:00,5377090306.322554,774258413.8400241,2376289039.36661 
 03/24  09:00:00,5735872061.449387,766134049.2768176,2376289039.36661 
 03/24  10:00:00,5799194260.125493,766134049.2768176,2376289039.36661 
 03/24  11:00:00,5997507146.349162,766134049.2768176,2376289039.36661 
 03/24  12:00:00,5476143543.4968405,766134049.2768176,2259589617.685271 
 03/24  13:00:00,5895554842.685849,766134049.2768176,2376289039.36661 
 03/24  14:00:00,5909537031.067315,766134049.2768176,2376289039.36661 
 03/24  15:00:00,6003841119.307404,766134049.2768176,2376289039.36661 
 03/24  16:00:00,6288791087.877005,766134049.2768176,2376289039.36661 
 03/24  17:00:00,4857750749.173225,425808194.6733563,1909491352.6412544 
 03/24  18:00:00,4214636346.816638,261433558.59584323,1792791930.9599159 
 03/24  19:00:00,4013007996.0534286,291600544.5222692,1792791930.9599159 
 03/24  20:00:00,3894516729.1602335,197765105.62937143,1792791930.9599159 
 03/24  21:00:00,3756970907.620966,197765105.62937143,1792791930.9599159 
 03/24  22:00:00,3040977558.1330957,98887927.4796197,1792791930.9599159 
 03/24  23:00:00,3164867850.9872932,49438589.07487582,1792791930.9599159 
 03/24  24:00:00,2671824974.6113243,38694479.62202592,1597820222.8892183 
 03/25  01:00:00,2682070418.618753,36545657.73145594,1597820222.8892183 
 03/25  02:00:00,2636794375.0586157,36545657.73145594,1597820222.8892183 
 03/25  03:00:00,2658107974.847383,36545657.73145594,1597820222.8892183 
 03/25  04:00:00,2622921830.8128347,36545657.73145594,1597820222.8892183 
 03/25  05:00:00,3011645163.1398425,36545657.73145594,1597820222.8892183 
 03/25  06:00:00,3691406102.577924,88762776.67582561,1792791930.9599159 
 03/25  07:00:00,3583825587.4020276,95839946.9309622,1792791930.9599159 
 03/25  08:00:00,3927350870.623289,257437141.79289728,1909491352.6412544 
 03/25  09:00:00,3909479563.3641396,255377965.44577354,1909491352.6412544 
 03/25  10:00:00,3793101610.501798,255377965.44577354,1909491352.6412544 
 03/25  11:00:00,3908196774.194708,255377965.44577354,1909491352.6412544 
 03/25  12:00:00,3501827300.823863,127688982.72288677,1734442220.1192467 
 03/25  13:00:00,3572722923.7444744,127688982.72288677,1734442220.1192467 
 03/25  14:00:00,3571524677.054704,127688982.72288677,1734442220.1192467 
 03/25  15:00:00,3528587417.6671715,127688982.72288677,1734442220.1192467 
 03/25  16:00:00,3563411077.1996446,127688982.72288677,1734442220.1192467 
 03/25  17:00:00,3407290963.940339,42672742.888879344,1676092509.2785773 
 03/25  18:00:00,3206403356.7188454,43755948.58989832,1676092509.2785773 
 03/25  19:00:00,2893534801.795497,38237590.918437794,1597820222.8892183 
 03/25  20:00:00,2905142048.563565,36545657.73145594,1597820222.8892183 
 03/25  21:00:00,2833525812.5044847,36545657.73145594,1597820222.8892183 
 03/25  22:00:00,2750402634.096409,36545657.73145594,1597820222.8892183 
 03/25  23:00:00,2676537787.4789557,36545657.73145594,1597820222.8892183 
 03/25  24:00:00,2563488297.9763007,36545657.73145594,1597820222.8892183 
 03/26  01:00:00,2563440239.635916,36545657.73145594,1597820222.8892183 
 03/26  02:00:00,2563341129.0638046,36545657.73145594,1597820222.8892183 
 03/26  03:00:00,2555950598.2645473,36545657.73145594,1597820222.8892183 
 03/26  04:00:00,2548515107.039359,36545657.73145594,1597820222.8892183 
 03/26  05:00:00,2613427685.1267047,36545657.73145594,1597820222.8892183 
 03/26  06:00:00,2960362152.4275627,47289767.18430585,1676092509.2785773 
 03/26  07:00:00,2942432244.987407,47906862.027516045,1676092509.2785773 
 03/26  08:00:00,2989878103.6848593,42856527.4999025,1676092509.2785773 
 03/26  09:00:00,3077657825.673012,42559924.65578557,1676092509.2785773 
 03/26  10:00:00,2984318025.337989,42559924.65578557,1676092509.2785773 
 03/26  11:00:00,2964055670.430133,42559924.65578557,1676092509.2785773 
 03/26  12:00:00,3019671917.7293353,42559924.65578557,1676092509.2785773 
 03/26  13:00:00,2997377962.27302,42559924.65578557,1676092509.2785773 
 03/26  14:00:00,3060263807.823783,42559924.65578557,1676092509.2785773 
 03/26  15:00:00,3032297355.029254,42559924.65578557,1676092509.2785773 
 03/26  16:00:00,3250571383.164661,42559924.65578557,1676092509.2785773 
 03/26  17:00:00,3328896682.9098387,42572181.88172416,1676092509.2785773 
 03/26  18:00:00,3278706906.3906136,35449756.17522294,1597820222.8892183 
 03/26  19:00:00,3180254912.7234297,36572830.516982526,1597820222.8892183 
 03/26  20:00:00,3245447280.542221,36545657.73145594,1597820222.8892183 
 03/26  21:00:00,3113182412.1322203,36545657.73145594,1597820222.8892183 
 03/26  22:00:00,2966842635.567044,36545657.73145594,1597820222.8892183 
 03/26  23:00:00,2813388469.749184,36545657.73145594,1597820222.8892183 
 03/26  24:00:00,2760628096.1767044,36545657.73145594,1688428882.4407709 
 03/27  01:00:00,2741886992.3061743,36545657.73145594,1688428882.4407709 
 03/27  02:00:00,2798665578.3871746,36545657.73145594,1688428882.4407709 
 03/27  03:00:00,2755636697.260062,36545657.73145594,1688428882.4407709 
 03/27  04:00:00,2773575091.178425,36545657.73145594,1688428882.4407709 
 03/27  05:00:00,3067905088.880944,38137022.65685523,1688428882.4407709 
 03/27  06:00:00,3654146584.355994,88762776.67582561,1792791930.9599159 
 03/27  07:00:00,3799628380.3337564,287029375.51638937,1792791930.9599159 
 03/27  08:00:00,5344362874.0482025,770803753.4050817,2376289039.36661 
 03/27  09:00:00,5487230723.250665,766134049.2768176,2376289039.36661 
 03/27  10:00:00,5505391475.636522,766134049.2768176,2376289039.36661 
 03/27  11:00:00,5597922423.613971,766134049.2768176,2376289039.36661 
 03/27  12:00:00,4978347715.325655,766134049.2768176,2259589617.685271 
 03/27  13:00:00,5760279885.368631,766134049.2768176,2376289039.36661 
 03/27  14:00:00,5814751791.1338215,766134049.2768176,2376289039.36661 
 03/27  15:00:00,5731102051.970763,766134049.2768176,2376289039.36661 
 03/27  16:00:00,5721363237.445072,767515626.6234775,2376289039.36661 
 03/27  17:00:00,4371638853.444606,430141589.8042971,1909491352.6412544 
 03/27  18:00:00,3867905147.7396407,264883380.78548494,1792791930.9599159 
 03/27  19:00:00,3765861986.789619,292064045.5583582,1792791930.9599159 
 03/27  20:00:00,3658350382.2187943,197765105.62937143,1792791930.9599159 
 03/27  21:00:00,3545324581.805745,197765105.62937143,1792791930.9599159 
 03/27  22:00:00,2928261510.279038,98887927.4796197,1792791930.9599159 
 03/27  23:00:00,2813576240.8210435,49438589.07487582,1792791930.9599159 
 03/27  24:00:00,2650632821.210908,38694479.62202592,1688428882.4407709 
 03/28  01:00:00,2650253678.481137,36545657.73145594,1688428882.4407709 
 03/28  02:00:00,2647844687.525664,36545657.73145594,1688428882.4407709 
 03/28  03:00:00,2643227586.708584,36545657.73145594,1688428882.4407709 
 03/28  04:00:00,2640915660.2541103,36545657.73145594,1688428882.4407709 
 03/28  05:00:00,2977309578.032881,38137022.65685523,1688428882.4407709 
 03/28  06:00:00,3568974996.142076,88762776.67582561,1792791930.9599159 
 03/28  07:00:00,3705980470.0646067,281830584.2883886,1792791930.9599159 
 03/28  08:00:00,5146744289.688218,770364760.2400062,2376289039.36661 
 03/28  09:00:00,5359395666.364112,766134049.2768176,2376289039.36661 
 03/28  10:00:00,5450619085.584001,766134049.2768176,2376289039.36661 
 03/28  11:00:00,5620851226.529995,766134049.2768176,2376289039.36661 
 03/28  12:00:00,5076603094.859665,766134049.2768176,2259589617.685271 
 03/28  13:00:00,5814490067.811373,766134049.2768176,2376289039.36661 
 03/28  14:00:00,5903742512.7613535,766134049.2768176,2376289039.36661 
 03/28  15:00:00,5941954377.814158,766134049.2768176,2376289039.36661 
 03/28  16:00:00,6081927814.478023,766134049.2768176,2376289039.36661 
 03/28  17:00:00,4548680592.638418,425790062.75218844,1909491352.6412544 
 03/28  18:00:00,4089791274.4996142,258687283.57900828,1792791930.9599159 
 03/28  19:00:00,3971152586.9604864,290256682.73159105,1792791930.9599159 
 03/28  20:00:00,3847286830.6205263,197765105.62937143,1792791930.9599159 
 03/28  21:00:00,3598549066.2969112,197765105.62937143,1792791930.9599159 
 03/28  22:00:00,2929686026.807362,98887927.4796197,1792791930.9599159 
 03/28  23:00:00,2815252384.591241,49438589.07487582,1792791930.9599159 
 03/28  24:00:00,2651712944.815792,38694479.62202592,1688428882.4407709 
 03/29  01:00:00,2649377465.321212,36545657.73145594,1688428882.4407709 
 03/29  02:00:00,2645095286.2265167,36545657.73145594,1688428882.4407709 
 03/29  03:00:00,2641718602.077481,36545657.73145594,1688428882.4407709 
 03/29  04:00:00,2639386255.0638313,36545657.73145594,1688428882.4407709 
 03/29  05:00:00,2994679026.05856,38137022.65685523,1688428882.4407709 
 03/29  06:00:00,3639701093.9760666,88762776.67582561,1792791930.9599159 
 03/29  07:00:00,3759886548.920908,280739625.21597147,1792791930.9599159 
 03/29  08:00:00,5321300784.503942,769950888.6812589,2376289039.36661 
 03/29  09:00:00,5557391728.54452,766134049.2768176,2376289039.36661 
 03/29  10:00:00,5499334028.453615,766134049.2768176,2376289039.36661 
 03/29  11:00:00,5641586521.249171,766134049.2768176,2376289039.36661 
 03/29  12:00:00,5220194438.252545,766134049.2768176,2259589617.685271 
 03/29  13:00:00,5840843378.266006,766134049.2768176,2376289039.36661 
 03/29  14:00:00,5915336615.133129,766134049.2768176,2376289039.36661 
 03/29  15:00:00,5903799448.186531,766134049.2768176,2376289039.36661 
 03/29  16:00:00,5982031677.174307,766134049.2768176,2376289039.36661 
 03/29  17:00:00,4449825721.351057,426158822.4294935,1909491352.6412544 
 03/29  18:00:00,3838955299.2671614,261699436.84892327,1792791930.9599159 
 03/29  19:00:00,3715946053.0945277,291290510.6870954,1792791930.9599159 
 03/29  20:00:00,3651415838.6168633,197765105.62937143,1792791930.9599159 
 03/29  21:00:00,3572286501.1813965,197765105.62937143,1792791930.9599159 
 03/29  22:00:00,2938424592.507402,98887927.4796197,1792791930.9599159 
 03/29  23:00:00,2821862976.0743785,49438589.07487582,1792791930.9599159 
 03/29  24:00:00,2655129261.896066,38694479.62202592,1688428882.4407709 
 03/30  01:00:00,2650648045.4178677,36545657.73145594,1688428882.4407709 
 03/30  02:00:00,2647495647.7888136,36545657.73145594,1688428882.4407709 
 03/30  03:00:00,2641658163.763824,36545657.73145594,1688428882.4407709 
 03/30  04:00:00,2637356888.1613173,36545657.73145594,1688428882.4407709 
 03/30  05:00:00,2962626716.232869,38137022.65685523,1688428882.4407709 
 03/30  06:00:00,3599699336.8796635,88762776.67582561,1792791930.9599159 
 03/30  07:00:00,3698777665.3712206,279809360.9467174,1792791930.9599159 
 03/30  08:00:00,5040566612.804626,768612704.2682579,2376289039.36661 
 03/30  09:00:00,5282275747.780268,766134049.2768176,2376289039.36661 
 03/30  10:00:00,5391047019.495823,766134049.2768176,2376289039.36661 
 03/30  11:00:00,5577821159.73493,766134049.2768176,2376289039.36661 
 03/30  12:00:00,5007375841.723212,766134049.2768176,2259589617.685271 
 03/30  13:00:00,5686281556.203056,766134049.2768176,2376289039.36661 
 03/30  14:00:00,5725694056.726452,766134049.2768176,2376289039.36661 
 03/30  15:00:00,5843890280.114183,766134049.2768176,2376289039.36661 
 03/30  16:00:00,6065722649.381782,766134049.2768176,2376289039.36661 
 03/30  17:00:00,4524785424.403603,425638430.8691446,1909491352.6412544 
 03/30  18:00:00,3974688852.5799594,259361742.78293297,1792791930.9599159 
 03/30  19:00:00,3879268157.884828,290281242.05595165,1792791930.9599159 
 03/30  20:00:00,3772038581.712988,197765105.62937143,1792791930.9599159 
 03/30  21:00:00,3654832286.1793265,197765105.62937143,1792791930.9599159 
 03/30  22:00:00,3011511085.487811,98887927.4796197,1792791930.9599159 
 03/30  23:00:00,2908547378.865408,49438589.07487582,1792791930.9599159 
 03/30  24:00:00,2734706469.2060075,38694479.62202592,1688428882.4407709 
 03/31  01:00:00,2717212294.372441,36545657.73145594,1688428882.4407709 
 03/31  02:00:00,2694805935.293443,36545657.73145594,1688428882.4407709 
 03/31  03:00:00,2672678156.406151,36545657.73145594,1688428882.4407709 
 03/31  04:00:00,2651911086.6462145,36545657.73145594,1688428882.4407709 
 03/31  05:00:00,2983555727.200129,38137022.65685523,1688428882.4407709 
 03/31  06:00:00,3597671686.0857496,88762776.67582561,1792791930.9599159 
 03/31  07:00:00,3689551777.0581455,279788036.6005264,1792791930.9599159 
 03/31  08:00:00,5158323647.698225,768629447.178931,2376289039.36661 
 03/31  09:00:00,5265709804.367353,766134049.2768176,2376289039.36661 
 03/31  10:00:00,5377177737.097749,766134049.2768176,2376289039.36661 
 03/31  11:00:00,5722978915.14168,766134049.2768176,2376289039.36661 
 03/31  12:00:00,5046213367.415008,766134049.2768176,2259589617.685271 
 03/31  13:00:00,5684786446.298555,766134049.2768176,2376289039.36661 
 03/31  14:00:00,5676954299.946895,766134049.2768176,2376289039.36661 
 03/31  15:00:00,5655172254.631701,766134049.2768176,2376289039.36661 
 03/31  16:00:00,5941930648.982675,766134049.2768176,2376289039.36661 
 03/31  17:00:00,4546134523.855481,425637492.00793236,1909491352.6412544 
 03/31  18:00:00,4070141943.047289,258997186.11838248,1792791930.9599159 
 03/31  19:00:00,3928442576.250898,290136912.53981185,1792791930.9599159 
 03/31  20:00:00,3801280898.7229004,197765105.62937143,1792791930.9599159 
 03/31  21:00:00,3678098055.3863525,197765105.62937143,1792791930.9599159 
 03/31  22:00:00,3027832171.7421255,98887927.4796197,1792791930.9599159 
 03/31  23:00:00,2916757329.8010573,49438589.07487582,1792791930.9599159 
 03/31  24:00:00,3190043523.6389036,38694479.62202592,2023669251.5007389 
 04/01  01:00:00,3162656801.4009104,36545657.73145594,2023669251.5007389 
 04/01  02:00:00,3166628733.652287,36545657.73145594,2023669251.5007389 
 04/01  03:00:00,3163913853.8234634,36545657.73145594,2023669251.5007389 
 04/01  04:00:00,3143892297.2898436,36545657.73145594,2023669251.5007389 
 04/01  05:00:00,3455798294.384496,36545657.73145594,2023669251.5007389 
 04/01  06:00:00,4154406128.724837,88762776.67582561,2218640959.5714364 
 04/01  07:00:00,4106757169.3855157,93401025.7867166,2218640959.5714364 
 04/01  08:00:00,4451365319.879639,256700614.66675377,2335340381.2527757 
 04/01  09:00:00,4369715729.230479,255377965.44577354,2335340381.2527757 
 04/01  10:00:00,4347635606.059655,255377965.44577354,2335340381.2527757 
 04/01  11:00:00,4505804123.591331,255377965.44577354,2335340381.2527757 
 04/01  12:00:00,4098357285.591094,127688982.72288677,2160291248.7307673 
 04/01  13:00:00,4157544797.747799,127688982.72288677,2160291248.7307673 
 04/01  14:00:00,4208688664.3702106,127688982.72288677,2160291248.7307673 
 04/01  15:00:00,4298193677.1676445,127688982.72288677,2160291248.7307673 
 04/01  16:00:00,4523532580.329341,127688982.72288677,2160291248.7307673 
 04/01  17:00:00,4250615056.3913755,42561055.56718919,2101941537.890098 
 04/01  18:00:00,4088519534.6743965,43206780.52686503,2101941537.890098 
 04/01  19:00:00,3864912773.802506,38198414.885245904,2023669251.5007389 
 04/01  20:00:00,4050169053.806406,36545657.73145594,2023669251.5007389 
 04/01  21:00:00,3841802711.3847275,36545657.73145594,2023669251.5007389 
 04/01  22:00:00,3758818866.49611,36545657.73145594,2023669251.5007389 
 04/01  23:00:00,3573853703.1245747,36545657.73145594,2023669251.5007389 
 04/01  24:00:00,3467053364.0217576,36545657.73145594,2023669251.5007389 
 04/02  01:00:00,3393593747.549234,36545657.73145594,2023669251.5007389 
 04/02  02:00:00,3230663616.994816,36545657.73145594,2023669251.5007389 
 04/02  03:00:00,3206945318.7109585,36545657.73145594,2023669251.5007389 
 04/02  04:00:00,3225906773.233897,36545657.73145594,2023669251.5007389 
 04/02  05:00:00,3269577276.5114746,36545657.73145594,2023669251.5007389 
 04/02  06:00:00,3636459466.5529084,47289767.18430585,2101941537.890098 
 04/02  07:00:00,3591782226.6097302,46573829.3170122,2101941537.890098 
 04/02  08:00:00,3849848710.3462443,42751554.07730824,2101941537.890098 
 04/02  09:00:00,3800438784.779678,42559924.65578557,2101941537.890098 
 04/02  10:00:00,3808322417.5144334,42559924.65578557,2101941537.890098 
 04/02  11:00:00,3731665416.0335684,42559924.65578557,2101941537.890098 
 04/02  12:00:00,3786426696.8918934,42559924.65578557,2101941537.890098 
 04/02  13:00:00,3801717075.0153093,42559924.65578557,2101941537.890098 
 04/02  14:00:00,3914008116.225796,42559924.65578557,2101941537.890098 
 04/02  15:00:00,3893175034.1239805,42559924.65578557,2101941537.890098 
 04/02  16:00:00,4095286727.308125,42559924.65578557,2101941537.890098 
 04/02  17:00:00,4128540328.6705523,42651363.92846105,2101941537.890098 
 04/02  18:00:00,4026672500.8960752,36368895.209477484,2023669251.5007389 
 04/02  19:00:00,3746529145.7077293,36659205.56079858,2023669251.5007389 
 04/02  20:00:00,3713349615.7550936,36545657.73145594,2023669251.5007389 
 04/02  21:00:00,3476687801.425192,36545657.73145594,2023669251.5007389 
 04/02  22:00:00,3339555273.04066,36545657.73145594,2023669251.5007389 
 04/02  23:00:00,3240049499.19693,36545657.73145594,2023669251.5007389 
 04/02  24:00:00,3294959816.218639,36545657.73145594,2114277911.0522914 
 04/03  01:00:00,3264757084.9598446,36545657.73145594,2114277911.0522914 
 04/03  02:00:00,3302484103.8659124,36545657.73145594,2114277911.0522914 
 04/03  03:00:00,3328717932.164674,36545657.73145594,2114277911.0522914 
 04/03  04:00:00,3294128788.882882,36545657.73145594,2114277911.0522914 
 04/03  05:00:00,3561319822.9169397,38137022.65685523,2114277911.0522914 
 04/03  06:00:00,4178301806.6472507,88762776.67582561,2218640959.5714364 
 04/03  07:00:00,4282936575.6907783,280133698.0183949,2218640959.5714364 
 04/03  08:00:00,5810759868.893657,770250277.8826425,2802138067.978131 
 04/03  09:00:00,5856641993.070497,766134049.2768176,2802138067.978131 
 04/03  10:00:00,5927343557.408234,766134049.2768176,2802138067.978131 
 04/03  11:00:00,6248682496.489715,766134049.2768176,2802138067.978131 
 04/03  12:00:00,5653115744.05763,766134049.2768176,2685438646.296792 
 04/03  13:00:00,6424795525.773019,766134049.2768176,2802138067.978131 
 04/03  14:00:00,6498113781.558329,766134049.2768176,2802138067.978131 
 04/03  15:00:00,6611833790.165608,766134049.2768176,2802138067.978131 
 04/03  16:00:00,6871857455.772346,766134049.2768176,2802138067.978131 
 04/03  17:00:00,5306575627.931869,425948343.7001092,2335340381.2527757 
 04/03  18:00:00,4801679668.296784,260731983.41205788,2218640959.5714364 
 04/03  19:00:00,4783773786.37958,290437462.4412609,2218640959.5714364 
 04/03  20:00:00,4712105159.509759,197765105.62937143,2218640959.5714364 
 04/03  21:00:00,4623552966.06688,197765105.62937143,2218640959.5714364 
 04/03  22:00:00,3656199269.9729156,98887927.4796197,2218640959.5714364 
 04/03  23:00:00,3511773294.837576,49438589.07487582,2218640959.5714364 
 04/03  24:00:00,3312347981.993493,38694479.62202592,2114277911.0522914 
 04/04  01:00:00,3318477371.9123335,36545657.73145594,2114277911.0522914 
 04/04  02:00:00,3281348970.761803,36545657.73145594,2114277911.0522914 
 04/04  03:00:00,3296693486.853059,36545657.73145594,2114277911.0522914 
 04/04  04:00:00,3252369571.220199,36545657.73145594,2114277911.0522914 
 04/04  05:00:00,3606217264.058889,38137022.65685523,2114277911.0522914 
 04/04  06:00:00,4221971013.7584457,88762776.67582561,2218640959.5714364 
 04/04  07:00:00,4324449648.1072035,279148783.8883261,2218640959.5714364 
 04/04  08:00:00,5921801130.122496,768974301.2197294,2802138067.978131 
 04/04  09:00:00,6171351566.422304,766134049.2768176,2802138067.978131 
 04/04  10:00:00,6170135975.833233,766134049.2768176,2802138067.978131 
 04/04  11:00:00,6291973449.366811,766134049.2768176,2802138067.978131 
 04/04  12:00:00,5631896347.755693,766134049.2768176,2685438646.296792 
 04/04  13:00:00,6493963671.770054,766134049.2768176,2802138067.978131 
 04/04  14:00:00,6627148202.135247,766134049.2768176,2802138067.978131 
 04/04  15:00:00,6653281678.35704,766134049.2768176,2802138067.978131 
 04/04  16:00:00,6795958929.366981,766134049.2768176,2802138067.978131 
 04/04  17:00:00,5316695111.463685,425637455.9397358,2335340381.2527757 
 04/04  18:00:00,4836228350.105395,258940673.2225606,2218640959.5714364 
 04/04  19:00:00,4702910310.193812,289842803.98460054,2218640959.5714364 
 04/04  20:00:00,4546528081.662699,197765105.62937143,2218640959.5714364 
 04/04  21:00:00,4391543632.504837,197765105.62937143,2218640959.5714364 
 04/04  22:00:00,3616850627.818962,98887927.4796197,2218640959.5714364 
 04/04  23:00:00,3663420321.5734124,49438589.07487582,2218640959.5714364 
 04/04  24:00:00,3317495584.598071,38694479.62202592,2114277911.0522914 
 04/05  01:00:00,3332838047.573935,36545657.73145594,2114277911.0522914 
 04/05  02:00:00,3302709294.852566,36545657.73145594,2114277911.0522914 
 04/05  03:00:00,3308182860.4941063,36545657.73145594,2114277911.0522914 
 04/05  04:00:00,3255535420.9669113,36545657.73145594,2114277911.0522914 
 04/05  05:00:00,3571249308.852554,38137022.65685523,2114277911.0522914 
 04/05  06:00:00,4155933377.1702924,88762776.67582561,2218640959.5714364 
 04/05  07:00:00,4267547039.06221,279045930.13580877,2218640959.5714364 
 04/05  08:00:00,5846694417.551169,768452473.6135523,2802138067.978131 
 04/05  09:00:00,5891416890.366097,766134049.2768176,2802138067.978131 
 04/05  10:00:00,5956818539.2117195,766134049.2768176,2802138067.978131 
 04/05  11:00:00,6283311164.149133,766134049.2768176,2802138067.978131 
 04/05  12:00:00,5839972608.480945,766134049.2768176,2685438646.296792 
 04/05  13:00:00,6523234877.995396,766134049.2768176,2802138067.978131 
 04/05  14:00:00,6603913406.608181,766134049.2768176,2802138067.978131 
 04/05  15:00:00,6617503295.933854,766134049.2768176,2802138067.978131 
 04/05  16:00:00,6705120743.437172,766134049.2768176,2802138067.978131 
 04/05  17:00:00,5338816723.280463,425637375.0153569,2335340381.2527757 
 04/05  18:00:00,4800956641.695241,258930230.692287,2218640959.5714364 
 04/05  19:00:00,4683908465.233324,289862977.64378136,2218640959.5714364 
 04/05  20:00:00,4521331190.380312,197765105.62937143,2218640959.5714364 
 04/05  21:00:00,4401487180.357199,197765105.62937143,2218640959.5714364 
 04/05  22:00:00,3661197817.6225224,98887927.4796197,2218640959.5714364 
 04/05  23:00:00,3613786937.9318705,49438589.07487582,2218640959.5714364 
 04/05  24:00:00,3321873313.8193846,38694479.62202592,2114277911.0522914 
 04/06  01:00:00,3335239811.3495517,36545657.73145594,2114277911.0522914 
 04/06  02:00:00,3305833208.637522,36545657.73145594,2114277911.0522914 
 04/06  03:00:00,3307449213.2915688,36545657.73145594,2114277911.0522914 
 04/06  04:00:00,3260221462.2472377,36545657.73145594,2114277911.0522914 
 04/06  05:00:00,3565466362.755624,38137022.65685523,2114277911.0522914 
 04/06  06:00:00,4153921792.031258,88762776.67582561,2218640959.5714364 
 04/06  07:00:00,4261604920.7149143,278815433.28276676,2218640959.5714364 
 04/06  08:00:00,5870112367.951092,768363365.201581,2802138067.978131 
 04/06  09:00:00,5959467503.987938,766134049.2768176,2802138067.978131 
 04/06  10:00:00,6247865942.737601,766134049.2768176,2802138067.978131 
 04/06  11:00:00,6441849579.465987,766134049.2768176,2802138067.978131 
 04/06  12:00:00,5720582808.3599,766134049.2768176,2685438646.296792 
 04/06  13:00:00,6466174008.044682,766134049.2768176,2802138067.978131 
 04/06  14:00:00,6478120296.98013,766134049.2768176,2802138067.978131 
 04/06  15:00:00,6682221392.150217,766134049.2768176,2802138067.978131 
 04/06  16:00:00,6966824153.098385,766134049.2768176,2802138067.978131 
 04/06  17:00:00,5467040130.761499,425637312.3437786,2335340381.2527757 
 04/06  18:00:00,4920651217.404552,258897395.86885595,2218640959.5714364 
 04/06  19:00:00,4812244602.893922,289800651.4503734,2218640959.5714364 
 04/06  20:00:00,4676014152.636457,197765105.62937143,2218640959.5714364 
 04/06  21:00:00,4516946830.782476,197765105.62937143,2218640959.5714364 
 04/06  22:00:00,3806564363.516472,98887927.4796197,2218640959.5714364 
 04/06  23:00:00,3809654961.740801,49438589.07487582,2218640959.5714364 
 04/06  24:00:00,3543295420.968939,38694479.62202592,2114277911.0522914 
 04/07  01:00:00,3346329568.479578,36545657.73145594,2114277911.0522914 
 04/07  02:00:00,3317849151.2794685,36545657.73145594,2114277911.0522914 
 04/07  03:00:00,3324330768.9860053,36545657.73145594,2114277911.0522914 
 04/07  04:00:00,3290697333.982353,36545657.73145594,2114277911.0522914 
 04/07  05:00:00,3634386142.8464427,38137022.65685523,2114277911.0522914 
 04/07  06:00:00,4190311804.0816817,88762776.67582561,2218640959.5714364 
