Date/Time,Whole Building:Facility Total Electricity Demand Rate [W](Hourly),Electricity:Facility [J](Hourly) 
 04/07  24:00:00,1021228.1870520938,3676421473.387536 
 04/08  01:00:00,991362.7704515336,3568905973.6255198 
 04/08  02:00:00,956177.1803737277,3442237849.345419 
 04/08  03:00:00,901835.0335064513,3246606120.623225 
 04/08  04:00:00,892699.0796015243,3213716686.565488 
 04/08  05:00:00,994878.9847241979,3581564345.0071115 
 04/08  06:00:00,1160417.5314383681,4177503113.1781254 
 04/08  07:00:00,1134757.0841711245,4085125503.0160475 
 04/08  08:00:00,1251456.3842463742,4505242983.286948 
 04/08  09:00:00,1251792.310406123,4506452317.462044 
 04/08  10:00:00,1225573.709194075,4412065353.098669 
 04/08  11:00:00,1269661.7957849992,4570782464.825997 
 04/08  12:00:00,1176939.556590631,4236982403.726271 
 04/08  13:00:00,1208798.0824704962,4351673096.893786 
 04/08  14:00:00,1239565.2440838376,4462434878.701816 
 04/08  15:00:00,1259053.3543095374,4532592075.514334 
 04/08  16:00:00,1310536.0266284754,4717929695.862511 
 04/08  17:00:00,1206218.3385050884,4342386018.618318 
 04/08  18:00:00,1159155.3682337692,4172959325.64157 
 04/08  19:00:00,1096843.9404191044,3948638185.5087757 
 04/08  20:00:00,1143635.265886425,4117086957.19113 
 04/08  21:00:00,1100669.9546934112,3962411836.8962812 
 04/08  22:00:00,1108461.837555193,3990462615.1986947 
 04/08  23:00:00,1050314.0902631672,3781130724.947401 
 04/08  24:00:00,1070083.1505407912,3852299341.946847 
 04/09  01:00:00,1007444.8594658241,3626801494.076967 
 04/09  02:00:00,997507.0972456732,3591025550.084423 
 04/09  03:00:00,994956.8287851141,3581844583.6264105 
 04/09  04:00:00,991980.7650327504,3571130754.1179 
 04/09  05:00:00,921335.5580621903,3316808009.023885 
 04/09  06:00:00,1066322.6313026326,3838761472.689477 
 04/09  07:00:00,990307.8184423692,3565108146.392529 
 04/09  08:00:00,1059025.453298828,3812491631.875781 
 04/09  09:00:00,1015003.813533916,3654013728.722098 
 04/09  10:00:00,1029493.7264977967,3706177415.392069 
 04/09  11:00:00,1033090.4003565451,3719125441.283563 
 04/09  12:00:00,1058521.415144258,3810677094.519329 
 04/09  13:00:00,1041577.5532336319,3749679191.641075 
 04/09  14:00:00,1087566.9204794802,3915240913.7261276 
 04/09  15:00:00,1064688.8211726272,3832879756.221455 
 04/09  16:00:00,1156561.6232101594,4163621843.5565743 
 04/09  17:00:00,1152536.1004966532,4149129961.7879496 
 04/09  18:00:00,1156079.591505358,4161886529.4192896 
 04/09  19:00:00,1096605.6402332995,3947780304.839879 
 04/09  20:00:00,1129191.538983185,4065089540.3394666 
 04/09  21:00:00,1075988.6540093208,3873559154.4335556 
 04/09  22:00:00,1065765.6349104259,3836756285.6775327 
 04/09  23:00:00,1035224.950469315,3726809821.689534 
 04/09  24:00:00,1089727.1096561088,3923017594.7619915 
 04/10  01:00:00,1031476.1552507253,3713314158.902611 
 04/10  02:00:00,985528.7022246937,3547903328.008897 
 04/10  03:00:00,948873.6513716808,3415945144.938051 
 04/10  04:00:00,1036692.370644907,3732092534.321666 
 04/10  05:00:00,1021497.1322285845,3677389676.0229044 
 04/10  06:00:00,1196389.436789218,4307001972.441185 
 04/10  07:00:00,1248483.976162495,4494542314.184982 
 04/10  08:00:00,1758469.6129148332,6330490606.493398 
 04/10  09:00:00,1786939.4237653324,6432981925.555195 
 04/10  10:00:00,1808146.0480267375,6509325772.896253 
 04/10  11:00:00,1844982.8882420065,6641938397.671222 
 04/10  12:00:00,1686914.6665672378,6072892799.642054 
 04/10  13:00:00,1884366.9163682319,6783720898.925634 
 04/10  14:00:00,1908675.4565354064,6871231643.527464 
 04/10  15:00:00,1926932.9512228873,6936958624.402393 
 04/10  16:00:00,1973029.5588196798,7102906411.750847 
 04/10  17:00:00,1559401.3375340654,5613844815.122634 
 04/10  18:00:00,1376800.4125994926,4956481485.358173 
 04/10  19:00:00,1344430.1865924874,4839948671.732955 
 04/10  20:00:00,1313274.8396272121,4727789422.657963 
 04/10  21:00:00,1295026.9311835852,4662096952.260907 
 04/10  22:00:00,1088063.3907578927,3917028206.7284145 
 04/10  23:00:00,1067642.509978991,3843513035.924366 
 04/10  24:00:00,1022318.4813701051,3680346532.932377 
 04/11  01:00:00,1008724.2406086136,3631407266.1910086 
 04/11  02:00:00,982786.2902845362,3538030645.024329 
 04/11  03:00:00,961179.5784233403,3460246482.324025 
 04/11  04:00:00,1033126.8377765878,3719256615.9957156 
 04/11  05:00:00,1025325.1320308746,3691170475.311149 
 04/11  06:00:00,1191176.9196470357,4288236910.7293286 
 04/11  07:00:00,1209742.541319741,4355073148.751067 
 04/11  08:00:00,1666257.5472720666,5998527170.179436 
 04/11  09:00:00,1733744.5294441471,6241480305.998928 
 04/11  10:00:00,1744115.6970701125,6278816509.452403 
 04/11  11:00:00,1803615.7381916314,6493016657.489869 
 04/11  12:00:00,1682622.7034691607,6057441732.488975 
 04/11  13:00:00,1871585.2343442414,6737706843.639268 
 04/11  14:00:00,1911102.46576152,6879968876.741471 
 04/11  15:00:00,1961743.4300058119,7062276348.020924 
 04/11  16:00:00,1988374.4962858576,7158148186.629087 
 04/11  17:00:00,1564756.5094454947,5633123434.003779 
 04/11  18:00:00,1384712.2766476667,4984964195.9316 
 04/11  19:00:00,1344419.9500832923,4839911820.299853 
 04/11  20:00:00,1315680.9667602663,4736451480.336958 
 04/11  21:00:00,1277563.552865696,4599228790.3165045 
 04/11  22:00:00,1088110.8002501861,3917198880.900669 
 04/11  23:00:00,1062680.1840263086,3825648662.494709 
 04/11  24:00:00,1046189.5196707657,3766282270.8147564 
 04/12  01:00:00,1002244.2508002328,3608079302.880838 
 04/12  02:00:00,993482.6431120167,3576537515.2032585 
 04/12  03:00:00,996215.5712522588,3586376056.508132 
 04/12  04:00:00,1039247.7859996423,3741292029.598713 
 04/12  05:00:00,1042476.0368005143,3752913732.48185 
 04/12  06:00:00,1224479.8778138822,4408127560.129976 
 04/12  07:00:00,1262656.916535035,4545564899.526126 
 04/12  08:00:00,1741267.6859470515,6268563669.409383 
 04/12  09:00:00,1761530.0280887997,6341508101.119676 
 04/12  10:00:00,1773715.871516682,6385377137.460053 
 04/12  11:00:00,1827200.8450322766,6577923042.116194 
 04/12  12:00:00,1693778.8744607267,6097603948.058615 
 04/12  13:00:00,1873313.6738777745,6743929225.959989 
 04/12  14:00:00,1904910.2696987723,6857676970.915581 
 04/12  15:00:00,1928662.087509213,6943183515.033167 
 04/12  16:00:00,1990432.7788758802,7165558003.953168 
 04/12  17:00:00,1562121.7110483889,5623638159.774198 
 04/12  18:00:00,1380112.0218962117,4968403278.826362 
 04/12  19:00:00,1343640.1593031103,4837104573.491198 
 04/12  20:00:00,1318075.9867481936,4745073552.293497 
 04/12  21:00:00,1312885.574445979,4726388068.005526 
 04/12  22:00:00,1092403.9385576479,3932654178.807533 
 04/12  23:00:00,1076379.03023577,3874964508.848771 
 04/12  24:00:00,1030646.0479729064,3710325772.7024612 
 04/13  01:00:00,1042816.5206705861,3754139474.41411 
 04/13  02:00:00,1030006.8796278271,3708024766.6601768 
 04/13  03:00:00,993406.5406746507,3576263546.4287424 
 04/13  04:00:00,1033387.0331536857,3720193319.3532686 
 04/13  05:00:00,1042421.1038281688,3752715973.7814074 
 04/13  06:00:00,1220578.0075263933,4394080827.0950165 
 04/13  07:00:00,1266502.0675217563,4559407443.078321 
 04/13  08:00:00,1783690.569917109,6421286051.7015915 
 04/13  09:00:00,1798973.6231252195,6476305043.250788 
 04/13  10:00:00,1830880.6043351945,6591170175.606699 
 04/13  11:00:00,1863954.8599417487,6710237495.790294 
 04/13  12:00:00,1705550.662255104,6139982384.118373 
 04/13  13:00:00,1902909.0878376383,6850472716.215496 
 04/13  14:00:00,1924165.6590515312,6926996372.585512 
 04/13  15:00:00,1960129.2218521524,7056465198.6677475 
 04/13  16:00:00,2014936.3561735135,7253770882.224648 
 04/13  17:00:00,1596966.8949957471,5749080821.984688 
 04/13  18:00:00,1399385.5392257767,5037787941.212795 
 04/13  19:00:00,1381353.7643788035,4972873551.763694 
 04/13  20:00:00,1337481.763957425,4814934350.24673 
 04/13  21:00:00,1309719.6678387902,4714990804.219645 
 04/13  22:00:00,1071919.0582026707,3858908609.5296135 
 04/13  23:00:00,1023535.654807496,3684728357.3069854 
 04/13  24:00:00,929860.1743325968,3347496627.5973473 
 04/14  01:00:00,932928.015797989,3358540856.8727603 
 04/14  02:00:00,924723.6432706789,3329005115.774444 
 04/14  03:00:00,927943.937375788,3340598174.5528364 
 04/14  04:00:00,976942.8889171005,3516994400.10156 
 04/14  05:00:00,1012070.3159410437,3643453137.3877573 
 04/14  06:00:00,1196031.0348059447,4305711725.301399 
 04/14  07:00:00,1220676.3193152882,4394434749.535038 
 04/14  08:00:00,1751946.1517584317,6307006146.330353 
 04/14  09:00:00,1799973.334277059,6479904003.397409 
 04/14  10:00:00,1794820.785348824,6461354827.255765 
 04/14  11:00:00,1830617.7395803456,6590223862.4892435 
 04/14  12:00:00,1671810.2296950873,6018516826.902313 
 04/14  13:00:00,1842772.2908814775,6633980247.173317 
 04/14  14:00:00,1874780.08888462,6749208319.984631 
 04/14  15:00:00,1906041.3442715767,6861748839.377674 
 04/14  16:00:00,1950527.738308518,7021899857.910664 
 04/14  17:00:00,1491726.2025491362,5370214329.176889 
 04/14  18:00:00,1344536.5007458848,4840331402.6851845 
 04/14  19:00:00,1312074.2629006875,4723467346.442473 
 04/14  20:00:00,1253043.316221133,4510955938.396079 
 04/14  21:00:00,1222382.9257491454,4400578532.696923 
 04/14  22:00:00,1024343.1931833304,3687635495.4599876 
 04/14  23:00:00,1008111.7808654244,3629202411.115528 
 04/14  24:00:00,895734.7668177275,3224645160.5438185 
 04/15  01:00:00,899614.3615568107,3238611701.604519 
 04/15  02:00:00,893749.743258458,3217499075.7304487 
 04/15  03:00:00,898035.7589775883,3232928732.319319 
 04/15  04:00:00,890922.345148495,3207320442.534582 
 04/15  05:00:00,991089.7375430957,3567923055.1551433 
 04/15  06:00:00,1178869.4931591062,4243930175.372783 
 04/15  07:00:00,1150704.639391413,4142536701.809087 
 04/15  08:00:00,1263119.8269948817,4547231377.181574 
 04/15  09:00:00,1253413.1581255768,4512287369.252077 
 04/15  10:00:00,1224691.9135495233,4408890888.778284 
 04/15  11:00:00,1270871.7764345042,4575138395.164215 
 04/15  12:00:00,1179045.7723462598,4244564780.446535 
 04/15  13:00:00,1204462.6957345807,4336065704.64449 
 04/15  14:00:00,1212261.1565149212,4364140163.453716 
 04/15  15:00:00,1225243.7614880733,4410877541.357063 
 04/15  16:00:00,1279668.89516674,4606808022.600265 
 04/15  17:00:00,1192410.3262642736,4292677174.5513844 
 04/15  18:00:00,1144406.8615328576,4119864701.51829 
 04/15  19:00:00,1076725.6452593384,3876212322.933618 
 04/15  20:00:00,1107960.0496551413,3988656178.7585087 
 04/15  21:00:00,1062217.4172044604,3823982701.936057 
 04/15  22:00:00,1070536.3017915026,3853930686.4494095 
 04/15  23:00:00,1019041.6811643796,3668550052.1917663 
 04/15  24:00:00,1023766.0740835486,3685557866.7007747 
 04/16  01:00:00,986637.8164128471,3551896139.086249 
 04/16  02:00:00,978582.3561390083,3522896482.100428 
 04/16  03:00:00,943897.477383122,3398030918.5792394 
 04/16  04:00:00,948766.1343115033,3415558083.521412 
 04/16  05:00:00,911728.4501670174,3282222420.601262 
 04/16  06:00:00,1006762.1902249791,3624343884.809925 
 04/16  07:00:00,1030064.5500668975,3708232380.24083 
 04/16  08:00:00,1057011.735545177,3805242247.962638 
 04/16  09:00:00,1050096.3570985373,3780346885.5547338 
 04/16  10:00:00,1033105.0949949267,3719178341.981735 
 04/16  11:00:00,1066002.8155115359,3837610135.8415303 
 04/16  12:00:00,1046325.1234892054,3766770444.5611396 
 04/16  13:00:00,1085900.918124764,3909243305.2491503 
 04/16  14:00:00,1085775.271599766,3908790977.7591577 
 04/16  15:00:00,1115729.424270713,4016625927.374565 
 04/16  16:00:00,1160511.679892151,4177842047.611741 
 04/16  17:00:00,1214466.185737446,4372078268.654804 
 04/16  18:00:00,1141898.4352740431,4110834366.986553 
 04/16  19:00:00,1132900.0260483513,4078440093.7740645 
 04/16  20:00:00,1125632.382278729,4052276576.2034254 
 04/16  21:00:00,1121424.4793599395,4037128125.6957836 
 04/16  22:00:00,1083282.440507596,3899816785.8273454 
 04/16  23:00:00,1068747.3241422838,3847490366.912221 
 04/16  24:00:00,1060546.7267066615,3817968216.1439815 
 04/17  01:00:00,1066799.6815116846,3840478853.4420633 
 04/17  02:00:00,1041625.8416366564,3749853029.8919635 
 04/17  03:00:00,1020662.0107037812,3674383238.5336127 
 04/17  04:00:00,985525.2263084906,3547890814.7105656 
 04/17  05:00:00,1019108.0118748652,3668788842.749514 
 04/17  06:00:00,1172993.8661994154,4222777918.317895 
 04/17  07:00:00,1217430.011612571,4382748041.805256 
 04/17  08:00:00,1675358.5754387574,6031290871.579525 
 04/17  09:00:00,1727423.1376402525,6218723295.504906 
 04/17  10:00:00,1782928.8978795672,6418544032.366439 
 04/17  11:00:00,1815310.6426051299,6535118313.378466 
 04/17  12:00:00,1664293.9904064073,5991458365.463064 
 04/17  13:00:00,1842257.2530566847,6632126111.004063 
 04/17  14:00:00,1873346.7624017645,6744048344.646353 
 04/17  15:00:00,1921509.148360458,6917432934.097648 
 04/17  16:00:00,1972711.5480898134,7101761573.123328 
 04/17  17:00:00,1586886.5207944298,5712791474.859945 
 04/17  18:00:00,1410842.56593406,5079033237.362615 
 04/17  19:00:00,1388463.4111843964,4998468280.263826 
 04/17  20:00:00,1351381.3959461132,4864973025.406007 
 04/17  21:00:00,1293148.5782157702,4655334881.576772 
 04/17  22:00:00,1085621.3855234499,3908236987.884419 
 04/17  23:00:00,1068918.2799562018,3848105807.842326 
 04/17  24:00:00,1024320.3320663302,3687553195.4387884 
 04/18  01:00:00,986565.9213095088,3551637316.714231 
 04/18  02:00:00,983252.9033118662,3539710451.9227176 
 04/18  03:00:00,975837.8455233895,3513016243.884202 
 04/18  04:00:00,1013656.3680650307,3649162925.034111 
 04/18  05:00:00,1021245.2952738361,3676483062.9858103 
 04/18  06:00:00,1180876.4669680323,4251155281.0849156 
 04/18  07:00:00,1218071.1636641172,4385056189.190824 
 04/18  08:00:00,1692271.606390877,6092177783.007154 
 04/18  09:00:00,1752985.6593198031,6310748373.55129 
 04/18  10:00:00,1798821.0183289738,6475755665.984303 
 04/18  11:00:00,1857442.9607242437,6686794658.607276 
 04/18  12:00:00,1725596.7201873607,6212148192.674498 
 04/18  13:00:00,1890920.0784886181,6807312282.559024 
 04/18  14:00:00,1903139.0305075652,6851300509.827234 
 04/18  15:00:00,1940900.7263076573,6987242614.707565 
 04/18  16:00:00,1969567.5243717758,7090443087.738394 
 04/18  17:00:00,1589375.4672392935,5721751682.061454 
 04/18  18:00:00,1435345.2309621263,5167242831.4636545 
 04/18  19:00:00,1385912.7412564748,4989285868.52331 
 04/18  20:00:00,1358583.2874558398,4890899834.8410225 
 04/18  21:00:00,1301581.4612613427,4685693260.540833 
 04/18  22:00:00,1092230.480461443,3932029729.661195 
 04/18  23:00:00,1071690.7897244573,3858086843.008045 
 04/18  24:00:00,1014120.860937404,3650835099.374654 
 04/19  01:00:00,973175.3141928281,3503431131.0941815 
 04/19  02:00:00,991721.8684271039,3570198726.3375735 
 04/19  03:00:00,984301.1818673634,3543484254.722508 
 04/19  04:00:00,1003548.5673609986,3612774842.4995947 
 04/19  05:00:00,1028661.0492984233,3703179777.474323 
 04/19  06:00:00,1166290.7632522031,4198646747.707932 
 04/19  07:00:00,1218035.5792454034,4384928085.283453 
 04/19  08:00:00,1705971.9113467943,6141498880.848457 
 04/19  09:00:00,1789611.5947256368,6442601741.012291 
 04/19  10:00:00,1766639.9701322697,6359903892.476168 
 04/19  11:00:00,1796711.6689801586,6468162008.3285675 
 04/19  12:00:00,1713240.0560406046,6167664201.746175 
 04/19  13:00:00,1869502.5260036823,6730209093.6132555 
 04/19  14:00:00,1901949.3397383245,6847017623.057966 
 04/19  15:00:00,1948112.1138686326,7013203609.927077 
 04/19  16:00:00,1964648.903773283,7072736053.5838175 
 04/19  17:00:00,1581817.5741985862,5694543267.114908 
 04/19  18:00:00,1431360.1290718473,5152896464.658649 
 04/19  19:00:00,1382275.2805663215,4976191010.038756 
 04/19  20:00:00,1362150.3193911333,4903741149.80808 
 04/19  21:00:00,1291694.9922349744,4650101972.045909 
 04/19  22:00:00,1080828.6129710982,3890983006.695954 
 04/19  23:00:00,1062214.5421435027,3823972351.716609 
 04/19  24:00:00,1007248.086590862,3626093111.7271023 
 04/20  01:00:00,974445.0054163822,3508002019.4989758 
 04/20  02:00:00,992128.5117499378,3571662642.2997746 
 04/20  03:00:00,981762.7154409612,3534345775.5874596 
 04/20  04:00:00,1004665.5107814819,3616795838.813335 
 04/20  05:00:00,1030850.7987705781,3711062875.5740805 
 04/20  06:00:00,1172991.274546271,4222768588.3665752 
 04/20  07:00:00,1223181.5111502695,4403453440.14097 
 04/20  08:00:00,1703975.357545798,6134311287.164872 
 04/20  09:00:00,1790750.1551244573,6446700558.448044 
 04/20  10:00:00,1829713.7192706475,6586969389.374328 
 04/20  11:00:00,1859506.8722733688,6694224740.184128 
 04/20  12:00:00,1730213.3275962074,6228767979.346345 
 04/20  13:00:00,1919726.6170168885,6911015821.260796 
 04/20  14:00:00,1921784.241907186,6918423270.86587 
 04/20  15:00:00,1951527.332807123,7025498398.105644 
 04/20  16:00:00,1991092.1024158036,7167931568.696891 
 04/20  17:00:00,1587580.8887915767,5715291199.649673 
 04/20  18:00:00,1401625.3594875298,5045851294.155107 
 04/20  19:00:00,1368643.8761796178,4927117954.246624 
 04/20  20:00:00,1331969.1421153713,4795088911.615336 
 04/20  21:00:00,1272774.045016985,4581986562.061146 
 04/20  22:00:00,1071294.8688504703,3856661527.8616924 
 04/20  23:00:00,1050781.268767611,3782812567.5633993 
 04/20  24:00:00,1016778.4412906985,3660402388.6465144 
 04/21  01:00:00,981879.7726341494,3534767181.4829373 
 04/21  02:00:00,975407.227572173,3511466019.259823 
 04/21  03:00:00,980089.3439311698,3528321638.1522117 
 04/21  04:00:00,1018138.1936466034,3665297497.1277723 
 04/21  05:00:00,1023393.543944405,3684216758.1998577 
 04/21  06:00:00,1181643.954485655,4253918236.1483593 
 04/21  07:00:00,1225005.6115045575,4410020201.416407 
 04/21  08:00:00,1684798.2383006578,6065273657.882365 
 04/21  09:00:00,1750500.4481520478,6301801613.347369 
 04/21  10:00:00,1760932.378456257,6339356562.442524 
 04/21  11:00:00,1813662.2719482777,6529184179.013796 
 04/21  12:00:00,1682527.4908952136,6057098967.222768 
 04/21  13:00:00,1853015.9628156058,6670857466.136179 
 04/21  14:00:00,1875665.134580013,6752394484.488047 
 04/21  15:00:00,1912852.7247785705,6886269809.202854 
 04/21  16:00:00,1965029.2718039441,7074105378.494197 
 04/21  17:00:00,1512949.8010297427,5446619283.707071 
 04/21  18:00:00,1349889.9772189271,4859603917.988137 
 04/21  19:00:00,1316549.6564281478,4739578763.141333 
 04/21  20:00:00,1305846.1320286945,4701046075.303301 
 04/21  21:00:00,1289868.9934260277,4643528376.3337 
 04/21  22:00:00,1038236.6585822729,3737651970.8961816 
 04/21  23:00:00,1061979.3080898551,3823125509.123479 
 04/21  24:00:00,919964.7928242971,3311873254.1674685 
 04/22  01:00:00,937770.2430412192,3375972874.948389 
 04/22  02:00:00,894574.0636364468,3220466629.0912085 
 04/22  03:00:00,897962.24430951,3232664079.514237 
 04/22  04:00:00,891908.0829507398,3210869098.6226635 
 04/22  05:00:00,1008710.0354772168,3631356127.717979 
 04/22  06:00:00,1177898.5570319344,4240434805.3149633 
 04/22  07:00:00,1152230.4052433965,4148029458.8762274 
 04/22  08:00:00,1252945.3338530364,4510603201.870931 
 04/22  09:00:00,1223170.042993797,4403412154.77767 
 04/22  10:00:00,1213899.9521303065,4370039827.669105 
 04/22  11:00:00,1246596.881384358,4487748772.983688 
 04/22  12:00:00,1129878.9888092773,4067564359.7133985 
 04/22  13:00:00,1143811.9220058273,4117722919.220978 
 04/22  14:00:00,1165047.6388795704,4194171499.9664536 
 04/22  15:00:00,1189846.9893569897,4283449161.6851635 
 04/22  16:00:00,1232225.706854068,4436012544.674645 
 04/22  17:00:00,1141355.753056158,4108880711.0021687 
 04/22  18:00:00,1099607.6495799897,3958587538.4879637 
 04/22  19:00:00,1040026.7880759,3744096437.0732403 
 04/22  20:00:00,1090667.457085426,3926402845.5075326 
 04/22  21:00:00,1053854.8034173797,3793877292.302567 
 04/22  22:00:00,1025682.8621359542,3692458303.689435 
 04/22  23:00:00,964421.4832302689,3471917339.6289682 
 04/22  24:00:00,952401.3446279452,3428644840.6606016 
 04/23  01:00:00,927811.0628159469,3340119826.1374083 
 04/23  02:00:00,899028.4990922929,3236502596.7322545 
 04/23  03:00:00,892624.8990531947,3213449636.5915008 
 04/23  04:00:00,898141.8963519462,3233310826.8670053 
 04/23  05:00:00,910990.3025853266,3279565089.307175 
 04/23  06:00:00,1006801.7164600204,3624486179.256072 
 04/23  07:00:00,1011241.09284198,3640467934.2311277 
 04/23  08:00:00,1062368.0475675361,3824524971.2431293 
 04/23  09:00:00,1046839.2078671595,3768621148.3217735 
 04/23  10:00:00,1019667.5750422877,3670803270.152235 
 04/23  11:00:00,1039482.4808516843,3742136931.066066 
 04/23  12:00:00,1035608.4945913471,3728190580.5288486 
 04/23  13:00:00,1054799.0256863227,3797276492.4707613 
 04/23  14:00:00,1054217.3595417112,3795182494.3501596 
 04/23  15:00:00,1072249.097902415,3860096752.448694 
 04/23  16:00:00,1114703.275901596,4012931793.2457433 
 04/23  17:00:00,1163626.6888834753,4189056079.980507 
 04/23  18:00:00,1122670.2139426044,4041612770.1933765 
 04/23  19:00:00,1100950.9341570607,3963423362.965418 
 04/23  20:00:00,1105954.3258160546,3981435572.937797 
 04/23  21:00:00,1097227.8190519353,3950020148.5869665 
 04/23  22:00:00,1061026.0246107448,3819693688.5986814 
 04/23  23:00:00,1045117.8129195153,3762424126.5102544 
 04/23  24:00:00,1050537.991396695,3781936769.0281024 
 04/24  01:00:00,1045731.6807242424,3764634050.607271 
 04/24  02:00:00,1042292.9974366861,3752254790.7720685 
 04/24  03:00:00,1010276.2801829166,3636994608.6584992 
 04/24  04:00:00,1008843.3481069622,3631836053.1850634 
 04/24  05:00:00,1066756.68349279,3840324060.5740438 
 04/24  06:00:00,1224466.4649218868,4408079273.718792 
 04/24  07:00:00,1232589.5131489418,4437322247.33619 
 04/24  08:00:00,1799419.6383587776,6477910698.091599 
 04/24  09:00:00,1874582.561516368,6748497221.458926 
 04/24  10:00:00,1893980.9082826786,6818331269.817642 
 04/24  11:00:00,1903864.9244433048,6853913727.995897 
 04/24  12:00:00,1753315.2267543438,6311934816.315637 
 04/24  13:00:00,1948320.1697124876,7013952610.964954 
 04/24  14:00:00,1957163.9879550782,7045790356.638278 
 04/24  15:00:00,2007474.221681766,7226907198.054356 
 04/24  16:00:00,2038796.856107502,7339668681.987008 
 04/24  17:00:00,1614712.9672452556,5812966682.082918 
 04/24  18:00:00,1441801.6569751746,5190485965.110628 
 04/24  19:00:00,1422918.0128464184,5122504846.247106 
 04/24  20:00:00,1369043.0012509597,4928554804.503454 
 04/24  21:00:00,1387467.8086508873,4994884111.143194 
 04/24  22:00:00,1136678.5167086364,4092042660.1510897 
 04/24  23:00:00,1146799.372152401,4128477739.748641 
 04/24  24:00:00,1104749.0088333045,3977096431.7998953 
 04/25  01:00:00,1058285.988326715,3809829557.9761744 
 04/25  02:00:00,1081723.7012932608,3894205324.655739 
 04/25  03:00:00,1023791.1825153759,3685648257.055353 
 04/25  04:00:00,1091959.082314441,3931052696.331987 
 04/25  05:00:00,1082889.667182762,3898402801.8579426 
 04/25  06:00:00,1239533.70094356,4462321323.396816 
 04/25  07:00:00,1283200.8719461532,4619523139.006151 
 04/25  08:00:00,1844926.325099226,6641734770.357213 
 04/25  09:00:00,1892814.9063280125,6814133662.780844 
 04/25  10:00:00,1878621.382109509,6763036975.594233 
 04/25  11:00:00,1875955.6487647004,6753440335.55292 
 04/25  12:00:00,1764536.6330758967,6352331879.073225 
 04/25  13:00:00,1983574.9656052913,7140869876.179048 
 04/25  14:00:00,1982679.856089623,7137647481.922644 
 04/25  15:00:00,2013016.1296778943,7246858066.840419 
 04/25  16:00:00,2084072.8388493096,7502662219.857513 
 04/25  17:00:00,1628975.3455675065,5864311244.043021 
 04/25  18:00:00,1405926.16704012,5061334201.344432 
 04/25  19:00:00,1365771.5565347562,4916777603.525122 
 04/25  20:00:00,1327044.5547347448,4777360397.04508 
 04/25  21:00:00,1291929.8748231183,4650947549.363225 
 04/25  22:00:00,1090162.854550494,3924586276.381778 
 04/25  23:00:00,1075784.137270741,3872822894.174667 
 04/25  24:00:00,1032106.9455805338,3715585004.089921 
 04/26  01:00:00,1015092.0569421687,3654331404.991808 
 04/26  02:00:00,1036425.4555558133,3731131640.000927 
 04/26  03:00:00,985113.020654953,3546406874.35783 
 04/26  04:00:00,1061281.2913797433,3820612648.9670753 
 04/26  05:00:00,1070159.4432258115,3852573995.61292 
 04/26  06:00:00,1240941.1710992234,4467388215.957205 
 04/26  07:00:00,1279605.5887569285,4606580119.524942 
 04/26  08:00:00,1835615.3539478418,6608215274.21223 
 04/26  09:00:00,1886430.35076777,6791149262.76397 
 04/26  10:00:00,1878589.012575102,6762920445.270365 
 04/26  11:00:00,1924968.2992983675,6929885877.474122 
 04/26  12:00:00,1783238.4414202885,6419658389.113035 
 04/26  13:00:00,1949661.691759745,7018782090.335081 
 04/26  14:00:00,1926921.8600847095,6936918696.304953 
 04/26  15:00:00,1966673.494977627,7080024581.9194565 
 04/26  16:00:00,2020147.9134460927,7272532488.405933 
 04/26  17:00:00,1566583.987998835,5639702356.795805 
 04/26  18:00:00,1382754.1610468107,4977914979.7685175 
 04/26  19:00:00,1343814.6943160698,4837732899.537851 
 04/26  20:00:00,1341556.9378052868,4829604976.099031 
 04/26  21:00:00,1355860.685421209,4881098467.516354 
 04/26  22:00:00,1131847.6484243295,4074651534.3275857 
 04/26  23:00:00,1091992.97740207,3931174718.647452 
 04/26  24:00:00,1088118.936086516,3917228169.911456 
 04/27  01:00:00,1039121.6042954369,3740837775.463572 
 04/27  02:00:00,1034009.5080654151,3722434229.035493 
 04/27  03:00:00,1031276.0182041578,3712593665.5349665 
 04/27  04:00:00,1042521.1970076548,3753076309.227557 
 04/27  05:00:00,1060308.5788168984,3817110883.740834 
 04/27  06:00:00,1241878.6818898646,4470763254.803514 
 04/27  07:00:00,1321730.6601634743,4758230376.588508 
 04/27  08:00:00,1864489.6989642263,6712162916.2712145 
 04/27  09:00:00,1865161.5288472653,6714581503.850154 
 04/27  10:00:00,1878655.8556925573,6763161080.493204 
 04/27  11:00:00,1892447.4294497676,6812810746.019161 
 04/27  12:00:00,1752350.5879414694,6308462116.589287 
 04/27  13:00:00,1953015.2859569911,7030855029.445167 
 04/27  14:00:00,1965530.7205994914,7075910594.158168 
 04/27  15:00:00,2010665.3668508602,7238395320.663096 
 04/27  16:00:00,2060777.6253902465,7418799451.404887 
 04/27  17:00:00,1619919.0864049427,5831708711.057792 
 04/27  18:00:00,1434408.8108437674,5163871719.037563 
 04/27  19:00:00,1391799.9040878264,5010479654.716175 
 04/27  20:00:00,1370735.290638082,4934647046.297094 
 04/27  21:00:00,1328090.2663162295,4781124958.738426 
 04/27  22:00:00,1098827.3138478722,3955778329.852339 
 04/27  23:00:00,1111194.00503471,4000298418.1249557 
 04/27  24:00:00,1056055.3380263604,3801799216.8948965 
